#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf   Mact
 1   8.09  0.17  0.92717 -0.348 3.715  4.559  6.7   0.015 0.00 12.340 12.346 12.968 12.266 12.082 12.006 12.784  0.927
 1   8.11 -0.25  2.84058  1.930 4.081  4.232 11.7   0.038 0.00 11.644 12.450 12.169 12.484 12.742 12.950 12.251  2.841
 1   8.11 -0.19  1.24393  0.379 3.823  4.394  7.3   0.018 0.00 11.123 11.103 11.289 11.056 11.036 11.083 11.173  1.244
 1   8.11 -0.15  3.17474  2.111 4.094  4.152 11.9   0.038 0.00 11.393 12.264 11.976 12.298 12.561 12.775 12.063  3.175
 1   8.11 -0.11  1.51506  0.762 3.876  4.307 11.0   0.037 0.00 13.866 13.888 13.923 13.858 13.924 14.026 13.854  1.515
 1   8.13  0.03  1.48336  0.681 3.849  4.272  9.4   0.031 0.00 12.467 12.450 12.563 12.409 12.434 12.511 12.469  1.483
 1   8.13  0.09  0.53538 -1.308 3.601  4.824  4.5   0.006 0.00 12.540 12.998 14.282 13.033 12.457 12.108 14.271  0.535
 1   8.13  0.31  3.19978  2.070 4.058  4.050 11.9   0.038 0.00 11.495 12.132 11.854 12.164 12.421 12.621 11.939  3.200
 1   8.15 -0.01  1.55132  0.778 3.870  4.278 10.9   0.036 0.00 13.725 13.733 13.785 13.701 13.760 13.856 13.711  1.551
 1   8.15 -0.01  2.24144  1.450 3.990  4.245 12.0   0.038 0.00 13.145 13.469 13.250 13.490 13.709 13.882 13.290  2.241
 1   8.15  0.01  1.93216  1.181 3.945  4.269 11.3   0.037 0.00 13.118 13.260 13.110 13.265 13.443 13.597 13.112  1.932
 1   8.15  0.17  1.37089  0.496 3.817  4.294  9.3   0.030 0.00 12.830 12.783 13.007 12.729 12.703 12.749 12.875  1.371
 1   8.17  0.43  2.10202  1.296 3.949  4.205  5.7   0.010 0.00  7.229  7.329  7.159  7.333  7.526  7.692  7.171  2.102
 1   8.19  0.13  2.59243  1.691 4.011  4.152 11.1   0.037 0.00 11.642 12.059 11.814 12.084 12.319 12.498 11.873  2.592
 1   8.19  0.21  2.90600  1.898 4.032  4.078  9.6   0.032 0.00  9.626 10.136  9.872 10.165 10.412 10.600  9.945  2.906
 1   8.19  0.29  1.55832  0.742 3.850  4.233  9.1   0.029 0.00 12.016 11.971 12.092 11.925 11.955 12.038 11.992  1.558
 1   8.23  0.17  1.86210  1.085 3.913  4.221 10.4   0.035 0.00 12.458 12.505 12.434 12.492 12.627 12.764 12.402  1.862
 1   8.25 -0.09  2.39159  1.597 4.013  4.219 10.2   0.034 0.00 10.978 11.417 11.173 11.442 11.675 11.856 11.229  2.392
 1   8.25 -0.01  2.32032  1.520 3.996  4.212 10.7   0.036 0.00 11.670 12.019 11.791 12.041 12.264 12.438 11.837  2.320
 1   8.25  0.07  1.17799  0.198 3.786  4.401  9.2   0.030 0.00 13.474 13.432 13.760 13.370 13.295 13.303 13.595  1.178
 1   8.25  0.11  2.23429  1.430 3.973  4.195  8.2   0.023 0.00  9.395  9.622  9.416  9.638  9.849 10.018  9.448  2.234
 1   8.27 -0.09  1.46003  0.689 3.860  4.300  7.9   0.022 0.00 10.947 10.942 11.017 10.906 10.949 11.037 10.936  1.460
 1   8.27  0.27  0.82900 -0.587 3.680  4.610  6.6   0.014 0.00 12.836 12.934 13.750 12.852 12.596 12.468 13.653  0.829
 1   8.27  0.45  1.19537  0.205 3.782  4.385  6.5   0.014 0.00 10.757 10.671 11.037 10.598 10.524 10.538 10.861  1.195
 1   8.29 -0.19  1.67801  0.989 3.923  4.313 10.5   0.035 0.00 12.797 12.891 12.792 12.885 13.031 13.172 12.770  1.678
 1   8.29  0.01  2.14064  1.374 3.971  4.224  9.3   0.030 0.00 10.636 10.867 10.668 10.882 11.088 11.254 10.695  2.141
 1   8.29  0.25  1.38218  0.511 3.817  4.283 10.5   0.035 0.00 13.993 13.943 14.173 13.887 13.861 13.907 14.038  1.382
 1   8.29  0.41  0.53321 -1.324 3.597  4.821  5.1   0.008 0.00 13.179 13.755 15.082 13.874 13.164 12.744 15.030  0.533
 1   8.29  0.41  2.15217  1.348 3.952  4.177 11.1   0.037 0.00 12.500 12.636 12.468 12.642 12.835 12.996 12.482  2.152
 1   8.31 -0.09  1.54265  0.798 3.879  4.291 11.1   0.037 0.00 13.875 13.899 13.924 13.870 13.943 14.048 13.859  1.542
 1   8.31  0.05  1.74701  0.997 3.905  4.250 10.7   0.036 0.00 12.978 13.021 12.972 13.004 13.125 13.254 12.931  1.747
 1   8.31  0.19  1.16019  0.135 3.774  4.410  9.5   0.031 0.00 13.933 13.884 14.266 13.815 13.723 13.719 14.085  1.160
 1   8.31  0.25  1.83977  1.060 3.905  4.208  8.7   0.027 0.00 10.821 10.838 10.787 10.819 10.944 11.078 10.747  1.840
 1   8.31  0.29  1.46527  0.626 3.832  4.251 10.2   0.034 0.00 13.405 13.355 13.537 13.303 13.302 13.365 13.417  1.465
 1   8.33 -0.33  1.13264  0.231 3.813  4.460  9.4   0.031 0.00 13.593 13.594 13.814 13.546 13.505 13.536 13.688  1.133
 1   8.33 -0.05  0.70035 -0.861 3.652  4.699  6.7   0.015 0.00 13.623 13.833 14.786 13.765 13.439 13.257 14.771  0.700
 1   8.33  0.17  1.60137  0.806 3.860  4.224  9.4   0.031 0.00 12.156 12.132 12.216 12.093 12.140 12.231 12.129  1.601
 1   8.33  0.25  2.33737  1.505 3.972  4.136  8.6   0.026 0.00  9.607  9.823  9.617  9.839 10.051 10.218  9.651  2.337
 1   8.33  0.37  2.77066  1.834 4.010  4.032  9.5   0.031 0.00  9.684 10.073  9.822 10.098 10.337 10.516  9.887  2.771
 1   8.35 -0.03  2.91066  1.980 4.039  4.025 10.5   0.035 0.00 10.319 10.887 10.621 10.916 11.164 11.351 10.695  2.911
 1   8.35 -0.03  1.85013  1.125 3.933  4.258 10.9   0.036 0.00 12.857 12.966 12.842 12.966 13.128 13.275 12.832  1.850
 1   8.35  0.03  1.50747  0.720 3.854  4.259  9.4   0.031 0.00 12.370 12.356 12.454 12.317 12.350 12.432 12.364  1.507
 1   8.37 -0.21  1.77149  1.102 3.944  4.307  9.5   0.031 0.00 11.514 11.662 11.513 11.667 11.841 11.995 11.513  1.771
 1   8.37 -0.03  3.63964  2.345 3.687  2.347 14.2   0.038 0.00 13.107 13.199 13.943 13.123 12.887 12.762 13.645  3.640
 1   8.37  0.23  3.37413  2.283 4.009  3.664 11.2   0.037 0.00 10.262 10.658 10.406 10.684 10.922 11.088 10.477  3.374
 1   8.37  0.29  2.60746  1.722 3.994  4.053 10.7   0.036 0.00 11.164 11.485 11.252 11.506 11.734 11.906 11.305  2.607
 1   8.39  0.13  1.17948  0.189 3.782  4.396  9.5   0.031 0.00 13.796 13.751 14.097 13.686 13.606 13.611 13.927  1.179
 1   8.39  0.15  2.12448  1.343 3.950  4.168  9.5   0.031 0.00 10.914 11.053 10.886 11.060 11.249 11.406 10.897  2.124
 1   8.39  0.17  3.15778  2.139 4.015  3.803 10.2   0.034 0.00  9.624 10.051  9.796 10.078 10.317 10.490  9.867  3.158
 1   8.41  0.05  2.42862  1.619 3.991  4.115  9.7   0.032 0.00 10.423 10.744 10.517 10.765 10.988 11.159 10.563  2.429
 1   8.41  0.11  1.78451  1.029 3.904  4.221 10.4   0.035 0.00 12.598 12.632 12.586 12.614 12.733 12.863 12.545  1.784
 1   8.41  0.23  2.34317  1.522 3.968  4.104 11.9   0.038 0.00 12.866 13.077 12.880 13.091 13.297 13.460 12.910  2.343
 1   8.43 -0.19  1.49516  0.775 3.882  4.310  6.6   0.014 0.00  9.432  9.447  9.457  9.420  9.500  9.610  9.397  1.495
 1   8.43 -0.15  1.62212  0.922 3.905  4.291 10.0   0.034 0.00 12.464 12.521 12.472 12.505 12.621 12.749 12.431  1.622
 1   8.43 -0.09  3.16340  2.217 4.021  3.753 10.6   0.036 0.00  9.828 10.307 10.049 10.335 10.575 10.746 10.121  3.163
 1   8.43 -0.01  0.70151 -0.870 3.650  4.700  6.9   0.016 0.00 13.846 14.066 15.039 13.998 13.666 13.479 15.033  0.702
 1   8.43  0.15  3.22362  2.211 3.993  3.654  7.7   0.020 0.00  6.942  7.256  7.011  7.280  7.511  7.672  7.075  3.224
 1   8.43  0.21  2.70976  1.816 3.994  3.975 11.2   0.037 0.00 11.430 11.756 11.523 11.779 12.006 12.174 11.577  2.710
 1   8.43  0.41  2.36321  1.542 3.969  4.090 11.8   0.038 0.00 12.715 12.917 12.719 12.931 13.140 13.305 12.751  2.363
 1   8.45 -0.13  1.22594  0.340 3.813  4.386  9.5   0.031 0.00 13.419 13.401 13.626 13.350 13.314 13.349 13.496  1.226
 1   8.45  0.09  1.51710  0.724 3.851  4.244  8.7   0.027 0.00 11.661 11.635 11.743 11.593 11.622 11.703 11.650  1.517
 1   8.45  0.13  1.38998  0.543 3.823  4.278  9.0   0.029 0.00 12.414 12.370 12.570 12.318 12.303 12.354 12.446  1.390
 1   8.45  0.13  1.48847  0.677 3.841  4.245 10.9   0.036 0.00 13.977 13.950 14.093 13.904 13.917 13.986 13.988  1.488
 1   8.45  0.39  2.61636  1.749 3.985  3.994  9.7   0.032 0.00 10.098 10.370 10.144 10.389 10.613 10.782 10.193  2.616
 1   8.47  0.27  3.53330  3.363 3.579  0.885 11.9   0.038 0.00  8.263  9.021 10.573  9.099  8.417  7.988 10.222  3.533
 1   8.47  0.39  1.43165  0.586 3.826  4.257  7.5   0.019 0.00 10.805 10.729 10.931 10.672 10.666 10.727 10.803  1.431
 1   8.51 -0.01  2.95646  2.076 3.990  3.740 10.4   0.035 0.00  9.980 10.304 10.070 10.327 10.552 10.709 10.126  2.956
 1   8.51  0.17  2.51788  1.692 3.974  3.989 10.6   0.036 0.00 11.140 11.377 11.166 11.394 11.608 11.769 11.205  2.518
 1   8.51  0.19  1.61391  0.824 3.859  4.204  9.2   0.030 0.00 11.911 11.883 11.969 11.843 11.888 11.978 11.882  1.614
 1   8.53 -0.01  2.38600  1.625 3.983  4.067 10.2   0.034 0.00 10.908 11.195 10.977 11.215 11.432 11.597 11.018  2.386
 1   8.53  0.33  2.46577  1.649 3.965  3.988 11.3   0.037 0.00 11.948 12.142 11.944 12.155 12.362 12.522 11.977  2.466
 1   8.53  0.35  2.37896  1.575 3.960  4.026  8.0   0.022 0.00  8.832  8.991  8.798  9.001  9.206  9.368  8.826  2.379
 1   8.55 -0.01  1.90772  1.195 3.934  4.203 11.4   0.037 0.00 13.181 13.291 13.163 13.291 13.455 13.601 13.155  1.907
 1   8.55  0.01  2.87882  2.029 3.974  3.711  9.2   0.030 0.00  8.898  9.142  8.921  9.162  9.377  9.529  8.969  2.879
 1   8.55  0.05  1.90691  1.179 3.926  4.190 10.0   0.034 0.00 11.823 11.903 11.790 11.899 12.055 12.199 11.776  1.907
 1   8.55  0.05  1.99455  1.265 3.937  4.168 12.1   0.038 0.00 13.708 13.824 13.686 13.826 13.996 14.144 13.684  1.995
 1   8.55  0.09  2.38814  1.610 3.969  4.029 10.6   0.036 0.00 11.345 11.569 11.367 11.585 11.793 11.952 11.400  2.388
 1   8.55  0.13  1.07710 -0.006 3.760  4.464  9.3   0.030 0.00 14.086 14.049 14.480 13.978 13.864 13.843 14.289  1.077
 1   8.55  0.23  0.87932 -0.457 3.698  4.579  8.0   0.022 0.00 13.913 13.960 14.671 13.877 13.662 13.561 14.513  0.879
 1   8.55  0.27  1.40695  0.556 3.821  4.262  9.7   0.032 0.00 13.080 13.026 13.241 12.971 12.953 13.005 13.111  1.407
 1   8.57 -0.31  1.58771  0.946 3.919  4.317  9.9   0.033 0.00 12.306 12.398 12.309 12.391 12.529 12.667 12.284  1.587
 1   8.57 -0.27  1.96177  1.335 3.973  4.234 11.1   0.037 0.00 12.533 12.794 12.595 12.810 13.015 13.179 12.622  1.962
 1   8.57 -0.17  1.56488  0.869 3.894  4.286  8.7   0.027 0.00 11.298 11.335 11.313 11.313 11.413 11.533 11.263  1.565
 1   8.57  0.09  2.13424  1.389 3.946  4.109 10.0   0.034 0.00 11.298 11.432 11.271 11.439 11.623 11.775 11.280  2.134
 1   8.57  0.15  1.27449  0.364 3.801  4.329  9.6   0.032 0.00 13.459 13.411 13.690 13.351 13.299 13.326 13.540  1.274
 1   8.57  0.27  1.42095  0.576 3.824  4.255  8.3   0.024 0.00 11.630 11.569 11.773 11.515 11.502 11.558 11.647  1.421
 1   8.57  0.43  1.10330  0.036 3.763  4.442  8.7   0.027 0.00 13.380 13.318 13.764 13.240 13.134 13.122 13.572  1.103
 1   8.59 -0.09  1.39603  0.617 3.846  4.296  9.2   0.030 0.00 12.429 12.420 12.541 12.380 12.397 12.468 12.445  1.396
 1   8.59  0.21  1.91026  1.154 3.908  4.142 10.3   0.035 0.00 12.186 12.217 12.157 12.201 12.331 12.463 12.121  1.910
 1   8.59  0.23  2.60022  1.780 3.956  3.844 10.9   0.036 0.00 11.220 11.383 11.194 11.394 11.594 11.744 11.223  2.600
 1   8.61 -0.17  2.30800  1.634 3.986  4.055  8.0   0.022 0.00  8.684  8.983  8.758  9.004  9.224  9.391  8.803  2.308
 1   8.61 -0.03  3.05502  2.106 3.695  2.543  9.1   0.029 0.00  8.605  8.667  9.365  8.591  8.371  8.261  9.079  3.055
 1   8.61 -0.03  2.52264  1.775 3.974  3.907  9.3   0.030 0.00  9.632  9.878  9.663  9.896 10.109 10.267  9.704  2.523
 1   8.61  0.01  1.06064 -0.011 3.764  4.478  9.0   0.029 0.00 13.798 13.765 14.171 13.699 13.591 13.572 13.985  1.061
 1   8.61  0.01  1.94663  1.237 3.933  4.169 11.0   0.037 0.00 12.678 12.784 12.655 12.784 12.949 13.094 12.649  1.947
 1   8.61  0.53  1.97928  1.225 3.915  4.116  9.5   0.031 0.00 11.208 11.228 11.147 11.215 11.361 11.503 11.121  1.979
 1   8.63 -0.19  1.31552  0.528 3.841  4.337 10.4   0.035 0.00 13.849 13.853 13.991 13.811 13.817 13.879 13.890  1.315
 1   8.63 -0.05  1.32052  0.493 3.826  4.314 10.0   0.034 0.00 13.539 13.519 13.706 13.471 13.455 13.504 13.588  1.320
 1   8.63  0.07  2.98658  2.028 3.690  2.592  9.8   0.033 0.00  9.501  9.578 10.313  9.499  9.270  9.153 10.025  2.987
 1   8.63  0.15  2.48842  1.709 3.950  3.870  9.6   0.032 0.00 10.098 10.236 10.056 10.246 10.440 10.588 10.079  2.488
 1   8.63  0.25  1.21668  0.255 3.787  4.362  9.8   0.033 0.00 13.933 13.878 14.218 13.812 13.740 13.752 14.049  1.217
 1   8.65 -0.17  1.15427  0.227 3.801  4.424  9.3   0.030 0.00 13.503 13.483 13.746 13.429 13.373 13.394 13.604  1.154
 1   8.65 -0.03  2.20337  1.502 3.956  4.050 12.6   0.038 0.00 13.614 13.796 13.615 13.808 14.002 14.155 13.635  2.203
 1   8.65  0.03  1.44870  0.659 3.842  4.252  9.4   0.031 0.00 12.521 12.499 12.636 12.456 12.468 12.537 12.534  1.448
 1   8.65  0.05  1.17854  0.220 3.788  4.389  9.3   0.030 0.00 13.520 13.480 13.798 13.419 13.347 13.358 13.636  1.178
 1   8.65  0.05  2.18191  1.460 3.946  4.048 10.2   0.034 0.00 11.319 11.457 11.292 11.464 11.649 11.799 11.304  2.182
 1   8.65  0.07  1.09749  0.054 3.770  4.449  9.0   0.029 0.00 13.634 13.594 13.984 13.528 13.428 13.417 13.801  1.097
 1   8.65  0.07  1.31218  0.449 3.813  4.306 10.2   0.034 0.00 13.847 13.812 14.044 13.758 13.724 13.762 13.910  1.312
 1   8.65  0.11  1.95803  1.230 3.920  4.124  6.6   0.014 0.00  8.295  8.339  8.234  8.332  8.483  8.626  8.217  1.958
 1   8.65  0.17  1.20830  0.247 3.787  4.367  9.7   0.032 0.00 13.852 13.804 14.137 13.740 13.667 13.677 13.970  1.208
 1   8.65  0.23  2.78104  1.975 3.912  3.502 11.0   0.037 0.00 10.833 10.862 10.754 10.857 11.009 11.129 10.748  2.781
 1   8.67 -0.07  1.07674  0.047 3.773  4.461  8.3   0.024 0.00 12.954 12.918 13.285 12.855 12.759 12.751 13.108  1.077
 1   8.67  0.07  2.96730  2.087 3.685  2.509 13.0   0.038 0.00 12.552 12.647 13.410 12.569 12.330 12.203 13.116  2.967
 1   8.67  0.11  1.36044  0.514 3.819  4.280 10.2   0.034 0.00 13.684 13.647 13.862 13.594 13.571 13.616 13.733  1.360
 1   8.67  0.11  1.75925  1.025 3.892  4.172 11.7   0.038 0.00 13.908 13.926 13.913 13.902 14.003 14.121 13.860  1.759
 1   8.67  0.45  0.83705 -0.557 3.684  4.600  7.2   0.017 0.00 13.363 13.447 14.265 13.360 13.112 12.990 14.162  0.837
 1   8.69 -0.15  2.38427  1.728 3.962  3.883 11.8   0.038 0.00 12.250 12.462 12.266 12.477 12.678 12.827 12.297  2.384
 1   8.69 -0.05  1.24246  0.362 3.810  4.355 10.2   0.034 0.00 14.065 14.041 14.281 13.988 13.946 13.978 14.145  1.242
 1   8.69 -0.03  1.36507  0.559 3.832  4.288  9.7   0.032 0.00 13.074 13.054 13.221 13.008 13.003 13.059 13.109  1.365
 1   8.69  0.09  1.52471  0.751 3.851  4.220 11.0   0.037 0.00 13.894 13.875 13.986 13.834 13.862 13.940 13.892  1.524
 1   8.69  0.13  1.71526  0.972 3.881  4.172 11.3   0.037 0.00 13.641 13.644 13.663 13.615 13.697 13.806 13.599  1.715
 1   8.69  0.15  1.45132  0.637 3.832  4.237  9.3   0.030 0.00 12.478 12.438 12.610 12.389 12.388 12.449 12.495  1.451
 1   8.69  0.15  1.86746  1.134 3.901  4.127 10.1   0.034 0.00 12.035 12.058 12.014 12.039 12.158 12.286 11.972  1.867
 1   8.69  0.19  1.64019  0.870 3.862  4.175 10.5   0.035 0.00 13.095 13.073 13.153 13.034 13.083 13.175 13.067  1.640
 1   8.69  0.23  2.29971  1.548 3.930  3.918 10.6   0.036 0.00 11.501 11.577 11.443 11.577 11.746 11.887 11.443  2.300
 1   8.69  0.27  2.41491  1.652 3.928  3.826 10.0   0.034 0.00 10.639 10.704 10.570 10.704 10.873 11.011 10.571  2.415
 1   8.69  0.37  2.36655  1.609 3.930  3.868 11.5   0.037 0.00 12.248 12.315 12.181 12.314 12.485 12.625 12.182  2.367
 1   8.71 -0.37  1.83555  1.270 3.963  4.229 10.6   0.036 0.00 12.194 12.421 12.237 12.434 12.628 12.787 12.256  1.835
 1   8.71 -0.15  2.56192  1.900 3.918  3.566  9.9   0.033 0.00  9.920  9.985  9.858  9.985 10.142 10.262  9.859  2.562
 1   8.71  0.15  1.44477  0.629 3.831  4.238 10.7   0.036 0.00 13.896 13.861 14.039 13.811 13.807 13.866 13.922  1.444
 1   8.71  0.19  1.85688  1.116 3.894  4.112  8.6   0.026 0.00 10.580 10.581 10.557 10.558 10.667 10.790 10.508  1.856
 1   8.71  0.21  2.01901  1.282 3.911  4.050 11.8   0.038 0.00 13.365 13.403 13.329 13.390 13.527 13.659 13.301  2.019
 1   8.71  0.27  2.37422  1.622 3.923  3.829 11.4   0.037 0.00 12.115 12.170 12.049 12.166 12.328 12.463 12.044  2.374
 1   8.71  0.33  1.71948  0.964 3.874  4.150 10.8   0.036 0.00 13.161 13.136 13.182 13.100 13.172 13.278 13.106  1.719
 1   8.73 -0.33  1.71548  1.126 3.941  4.254  9.8   0.033 0.00 11.754 11.899 11.756 11.903 12.073 12.222 11.755  1.715
 1   8.73 -0.09  1.78423  1.119 3.918  4.186 11.5   0.037 0.00 13.472 13.547 13.458 13.540 13.680 13.815 13.435  1.783
 1   8.73  0.03  2.33115  1.629 3.933  3.855 11.5   0.037 0.00 12.196 12.297 12.152 12.301 12.473 12.610 12.158  2.331
 1   8.73  0.09  2.22112  1.511 3.929  3.937  9.7   0.032 0.00 10.693 10.775 10.641 10.775 10.942 11.081 10.640  2.221
 1   8.73  0.15  2.01369  1.292 3.913  4.047 11.3   0.037 0.00 12.840 12.886 12.805 12.875 13.014 13.147 12.780  2.014
 1   8.73  0.15  2.70727  1.861 3.685  2.697 11.5   0.037 0.00 11.616 11.709 12.478 11.629 11.391 11.265 12.194  2.707
 1   8.73  0.19  1.98696  1.255 3.906  4.052  9.8   0.033 0.00 11.432 11.458 11.396 11.442 11.572 11.702 11.362  1.987
 1   8.73  0.21  1.12107  0.077 3.767  4.425  8.3   0.024 0.00 12.877 12.825 13.234 12.754 12.653 12.642 13.048  1.121
 1   8.73  0.33  2.69344  1.844 3.683  2.700 10.6   0.036 0.00 10.760 10.854 11.661 10.769 10.526 10.397 11.376  2.693
 1   8.73  0.49  0.88191 -0.449 3.699  4.576  7.7   0.020 0.00 13.594 13.627 14.363 13.537 13.325 13.229 14.212  0.882
 1   8.75 -0.33  1.19418  0.376 3.831  4.408  8.6   0.026 0.00 12.430 12.435 12.597 12.392 12.379 12.430 12.490  1.194
 1   8.75 -0.17  1.43440  0.713 3.865  4.287  9.9   0.033 0.00 12.886 12.901 12.965 12.868 12.916 13.005 12.888  1.434
 1   8.75 -0.09  1.56154  0.857 3.880  4.239  9.1   0.029 0.00 11.727 11.742 11.762 11.715 11.791 11.897 11.698  1.561
 1   8.75 -0.03  1.55220  0.825 3.869  4.228 10.3   0.035 0.00 13.008 13.014 13.066 12.982 13.041 13.136 12.992  1.552
 1   8.75  0.09  2.36417  1.651 3.916  3.772 11.7   0.038 0.00 12.342 12.395 12.288 12.390 12.541 12.668 12.278  2.364
 1   8.75  0.09  2.01623  1.314 3.917  4.043 12.1   0.038 0.00 13.585 13.644 13.550 13.637 13.783 13.917 13.531  2.016
 1   8.75  0.11  1.44192  0.639 3.833  4.237  9.7   0.032 0.00 12.872 12.839 13.005 12.791 12.791 12.852 12.893  1.442
 1   8.75  0.25  2.14808  1.419 3.912  3.946 11.1   0.037 0.00 12.322 12.357 12.274 12.347 12.489 12.620 12.251  2.148
 1   8.75  0.25  2.70233  1.887 3.682  2.656 13.0   0.038 0.00 13.052 13.152 13.954 13.070 12.825 12.694 13.667  2.702
 1   8.75  0.43  2.51982  1.761 3.879  3.540 11.4   0.037 0.00 11.767 11.725 11.729 11.696 11.794 11.897 11.672  2.520
 1   8.77 -0.23  1.87878  1.282 3.943  4.150 10.8   0.036 0.00 12.366 12.515 12.362 12.521 12.697 12.845 12.367  1.878
 1   8.77 -0.19  1.85845  1.245 3.936  4.153  7.5   0.019 0.00  9.158  9.269  9.126  9.272  9.442  9.590  9.126  1.857
 1   8.77 -0.17  1.57613  0.907 3.893  4.248 11.0   0.037 0.00 13.502 13.545 13.527 13.524 13.622 13.738 13.476  1.576
