#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf   Mact
 1   6.75  0.25  4.60063  2.579 4.190  4.226 12.8   0.033 0.00 11.123 12.499 12.166 12.543 12.838 13.098 12.284  4.601
 1   6.75  0.45  2.85842  1.794 4.051  4.252 12.5   0.032 0.00 12.784 13.376 13.099 13.406 13.664 13.867 13.181  2.858
 1   6.81 -0.31  1.84742  1.184 3.979  4.382 11.4   0.025 0.00 13.211 13.490 13.285 13.507 13.716 13.889 13.312  1.847
 1   6.81 -0.07  4.16583  2.438 4.185  4.305 13.4   0.035 0.00 12.076 13.466 13.143 13.509 13.796 14.051 13.251  4.166
 1   6.81  0.09  2.46522  1.565 4.019  4.286  9.1   0.012 0.00  9.958 10.394 10.138 10.420 10.661 10.852 10.199  2.465
 1   6.81  0.09  9.09243  3.599 4.368  4.216 11.5   0.026 0.00  7.272  9.717  9.324  9.777 10.119 10.434  9.471  9.092
 1   6.81  0.19 21.57603  4.874 4.522  3.929 11.7   0.027 0.00  4.286  7.529  7.093  7.603  7.969  8.320  7.262 21.341
 1   6.81  0.33 19.57032  4.699 4.524  4.072 12.3   0.031 0.00  5.322  8.571  8.136  8.646  9.012  9.365  8.304 19.508
 1   6.81  0.45  4.43484  2.519 4.179  4.228 13.4   0.035 0.00 11.874 13.163 12.830 13.207 13.501 13.760 12.950  4.435
 1   6.85 -0.19  6.63706  3.172 4.308  4.268 13.5   0.036 0.00 10.341 12.485 12.115 12.539 12.860 13.153 12.249  6.637
 1   6.91 -0.03  2.47351  1.594 4.034  4.319  9.8   0.016 0.00 10.584 11.109 10.845 11.137 11.384 11.579 10.911  2.474
 1   6.91  0.07  5.09404  2.749 4.225  4.241 13.1   0.034 0.00 10.999 12.611 12.269 12.658 12.959 13.228 12.390  5.094
 1   6.91  0.23  9.72492  3.631 4.381  4.264 12.7   0.033 0.00  8.393 10.896 10.501 10.957 11.301 11.619 10.649  9.725
 1   6.91  0.31  3.90008  2.309 4.142  4.234 13.4   0.035 0.00 12.396 13.493 13.178 13.532 13.813 14.056 13.286  3.900
 1   6.91  0.45  3.11982  1.944 4.078  4.245 11.6   0.027 0.00 11.511 12.233 11.941 12.266 12.533 12.751 12.034  3.120
 1   6.95 -0.23  2.73194  1.798 4.088  4.373 12.1   0.030 0.00 12.375 13.211 12.925 13.244 13.506 13.722 13.007  2.732
 1   6.95  0.09  2.06431  1.267 3.962  4.280 10.7   0.021 0.00 12.304 12.487 12.301 12.498 12.697 12.864 12.320  2.064
 1   6.95  0.13 10.87355  3.863 4.404  4.173 13.2   0.035 0.00  8.313 10.960 10.559 11.023 11.370 11.693 10.710 10.874
 1   6.95  0.15 13.66290  4.231 4.450  4.089 13.1   0.034 0.00  7.292 10.182  9.766 10.250 10.609 10.943  9.925 13.654
 1   6.95  0.23  1.76999  0.979 3.896  4.238 11.2   0.024 0.00 13.521 13.525 13.499 13.501 13.612 13.740 13.449  1.770
 1   6.95  0.25  9.98471  3.671 4.388  4.265 12.6   0.032 0.00  8.193 10.735 10.338 10.796 11.142 11.463 10.487  9.985
 1   6.95  0.35  1.77565  0.986 3.898  4.238  9.4   0.013 0.00 11.705 11.691 11.660 11.666 11.783 11.916 11.611  1.776
 1   6.97 -0.33  5.19464  2.810 4.261  4.333 12.5   0.032 0.00 10.244 12.115 11.763 12.164 12.473 12.751 11.886  5.195
 1   6.97 -0.11  3.44504  2.151 4.138  4.322 11.8   0.028 0.00 11.192 12.302 11.995 12.340 12.617 12.855 12.093  3.445
 1   6.97  0.09 16.09278  4.590 4.455  3.819 10.8   0.022 0.00  4.095  6.982  6.561  7.049  7.411  7.747  6.722 16.001
 1   6.97  0.13  3.28514  2.036 4.099  4.260 13.0   0.034 0.00 12.680 13.551 13.257 13.586 13.853 14.075 13.349  3.285
 1   6.97  0.17  5.12811  2.764 4.219  4.206 13.1   0.034 0.00 10.960 12.522 12.180 12.569 12.870 13.139 12.302  5.128
 1   6.97  0.49  2.92495  1.837 4.058  4.247 12.2   0.030 0.00 12.379 13.001 12.720 13.033 13.293 13.501 12.806  2.925
 1   7.01 -0.27  4.92052  2.724 4.243  4.323 13.7   0.036 0.00 11.659 13.419 13.076 13.467 13.770 14.042 13.194  4.921
 1   7.01 -0.09  5.25485  2.810 4.243  4.268 12.3   0.031 0.00 10.045 11.786 11.439 11.834 12.139 12.414 11.561  5.255
 1   7.01 -0.07  8.70859  3.636 4.358  4.120 11.2   0.024 0.00  6.879  9.284  8.894  9.343  9.681  9.992  9.039  8.709
 1   7.01 -0.01  3.28238  2.053 4.113  4.298 10.8   0.022 0.00 10.437 11.389 11.088 11.424 11.696 11.926 11.181  3.282
 1   7.01  0.09  2.12190  1.311 3.971  4.283 11.4   0.025 0.00 12.892 13.113 12.915 13.128 13.335 13.505 12.941  2.122
 1   7.01  0.29  2.09581  1.268 3.955  4.255 12.0   0.029 0.00 13.599 13.747 13.575 13.754 13.947 14.111 13.588  2.096
 1   7.05 -0.15  7.65517  3.421 4.334  4.183 12.1   0.030 0.00  8.317 10.599 10.218 10.655 10.985 11.287 10.358  7.655
 1   7.05 -0.01  3.19721  2.011 4.105  4.298 12.9   0.034 0.00 12.643 13.562 13.268 13.597 13.865 14.088 13.358  3.197
 1   7.05  0.01  8.51848  3.601 4.348  4.105 13.6   0.036 0.00  9.367 11.716 11.332 11.774 12.108 12.414 11.475  8.518
 1   7.05  0.03  7.15019  3.307 4.308  4.163 13.7   0.036 0.00 10.202 12.318 11.947 12.373 12.696 12.990 12.083  7.150
 1   7.05  0.21 11.23125  3.889 4.412  4.192 14.2   0.037 0.00  9.247 11.928 11.526 11.992 12.341 12.666 11.678 11.231
 1   7.05  0.23  3.27604  2.025 4.091  4.239 11.9   0.028 0.00 11.608 12.422 12.128 12.457 12.725 12.945 12.221  3.276
 1   7.05  0.29  2.42741  1.523 4.001  4.251 12.5   0.032 0.00 13.461 13.815 13.578 13.837 14.068 14.250 13.630  2.427
 1   7.05  0.33  2.38324  1.492 3.996  4.252  9.9   0.016 0.00 10.939 11.249 11.013 11.270 11.500 11.683 11.063  2.383
 1   7.07 -0.19  1.91662  1.216 3.975  4.351 11.5   0.026 0.00 13.230 13.485 13.284 13.502 13.709 13.880 13.310  1.917
 1   7.07 -0.01  2.48688  1.600 4.033  4.311 11.0   0.023 0.00 11.770 12.293 12.032 12.321 12.566 12.760 12.097  2.487
 1   7.11 -0.39  3.78729  2.346 4.191  4.380 12.9   0.034 0.00 11.804 13.258 12.935 13.301 13.588 13.844 13.040  3.787
 1   7.11 -0.35  3.48336  2.214 4.166  4.377 12.8   0.033 0.00 12.036 13.337 13.023 13.377 13.659 13.906 13.123  3.483
 1   7.11 -0.17  6.42112  3.143 4.295  4.228 14.7   0.038 0.00 11.611 13.675 13.311 13.728 14.046 14.334 13.443  6.421
 1   7.11 -0.11  1.86748  1.137 3.954  4.335 11.3   0.025 0.00 13.227 13.396 13.227 13.405 13.593 13.755 13.236  1.867
 1   7.11  0.09  7.75139  3.429 4.322  4.133 12.0   0.029 0.00  8.197 10.379 10.000 10.436 10.765 11.066 10.141  7.751
 1   7.11  0.21  3.09258  1.932 4.075  4.241 12.8   0.033 0.00 12.741 13.472 13.188 13.506 13.767 13.979 13.274  3.093
 1   7.13 -0.11  1.39486  0.593 3.848  4.329 10.2   0.018 0.00 13.488 13.474 13.584 13.434 13.457 13.532 13.492  1.395
 1   7.13  0.09  2.65784  1.688 4.040  4.280 12.6   0.032 0.00 13.149 13.710 13.446 13.739 13.987 14.182 13.516  2.658
 1   7.13  0.11  3.01827  1.905 4.077  4.266 10.8   0.022 0.00 10.809 11.550 11.262 11.583 11.847 12.061 11.348  3.018
 1   7.13  0.21  2.60918  1.643 4.023  4.249 12.5   0.032 0.00 13.163 13.628 13.373 13.655 13.896 14.085 13.437  2.609
 1   7.13  0.37  9.96562  3.716 4.385  4.206 11.9   0.028 0.00  7.381  9.880  9.482  9.942 10.288 10.609  9.631  9.966
 1   7.13  0.41  8.33086  3.500 4.337  4.152 13.7   0.036 0.00  9.721 11.939 11.554 11.997 12.333 12.641 11.699  8.331
 1   7.15  0.05  2.28214  1.440 3.998  4.296 11.4   0.025 0.00 12.570 12.919 12.686 12.941 13.168 13.348 12.733  2.282
 1   7.15  0.09  3.81076  2.286 4.143  4.250 13.1   0.034 0.00 12.155 13.279 12.969 13.318 13.596 13.837 13.071  3.811
 1   7.15  0.15  3.24672  2.017 4.092  4.248 13.0   0.034 0.00 12.727 13.561 13.270 13.595 13.861 14.080 13.360  3.247
 1   7.15  0.21  2.57991  1.625 4.020  4.249 12.4   0.031 0.00 13.108 13.556 13.304 13.582 13.822 14.010 13.366  2.580
 1   7.15  0.33  2.79153  1.755 4.043  4.246 12.0   0.029 0.00 12.381 12.937 12.666 12.966 13.219 13.418 12.742  2.792
 1   7.17 -0.17  9.54365  3.845 4.375  4.017 12.6   0.032 0.00  7.758 10.268  9.876 10.329 10.668 10.981 10.023  9.541
 1   7.17 -0.13  6.37919  3.142 4.290  4.206 11.5   0.026 0.00  8.415 10.434 10.067 10.486 10.805 11.094 10.200  6.379
 1   7.17 -0.05  4.35287  2.513 4.190  4.271 12.7   0.033 0.00 11.188 12.607 12.280 12.649 12.939 13.196 12.390  4.353
 1   7.17  0.17 11.46073  4.012 4.405  4.052 12.7   0.033 0.00  7.439 10.081  9.680 10.144 10.493 10.816  9.831 11.461
 1   7.17  0.17  4.31430  2.486 4.170  4.213 12.8   0.033 0.00 11.355 12.626 12.302 12.668 12.955 13.207 12.414  4.314
 1   7.17  0.19  5.62036  2.930 4.237  4.154 10.1   0.017 0.00  7.545  9.199  8.842  9.248  9.558  9.836  8.971  5.620
 1   7.21  0.07  7.13147  3.337 4.301  4.105 13.0   0.034 0.00  9.427 11.494 11.123 11.548 11.871 12.163 11.259  7.131
 1   7.23 -0.23  6.19908  3.108 4.289  4.225 13.7   0.036 0.00 10.700 12.733 12.371 12.786 13.102 13.388 12.502  6.199
 1   7.23 -0.11  4.82288  2.689 4.220  4.260 11.7   0.027 0.00  9.748 11.350 11.010 11.396 11.695 11.962 11.127  4.823
 1   7.23  0.23  1.85780  1.063 3.913  4.244 10.5   0.020 0.00 12.612 12.643 12.566 12.629 12.768 12.910 12.536  1.858
 1   7.23  0.25  8.27717  3.527 4.332  4.105 14.1   0.037 0.00 10.052 12.272 11.890 12.330 12.663 12.967 12.034  8.277
 1   7.23  0.29  2.91772  1.834 4.057  4.241 12.2   0.030 0.00 12.385 13.014 12.736 13.045 13.302 13.507 12.817  2.918
 1   7.23  0.29  7.87485  3.465 4.319  4.091 14.0   0.037 0.00 10.107 12.241 11.863 12.298 12.629 12.929 12.005  7.875
 1   7.25  0.15  1.95138  1.155 3.936  4.263 10.0   0.017 0.00 11.883 11.971 11.835 11.970 12.141 12.297 11.830  1.951
 1   7.25  0.21  2.22486  1.375 3.974  4.251 12.4   0.031 0.00 13.733 13.962 13.760 13.978 14.188 14.358 13.790  2.225
 1   7.27 -0.35 11.04072  4.181 4.379  3.758 13.2   0.035 0.00  7.516 10.052  9.661 10.112 10.450 10.761  9.809 11.013
 1   7.27 -0.11  2.77352  1.799 4.075  4.328 12.2   0.030 0.00 12.472 13.230 12.949 13.263 13.522 13.732 13.029  2.774
 1   7.27 -0.07  2.19014  1.404 4.001  4.325 11.9   0.028 0.00 13.160 13.532 13.299 13.554 13.781 13.962 13.345  2.190
 1   7.27 -0.05  3.95970  2.368 4.164  4.271 13.4   0.035 0.00 12.250 13.516 13.200 13.556 13.838 14.086 13.304  3.960
 1   7.27 -0.01  3.87429  2.325 4.154  4.264 12.7   0.033 0.00 11.656 12.858 12.545 12.897 13.178 13.422 12.648  3.874
 1   7.27  0.03  2.18099  1.369 3.986  4.299 11.3   0.025 0.00 12.647 12.942 12.723 12.961 13.179 13.355 12.761  2.181
 1   7.27  0.05  1.64736  0.870 3.886  4.275 11.4   0.025 0.00 13.995 14.004 14.008 13.978 14.067 14.182 13.948  1.647
 1   7.27  0.07  3.71427  2.249 4.136  4.249 13.3   0.035 0.00 12.446 13.535 13.228 13.573 13.849 14.086 13.328  3.714
 1   7.27  0.11  3.49352  2.150 4.116  4.243 12.8   0.033 0.00 12.195 13.166 12.865 13.202 13.474 13.704 12.961  3.494
 1   7.27  0.21  2.09904  1.272 3.955  4.253 12.2   0.030 0.00 13.790 13.944 13.772 13.952 14.145 14.308 13.785  2.099
 1   7.27  0.21  4.01484  2.370 4.147  4.206 13.8   0.036 0.00 12.644 13.781 13.467 13.821 14.102 14.345 13.574  4.015
 1   7.27  0.31  4.33816  2.499 4.168  4.193 12.7   0.033 0.00 11.221 12.462 12.136 12.504 12.793 13.046 12.251  4.338
 1   7.27  0.33  3.04150  1.907 4.069  4.236 11.2   0.024 0.00 11.203 11.888 11.601 11.920 12.183 12.395 11.688  3.042
 1   7.27  0.47  7.71379  3.457 4.313  4.065 13.0   0.034 0.00  9.129 11.192 10.812 11.249 11.581 11.882 10.955  7.714
 1   7.29  0.03  1.83254  1.067 3.928  4.293 11.8   0.028 0.00 13.902 13.987 13.873 13.983 14.140 14.288 13.858  1.833
 1   7.29  0.13  2.67498  1.695 4.037  4.263 12.8   0.033 0.00 13.332 13.874 13.611 13.903 14.149 14.343 13.681  2.675
 1   7.29  0.15  5.31315  2.847 4.223  4.155 13.0   0.034 0.00 10.653 12.243 11.898 12.290 12.592 12.862 12.022  5.313
 1   7.29  0.19 13.21713  4.433 4.343  3.445 11.1   0.023 0.00  4.788  7.040  6.654  7.096  7.432  7.738  6.800 13.214
 1   7.29  0.25 11.44711  4.071 4.390  3.933 14.7   0.038 0.00  9.292 11.836 11.440 11.898 12.243 12.561 11.590 11.447
 1   7.29  0.41  1.51391  0.676 3.842  4.255 10.4   0.019 0.00 13.479 13.410 13.559 13.359 13.380 13.459 13.448  1.514
 1   7.29  0.51  6.25195  3.139 4.261  4.085 13.1   0.034 0.00 10.023 11.779 11.413 11.832 12.152 12.439 11.551  6.252
 1   7.31  0.03  1.98044  1.202 3.955  4.298 11.7   0.027 0.00 13.464 13.630 13.458 13.638 13.829 13.991 13.469  1.980
 1   7.31  0.03  2.42464  1.548 4.019  4.296 11.9   0.028 0.00 12.799 13.254 13.005 13.280 13.518 13.706 13.063  2.425
 1   7.31  0.25 12.92531  4.396 4.341  3.466 13.6   0.036 0.00  7.380  9.626  9.244  9.683 10.017 10.321  9.389 12.925
 1   7.31  0.29  5.91067  3.041 4.247  4.100 13.5   0.036 0.00 10.666 12.374 12.017 12.424 12.735 13.014 12.149  5.911
 1   7.31  0.31  9.31129  3.707 4.356  4.068 11.5   0.026 0.00  7.001  9.335  8.943  9.395  9.735 10.049  9.091  9.311
 1   7.33 -0.07  8.39275  3.698 4.333  3.940 12.8   0.033 0.00  8.324 10.585 10.204 10.641 10.971 11.271 10.346  8.393
 1   7.33 -0.05 10.49789  4.216 4.305  3.409 10.2   0.018 0.00  4.431  6.496  6.121  6.549  6.875  7.167  6.262 10.488
 1   7.33 -0.03  2.08540  1.318 3.980  4.304 11.9   0.028 0.00 13.375 13.645 13.436 13.663 13.875 14.047 13.468  2.085
 1   7.33  0.03  3.17886  1.999 4.097  4.274 12.8   0.033 0.00 12.573 13.441 13.150 13.476 13.742 13.962 13.239  3.179
 1   7.33  0.27  6.28423  3.157 4.260  4.066 11.1   0.023 0.00  7.978  9.758  9.393  9.809 10.127 10.411  9.528  6.284
 1   7.37 -0.05  2.43555  1.576 4.030  4.315 11.0   0.023 0.00 11.831 12.342 12.083 12.370 12.613 12.806 12.147  2.436
 1   7.37  0.13  3.78172  2.279 4.134  4.220 12.4   0.031 0.00 11.474 12.541 12.232 12.579 12.856 13.094 12.334  3.782
 1   7.37  0.15  7.84620  3.530 4.311  3.992 13.4   0.035 0.00  9.346 11.453 11.078 11.509 11.835 12.131 11.218  7.846
 1   7.37  0.23  3.27965  2.034 4.089  4.221 11.7   0.027 0.00 11.386 12.186 11.893 12.221 12.488 12.707 11.985  3.280
 1   7.37  0.33  2.84595  1.796 4.048  4.236 11.9   0.028 0.00 12.181 12.763 12.488 12.793 13.049 13.250 12.567  2.846
 1   7.37  0.37  5.43235  2.901 4.224  4.113 13.1   0.034 0.00 10.618 12.178 11.828 12.227 12.533 12.806 11.957  5.432
 1   7.37  0.49  2.06976  1.248 3.950  4.251 11.7   0.027 0.00 13.349 13.463 13.300 13.468 13.659 13.824 13.309  2.070
 1   7.37  0.53  4.37596  2.522 4.168  4.176 11.4   0.025 0.00  9.865 11.077 10.744 11.121 11.414 11.671 10.865  4.376
 1   7.39 -0.23  2.20768  1.458 4.025  4.368 12.0   0.029 0.00 13.125 13.622 13.372 13.649 13.887 14.076 13.429  2.208
 1   7.39  0.05  6.15592  3.124 4.262  4.099 12.5   0.032 0.00  9.459 11.297 10.939 11.347 11.659 11.940 11.069  6.156
 1   7.39  0.21  2.82839  1.785 4.046  4.236 12.0   0.029 0.00 12.308 12.889 12.617 12.919 13.172 13.370 12.693  2.828
 1   7.41 -0.27  3.96220  2.411 4.184  4.306 13.7   0.036 0.00 12.442 13.845 13.523 13.887 14.173 14.425 13.629  3.962
 1   7.41 -0.19  3.62827  2.255 4.154  4.302 12.6   0.032 0.00 11.731 12.942 12.631 12.982 13.261 13.504 12.731  3.628
 1   7.41 -0.07  3.70827  2.270 4.147  4.270 13.4   0.035 0.00 12.494 13.658 13.349 13.697 13.975 14.215 13.449  3.708
 1   7.41 -0.07  8.57326  3.813 4.317  3.774 13.8   0.036 0.00  9.038 11.208 10.833 11.263 11.588 11.882 10.973  8.573
 1   7.41  0.05 10.36928  4.327 3.574  0.368 15.2   0.038 0.00  9.152  9.937 11.525 10.003  9.332  8.905 11.159 10.369
 1   7.41  0.11  3.86692  2.319 4.141  4.217 12.0   0.029 0.00 10.972 12.079 11.767 12.118 12.397 12.638 11.871  3.867
 1   7.41  0.13  4.26233  2.483 4.166  4.193 13.1   0.034 0.00 11.664 12.915 12.594 12.956 13.241 13.490 12.704  4.262
 1   7.41  0.13  3.04823  1.923 4.075  4.244 13.2   0.035 0.00 13.162 13.903 13.620 13.936 14.197 14.407 13.705  3.048
 1   7.41  0.17  2.86585  1.810 4.052  4.239 12.1   0.030 0.00 12.345 12.959 12.685 12.990 13.245 13.445 12.763  2.866
 1   7.41  0.25  3.44497  2.121 4.102  4.209 12.6   0.032 0.00 12.066 12.943 12.645 12.978 13.249 13.474 12.741  3.445
 1   7.41  0.35  2.26649  1.410 3.979  4.246 12.3   0.031 0.00 13.545 13.790 13.579 13.807 14.023 14.197 13.615  2.266
 1   7.43 -0.13  2.92532  1.897 4.091  4.318 10.8   0.022 0.00 10.828 11.668 11.377 11.702 11.967 12.186 11.463  2.925
 1   7.43 -0.13  2.68863  1.755 4.067  4.328 12.8   0.033 0.00 13.183 13.903 13.627 13.936 14.191 14.397 13.704  2.689
 1   7.43 -0.01  7.43899  3.504 4.300  3.952 12.9   0.034 0.00  8.910 10.979 10.609 11.033 11.354 11.645 10.746  7.439
 1   7.43  0.31  3.36548  2.081 4.095  4.211 13.5   0.036 0.00 13.068 13.903 13.609 13.938 14.207 14.429 13.704  3.365
 1   7.43  0.35  1.39353  0.517 3.820  4.290 10.4   0.019 0.00 13.878 13.805 14.026 13.747 13.730 13.784 13.893  1.394
 1   7.45 -0.07  7.92529  3.659 4.308  3.854 11.4   0.025 0.00  7.023  9.129  8.754  9.183  9.508  9.801  8.893  7.925
 1   7.45  0.01  4.34917  2.524 4.179  4.214 13.9   0.037 0.00 12.360 13.708 13.386 13.750 14.036 14.288 13.495  4.349
 1   7.45  0.03  5.33280  2.876 4.228  4.146 12.8   0.033 0.00 10.381 12.015 11.671 12.061 12.363 12.632 11.793  5.333
 1   7.45  0.23  9.85071  3.905 4.339  3.827 14.3   0.037 0.00  9.307 11.557 11.174 11.614 11.948 12.252 11.319  9.851
 1   7.45  0.57  9.34748  3.824 4.332  3.857 11.7   0.027 0.00  6.911  9.070  8.683  9.128  9.465  9.773  8.830  9.347
 1   7.47 -0.19  2.01932  1.302 3.991  4.350 10.1   0.017 0.00 11.615 11.935 11.711 11.955 12.175 12.354 11.750  2.019
 1   7.47 -0.03  1.63179  0.873 3.893  4.294 10.8   0.022 0.00 13.388 13.409 13.391 13.385 13.485 13.606 13.339  1.632
 1   7.47 -0.03  3.35742  2.106 4.116  4.269 12.0   0.029 0.00 11.504 12.484 12.184 12.520 12.791 13.020 12.278  3.357
 1   7.47  0.01  3.13538  1.983 4.093  4.270 12.6   0.032 0.00 12.413 13.262 12.973 13.296 13.561 13.780 13.060  3.135
 1   7.47  0.09  1.92172  1.140 3.937  4.278 11.3   0.025 0.00 13.220 13.324 13.188 13.324 13.495 13.649 13.183  1.922
 1   7.47  0.19  3.21317  2.004 4.082  4.215 12.0   0.029 0.00 11.759 12.530 12.240 12.563 12.828 13.043 12.330  3.213
 1   7.47  0.21  2.30562  1.442 3.985  4.244 10.7   0.021 0.00 11.865 12.137 11.916 12.155 12.375 12.552 11.956  2.306
 1   7.47  0.25  2.48669  1.572 4.008  4.240 12.7   0.033 0.00 13.541 13.930 13.688 13.954 14.189 14.372 13.744  2.487
 1   7.47  0.27  6.25584  3.196 4.252  3.993 13.9   0.037 0.00 10.680 12.423 12.065 12.474 12.787 13.066 12.198  6.256
 1   7.47  0.47  2.45940  1.552 4.005  4.241 12.5   0.032 0.00 13.389 13.746 13.505 13.769 14.004 14.188 13.561  2.459
 1   7.47  0.57  6.66263  3.325 4.264  3.939 11.2   0.024 0.00  7.657  9.423  9.052  9.476  9.798 10.086  9.192  6.663
 1   7.49 -0.17  1.93257  1.226 3.974  4.341 11.5   0.026 0.00 13.205 13.457 13.256 13.473 13.679 13.850 13.281  1.933
 1   7.49  0.01  7.61351  3.596 4.292  3.837 11.9   0.028 0.00  7.680  9.690  9.321  9.743 10.063 10.351  9.457  7.614
 1   7.49  0.07  9.47526  4.326 3.556  0.260 12.6   0.032 0.00  6.555  7.710  9.528  8.004  6.980  6.391  9.053  9.475
 1   7.49  0.25  4.19939  2.463 4.155  4.163 13.2   0.035 0.00 11.813 12.987 12.668 13.028 13.311 13.558 12.779  4.199
 1   7.49  0.33 10.46990  4.130 4.279  3.389 12.9   0.034 0.00  7.346  9.221  8.855  9.273  9.593  9.878  8.994 10.470
 1   7.49  0.53  1.99864  1.190 3.938  4.247 11.0   0.023 0.00 12.796 12.870 12.733 12.868 13.045 13.205 12.730  1.999
 1   7.51 -0.09  2.46621  1.609 4.038  4.319 11.4   0.025 0.00 12.147 12.705 12.442 12.733 12.980 13.174 12.508  2.466
 1   7.51  0.43  2.37671  1.495 3.994  4.241 12.1   0.030 0.00 13.134 13.441 13.211 13.461 13.689 13.869 13.259  2.377
 1   7.53  0.29  2.05808  1.240 3.948  4.248 10.7   0.021 0.00 12.370 12.486 12.324 12.490 12.677 12.840 12.332  2.058
 1   7.53  0.37  4.94172  2.763 4.196  4.098 10.9   0.022 0.00  8.763 10.148  9.804 10.193 10.494 10.759  9.930  4.942
 1   7.53  0.37  2.58056  1.632 4.018  4.235 11.8   0.028 0.00 12.490 12.915 12.662 12.941 13.183 13.372 12.725  2.581
 1   7.53  0.47  4.04626  2.402 4.144  4.165 14.1   0.037 0.00 12.864 13.953 13.635 13.994 14.277 14.522 13.748  4.046
 1   7.55 -0.07  3.59566  2.230 4.136  4.256 10.9   0.022 0.00 10.096 11.188 10.878 11.226 11.503 11.742 10.978  3.596
 1   7.55 -0.01  6.18939  3.188 4.258  4.021 12.8   0.033 0.00  9.599 11.421 11.066 11.471 11.781 12.058 11.195  6.189
 1   7.55  0.01  2.76167  1.771 4.056  4.280 12.3   0.031 0.00 12.644 13.294 13.021 13.326 13.579 13.781 13.097  2.762
 1   7.55  0.03  1.38451  0.541 3.829  4.302  9.8   0.016 0.00 13.217 13.176 13.347 13.128 13.123 13.181 13.233  1.384
 1   7.55  0.05  3.68886  2.255 4.131  4.220 12.9   0.034 0.00 12.033 13.092 12.787 13.130 13.405 13.640 12.886  3.689
 1   7.55  0.09  6.56212  3.322 4.260  3.920 13.5   0.036 0.00  9.965 11.783 11.426 11.833 12.145 12.424 11.557  6.562
 1   7.55  0.13  2.95534  1.875 4.064  4.236 11.9   0.028 0.00 11.983 12.663 12.383 12.695 12.953 13.159 12.465  2.955
 1   7.55  0.25  4.39994  2.554 4.165  4.135 12.2   0.030 0.00 10.586 11.816 11.491 11.858 12.146 12.397 11.605  4.400
 1   7.55  0.27  6.83858  3.436 4.255  3.805 13.0   0.034 0.00  9.181 10.938 10.579 10.989 11.302 11.582 10.713  6.839
 1   7.57 -0.19  2.50226  1.660 4.055  4.342 12.4   0.031 0.00 13.021 13.676 13.406 13.707 13.958 14.158 13.478  2.502
 1   7.57 -0.17  3.38849  2.150 4.131  4.289 12.9   0.034 0.00 12.294 13.375 13.072 13.412 13.685 13.919 13.167  3.388
 1   7.57 -0.13  1.74394  1.027 3.932  4.327  9.0   0.012 0.00 11.203 11.295 11.168 11.293 11.456 11.608 11.158  1.744
 1   7.57 -0.03  3.80928  2.319 4.146  4.231 12.7   0.033 0.00 11.673 12.829 12.518 12.867 13.145 13.386 12.619  3.809
