#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf   Mact
 1   9.03 -0.37  0.95370 -0.082 3.773  4.536  7.6   0.024 0.00 12.574 12.559 12.912 12.502 12.402 12.388 12.741  0.954
 1   9.03 -0.19  1.36158  0.655 3.850  4.263 10.3   0.037 0.00 13.433 13.441 13.548 13.403 13.424 13.496 13.458  1.361
 1   9.03 -0.11  1.27107  0.473 3.824  4.311 10.3   0.037 0.00 13.888 13.875 14.066 13.828 13.807 13.853 13.948  1.271
 1   9.03 -0.05  2.03284  1.521 3.693  2.942 10.4   0.037 0.00 11.368 11.447 12.151 11.373 11.147 11.031 11.879  2.033
 1   9.03  0.01  1.91988  1.306 3.842  3.730  9.4   0.034 0.00 10.906 10.876 10.993 10.834 10.856 10.923 10.898  1.917
 1   9.03  0.09  1.16550  0.215 3.785  4.375  8.1   0.027 0.00 12.331 12.285 12.617 12.222 12.146 12.154 12.451  1.165
 1   9.03  0.09  1.72743  1.060 3.855  3.981 11.0   0.037 0.00 13.121 13.099 13.190 13.061 13.100 13.182 13.103  1.726
 1   9.03  0.15  1.25248  0.368 3.798  4.305  6.7   0.018 0.00 10.549 10.489 10.774 10.428 10.375 10.400 10.621  1.252
 1   9.03  0.21  1.66895  0.957 3.842  4.019  8.2   0.028 0.00 10.578 10.531 10.665 10.485 10.506 10.579 10.561  1.668
 1   9.03  0.21  1.22551  0.305 3.790  4.326  9.4   0.034 0.00 13.407 13.357 13.682 13.292 13.224 13.238 13.517  1.225
 1   9.03  0.23  1.12055  0.097 3.768  4.410  8.2   0.028 0.00 12.727 12.676 13.083 12.605 12.505 12.496 12.897  1.120
 1   9.03  0.23  1.37644  0.554 3.814  4.222  9.8   0.035 0.00 13.184 13.134 13.374 13.077 13.046 13.088 13.236  1.376
 1   9.03  0.37  1.39482  0.583 3.816  4.210 10.4   0.037 0.00 13.712 13.651 13.890 13.592 13.567 13.614 13.751  1.394
 1   9.05 -0.29  1.48670  0.890 3.883  4.197  9.2   0.033 0.00 11.746 11.782 11.789 11.757 11.836 11.941 11.731  1.486
 1   9.05 -0.27  0.59944 -1.065 3.635  4.769  4.9   0.009 0.00 12.333 12.602 13.646 12.550 12.170 11.952 13.635  0.599
 1   9.05 -0.25  1.29953  0.586 3.846  4.297  9.1   0.033 0.00 12.404 12.413 12.529 12.374 12.389 12.457 12.436  1.299
 1   9.05 -0.23  1.97823  1.574 3.702  2.914 12.6   0.038 0.00 13.434 13.496 14.141 13.426 13.214 13.110 13.870  1.978
 1   9.05 -0.19  1.94428  1.510 3.699  2.960 11.8   0.038 0.00 12.796 12.862 13.523 12.791 12.575 12.467 13.252  1.944
 1   9.05 -0.11  1.89912  1.338 3.836  3.667  9.7   0.035 0.00 11.124 11.100 11.233 11.058 11.068 11.126 11.134  1.896
 1   9.05 -0.07  1.90671  1.328 3.833  3.669  9.5   0.034 0.00 10.949 10.921 11.063 10.878 10.884 10.940 10.960  1.903
 1   9.05 -0.01  1.99694  1.805 3.669  2.554  9.2   0.033 0.00  9.457  9.607 10.438  9.534  9.262  9.108 10.153  1.997
 1   9.05  0.01  1.27427  0.444 3.811  4.290  9.5   0.034 0.00 13.159 13.129 13.365 13.076 13.038 13.073 13.230  1.274
 1   9.05  0.07  1.31365  0.493 3.813  4.263 10.1   0.036 0.00 13.637 13.603 13.835 13.549 13.516 13.553 13.701  1.313
 1   9.05  0.07  1.67725  1.009 3.853  4.010 10.7   0.037 0.00 12.948 12.928 13.025 12.889 12.923 13.002 12.936  1.676
 1   9.05  0.15  1.34810  0.527 3.813  4.238  8.6   0.030 0.00 12.053 12.005 12.241 11.950 11.918 11.958 12.105  1.348
 1   9.05  0.15  1.57638  0.855 3.839  4.082 11.0   0.037 0.00 13.632 13.599 13.747 13.553 13.564 13.630 13.640  1.575
 1   9.05  0.15  1.85188  1.192 3.836  3.804 11.4   0.038 0.00 13.190 13.149 13.297 13.103 13.114 13.177 13.190  1.849
 1   9.05  0.15  2.10425  1.609 3.683  2.828 12.6   0.038 0.00 13.348 13.451 14.232 13.372 13.127 12.997 13.955  2.104
 1   9.05  0.45  1.72830  1.034 3.840  3.947 10.8   0.037 0.00 12.985 12.921 13.075 12.869 12.889 12.962 12.962  1.727
 1   9.07 -0.43  1.08022  0.218 3.808  4.432  8.3   0.028 0.00 12.524 12.529 12.759 12.481 12.431 12.456 12.630  1.080
 1   9.07 -0.27  1.63576  1.098 3.885  4.038 11.5   0.038 0.00 13.524 13.558 13.554 13.535 13.622 13.727 13.501  1.634
 1   9.07  0.07  0.90833 -0.343 3.719  4.562  8.1   0.027 0.00 13.728 13.740 14.336 13.663 13.484 13.410 14.143  0.908
 1   9.07  0.09  1.55208  0.845 3.841  4.094  9.4   0.034 0.00 12.058 12.029 12.166 11.985 11.999 12.067 12.063  1.551
 1   9.07  0.15  1.30830  0.466 3.807  4.261  9.9   0.036 0.00 13.504 13.460 13.720 13.403 13.360 13.392 13.576  1.308
 1   9.07  0.17  1.36404  0.549 3.813  4.222 10.6   0.037 0.00 13.997 13.954 14.192 13.898 13.866 13.905 14.055  1.363
 1   9.07  0.29  2.01108  1.517 3.678  2.882  9.9   0.036 0.00 10.877 10.987 11.808 10.905 10.652 10.516 11.536  2.011
 1   9.09 -0.15  1.33920  0.617 3.841  4.256 10.3   0.037 0.00 13.528 13.527 13.664 13.486 13.492 13.555 13.564  1.339
 1   9.09 -0.07  1.84526  1.269 3.826  3.686 11.5   0.038 0.00 13.098 13.069 13.236 13.024 13.017 13.065 13.125  1.842
 1   9.09 -0.05  1.40911  0.690 3.839  4.199  7.6   0.024 0.00 10.645 10.622 10.760 10.579 10.588 10.654 10.659  1.408
 1   9.09  0.01  1.78361  1.167 3.839  3.824 11.0   0.037 0.00 12.852 12.825 12.957 12.783 12.797 12.860 12.857  1.781
 1   9.09  0.03  1.44533  0.717 3.834  4.165 10.5   0.037 0.00 13.477 13.455 13.613 13.409 13.410 13.470 13.504  1.444
 1   9.09  0.09  1.41666  0.657 3.826  4.182 10.4   0.037 0.00 13.528 13.495 13.685 13.445 13.433 13.485 13.564  1.416
 1   9.09  0.17  1.46206  0.700 3.825  4.148  8.5   0.029 0.00 11.520 11.472 11.666 11.420 11.408 11.462 11.543  1.461
 1   9.09  0.17  1.42799  0.650 3.821  4.172  9.5   0.034 0.00 12.645 12.601 12.810 12.547 12.528 12.577 12.682  1.427
 1   9.09  0.17  1.91128  1.252 3.803  3.626  9.7   0.035 0.00 11.340 11.284 11.543 11.226 11.183 11.212 11.396  1.911
 1   9.09  0.19  1.30137  0.447 3.803  4.262  7.2   0.021 0.00 10.852 10.791 11.062 10.731 10.685 10.716 10.913  1.301
 1   9.09  0.23  1.89732  1.228 3.805  3.654  8.4   0.029 0.00 10.100 10.035 10.290  9.976  9.938  9.971 10.144  1.896
 1   9.09  0.25  0.41137 -1.618 3.572  4.904  3.4   0.005 0.00 12.215 12.908 14.410 13.126 12.248 11.739 14.293  0.411
 1   9.09  0.25  1.77473  1.098 3.827  3.845 11.6   0.038 0.00 13.626 13.573 13.757 13.521 13.518 13.574 13.636  1.772
 1   9.09  0.39  1.25753  0.372 3.795  4.293  9.6   0.035 0.00 13.440 13.374 13.691 13.307 13.250 13.274 13.527  1.257
 1   9.11 -0.31  1.92360  1.663 3.706  2.830 10.3   0.037 0.00 10.914 10.968 11.588 10.901 10.695 10.596 11.321  1.924
 1   9.11 -0.21  1.19898  0.385 3.820  4.359  9.0   0.032 0.00 12.808 12.801 13.000 12.753 12.726 12.767 12.880  1.199
 1   9.11 -0.21  1.14110  0.261 3.806  4.404  9.7   0.035 0.00 13.818 13.807 14.056 13.756 13.705 13.730 13.919  1.141
 1   9.11 -0.13  1.34047  0.615 3.838  4.249 10.1   0.036 0.00 13.331 13.327 13.471 13.284 13.288 13.349 13.368  1.340
 1   9.11 -0.11  2.05389  1.851 3.684  2.582  9.0   0.032 0.00  9.143  9.243  9.986  9.170  8.927  8.799  9.698  2.054
 1   9.11  0.01  1.69446  1.065 3.843  3.919 10.8   0.037 0.00 12.907 12.884 13.007 12.843 12.862 12.930 12.910  1.692
 1   9.11  0.05  1.92805  2.313 3.631  1.876 11.1   0.038 0.00 10.087 10.414 11.485 10.358  9.986  9.754 11.192  1.919
 1   9.11  0.07  1.36916  0.592 3.820  4.210  7.4   0.023 0.00 10.689 10.645 10.847 10.593 10.574 10.622 10.722  1.368
 1   9.11  0.07  0.86961 -0.435 3.706  4.582  7.7   0.025 0.00 13.557 13.594 14.250 13.516 13.314 13.223 14.075  0.870
 1   9.11  0.09  1.39855  0.634 3.823  4.188 10.6   0.037 0.00 13.786 13.752 13.952 13.701 13.684 13.733 13.828  1.398
 1   9.11  0.11  1.49629  0.771 3.832  4.114  8.1   0.027 0.00 10.943 10.901 11.068 10.853 10.853 10.913 10.955  1.495
 1   9.11  0.11  1.30642  0.481 3.809  4.255  9.8   0.035 0.00 13.369 13.329 13.578 13.273 13.233 13.267 13.438  1.306
 1   9.11  0.11  2.02810  1.613 3.684  2.812 10.8   0.037 0.00 11.536 11.637 12.407 11.559 11.316 11.187 12.129  2.028
 1   9.11  0.13  1.09189  0.062 3.767  4.428  5.4   0.012 0.00 10.015  9.958 10.356  9.889  9.789  9.779 10.173  1.092
 1   9.11  0.13  1.58861  0.891 3.835  4.033 10.9   0.037 0.00 13.444 13.409 13.568 13.362 13.367 13.428 13.457  1.587
 1   9.11  0.19  0.50783 -1.382 3.591  4.838  4.8   0.009 0.00 13.025 13.584 14.946 13.696 12.993 12.577 14.896  0.508
 1   9.11  0.19  0.97597 -0.209 3.732  4.511  8.4   0.029 0.00 13.694 13.680 14.233 13.603 13.446 13.390 14.032  0.976
 1   9.11  0.23  1.27200  0.399 3.798  4.280  7.4   0.023 0.00 11.172 11.108 11.401 11.046 10.992 11.018 11.246  1.272
 1   9.11  0.25  1.63629  0.932 3.830  3.984  9.9   0.036 0.00 12.339 12.288 12.468 12.237 12.236 12.295 12.348  1.635
 1   9.11  0.31  0.95896 -0.251 3.726  4.521  8.4   0.029 0.00 13.798 13.787 14.377 13.704 13.539 13.478 14.177  0.959
 1   9.11  0.33  0.95676 -0.256 3.725  4.523  7.8   0.025 0.00 13.211 13.196 13.790 13.113 12.948 12.887 13.591  0.957
 1   9.11  0.39  1.34861  0.524 3.809  4.224  9.4   0.034 0.00 12.859 12.792 13.060 12.730 12.694 12.733 12.911  1.348
 1   9.13 -0.31  1.86503  1.756 3.701  2.702  9.2   0.033 0.00  9.580  9.639 10.280  9.571  9.358  9.253 10.005  1.857
 1   9.13 -0.31  1.70020  1.224 3.847  3.778 10.1   0.036 0.00 11.811 11.811 11.907 11.775 11.800 11.866 11.822  1.697
 1   9.13 -0.23  1.53181  0.954 3.869  4.093 10.2   0.036 0.00 12.585 12.604 12.647 12.574 12.632 12.724 12.578  1.530
 1   9.13 -0.11  0.96151 -0.163 3.748  4.523  7.9   0.026 0.00 13.077 13.058 13.517 12.990 12.856 12.818 13.320  0.961
 1   9.13 -0.09  1.62228  1.020 3.852  3.984  8.8   0.031 0.00 11.021 11.009 11.100 10.972 11.005 11.082 11.014  1.620
 1   9.13 -0.07  1.07887  0.084 3.776  4.437  8.9   0.032 0.00 13.460 13.430 13.787 13.368 13.276 13.270 13.613  1.079
 1   9.13 -0.05  0.96397 -0.173 3.745  4.520  8.5   0.029 0.00 13.703 13.688 14.166 13.618 13.479 13.435 13.967  0.964
 1   9.13 -0.05  1.84924  1.264 3.752  3.393 10.2   0.036 0.00 11.811 11.791 12.233 11.724 11.597 11.561 12.023  1.845
 1   9.13  0.03  1.50418  0.811 3.837  4.099  8.4   0.029 0.00 11.142 11.113 11.258 11.068 11.076 11.140 11.153  1.503
 1   9.13  0.03  1.33887  0.560 3.819  4.227 10.4   0.037 0.00 13.771 13.742 13.952 13.691 13.666 13.709 13.825  1.338
 1   9.13  0.05  1.91245  1.605 3.682  2.783  7.9   0.026 0.00  8.656  8.754  9.521  8.678  8.433  8.304  9.243  1.892
 1   9.13  0.05  1.83410  1.213 3.806  3.656 10.9   0.037 0.00 12.638 12.595 12.840 12.541 12.500 12.529 12.699  1.831
 1   9.13  0.17  1.65088  0.963 3.829  3.953  9.2   0.033 0.00 11.562 11.515 11.692 11.465 11.462 11.519 11.575  1.649
 1   9.13  0.27  1.48799  0.737 3.822  4.109  9.4   0.034 0.00 12.328 12.273 12.481 12.218 12.204 12.256 12.352  1.487
 1   9.13  0.41  1.68181  0.994 3.824  3.912 11.3   0.038 0.00 13.585 13.517 13.723 13.460 13.453 13.509 13.593  1.680
 1   9.13  0.41  1.96129  1.590 3.676  2.791 11.8   0.038 0.00 12.595 12.708 13.558 12.623 12.367 12.227 13.280  1.961
 1   9.13  0.43  1.42836  0.650 3.817  4.157 10.0   0.036 0.00 13.144 13.076 13.314 13.016 12.994 13.044 13.174  1.427
 1   9.15 -0.31  0.89183 -0.254 3.746  4.571  8.5   0.029 0.00 13.905 13.902 14.361 13.838 13.696 13.651 14.164  0.892
 1   9.15 -0.25  1.77984  2.178 3.655  2.075 11.6   0.038 0.00 10.925 11.134 12.017 11.069 10.765 10.585 11.707  1.772
 1   9.15 -0.13  0.89289 -0.315 3.730  4.571  7.2   0.021 0.00 12.758 12.756 13.287 12.686 12.524 12.463 13.086  0.893
 1   9.15 -0.11  1.76478  1.207 3.815  3.681 12.1   0.038 0.00 13.852 13.824 14.030 13.776 13.748 13.783 13.905  1.761
 1   9.15 -0.09  1.23217  0.413 3.814  4.318  9.6   0.035 0.00 13.338 13.318 13.542 13.268 13.233 13.268 13.412  1.232
 1   9.15 -0.07  1.68465  1.096 3.838  3.866 10.1   0.036 0.00 12.129 12.109 12.243 12.067 12.078 12.139 12.143  1.682
 1   9.15 -0.07  1.60603  0.995 3.846  3.978 10.7   0.037 0.00 12.983 12.970 13.083 12.931 12.952 13.022 12.990  1.604
 1   9.15  0.03  0.83723 -0.505 3.697  4.600  7.3   0.022 0.00 13.331 13.389 14.082 13.311 13.092 12.988 13.923  0.837
 1   9.15  0.03  1.63265  0.990 3.835  3.946 11.2   0.038 0.00 13.495 13.468 13.619 13.424 13.429 13.489 13.513  1.631
 1   9.15  0.09  1.60358  0.933 3.832  3.983 10.4   0.037 0.00 12.839 12.805 12.970 12.757 12.758 12.815 12.857  1.602
 1   9.15  0.11  1.22872  0.353 3.796  4.306  9.6   0.035 0.00 13.486 13.444 13.737 13.384 13.325 13.345 13.582  1.228
 1   9.15  0.15  0.54113 -1.295 3.600  4.813  5.2   0.011 0.00 13.207 13.688 14.978 13.736 13.138 12.777 14.961  0.541
 1   9.15  0.27  1.87850  2.080 3.635  2.118  9.0   0.032 0.00  8.571  8.871  9.946  8.811  8.445  8.219  9.665  1.873
 1   9.17 -0.45  0.69885 -0.722 3.682  4.680  4.1   0.007 0.00 10.674 10.771 11.497 10.703 10.454 10.325 11.361  0.699
 1   9.17 -0.39  1.27561  0.628 3.849  4.256  9.3   0.034 0.00 12.501 12.522 12.629 12.486 12.503 12.572 12.540  1.275
 1   9.17 -0.33  1.27310  0.607 3.849  4.278  8.8   0.031 0.00 12.053 12.068 12.174 12.031 12.050 12.120 12.085  1.272
 1   9.17 -0.27  1.91082  3.439 4.401  3.517 12.2   0.038 0.00  8.371 11.007 10.610 11.068 11.411 11.727 10.762  0.930
 1   9.17 -0.23  0.74764 -0.661 3.685  4.658  7.1   0.021 0.00 13.521 13.620 14.358 13.548 13.301 13.176 14.226  0.748
 1   9.17 -0.23  1.83377  1.860 3.686  2.526 12.2   0.038 0.00 12.321 12.422 13.146 12.352 12.112 11.984 12.856  1.804
 1   9.17 -0.19  1.57601  1.013 3.854  3.985 10.6   0.037 0.00 12.837 12.839 12.924 12.804 12.838 12.915 12.841  1.574
 1   9.17 -0.11  0.98153 -0.112 3.755  4.506  8.3   0.028 0.00 13.349 13.328 13.763 13.262 13.137 13.106 13.570  0.981
 1   9.17 -0.09  1.44127  0.772 3.843  4.144  9.9   0.036 0.00 12.739 12.731 12.856 12.690 12.704 12.772 12.759  1.440
 1   9.17 -0.09  1.67273  1.095 3.833  3.843 11.2   0.038 0.00 13.233 13.213 13.364 13.169 13.171 13.225 13.258  1.670
 1   9.17 -0.07  1.70642  1.125 3.823  3.783 11.9   0.038 0.00 13.857 13.830 14.010 13.783 13.769 13.814 13.894  1.704
 1   9.17 -0.05  1.32013  0.565 3.824  4.236 10.4   0.037 0.00 13.758 13.738 13.929 13.690 13.672 13.719 13.810  1.319
 1   9.17 -0.01  1.51774  0.852 3.837  4.061 10.2   0.036 0.00 12.841 12.820 12.966 12.777 12.783 12.844 12.861  1.516
 1   9.17  0.01  1.33323  0.565 3.819  4.220 10.2   0.036 0.00 13.557 13.530 13.739 13.479 13.455 13.497 13.613  1.332
 1   9.17  0.07  1.48470  0.780 3.829  4.091 10.2   0.036 0.00 13.020 12.989 13.165 12.941 12.934 12.988 13.049  1.483
 1   9.17  0.33  1.06808  0.002 3.757  4.439  9.2   0.033 0.00 13.965 13.919 14.382 13.843 13.726 13.704 14.185  1.068
 1   9.17  0.35  1.92511  1.649 3.675  2.719 11.2   0.038 0.00 11.848 11.967 12.817 11.884 11.624 11.482 12.534  1.925
 1   9.19 -0.37  1.67436  1.662 3.689  2.701  9.2   0.033 0.00  9.816  9.911 10.604  9.845  9.608  9.484 10.324  1.670
 1   9.19 -0.37  1.43954  0.902 3.866  4.104 10.7   0.037 0.00 13.215 13.244 13.295 13.214 13.264 13.350 13.224  1.438
 1   9.19 -0.17  1.71220  1.197 3.813  3.671 10.5   0.037 0.00 12.277 12.254 12.463 12.205 12.174 12.206 12.337  1.709
 1   9.19 -0.07  1.66459  1.080 3.825  3.825  8.5   0.029 0.00 10.571 10.538 10.711 10.492 10.482 10.531 10.598  1.662
 1   9.19 -0.05  1.65885  1.063 3.825  3.841 11.9   0.038 0.00 14.011 13.985 14.160 13.938 13.927 13.975 14.046  1.656
 1   9.19  0.01  0.70432 -0.856 3.649  4.683  6.6   0.018 0.00 13.509 13.737 14.718 13.670 13.333 13.143 14.711  0.704
 1   9.19  0.07  1.59101  0.932 3.825  3.955 10.7   0.037 0.00 13.141 13.105 13.289 13.056 13.045 13.096 13.171  1.589
 1   9.19  0.13  1.41059  0.656 3.818  4.148 10.1   0.036 0.00 13.229 13.189 13.408 13.136 13.111 13.155 13.277  1.410
 1   9.19  0.17  1.66055  0.987 3.813  3.870 10.3   0.037 0.00 12.603 12.554 12.784 12.499 12.471 12.511 12.648  1.658
 1   9.19  0.25  1.68453  1.007 3.808  3.834 10.4   0.037 0.00 12.654 12.596 12.850 12.538 12.501 12.536 12.705  1.682
 1   9.19  0.31  1.29410  0.451 3.800  4.245  9.5   0.034 0.00 13.144 13.083 13.376 13.019 12.968 12.996 13.219  1.293
 1   9.21 -0.45  1.46419  0.970 3.872  4.065 11.1   0.038 0.00 13.444 13.482 13.514 13.454 13.514 13.605 13.449  1.462
 1   9.21 -0.43  1.70997  1.850 3.699  2.552  8.3   0.028 0.00  8.446  8.510  9.150  8.444  8.226  8.117  8.872  1.665
 1   9.21 -0.09  0.88758 -0.336 3.726  4.573  6.5   0.017 0.00 12.110 12.107 12.655 12.035 11.868 11.803 12.454  0.887
 1   9.21 -0.09  1.70284  1.139 3.804  3.692 11.5   0.038 0.00 13.422 13.392 13.635 13.339 13.294 13.318 13.496  1.699
 1   9.21 -0.09  1.75399  2.544 3.618  1.552 14.9   0.038 0.00 13.311 13.713 14.860 13.670 13.259 12.996 14.557  1.740
 1   9.21 -0.05  0.94872 -0.200 3.741  4.527  7.8   0.025 0.00 13.071 13.056 13.547 12.986 12.842 12.796 13.348  0.949
 1   9.21 -0.01  1.81263  1.700 3.682  2.661 12.3   0.038 0.00 12.821 12.930 13.694 12.854 12.608 12.476 13.408  1.775
 1   9.21  0.03  1.43373  0.727 3.825  4.114  9.1   0.033 0.00 12.053 12.021 12.206 11.972 11.959 12.010 12.088  1.432
 1   9.21  0.03  1.45283  0.755 3.826  4.096 10.9   0.037 0.00 13.781 13.753 13.936 13.705 13.693 13.744 13.819  1.452
 1   9.21  0.07  1.41896  0.692 3.821  4.129  8.6   0.030 0.00 11.641 11.601 11.802 11.551 11.532 11.580 11.678  1.418
 1   9.21  0.09  1.55128  0.876 3.822  3.987  9.2   0.033 0.00 11.779 11.738 11.933 11.688 11.672 11.721 11.811  1.549
 1   9.21  0.13  1.21719  0.336 3.793  4.305  8.0   0.026 0.00 11.931 11.879 12.184 11.818 11.755 11.773 12.026  1.217
 1   9.21  0.13  1.24634  0.390 3.798  4.280  8.8   0.031 0.00 12.595 12.547 12.836 12.487 12.431 12.453 12.682  1.246
 1   9.21  0.13  1.46266  0.738 3.819  4.087 10.7   0.037 0.00 13.625 13.585 13.798 13.533 13.511 13.556 13.669  1.461
 1   9.21  0.23  1.37083  0.578 3.808  4.175  9.5   0.034 0.00 12.826 12.773 13.031 12.714 12.675 12.710 12.886  1.370
 1   9.21  0.27  1.38576  0.601 3.809  4.161 10.1   0.036 0.00 13.367 13.312 13.569 13.253 13.216 13.254 13.424  1.385
 1   9.21  0.45  1.81005  1.661 3.667  2.640 12.2   0.038 0.00 12.818 12.968 13.877 12.885 12.606 12.448 13.599  1.775
 1   9.23 -0.49  1.24006  0.594 3.855  4.304  9.5   0.034 0.00 12.785 12.821 12.909 12.788 12.814 12.887 12.827  1.239
 1   9.23 -0.43  1.00572  0.075 3.791  4.474  8.5   0.029 0.00 13.082 13.081 13.370 13.029 12.953 12.958 13.220  1.005
 1   9.23 -0.41  1.47709  0.987 3.859  4.003 11.3   0.038 0.00 13.604 13.628 13.695 13.596 13.636 13.714 13.619  1.475
 1   9.23 -0.37  1.13884  0.377 3.828  4.376  6.7   0.018 0.00 10.527 10.526 10.691 10.483 10.468 10.517 10.584  1.138
 1   9.23 -0.29  1.12902  0.303 3.815  4.392  9.8   0.035 0.00 13.813 13.814 14.031 13.766 13.727 13.760 13.905  1.129
 1   9.23 -0.05  0.82056 -0.518 3.699  4.612  7.5   0.023 0.00 13.565 13.621 14.297 13.545 13.329 13.226 14.131  0.820
 1   9.23 -0.01  1.80438  1.772 3.677  2.567 10.8   0.037 0.00 11.141 11.262 12.051 11.187 10.933 10.793 11.759  1.766
 1   9.23 -0.01  1.57060  0.941 3.823  3.929 11.6   0.038 0.00 14.018 13.989 14.178 13.941 13.925 13.971 14.059  1.568
 1   9.23  0.05  1.34508  0.587 3.816  4.189 10.0   0.036 0.00 13.303 13.270 13.492 13.218 13.189 13.229 13.361  1.344
 1   9.23  0.11  1.05036 -0.008 3.759  4.451  9.3   0.034 0.00 14.091 14.058 14.493 13.988 13.872 13.849 14.301  1.050
 1   9.23  0.13  1.15504  0.215 3.782  4.358  9.7   0.035 0.00 13.932 13.890 14.240 13.825 13.743 13.746 14.068  1.155
 1   9.23  0.15  1.47667  0.756 3.816  4.060 10.7   0.037 0.00 13.579 13.536 13.760 13.482 13.455 13.497 13.627  1.475
 1   9.23  0.17  1.03475 -0.058 3.751  4.461  9.1   0.033 0.00 14.014 13.982 14.453 13.908 13.781 13.749 14.254  1.035
 1   9.23  0.19  1.50602  0.786 3.813  4.029 10.0   0.036 0.00 12.805 12.757 12.991 12.701 12.671 12.711 12.854  1.504
 1   9.23  0.27  1.36476  0.572 3.806  4.172  8.2   0.028 0.00 11.541 11.478 11.743 11.418 11.378 11.413 11.595  1.364
 1   9.23  0.27  1.82873  1.712 3.669  2.601 12.2   0.038 0.00 12.689 12.836 13.709 12.757 12.482 12.328 13.426  1.797
 1   9.23  0.33  0.88865 -0.411 3.704  4.561  7.9   0.026 0.00 13.698 13.730 14.423 13.644 13.440 13.349 14.256  0.889
 1   9.23  0.39  1.14590  0.178 3.775  4.366  9.7   0.035 0.00 14.026 13.964 14.359 13.891 13.802 13.803 14.175  1.146
 1   9.25 -0.13  1.74372  3.464 3.547  0.337 10.6   0.037 0.00  6.710  8.099 10.063  8.528  7.317  6.609  9.537  1.697
 1   9.25 -0.11  0.65184 -0.960 3.642  4.727  5.7   0.013 0.00 12.869 13.119 14.131 13.060 12.701 12.497 14.125  0.652
 1   9.25 -0.11  1.39770  0.734 3.835  4.134  8.3   0.028 0.00 11.235 11.216 11.365 11.173 11.175 11.234 11.261  1.396
 1   9.25 -0.09  0.92539 -0.240 3.738  4.543  7.9   0.026 0.00 13.271 13.262 13.765 13.192 13.042 12.991 13.565  0.925
 1   9.25 -0.09  1.53277  0.929 3.828  3.954  9.3   0.034 0.00 11.749 11.726 11.892 11.681 11.674 11.725 11.781  1.531
 1   9.25  0.01  1.38278  0.664 3.820  4.141 10.8   0.037 0.00 13.910 13.882 14.086 13.832 13.810 13.854 13.962  1.382
 1   9.25  0.03  1.62722  1.000 3.805  3.812  9.1   0.033 0.00 11.369 11.326 11.575 11.272 11.228 11.256 11.433  1.624
 1   9.25  0.03  1.84354  3.368 4.394  3.457 11.2   0.038 0.00  7.551 10.112  9.718 10.172 10.515 10.830  9.868  0.734
 1   9.25  0.09  1.59477  0.941 3.808  3.878  8.4   0.029 0.00 10.817 10.768 11.008 10.713 10.677 10.711 10.869  1.592
 1   9.25  0.23  1.41336  0.652 3.809  4.116 10.8   0.037 0.00 13.941 13.890 14.146 13.831 13.793 13.829 14.001  1.412
 1   9.27 -0.21  1.18558  0.399 3.819  4.334  9.9   0.036 0.00 13.673 13.667 13.871 13.619 13.589 13.628 13.749  1.185
 1   9.27 -0.17  1.66121  1.736 3.683  2.584 12.1   0.038 0.00 12.529 12.639 13.382 12.567 12.322 12.190 13.094  1.601
 1   9.27 -0.15  1.51355  0.934 3.829  3.947  9.6   0.035 0.00 12.035 12.018 12.180 11.974 11.968 12.019 12.071  1.511
 1   9.27 -0.15  1.60244  1.054 3.804  3.749 10.5   0.037 0.00 12.635 12.609 12.853 12.558 12.511 12.534 12.715  1.599
 1   9.27 -0.09  1.48628  0.867 3.829  4.003 10.8   0.037 0.00 13.403 13.385 13.554 13.340 13.331 13.383 13.442  1.484
 1   9.27 -0.09  1.38405  0.710 3.830  4.135 10.9   0.037 0.00 13.895 13.881 14.049 13.836 13.828 13.880 13.938  1.383
 1   9.27 -0.03  1.23092  0.415 3.806  4.285 10.0   0.036 0.00 13.732 13.704 13.955 13.651 13.605 13.633 13.815  1.230
 1   9.27 -0.01  1.44162  0.766 3.822  4.064 10.2   0.036 0.00 13.055 13.027 13.222 12.979 12.960 13.006 13.101  1.440
 1   9.27  0.05  1.12551  0.181 3.781  4.379  7.8   0.025 0.00 12.118 12.074 12.416 12.010 11.929 11.932 12.246  1.125
 1   9.27  0.09  1.87772  2.100 4.769  6.350  8.9   0.032 0.00  8.421 13.208 12.762 13.283 13.658 14.005 12.950  0.975
 1   9.27  0.17  1.24663  0.391 3.794  4.266  8.3   0.028 0.00 12.092 12.039 12.341 11.977 11.917 11.937 12.183  1.246
 1   9.27  0.21  1.72159  1.797 3.649  2.417 11.0   0.037 0.00 11.277 11.510 12.485 11.440 11.117 10.924 12.211  1.716
 1   9.27  0.27  1.29762  0.472 3.799  4.219 10.0   0.036 0.00 13.589 13.533 13.828 13.470 13.416 13.442 13.671  1.297
 1   9.27  0.27  1.65482  0.974 3.786  3.771 10.5   0.037 0.00 12.835 12.777 13.115 12.711 12.640 12.650 12.941  1.652
 1   9.27  0.43  1.25963  0.406 3.794  4.255  9.7   0.035 0.00 13.455 13.386 13.710 13.318 13.258 13.282 13.544  1.259
 1   9.29 -0.25  1.41792  0.842 3.840  4.052  9.7   0.035 0.00 12.364 12.364 12.494 12.325 12.333 12.393 12.397  1.416
