#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf   Mact
 1   8.21  0.01  2.12815  1.356 3.972  4.242 10.9   0.037 0.00 12.279 12.519 12.322 12.535 12.740 12.906 12.349  2.128
 1   8.21  0.03  1.34307  0.486 3.822  4.312  6.8   0.019 0.00 10.354 10.312 10.510 10.262 10.243 10.293 10.388  1.343
 1   8.21  0.05  1.19528  0.236 3.791  4.390  9.7   0.035 0.00 13.879 13.843 14.153 13.783 13.714 13.727 13.994  1.195
 1   8.21  0.15  2.17920  1.374 3.963  4.200  8.6   0.030 0.00  9.936 10.126  9.939 10.138 10.339 10.503  9.961  2.179
 1   8.25 -0.15  2.04494  1.332 3.980  4.283  7.3   0.022 0.00  8.740  9.013  8.801  9.031  9.244  9.416  8.834  2.045
 1   8.25  0.33  2.61898  1.708 4.004  4.108  6.9   0.019 0.00  7.400  7.750  7.503  7.773  8.010  8.191  7.563  2.619
 1   8.31  0.23  1.14429  0.108 3.771  4.419  9.4   0.034 0.00 13.899 13.851 14.249 13.781 13.684 13.677 14.065  1.144
 1   8.33  0.19  1.34174  0.452 3.811  4.302  7.9   0.026 0.00 11.541 11.486 11.733 11.429 11.394 11.433 11.593  1.342
 1   8.35 -0.11  2.84388  1.956 4.045  4.063 10.5   0.037 0.00 10.381 10.985 10.718 11.015 11.263 11.453 10.792  2.844
 1   8.35  0.09  1.62908  0.856 3.875  4.240  9.4   0.034 0.00 12.029 12.028 12.066 11.996 12.066 12.170 11.995  1.629
 1   8.37 -0.31  1.07505  0.107 3.795  4.490  8.2   0.028 0.00 12.701 12.690 12.968 12.637 12.570 12.583 12.822  1.075
 1   8.37  0.09  2.63077  1.759 4.007  4.073  8.1   0.027 0.00  8.472  8.862  8.616  8.887  9.122  9.299  8.676  2.631
 1   8.39 -0.13  1.02780 -0.058 3.763  4.506  8.7   0.031 0.00 13.615 13.594 13.998 13.530 13.417 13.395 13.812  1.028
 1   8.41  0.11  2.38266  1.570 3.980  4.113  7.3   0.022 0.00  8.144  8.403  8.184  8.422  8.640  8.809  8.225  2.383
 1   8.41  0.15  1.12457  0.079 3.769  4.433  8.3   0.028 0.00 12.871 12.826 13.222 12.757 12.658 12.648 13.038  1.125
 1   8.41  0.27  2.01935  1.240 3.930  4.170  9.7   0.035 0.00 11.370 11.448 11.326 11.444 11.608 11.756 11.317  2.019
 1   8.43  0.11  1.22253  0.276 3.793  4.367  9.5   0.034 0.00 13.580 13.538 13.846 13.477 13.412 13.428 13.687  1.222
 1   8.43  0.21  1.34194  0.454 3.810  4.297  9.2   0.033 0.00 12.834 12.784 13.036 12.726 12.689 12.726 12.894  1.342
 1   8.45 -0.15  0.75218 -0.694 3.678  4.668  7.4   0.023 0.00 13.906 14.024 14.806 13.950 13.690 13.555 14.699  0.752
 1   8.45 -0.05  2.91557  2.030 4.021  3.902  7.9   0.026 0.00  7.596  8.061  7.802  8.089  8.330  8.507  7.872  2.916
 1   8.45  0.01  1.94781  1.218 3.941  4.220 10.5   0.037 0.00 12.226 12.356 12.212 12.359 12.533 12.683 12.211  1.948
 1   8.47 -0.15  1.95553  1.275 3.962  4.246  7.9   0.026 0.00  9.482  9.682  9.497  9.694  9.890 10.053  9.516  1.956
 1   8.49 -0.05  1.67637  0.955 3.901  4.256  9.2   0.033 0.00 11.583 11.624 11.585 11.605 11.717 11.842 11.540  1.676
 1   8.49 -0.05  1.72818  1.013 3.911  4.252  9.4   0.034 0.00 11.637 11.697 11.630 11.685 11.813 11.946 11.597  1.728
 1   8.49  0.25  1.43471  0.591 3.826  4.254  8.6   0.030 0.00 11.892 11.840 12.036 11.786 11.777 11.834 11.912  1.435
 1   8.49  0.29  1.01662 -0.148 3.741  4.501  6.5   0.017 0.00 11.640 11.600 12.122 11.521 11.381 11.340 11.923  1.017
 1   8.51  0.09  1.28289  0.389 3.806  4.329  9.6   0.035 0.00 13.397 13.358 13.616 13.302 13.258 13.288 13.473  1.283
 1   8.53 -0.27  1.16873  0.286 3.816  4.429  7.3   0.022 0.00 11.356 11.344 11.554 11.296 11.262 11.299 11.431  1.169
 1   8.53  0.39  1.75016  0.980 3.884  4.185 10.4   0.037 0.00 12.721 12.704 12.721 12.673 12.764 12.882 12.655  1.750
 1   8.55 -0.25  1.11638  0.180 3.801  4.455  9.1   0.033 0.00 13.421 13.410 13.673 13.357 13.298 13.317 13.531  1.116
 1   8.55 -0.25  1.33818  0.579 3.852  4.339  9.4   0.034 0.00 12.721 12.736 12.838 12.699 12.722 12.796 12.750  1.338
 1   8.55 -0.09  1.19501  0.276 3.802  4.395  8.6   0.030 0.00 12.681 12.654 12.916 12.599 12.546 12.570 12.773  1.195
 1   8.55  0.05  1.80726  1.078 3.912  4.209  8.2   0.028 0.00 10.274 10.321 10.248 10.309 10.442 10.577 10.218  1.807
 1   8.55  0.13  1.79297  1.044 3.899  4.191 10.1   0.036 0.00 12.260 12.284 12.250 12.264 12.378 12.504 12.204  1.792
 1   8.55  0.19  1.49478  0.678 3.837  4.229 11.0   0.037 0.00 14.076 14.041 14.201 13.993 13.999 14.065 14.090  1.495
 1   8.55  0.23  1.24850  0.308 3.793  4.344  9.6   0.035 0.00 13.599 13.547 13.863 13.483 13.420 13.438 13.701  1.248
 1   8.55  0.27  0.94906 -0.298 3.721  4.541  8.0   0.026 0.00 13.514 13.513 14.124 13.431 13.256 13.187 13.931  0.949
 1   8.57 -0.19  1.60769  0.930 3.907  4.286 10.6   0.037 0.00 13.044 13.109 13.056 13.094 13.212 13.340 13.017  1.607
 1   8.57 -0.13  0.98938 -0.136 3.753  4.527  8.4   0.029 0.00 13.511 13.493 13.934 13.426 13.298 13.264 13.740  0.989
 1   8.57  0.01  1.58893  0.842 3.874  4.239  9.8   0.035 0.00 12.464 12.471 12.510 12.440 12.507 12.608 12.440  1.589
 1   8.57  0.49  0.83569 -0.564 3.683  4.602  7.3   0.022 0.00 13.480 13.570 14.399 13.482 13.231 13.107 14.301  0.836
 1   8.59 -0.03  1.26051  0.383 3.811  4.346  9.7   0.035 0.00 13.512 13.487 13.723 13.434 13.395 13.429 13.588  1.260
 1   8.59  0.03  1.41523  0.610 3.835  4.266 10.0   0.036 0.00 13.245 13.225 13.383 13.179 13.180 13.240 13.274  1.415
 1   8.61 -0.23  1.43144  0.715 3.872  4.312  9.2   0.033 0.00 12.182 12.208 12.252 12.177 12.236 12.331 12.181  1.431
 1   8.61 -0.13  1.73352  1.058 3.921  4.247  9.0   0.032 0.00 11.124 11.205 11.109 11.198 11.342 11.481 11.087  1.733
 1   8.61  0.07  2.06061  1.332 3.938  4.117  7.8   0.025 0.00  9.240  9.344  9.198  9.347  9.521  9.671  9.200  2.061
 1   8.61  0.23  2.99046  1.995 3.682  2.592 10.7   0.037 0.00 10.482 10.582 11.381 10.500 10.255 10.124 11.090  2.990
 1   8.63 -0.35  2.01062  1.423 3.984  4.201  9.9   0.036 0.00 11.112 11.426 11.213 11.446 11.659 11.826 11.249  2.011
 1   8.63 -0.09  1.51347  0.780 3.871  4.269  9.0   0.032 0.00 11.821 11.832 11.878 11.801 11.861 11.958 11.806  1.513
 1   8.63  0.03  1.95365  1.242 3.930  4.153 10.4   0.037 0.00 12.066 12.161 12.038 12.160 12.321 12.465 12.029  1.954
 1   8.65 -0.33  1.70473  1.100 3.943  4.286 11.2   0.038 0.00 13.220 13.376 13.232 13.380 13.551 13.701 13.230  1.704
 1   8.65 -0.13  1.36422  0.586 3.844  4.309  9.9   0.036 0.00 13.204 13.204 13.332 13.163 13.175 13.243 13.234  1.364
 1   8.65  0.01  2.96926  2.044 3.693  2.586 10.7   0.037 0.00 10.360 10.433 11.145 10.356 10.133 10.019 10.859  2.969
 1   8.65  0.27  2.24047  1.482 3.935  3.992 10.6   0.037 0.00 11.666 11.756 11.616 11.757 11.931 12.076 11.618  2.240
 1   8.65  0.33  1.84760  1.096 3.895  4.136 10.1   0.036 0.00 12.130 12.131 12.109 12.107 12.218 12.343 12.059  1.847
 1   8.65  0.41  1.35457  0.483 3.812  4.281  8.7   0.031 0.00 12.262 12.192 12.448 12.131 12.100 12.145 12.303  1.354
 1   8.67 -0.21  2.11536  1.488 3.970  4.103  9.2   0.033 0.00 10.251 10.494 10.293 10.511 10.716 10.876 10.324  2.115
 1   8.67 -0.19  1.02535 -0.031 3.769  4.503  8.7   0.031 0.00 13.547 13.528 13.905 13.466 13.362 13.346 13.726  1.025
 1   8.67  0.07  1.76605  1.042 3.898  4.180  8.2   0.028 0.00 10.365 10.385 10.351 10.364 10.476 10.601 10.305  1.765
 1   8.67  0.15  1.75805  1.013 3.887  4.163  8.1   0.027 0.00 10.337 10.336 10.335 10.309 10.404 10.520 10.278  1.757
 1   8.67  0.25  1.86510  1.117 3.897  4.124 10.1   0.036 0.00 12.077 12.086 12.059 12.064 12.176 12.301 12.010  1.865
 1   8.69 -0.21  2.11718  1.496 3.968  4.084 11.7   0.038 0.00 12.730 12.967 12.771 12.983 13.185 13.342 12.799  2.117
 1   8.69 -0.19  0.86419 -0.387 3.723  4.601  6.6   0.018 0.00 12.337 12.343 12.896 12.272 12.099 12.030 12.696  0.864
 1   8.69 -0.03  2.86948  2.021 3.695  2.600 13.8   0.038 0.00 13.519 13.590 14.292 13.514 13.292 13.180 14.007  2.869
 1   8.69  0.13  1.68300  0.935 3.876  4.179 11.1   0.038 0.00 13.533 13.530 13.566 13.499 13.571 13.676 13.496  1.682
 1   8.71 -0.25  1.68984  1.065 3.927  4.254  7.5   0.023 0.00  9.609  9.701  9.586  9.699  9.852  9.996  9.572  1.689
 1   8.71 -0.15  2.07725  1.440 3.955  4.080 10.9   0.037 0.00 12.069 12.251 12.074 12.262 12.453 12.605 12.092  2.077
 1   8.71 -0.01  1.29077  0.438 3.815  4.318  8.3   0.028 0.00 11.975 11.943 12.163 11.891 11.861 11.901 12.034  1.291
 1   8.71 -0.01  1.35436  0.537 3.827  4.286 10.2   0.036 0.00 13.626 13.605 13.789 13.558 13.544 13.595 13.672  1.354
 1   8.71  0.01  2.09514  1.402 3.937  4.050  8.7   0.031 0.00  9.965 10.073  9.928 10.077 10.250 10.395  9.931  2.095
 1   8.71  0.03  2.57384  1.837 3.909  3.595  8.4   0.029 0.00  8.578  8.611  8.509  8.604  8.749  8.869  8.499  2.574
 1   8.71  0.07  1.18237  0.225 3.788  4.384  9.7   0.035 0.00 13.906 13.868 14.191 13.807 13.734 13.744 14.028  1.182
 1   8.71  0.15  1.41348  0.586 3.826  4.250  9.1   0.033 0.00 12.404 12.363 12.557 12.312 12.299 12.353 12.435  1.413
 1   8.75 -0.31  1.55885  0.932 3.910  4.286  9.0   0.032 0.00 11.441 11.516 11.450 11.504 11.628 11.758 11.416  1.558
 1   8.75 -0.29  1.59676  0.974 3.915  4.274 10.4   0.037 0.00 12.734 12.820 12.742 12.811 12.943 13.076 12.713  1.596
 1   8.75 -0.05  1.73660  1.055 3.904  4.185  9.9   0.036 0.00 12.033 12.080 12.029 12.064 12.183 12.309 11.990  1.736
 1   8.75 -0.01  1.70697  1.007 3.894  4.186  7.6   0.024 0.00  9.852  9.872  9.845  9.850  9.956 10.077  9.797  1.706
 1   8.75 -0.01  1.74645  1.052 3.900  4.174  9.5   0.034 0.00 11.640 11.675 11.635 11.656 11.770 11.894 11.591  1.746
 1   8.75  0.01  1.92013  1.235 3.919  4.107 10.6   0.037 0.00 12.283 12.352 12.256 12.346 12.491 12.626 12.236  1.920
 1   8.75  0.01  2.17721  1.494 3.932  3.955 11.3   0.038 0.00 12.334 12.434 12.296 12.437 12.604 12.743 12.297  2.177
 1   8.75  0.17  1.74216  1.000 3.878  4.137 10.3   0.037 0.00 12.570 12.564 12.592 12.533 12.611 12.718 12.524  1.741
 1   8.77 -0.39  1.41030  0.760 3.884  4.310  7.2   0.021 0.00 10.069 10.109 10.112 10.085 10.164 10.272 10.055  1.410
 1   8.77 -0.17  2.71859  2.527 3.655  1.911  8.3   0.028 0.00  6.752  6.951  7.844  6.883  6.582  6.404  7.525  2.719
 1   8.77 -0.03  2.44259  1.761 3.894  3.588 10.0   0.036 0.00 10.367 10.382 10.325 10.367 10.486 10.594 10.296  2.443
 1   8.77 -0.01  2.68582  1.912 3.694  2.677 10.5   0.037 0.00 10.490 10.562 11.267 10.486 10.263 10.150 10.985  2.686
 1   8.77  0.03  1.67001  0.956 3.883  4.181  9.6   0.035 0.00 11.981 11.993 12.005 11.966 12.049 12.158 11.944  1.669
 1   8.77  0.11  1.36617  0.531 3.820  4.269  9.2   0.033 0.00 12.643 12.605 12.816 12.552 12.531 12.577 12.689  1.366
 1   8.77  0.15  1.69587  0.954 3.872  4.148  8.9   0.032 0.00 11.284 11.270 11.314 11.237 11.305 11.408 11.241  1.695
 1   8.79 -0.31  1.18263  0.349 3.826  4.410  9.6   0.035 0.00 13.497 13.504 13.685 13.459 13.437 13.482 13.572  1.182
 1   8.79 -0.13  1.50501  0.800 3.873  4.254 11.1   0.038 0.00 13.870 13.890 13.931 13.860 13.922 14.019 13.861  1.504
 1   8.79  0.19  2.04325  1.326 3.901  3.974 10.2   0.036 0.00 11.655 11.672 11.621 11.655 11.778 11.903 11.584  2.043
 1   8.79  0.35  2.01957  1.300 3.900  3.988  9.9   0.036 0.00 11.420 11.421 11.378 11.400 11.523 11.651 11.336  2.020
 1   8.81 -0.05  2.18829  1.547 3.918  3.848 10.1   0.036 0.00 11.003 11.068 10.959 11.065 11.214 11.342 10.949  2.188
 1   8.81  0.17  1.23900  0.314 3.793  4.337  9.0   0.032 0.00 12.985 12.935 13.244 12.873 12.810 12.828 13.084  1.239
 1   8.81  0.31  2.41336  1.687 3.860  3.521 11.2   0.038 0.00 11.753 11.704 11.768 11.666 11.729 11.815 11.689  2.413
 1   8.81  0.49  0.84111 -0.547 3.685  4.597  7.6   0.024 0.00 13.737 13.821 14.638 13.734 13.487 13.367 14.532  0.841
 1   8.83 -0.15  1.68525  1.045 3.906  4.188 10.3   0.037 0.00 12.457 12.514 12.458 12.500 12.620 12.747 12.421  1.684
 1   8.83 -0.15  1.68947  1.050 3.906  4.187 11.2   0.038 0.00 13.344 13.403 13.346 13.389 13.511 13.637 13.310  1.688
 1   8.83  0.03  2.03373  1.369 3.910  3.962 10.6   0.037 0.00 11.948 11.995 11.917 11.985 12.119 12.247 11.891  2.034
 1   8.83  0.07  1.63137  0.908 3.869  4.165 11.3   0.038 0.00 13.799 13.796 13.849 13.763 13.823 13.920 13.774  1.631
 1   8.83  0.19  1.16907  0.179 3.778  4.386  7.8   0.025 0.00 12.122 12.067 12.431 12.000 11.915 11.917 12.255  1.169
 1   8.83  0.27  1.62939  0.872 3.854  4.140 10.4   0.037 0.00 12.990 12.955 13.061 12.912 12.949 13.034 12.966  1.629
 1   8.83  0.39  1.04734 -0.069 3.750  4.472  8.1   0.027 0.00 13.044 12.994 13.490 12.914 12.788 12.758 13.289  1.047
 1   8.85 -0.15  0.92282 -0.256 3.739  4.559  6.7   0.018 0.00 12.110 12.097 12.592 12.029 11.880 11.830 12.393  0.923
 1   8.85 -0.07  1.98240  1.356 3.915  3.986  8.2   0.028 0.00  9.579  9.636  9.539  9.629  9.773  9.905  9.521  1.982
 1   8.85  0.15  1.48661  0.702 3.837  4.200  9.3   0.034 0.00 12.315 12.279 12.437 12.232 12.238 12.303 12.327  1.486
 1   8.87 -0.31  1.41376  0.751 3.877  4.289 11.0   0.037 0.00 13.891 13.930 13.960 13.902 13.967 14.066 13.894  1.413
 1   8.87 -0.13  1.98675  1.392 3.916  3.955 10.8   0.037 0.00 12.091 12.160 12.062 12.155 12.299 12.428 12.045  1.987
 1   8.87 -0.07  1.62178  0.947 3.883  4.179 11.3   0.038 0.00 13.703 13.726 13.736 13.700 13.782 13.890 13.676  1.621
 1   8.87 -0.01  1.26825  0.414 3.811  4.319  9.7   0.035 0.00 13.434 13.407 13.642 13.354 13.316 13.350 13.507  1.268
 1   8.87  0.05  1.85625  1.182 3.893  4.044 10.6   0.037 0.00 12.414 12.434 12.409 12.413 12.519 12.637 12.361  1.855
 1   8.87  0.07  1.31246  0.467 3.814  4.289  9.4   0.034 0.00 13.002 12.966 13.198 12.913 12.880 12.918 13.064  1.312
 1   8.87  0.15  2.41772  1.723 3.685  2.785 10.6   0.037 0.00 11.062 11.157 11.925 11.077 10.838 10.712 11.646  2.418
 1   8.89 -0.29  1.79439  1.246 3.928  4.103  9.9   0.036 0.00 11.555 11.661 11.539 11.661 11.817 11.955 11.530  1.793
 1   8.89 -0.23  1.40068  0.704 3.864  4.283  9.8   0.035 0.00 12.809 12.830 12.895 12.797 12.843 12.930 12.818  1.400
 1   8.89 -0.11  1.34219  0.571 3.837  4.290 10.5   0.037 0.00 13.842 13.837 13.986 13.794 13.795 13.856 13.881  1.342
 1   8.89 -0.03  1.47306  0.738 3.852  4.223 10.5   0.037 0.00 13.425 13.420 13.523 13.381 13.410 13.487 13.433  1.472
 1   8.89 -0.01  0.99216 -0.136 3.748  4.507  8.9   0.032 0.00 14.011 13.992 14.462 13.923 13.788 13.749 14.263  0.992
 1   8.89  0.03  2.26043  1.644 3.863  3.547 10.4   0.037 0.00 11.061 11.038 11.082 11.005 11.070 11.153 11.013  2.260
 1   8.89  0.13  1.93773  1.255 3.884  3.952 10.1   0.036 0.00 11.731 11.730 11.730 11.704 11.798 11.907 11.674  1.938
 1   8.89  0.21  0.86198 -0.494 3.693  4.585  7.9   0.026 0.00 13.905 13.973 14.713 13.891 13.663 13.553 14.571  0.862
 1   8.89  0.37  1.73852  1.013 3.864  4.068  8.7   0.031 0.00 10.938 10.894 10.967 10.854 10.913 11.012 10.882  1.737
 1   8.89  0.37  2.02402  1.330 3.877  3.867 11.1   0.038 0.00 12.546 12.513 12.540 12.481 12.565 12.671 12.472  2.024
 1   8.89  0.53  2.38133  1.708 3.682  2.781  9.5   0.034 0.00 10.000 10.089 10.920 10.000  9.756  9.628 10.640  2.381
 1   8.91 -0.31  1.16873  0.336 3.823  4.409  8.6   0.030 0.00 12.529 12.531 12.718 12.486 12.461 12.504 12.603  1.168
 1   8.91 -0.25  1.36058  0.656 3.858  4.292  9.8   0.035 0.00 12.931 12.949 13.034 12.914 12.947 13.027 12.951  1.360
 1   8.91 -0.17  1.64412  1.020 3.897  4.167 10.4   0.037 0.00 12.621 12.665 12.634 12.646 12.751 12.870 12.588  1.643
 1   8.91  0.21  1.42442  0.610 3.823  4.218  8.9   0.032 0.00 12.145 12.096 12.302 12.042 12.026 12.078 12.175  1.424
 1   8.91  0.27  2.26731  2.423 3.623  1.810  9.4   0.034 0.00  8.114  8.481  9.642  8.432  8.026  7.770  9.346  2.267
 1   8.91  0.37  2.02863  1.339 3.869  3.828  8.8   0.031 0.00 10.222 10.177 10.224 10.140 10.214 10.314 10.149  2.029
 1   8.93 -0.35  0.87306 -0.292 3.743  4.590  6.4   0.017 0.00 11.901 11.891 12.354 11.827 11.684 11.637 12.157  0.873
 1   8.93 -0.17  1.59899  0.968 3.890  4.178 10.8   0.037 0.00 13.151 13.188 13.178 13.166 13.259 13.371 13.125  1.598
 1   8.93 -0.13  1.77216  1.166 3.900  4.066 11.4   0.038 0.00 13.254 13.296 13.251 13.280 13.394 13.515 13.210  1.771
 1   8.93 -0.07  1.46091  0.741 3.855  4.226  8.8   0.031 0.00 11.717 11.712 11.805 11.674 11.707 11.788 11.718  1.460
 1   8.93 -0.05  1.27197  0.439 3.817  4.316  9.9   0.036 0.00 13.573 13.551 13.768 13.501 13.470 13.510 13.640  1.272
 1   8.93 -0.05  1.51898  0.814 3.861  4.196 10.6   0.037 0.00 13.336 13.338 13.413 13.303 13.347 13.433 13.332  1.518
 1   8.93 -0.03  1.00199 -0.108 3.752  4.500  6.1   0.015 0.00 11.140 11.105 11.550 11.036 10.910 10.879 11.355  1.002
 1   8.93  0.17  1.85783  1.166 3.869  3.965 10.6   0.037 0.00 12.456 12.437 12.485 12.403 12.470 12.568 12.411  1.856
 1   8.95 -0.19  1.23454  0.419 3.825  4.356  8.8   0.031 0.00 12.524 12.515 12.700 12.468 12.448 12.495 12.584  1.234
 1   8.95 -0.11  2.28615  1.764 3.699  2.774  9.8   0.035 0.00 10.160 10.221 10.893 10.148  9.932  9.826 10.616  2.286
 1   8.95 -0.07  1.32314  0.536 3.829  4.285  9.1   0.033 0.00 12.530 12.513 12.687 12.466 12.456 12.508 12.574  1.323
 1   8.95 -0.01  1.25778  0.405 3.810  4.317  7.7   0.025 0.00 11.457 11.419 11.657 11.366 11.327 11.362 11.521  1.257
 1   8.95  0.03  2.32447  1.744 3.691  2.771  9.8   0.035 0.00 10.210 10.289 11.012 10.212  9.984  9.867 10.732  2.324
 1   8.95  0.05  1.83167  1.175 3.878  3.982  9.8   0.035 0.00 11.632 11.631 11.650 11.602 11.682 11.785 11.587  1.830
 1   8.95  0.07  1.18140  0.243 3.789  4.370  9.6   0.035 0.00 13.763 13.724 14.043 13.663 13.592 13.603 13.881  1.181
 1   8.95  0.09  1.90959  1.252 3.873  3.905 11.5   0.038 0.00 13.141 13.131 13.163 13.100 13.174 13.272 13.096  1.909
 1   8.95  0.13  2.22515  1.609 3.685  2.862 11.0   0.037 0.00 11.748 11.844 12.610 11.766 11.525 11.399 12.335  2.225
 1   8.95  0.19  1.14942  0.150 3.775  4.393  7.1   0.021 0.00 11.496 11.437 11.813 11.368 11.279 11.278 11.634  1.149
 1   8.95  0.27  1.68825  0.964 3.853  4.060  9.7   0.035 0.00 12.059 12.020 12.125 11.977 12.015 12.099 12.030  1.687
 1   8.97 -0.23  1.27958  0.524 3.840  4.326 10.5   0.037 0.00 13.961 13.969 14.109 13.928 13.931 13.991 14.008  1.279
 1   8.97 -0.15  1.26048  0.456 3.826  4.332  9.9   0.036 0.00 13.529 13.520 13.704 13.474 13.456 13.504 13.588  1.260
 1   8.97 -0.13  2.19016  1.670 3.700  2.854  9.0   0.032 0.00  9.595  9.651 10.314  9.579  9.366  9.261 10.039  2.190
 1   8.97 -0.11  1.68011  1.056 3.886  4.096 10.9   0.037 0.00 13.029 13.055 13.053 13.031 13.120 13.229 12.998  1.679
 1   8.97 -0.07  1.04257 -0.007 3.766  4.472  9.3   0.034 0.00 14.087 14.064 14.460 13.999 13.891 13.872 14.276  1.042
 1   8.97  0.05  1.04395 -0.036 3.759  4.476  7.0   0.020 0.00 11.859 11.819 12.243 11.750 11.636 11.615 12.053  1.044
 1   8.97  0.09  1.46724  0.709 3.837  4.188  6.9   0.019 0.00  9.898  9.856 10.005  9.810  9.818  9.884  9.898  1.467
 1   8.97  0.13  1.21225  0.289 3.791  4.344 10.0   0.036 0.00 14.049 14.006 14.321 13.944 13.877 13.891 14.159  1.212
 1   8.97  0.15  1.34734  0.513 3.813  4.254  9.2   0.033 0.00 12.688 12.644 12.880 12.588 12.556 12.596 12.743  1.347
 1   8.97  0.39  1.27187  0.381 3.798  4.299  9.0   0.032 0.00 12.817 12.747 13.053 12.682 12.628 12.656 12.893  1.272
 1   8.99 -0.11  1.70643  1.095 3.884  4.058  8.9   0.032 0.00 10.933 10.951 10.949 10.926 11.015 11.123 10.894  1.705
 1   8.99 -0.07  2.06099  1.561 3.800  3.335  7.8   0.025 0.00  8.668  8.617  8.865  8.564  8.518  8.539  8.724  2.061
 1   8.99  0.01  1.52571  0.816 3.851  4.156 10.5   0.037 0.00 13.230 13.219 13.323 13.179 13.208 13.285 13.232  1.525
 1   8.99  0.05  1.44143  0.686 3.836  4.199 10.7   0.037 0.00 13.754 13.731 13.888 13.685 13.688 13.749 13.779  1.441
 1   9.01 -0.33  1.81827  1.340 3.892  3.871  9.4   0.034 0.00 10.819 10.857 10.821 10.840 10.944 11.052 10.780  1.816
