#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf   Mact
 1   8.27 -0.17  0.64365 -0.977 3.643  4.741  2.9   0.005 0.00 10.112 10.351 11.351 10.291  9.936  9.736 11.342  0.644
 1   8.29  0.41  1.10912  0.041 3.764  4.442  8.0   0.029 0.00 12.668 12.608 13.050 12.531 12.426 12.414 12.859  1.109
 1   8.33  0.11  1.14358  0.124 3.776  4.423  7.4   0.026 0.00 11.861 11.813 12.179 11.746 11.658 11.656 12.002  1.144
 1   8.35 -0.13  1.82872  1.134 3.943  4.285 10.1   0.037 0.00 12.034 12.179 12.034 12.184 12.357 12.510 12.033  1.828
 1   8.35  0.07  1.62876  0.861 3.877  4.245 10.4   0.037 0.00 13.018 13.024 13.056 12.994 13.067 13.172 12.988  1.629
 1   8.35  0.23  1.33545  0.442 3.809  4.303  8.0   0.029 0.00 11.664 11.609 11.865 11.550 11.512 11.550 11.722  1.335
 1   8.35  0.27  0.76535 -0.744 3.660  4.651  6.0   0.017 0.00 12.631 12.815 13.757 12.742 12.428 12.257 13.722  0.765
 1   8.37 -0.01  2.20767  1.445 3.978  4.195 11.0   0.038 0.00 12.157 12.426 12.218 12.444 12.655 12.821 12.251  2.208
 1   8.37  0.05  1.31004  0.436 3.814  4.322  7.8   0.028 0.00 11.479 11.441 11.668 11.388 11.356 11.396 11.536  1.310
 1   8.37  0.45  0.92852 -0.346 3.714  4.554  8.4   0.032 0.00 14.035 14.045 14.709 13.958 13.771 13.694 14.529  0.929
 1   8.39 -0.07  1.15975  0.199 3.792  4.417  7.9   0.029 0.00 12.172 12.141 12.439 12.083 12.015 12.028 12.284  1.160
 1   8.39  0.29  1.52859  0.711 3.843  4.229  8.0   0.029 0.00 10.992 10.943 11.085 10.895 10.915 10.990 10.979  1.528
 1   8.41  0.09  1.01837 -0.123 3.748  4.507  8.1   0.030 0.00 13.177 13.151 13.627 13.078 12.945 12.909 13.428  1.018
 1   8.41  0.25  1.22739  0.265 3.789  4.362  9.2   0.035 0.00 13.308 13.255 13.589 13.189 13.119 13.133 13.422  1.227
 1   8.41  0.33  1.65823  0.869 3.869  4.209  8.5   0.032 0.00 11.099 11.067 11.130 11.029 11.092 11.194 11.049  1.658
 1   8.45 -0.11  1.07631  0.040 3.774  4.473  9.4   0.036 0.00 14.069 14.046 14.409 13.984 13.888 13.878 14.233  1.076
 1   8.45 -0.03  1.58537  0.841 3.880  4.262  9.0   0.034 0.00 11.668 11.684 11.707 11.655 11.731 11.837 11.642  1.585
 1   8.45  0.43  1.81787  1.046 3.898  4.191  6.8   0.022 0.00  8.955  8.940  8.910  8.916  9.034  9.167  8.861  1.818
 1   8.47 -0.13  1.07089  0.037 3.775  4.477  7.3   0.025 0.00 11.978 11.947 12.303 11.885 11.792 11.784 12.129  1.071
 1   8.49 -0.13  1.68507  0.991 3.914  4.276  7.4   0.026 0.00  9.693  9.757  9.679  9.746  9.879 10.016  9.649  1.685
 1   8.51  0.09  2.67758  1.837 3.989  3.930  9.1   0.035 0.00  9.278  9.588  9.359  9.609  9.833  9.997  9.410  2.678
 1   8.53 -0.19  1.94239  1.284 3.963  4.239  8.4   0.032 0.00  9.961 10.173  9.988 10.185 10.381 10.542 10.007  1.942
 1   8.53 -0.15  1.25395  0.402 3.822  4.370  7.2   0.025 0.00 10.965 10.946 11.138 10.898 10.877 10.923 11.020  1.254
 1   8.53  0.47  1.69904  0.924 3.875  4.192 10.0   0.037 0.00 12.461 12.425 12.472 12.388 12.464 12.575 12.395  1.699
 1   8.55 -0.07  1.09209  0.073 3.776  4.454  8.9   0.034 0.00 13.487 13.459 13.816 13.397 13.305 13.298 13.642  1.092
 1   8.55  0.11  1.45011  0.636 3.836  4.253  9.5   0.036 0.00 12.681 12.652 12.813 12.605 12.608 12.671 12.702  1.450
 1   8.55  0.25  1.97765  1.215 3.919  4.139 10.4   0.037 0.00 12.132 12.184 12.092 12.174 12.322 12.461 12.070  1.978
 1   8.55  0.39  1.54380  0.738 3.845  4.215  8.8   0.034 0.00 11.725 11.671 11.812 11.622 11.646 11.725 11.704  1.544
 1   8.61  0.09  1.21179  0.270 3.793  4.367  9.9   0.037 0.00 13.994 13.955 14.263 13.895 13.829 13.843 14.104  1.212
 1   8.63  0.17  2.18043  1.427 3.936  4.039 10.7   0.038 0.00 11.902 12.004 11.863 12.006 12.178 12.324 11.865  2.180
 1   8.65 -0.15  0.78510 -0.606 3.691  4.648  4.5   0.010 0.00 10.784 10.854 11.562 10.780 10.549 10.435 11.418  0.785
 1   8.65 -0.01  1.05378 -0.013 3.763  4.471  8.1   0.030 0.00 12.902 12.872 13.282 12.806 12.695 12.674 13.095  1.054
 1   8.65  0.11  1.90921  1.181 3.914  4.140  9.7   0.036 0.00 11.518 11.571 11.490 11.560 11.699 11.833 11.464  1.909
 1   8.65  0.15  1.06452 -0.033 3.756  4.469  9.1   0.035 0.00 13.952 13.920 14.370 13.848 13.727 13.700 14.175  1.064
 1   8.67  0.19  0.59024 -1.185 3.611  4.785  5.6   0.015 0.00 13.332 13.765 14.995 13.784 13.245 12.922 14.988  0.590
 1   8.69 -0.03  1.66756  0.959 3.892  4.216  9.4   0.036 0.00 11.773 11.803 11.788 11.781 11.879 11.996 11.736  1.667
 1   8.69 -0.01  1.51158  0.758 3.860  4.244 10.6   0.038 0.00 13.475 13.475 13.557 13.438 13.480 13.565 13.473  1.511
 1   8.69  0.09  2.27440  1.549 3.939  3.950  9.7   0.036 0.00 10.599 10.714 10.561 10.719 10.897 11.041 10.569  2.274
 1   8.69  0.13  1.38906  0.554 3.823  4.263  9.8   0.037 0.00 13.184 13.148 13.352 13.095 13.078 13.127 13.226  1.389
 1   8.69  0.19  1.81427  1.068 3.889  4.133  9.9   0.037 0.00 12.000 12.006 12.000 11.981 12.079 12.197 11.944  1.813
 1   8.69  0.49  2.87958  2.001 3.681  2.565 10.2   0.037 0.00  9.967 10.061 10.904  9.972  9.725  9.594 10.608  2.880
 1   8.71 -0.23  0.78924 -0.564 3.700  4.644  7.3   0.025 0.00 13.479 13.538 14.197 13.466 13.250 13.146 14.022  0.789
 1   8.71 -0.07  1.29202  0.457 3.822  4.327  8.9   0.034 0.00 12.527 12.508 12.705 12.459 12.438 12.483 12.584  1.292
 1   8.71  0.11  2.11408  1.397 3.927  4.021  9.5   0.036 0.00 10.779 10.856 10.733 10.855 11.017 11.157 10.726  2.114
 1   8.71  0.17  1.95050  1.219 3.907  4.083  9.6   0.036 0.00 11.323 11.356 11.294 11.341 11.470 11.600 11.260  1.951
 1   8.71  0.25  0.95468 -0.281 3.723  4.535  7.1   0.024 0.00 12.572 12.566 13.164 12.485 12.314 12.248 12.968  0.955
 1   8.73 -0.27  1.85910  1.265 3.951  4.191  8.9   0.034 0.00 10.509 10.679 10.512 10.688 10.873 11.026 10.523  1.859
 1   8.73  0.03  1.71401  1.002 3.892  4.183  9.3   0.035 0.00 11.565 11.588 11.573 11.565 11.665 11.782 11.521  1.713
 1   8.73  0.07  1.69725  0.971 3.884  4.178  8.1   0.030 0.00 10.442 10.448 10.455 10.420 10.507 10.619 10.395  1.697
 1   8.73  0.07  1.66363  0.932 3.878  4.186  9.0   0.034 0.00 11.441 11.443 11.470 11.413 11.490 11.595 11.403  1.663
 1   8.73  0.11  1.92817  1.214 3.910  4.095  7.5   0.026 0.00  9.235  9.270  9.196  9.257  9.392  9.525  9.167  1.928
 1   8.73  0.11  1.36479  0.525 3.820  4.273  9.1   0.035 0.00 12.557 12.520 12.732 12.467 12.445 12.491 12.604  1.365
 1   8.73  0.53  1.03957 -0.092 3.747  4.481  8.7   0.033 0.00 13.699 13.652 14.172 13.569 13.438 13.406 13.970  1.040
 1   8.75  0.13  1.76083  1.032 3.886  4.141 10.6   0.038 0.00 12.790 12.798 12.801 12.771 12.862 12.975 12.743  1.760
 1   8.75  0.19  1.83931  1.103 3.888  4.099 11.3   0.038 0.00 13.312 13.317 13.312 13.291 13.388 13.504 13.256  1.839
 1   8.77 -0.33  1.21962  0.425 3.837  4.392  7.8   0.028 0.00 11.507 11.516 11.662 11.475 11.473 11.530 11.560  1.219
 1   8.79 -0.19  1.88672  1.281 3.936  4.125  8.1   0.030 0.00  9.668  9.788  9.647  9.792  9.961 10.106  9.647  1.886
 1   8.79  0.03  1.33773  0.508 3.821  4.285  8.8   0.034 0.00 12.299 12.269 12.474 12.218 12.196 12.242 12.349  1.337
 1   8.79  0.11  1.62583  0.885 3.865  4.170  9.7   0.036 0.00 12.258 12.247 12.314 12.211 12.265 12.358 12.234  1.625
 1   8.85 -0.21  1.26245  0.465 3.833  4.351  9.1   0.035 0.00 12.708 12.708 12.870 12.665 12.657 12.711 12.762  1.262
 1   8.85 -0.03  1.24054  0.366 3.808  4.343  9.2   0.035 0.00 13.055 13.028 13.275 12.974 12.930 12.960 13.136  1.240
 1   8.87 -0.17  1.72553  1.110 3.910  4.149  9.8   0.037 0.00 11.796 11.860 11.791 11.849 11.976 12.104 11.760  1.724
 1   8.87  0.11  2.41513  1.720 3.688  2.797 10.3   0.037 0.00 10.769 10.858 11.609 10.779 10.544 10.422 11.330  2.415
 1   8.87  0.15  1.46549  0.675 3.833  4.206  8.8   0.034 0.00 11.883 11.846 12.016 11.797 11.797 11.858 11.901  1.465
 1   8.89 -0.13  1.71039  1.081 3.901  4.139  9.1   0.035 0.00 11.168 11.211 11.166 11.194 11.308 11.431 11.125  1.709
 1   8.89 -0.09  2.01581  1.413 3.904  3.891  9.3   0.035 0.00 10.537 10.577 10.510 10.565 10.691 10.812 10.481  2.016
 1   8.89  0.01  1.20088  0.289 3.797  4.360 10.0   0.037 0.00 14.047 14.015 14.303 13.957 13.896 13.914 14.151  1.201
 1   8.89  0.05  0.91168 -0.339 3.721  4.565  8.0   0.029 0.00 13.618 13.630 14.219 13.554 13.377 13.304 14.023  0.912
 1   8.91 -0.29  1.26025  0.502 3.842  4.351  8.9   0.034 0.00 12.414 12.427 12.557 12.387 12.394 12.457 12.460  1.260
 1   8.91 -0.25  2.39840  3.927 3.523 -0.070  9.0   0.034 0.00  3.952  6.054  8.511  6.889  5.218  4.074  7.861  2.398
 1   8.91 -0.07  1.15255  0.209 3.792  4.403  8.3   0.031 0.00 12.548 12.518 12.819 12.460 12.392 12.403 12.663  1.152
 1   8.91  0.13  0.72965 -0.817 3.652  4.673  6.3   0.019 0.00 13.112 13.329 14.303 13.260 12.928 12.743 14.289  0.730
 1   8.91  0.13  1.86391  1.179 3.878  3.988  8.7   0.033 0.00 10.523 10.513 10.532 10.484 10.566 10.672 10.469  1.862
 1   8.91  0.35  2.41848  1.793 3.681  2.698 10.5   0.037 0.00 10.787 10.887 11.707 10.802 10.555 10.424 11.421  2.418
 1   8.93 -0.35  1.68898  1.154 3.922  4.147  4.7   0.011 0.00  6.585  6.660  6.546  6.657  6.809  6.949  6.533  1.688
 1   8.93  0.05  1.64186  0.944 3.867  4.123  9.6   0.036 0.00 12.010 12.005 12.062 11.971 12.028 12.122 11.986  1.641
 1   8.95 -0.15  0.75709 -0.672 3.681  4.660  6.6   0.021 0.00 13.050 13.159 13.925 13.085 12.831 12.700 13.809  0.757
 1   8.95 -0.07  1.15172  0.210 3.792  4.401  7.1   0.024 0.00 11.344 11.308 11.606 11.250 11.183 11.196 11.451  1.152
 1   8.95  0.27  0.95077 -0.279 3.723  4.532  8.6   0.033 0.00 14.068 14.068 14.671 13.987 13.814 13.747 14.474  0.951
 1   8.97 -0.17  1.92939  1.380 3.883  3.822 10.2   0.037 0.00 11.521 11.539 11.530 11.516 11.607 11.709 11.480  1.929
 1   8.97 -0.13  2.18725  1.666 3.700  2.858  7.7   0.028 0.00  8.305  8.358  9.019  8.285  8.073  7.969  8.745  2.187
 1   8.97 -0.03  1.46160  0.734 3.848  4.205  8.4   0.032 0.00 11.335 11.322 11.437 11.282 11.303 11.377 11.342  1.461
 1   8.99 -0.23  1.67626  1.107 3.897  4.090  9.7   0.036 0.00 11.704 11.749 11.711 11.732 11.840 11.957 11.669  1.675
 1   8.99 -0.05  1.62254  0.965 3.871  4.112  9.6   0.036 0.00 11.956 11.962 12.005 11.931 11.995 12.091 11.934  1.621
 1   8.99  0.25  1.51731  0.752 3.833  4.145 10.7   0.038 0.00 13.590 13.545 13.719 13.494 13.496 13.559 13.602  1.516
 1   8.99  0.33  1.73331  1.027 3.851  4.000  8.0   0.029 0.00 10.203 10.150 10.260 10.105 10.142 10.227 10.163  1.732
 1   9.01 -0.29  1.48839  0.881 3.886  4.217 10.2   0.037 0.00 12.767 12.810 12.811 12.786 12.869 12.976 12.755  1.487
 1   9.01 -0.11  0.97117 -0.152 3.750  4.522  8.9   0.034 0.00 14.050 14.037 14.493 13.969 13.836 13.797 14.295  0.971
 1   9.01  0.07  1.23221  0.348 3.799  4.325  8.8   0.034 0.00 12.701 12.661 12.941 12.603 12.547 12.570 12.790  1.232
 1   9.01  0.07  1.74825  1.086 3.861  3.985 11.3   0.038 0.00 13.355 13.340 13.411 13.304 13.355 13.442 13.331  1.747
 1   9.03 -0.31  1.56597  1.006 3.895  4.151  9.7   0.036 0.00 11.956 12.006 11.978 11.987 12.088 12.203 11.932  1.565
 1   9.03 -0.11  1.62410  1.001 3.874  4.088  8.4   0.032 0.00 10.667 10.675 10.706 10.645 10.714 10.812 10.639  1.623
 1   9.03 -0.09  1.32793  0.564 3.832  4.271  9.8   0.037 0.00 13.161 13.150 13.316 13.105 13.098 13.153 13.205  1.327
 1   9.03  0.05  1.46109  0.721 3.837  4.174 10.7   0.038 0.00 13.667 13.644 13.797 13.599 13.604 13.666 13.690  1.460
 1   9.03  0.13  1.98577  1.334 3.818  3.620 11.2   0.038 0.00 12.636 12.587 12.792 12.535 12.517 12.560 12.664  1.986
 1   9.03  0.15  1.08875  0.042 3.764  4.436  8.7   0.033 0.00 13.365 13.327 13.745 13.257 13.149 13.132 13.557  1.089
 1   9.03  0.27  1.68096  0.972 3.843  4.009  8.5   0.032 0.00 10.841 10.792 10.928 10.745 10.766 10.841 10.823  1.679
 1   9.03  0.27  1.51781  0.759 3.831  4.129 10.2   0.037 0.00 13.072 13.024 13.205 12.972 12.971 13.031 13.086  1.517
 1   9.05 -0.07  1.84134  1.259 3.852  3.799 10.1   0.037 0.00 11.724 11.709 11.795 11.672 11.709 11.784 11.712  1.839
 1   9.05 -0.01  1.39811  0.651 3.833  4.209 10.9   0.038 0.00 14.044 14.025 14.189 13.980 13.976 14.033 14.079  1.397
 1   9.05  0.01  0.81274 -0.569 3.688  4.616  7.5   0.026 0.00 13.692 13.781 14.523 13.704 13.465 13.346 14.391  0.813
 1   9.05  0.01  1.95917  1.281 3.777  3.501 10.5   0.037 0.00 12.067 12.029 12.375 11.967 11.880 11.875 12.197  1.957
 1   9.05  0.03  1.73718  1.096 3.856  3.952 10.6   0.038 0.00 12.631 12.615 12.699 12.578 12.620 12.701 12.615  1.735
 1   9.05  0.05  1.93191  1.266 3.799  3.601  9.3   0.035 0.00 10.904 10.858 11.122 10.802 10.752 10.774 10.974  1.930
 1   9.05  0.07  1.51799  0.800 3.841  4.130  9.9   0.037 0.00 12.669 12.645 12.783 12.602 12.615 12.683 12.680  1.517
 1   9.05  0.17  1.06626 -0.009 3.757  4.450  9.3   0.035 0.00 14.092 14.058 14.506 13.986 13.867 13.842 14.311  1.066
 1   9.05  0.27  1.47090  0.697 3.825  4.154 10.1   0.037 0.00 13.127 13.076 13.277 13.022 13.011 13.065 13.151  1.470
 1   9.05  0.37  1.29689  0.432 3.802  4.272  9.9   0.037 0.00 13.590 13.526 13.818 13.462 13.414 13.445 13.662  1.296
 1   9.07 -0.37  1.47409  0.913 3.887  4.186 10.6   0.038 0.00 13.087 13.137 13.133 13.115 13.199 13.306 13.078  1.473
 1   9.07 -0.27  1.58380  1.027 3.885  4.095  9.4   0.036 0.00 11.603 11.638 11.636 11.615 11.700 11.806 11.582  1.582
 1   9.07 -0.27  1.48345  0.882 3.878  4.186 10.7   0.038 0.00 13.265 13.298 13.320 13.272 13.343 13.443 13.257  1.482
 1   9.07 -0.17  1.47773  0.832 3.865  4.182  9.6   0.036 0.00 12.289 12.303 12.363 12.271 12.321 12.409 12.288  1.477
 1   9.07 -0.03  1.19311  0.299 3.799  4.357  7.5   0.026 0.00 11.522 11.485 11.759 11.429 11.372 11.394 11.612  1.193
 1   9.07 -0.03  1.66761  1.036 3.859  4.006 11.4   0.038 0.00 13.581 13.574 13.650 13.539 13.584 13.667 13.569  1.666
 1   9.07  0.01  1.00043 -0.115 3.752  4.507  8.4   0.032 0.00 13.457 13.433 13.886 13.363 13.236 13.202 13.690  1.000
 1   9.07  0.17  2.15770  1.751 3.678  2.678  9.7   0.036 0.00 10.091 10.206 11.015 10.126  9.873  9.735 10.729  2.158
 1   9.07  0.19  1.64564  0.937 3.837  4.012  9.9   0.037 0.00 12.327 12.287 12.440 12.240 12.250 12.315 12.330  1.644
 1   9.07  0.23  1.27359  0.396 3.798  4.285  9.4   0.036 0.00 13.179 13.127 13.423 13.065 13.009 13.033 13.266  1.273
 1   9.09 -0.43  1.56446  1.066 3.897  4.101 10.4   0.037 0.00 12.504 12.564 12.526 12.548 12.654 12.769 12.484  1.563
 1   9.09  0.07  1.11322  0.120 3.776  4.413  9.4   0.036 0.00 13.870 13.833 14.202 13.768 13.677 13.672 14.024  1.113
 1   9.09  0.17  1.93649  1.309 3.807  3.589  9.6   0.036 0.00 11.098 11.043 11.290 10.986 10.950 10.981 11.147  1.936
 1   9.11 -0.13  1.69539  1.126 3.856  3.908  8.4   0.032 0.00 10.354 10.345 10.423 10.310 10.350 10.429 10.342  1.693
 1   9.11 -0.05  1.56917  0.924 3.852  4.062  7.6   0.027 0.00 10.059 10.041 10.136 10.004 10.036 10.114 10.049  1.568
 1   9.11 -0.05  1.22926  0.385 3.809  4.324  8.5   0.032 0.00 12.308 12.280 12.522 12.227 12.185 12.216 12.385  1.229
 1   9.11 -0.05  1.53032  0.870 3.850  4.100  9.7   0.036 0.00 12.295 12.286 12.389 12.247 12.274 12.349 12.299  1.529
 1   9.11 -0.03  1.92820  1.610 3.687  2.803 10.3   0.037 0.00 11.044 11.139 11.874 11.064 10.827 10.703 11.596  1.911
 1   9.11  0.01  0.83075 -0.519 3.696  4.605  7.7   0.028 0.00 13.767 13.834 14.535 13.757 13.534 13.426 14.379  0.831
 1   9.11  0.03  1.40922  0.668 3.829  4.182  9.8   0.037 0.00 12.901 12.875 13.051 12.828 12.820 12.874 12.936  1.408
 1   9.11  0.11  1.68270  1.018 3.836  3.937 10.0   0.037 0.00 12.226 12.191 12.341 12.145 12.154 12.217 12.234  1.681
 1   9.13 -0.21  1.35018  0.668 3.848  4.239  9.6   0.036 0.00 12.701 12.708 12.820 12.670 12.688 12.759 12.728  1.349
 1   9.13 -0.15  1.62779  1.054 3.858  3.972  9.5   0.036 0.00 11.636 11.636 11.711 11.602 11.643 11.723 11.631  1.626
 1   9.13 -0.11  1.18688  0.319 3.806  4.362  9.2   0.035 0.00 13.172 13.152 13.403 13.099 13.050 13.076 13.264  1.187
 1   9.13 -0.05  1.06378  0.050 3.771  4.446  8.9   0.034 0.00 13.545 13.517 13.894 13.454 13.354 13.342 13.715  1.064
 1   9.13 -0.03  1.18884  0.299 3.798  4.353  9.3   0.035 0.00 13.322 13.292 13.571 13.236 13.177 13.196 13.422  1.189
 1   9.13  0.01  0.97208 -0.174 3.744  4.522  8.8   0.034 0.00 14.005 13.991 14.477 13.920 13.780 13.736 14.278  0.972
 1   9.13  0.07  1.92876  1.605 3.682  2.790  8.9   0.034 0.00  9.659  9.762 10.533  9.685  9.440  9.309 10.255  1.912
 1   9.13  0.07  1.31002  0.501 3.812  4.248  9.7   0.036 0.00 13.217 13.182 13.419 13.128 13.093 13.129 13.283  1.309
 1   9.13  0.17  1.18831  0.253 3.785  4.344  8.9   0.034 0.00 13.037 12.990 13.331 12.925 12.848 12.856 13.162  1.188
 1   9.13  0.31  1.25293  0.370 3.795  4.290  9.3   0.035 0.00 13.146 13.087 13.402 13.022 12.962 12.984 13.239  1.252
 1   9.13  0.37  1.88471  1.371 3.837  3.636 12.1   0.038 0.00 13.442 13.378 13.529 13.328 13.347 13.415 13.418  1.881
 1   9.13  0.41  1.21969  0.309 3.789  4.317 10.1   0.037 0.00 14.098 14.034 14.378 13.964 13.896 13.913 14.207  1.219
 1   9.15 -0.37  1.43047  0.873 3.872  4.154 10.2   0.037 0.00 12.787 12.821 12.858 12.793 12.853 12.945 12.791  1.429
 1   9.15 -0.31  1.58790  1.081 3.868  3.973  9.7   0.036 0.00 11.767 11.786 11.829 11.756 11.814 11.901 11.760  1.586
 1   9.15 -0.29  1.12361  0.272 3.812  4.411  9.6   0.036 0.00 13.691 13.691 13.917 13.642 13.599 13.629 13.788  1.123
 1   9.15 -0.27  1.25814  0.547 3.841  4.300  9.1   0.035 0.00 12.501 12.511 12.644 12.470 12.476 12.537 12.546  1.257
 1   9.15 -0.25  1.07690  0.145 3.794  4.446  8.8   0.034 0.00 13.206 13.194 13.481 13.140 13.071 13.082 13.331  1.077
 1   9.15 -0.13  1.41743  0.747 3.848  4.180 10.4   0.037 0.00 13.304 13.303 13.416 13.264 13.284 13.355 13.323  1.416
 1   9.15  0.01  1.38760  0.649 3.826  4.183 10.7   0.038 0.00 13.849 13.824 14.008 13.776 13.763 13.814 13.891  1.387
 1   9.15  0.05  1.87795  1.632 3.679  2.737 10.1   0.037 0.00 10.791 10.906 11.690 10.830 10.579 10.442 11.409  1.852
 1   9.15  0.05  1.35234  0.581 3.819  4.211 10.4   0.037 0.00 13.718 13.688 13.899 13.637 13.613 13.656 13.772  1.352
 1   9.15  0.11  1.15217  0.200 3.782  4.372  8.9   0.034 0.00 13.170 13.128 13.476 13.063 12.982 12.985 13.304  1.152
 1   9.15  0.13  0.96948 -0.207 3.735  4.516  8.5   0.032 0.00 13.786 13.776 14.311 13.700 13.546 13.493 14.110  0.969
 1   9.15  0.15  1.40161  0.628 3.817  4.171  9.3   0.035 0.00 12.499 12.457 12.678 12.403 12.377 12.421 12.546  1.401
 1   9.15  0.17  0.93487 -0.299 3.721  4.537  8.1   0.030 0.00 13.617 13.623 14.224 13.544 13.369 13.298 14.028  0.935
 1   9.15  0.23  1.92722  1.614 3.675  2.754 10.3   0.037 0.00 11.035 11.159 11.990 11.078 10.818 10.676 11.710  1.927
 1   9.15  0.33  1.25871  0.382 3.795  4.283 10.1   0.037 0.00 13.914 13.855 14.168 13.789 13.730 13.753 14.006  1.258
 1   9.15  0.47  1.88688  2.336 3.618  1.795  9.3   0.035 0.00  8.230  8.642  9.881  8.607  8.161  7.880  9.582  1.878
 1   9.17 -0.23  1.62580  1.101 3.849  3.887  8.3   0.031 0.00 10.317 10.311 10.407 10.274 10.301 10.372 10.321  1.623
 1   9.17 -0.15  1.37021  0.686 3.843  4.208 10.0   0.037 0.00 13.056 13.055 13.183 13.015 13.027 13.092 13.086  1.369
 1   9.17 -0.13  1.69206  1.136 3.828  3.789 11.1   0.038 0.00 13.030 13.010 13.172 12.965 12.959 13.009 13.063  1.689
 1   9.17 -0.11  0.98149 -0.112 3.755  4.506  8.2   0.031 0.00 13.249 13.230 13.666 13.164 13.039 13.007 13.473  0.981
 1   9.17 -0.11  1.46027  0.809 3.848  4.130 10.2   0.037 0.00 12.948 12.944 13.056 12.905 12.926 12.997 12.964  1.459
 1   9.17 -0.07  1.15967  0.252 3.795  4.377  9.1   0.035 0.00 13.240 13.213 13.502 13.157 13.093 13.108 13.350  1.159
 1   9.17  0.01  1.48439  0.798 3.833  4.090  9.2   0.035 0.00 11.974 11.949 12.108 11.904 11.905 11.963 11.999  1.483
 1   9.17  0.05  1.40993  0.675 3.825  4.157  9.3   0.035 0.00 12.381 12.350 12.539 12.301 12.286 12.337 12.420  1.409
 1   9.17  0.05  1.22442  0.365 3.800  4.306 10.0   0.037 0.00 13.858 13.823 14.101 13.765 13.710 13.732 13.951  1.224
 1   9.17  0.09  1.62012  0.959 3.827  3.942  8.1   0.030 0.00 10.473 10.430 10.608 10.382 10.375 10.429 10.491  1.618
 1   9.17  0.25  1.22123  0.318 3.789  4.309  8.0   0.029 0.00 11.975 11.917 12.245 11.851 11.783 11.799 12.079  1.221
 1   9.17  0.29  2.01430  2.349 3.626  1.845 10.5   0.037 0.00  9.399  9.749 10.893  9.695  9.301  9.053 10.595  2.014
 1   9.17  0.37  1.21327  0.302 3.788  4.317  9.6   0.036 0.00 13.614 13.552 13.898 13.484 13.413 13.428 13.727  1.213
 1   9.19 -0.13  0.93132 -0.221 3.742  4.542  8.3   0.031 0.00 13.622 13.615 14.101 13.547 13.402 13.354 13.902  0.931
 1   9.19  0.01  1.32505  0.556 3.817  4.219  9.5   0.036 0.00 12.881 12.853 13.067 12.802 12.774 12.815 12.939  1.324
 1   9.19  0.01  1.89336  1.797 3.676  2.562 11.2   0.038 0.00 11.477 11.602 12.399 11.526 11.269 11.128 12.106  1.870
 1   9.19  0.03  1.30543  0.518 3.814  4.236 10.2   0.037 0.00 13.676 13.646 13.875 13.593 13.559 13.596 13.742  1.305
 1   9.19  0.05  1.31181  0.522 3.813  4.231  6.7   0.021 0.00 10.164 10.119 10.346 10.065 10.034 10.073 10.213  1.311
 1   9.19  0.07  1.91555  2.228 3.641  1.997  9.6   0.036 0.00  8.801  9.073 10.082  9.010  8.668  8.458  9.783  1.896
