#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf   Mact
 1   7.17  0.33  4.22715  2.450 4.162  4.209 13.5   0.036 0.00 12.146 13.354 13.031 13.396 13.683 13.933 13.145  4.227
 1   7.21 -0.11  1.55591  0.804 3.886  4.317 11.2   0.024 0.00 13.960 13.983 13.985 13.957 14.044 14.158 13.926  1.556
 1   7.21  0.09  3.33590  2.070 4.105  4.259 11.7   0.027 0.00 11.296 12.202 11.903 12.237 12.507 12.733 11.997  3.336
 1   7.21  0.17  5.29512  2.832 4.223  4.167 12.5   0.032 0.00 10.191 11.773 11.427 11.820 12.123 12.393 11.551  5.295
 1   7.21  0.41  2.28525  1.423 3.982  4.250 12.2   0.030 0.00 13.412 13.668 13.453 13.685 13.904 14.081 13.492  2.285
 1   7.23 -0.13  1.41510  0.628 3.856  4.329 10.8   0.021 0.00 14.000 13.995 14.085 13.958 13.992 14.074 13.999  1.415
 1   7.23  0.09  4.43018  2.536 4.182  4.224 13.6   0.036 0.00 12.029 13.387 13.062 13.430 13.719 13.973 13.173  4.430
 1   7.23  0.19  8.60709  3.572 4.341  4.109 13.4   0.035 0.00  9.240 11.516 11.132 11.574 11.908 12.214 11.275  8.607
 1   7.23  0.31  2.44803  1.540 4.004  4.248 12.5   0.032 0.00 13.420 13.784 13.545 13.807 14.040 14.222 13.599  2.448
 1   7.23  0.53  5.38503  2.865 4.225  4.151 14.2   0.037 0.00 11.807 13.358 13.005 13.408 13.716 13.992 13.137  5.385
 1   7.25 -0.21  1.72357  1.026 3.940  4.352 10.4   0.019 0.00 12.604 12.729 12.589 12.731 12.900 13.055 12.584  1.724
 1   7.25  0.01  1.20374  0.253 3.795  4.393  9.7   0.015 0.00 13.838 13.788 14.074 13.730 13.671 13.691 13.922  1.204
 1   7.25  0.07  2.20932  1.384 3.986  4.288 12.1   0.030 0.00 13.410 13.703 13.486 13.722 13.940 14.115 13.524  2.209
 1   7.25  0.07  3.00744  1.906 4.079  4.272 12.2   0.030 0.00 12.206 12.971 12.686 13.005 13.267 13.480 12.771  3.007
 1   7.25  0.09  9.87503  3.868 4.368  3.982 11.5   0.026 0.00  6.600  9.035  8.642  9.095  9.436  9.750  8.789  9.875
 1   7.25  0.17  9.15340  3.674 4.356  4.098 13.8   0.036 0.00  9.385 11.757 11.369 11.816 12.153 12.463 11.515  9.153
 1   7.25  0.21  1.90510  1.105 3.922  4.248 11.5   0.026 0.00 13.508 13.563 13.462 13.555 13.707 13.853 13.442  1.905
 1   7.25  0.33  3.47685  2.132 4.107  4.222 13.2   0.035 0.00 12.639 13.537 13.237 13.573 13.846 14.073 13.336  3.477
 1   7.27 -0.23  2.41581  1.604 4.052  4.370 10.0   0.017 0.00 10.761 11.389 11.116 11.419 11.671 11.873 11.188  2.416
 1   7.27 -0.17  3.30112  2.095 4.130  4.326 13.0   0.034 0.00 12.531 13.604 13.302 13.641 13.913 14.147 13.396  3.301
 1   7.27 -0.03  5.28922  2.835 4.235  4.212 10.8   0.021 0.00  8.483 10.160  9.811 10.207 10.511 10.785  9.933  5.289
 1   7.27 -0.03  2.43232  1.567 4.028  4.313 12.1   0.030 0.00 12.952 13.454 13.199 13.482 13.723 13.914 13.261  2.432
 1   7.27 -0.03  3.57789  2.202 4.136  4.279 13.2   0.035 0.00 12.464 13.562 13.257 13.600 13.875 14.112 13.355  3.578
 1   7.27  0.01  2.94676  1.877 4.079  4.291 12.4   0.031 0.00 12.478 13.248 12.964 13.282 13.542 13.754 13.048  2.947
 1   7.27  0.11  1.81715  1.041 3.916  4.266 10.8   0.021 0.00 12.968 13.015 12.931 13.003 13.144 13.286 12.904  1.817
 1   7.27  0.13  1.55266  0.739 3.856  4.261 11.0   0.023 0.00 13.923 13.894 13.987 13.854 13.893 13.981 13.898  1.553
 1   7.27  0.15  6.59708  3.225 4.276  4.084 12.4   0.031 0.00  9.108 11.010 10.645 11.063 11.381 11.667 10.780  6.597
 1   7.27  0.33  2.09632  1.270 3.954  4.253 12.2   0.030 0.00 13.795 13.940 13.769 13.947 14.141 14.305 13.782  2.096
 1   7.27  0.35 10.12641  3.804 4.379  4.101 14.7   0.038 0.00  9.960 12.433 12.039 12.494 12.837 13.155 12.187 10.126
 1   7.27  0.55  2.49717  1.575 4.010  4.247 11.7   0.027 0.00 12.532 12.910 12.662 12.934 13.173 13.361 12.722  2.497
 1   7.29 -0.37  1.70362  1.052 3.958  4.396 10.9   0.022 0.00 13.040 13.238 13.064 13.248 13.437 13.601 13.075  1.704
 1   7.29 -0.33  2.61184  1.752 4.086  4.393 11.6   0.027 0.00 11.989 12.819 12.534 12.853 13.113 13.328 12.615  2.612
 1   7.29 -0.21  4.83735  2.710 4.229  4.274 10.6   0.020 0.00  8.596 10.251  9.907 10.298 10.600 10.871 10.025  4.837
 1   7.29 -0.19  8.29058  3.642 4.344  4.038 12.0   0.029 0.00  7.666 10.005  9.620 10.063 10.395 10.699  9.764  8.291
 1   7.29 -0.15  7.86974  3.542 4.332  4.065 15.4   0.038 0.00 11.314 13.587 13.209 13.643 13.971 14.270 13.349  7.870
 1   7.29  0.13  8.84614  3.669 4.345  4.040 12.8   0.033 0.00  8.398 10.703 10.317 10.761 11.096 11.402 10.462  8.846
 1   7.29  0.19  2.27939  1.415 3.981  4.252 11.9   0.028 0.00 13.133 13.396 13.182 13.413 13.629 13.803 13.218  2.279
 1   7.29  0.31  3.61030  2.194 4.117  4.215 13.0   0.034 0.00 12.285 13.238 12.934 13.275 13.550 13.782 13.035  3.610
 1   7.29  0.37  4.99588  2.745 4.205  4.159 13.6   0.036 0.00 11.507 12.961 12.618 13.007 13.308 13.574 12.743  4.996
 1   7.29  0.43  1.83448  1.043 3.909  4.241 11.2   0.024 0.00 13.364 13.373 13.313 13.354 13.488 13.629 13.276  1.834
 1   7.31 -0.05  8.29490  3.662 4.332  3.967 13.6   0.036 0.00  9.215 11.471 11.092 11.528 11.858 12.157 11.234  8.295
 1   7.31  0.19 11.04908  4.021 4.381  3.930 12.7   0.033 0.00  7.416  9.914  9.519  9.974 10.318 10.634  9.668 11.049
 1   7.31  0.23 10.04062  3.811 4.374  4.071 13.9   0.037 0.00  9.142 11.604 11.211 11.664 12.006 12.321 11.359 10.041
 1   7.31  0.25  3.67303  2.222 4.121  4.212 13.2   0.035 0.00 12.414 13.398 13.093 13.436 13.711 13.944 13.195  3.673
 1   7.33 -0.21  3.31536  2.111 4.134  4.331 11.6   0.027 0.00 11.092 12.188 11.882 12.226 12.501 12.737 11.978  3.315
 1   7.33 -0.11  3.11873  1.995 4.107  4.313 13.2   0.035 0.00 12.983 13.923 13.630 13.959 14.226 14.450 13.719  3.119
 1   7.33  0.03  4.47978  2.563 4.188  4.224 12.7   0.033 0.00 11.062 12.458 12.131 12.501 12.791 13.048 12.243  4.480
 1   7.33  0.07  3.74252  2.264 4.137  4.242 13.5   0.036 0.00 12.610 13.705 13.398 13.743 14.020 14.257 13.498  3.743
 1   7.35 -0.29  6.43153  3.201 4.299  4.189 12.5   0.032 0.00  9.269 11.363 10.996 11.416 11.735 12.025 11.129  6.432
 1   7.35 -0.25  8.19566  3.650 4.341  4.012 11.0   0.023 0.00  6.645  8.966  8.580  9.023  9.355  9.659  8.723  8.196
 1   7.35  0.01  2.70934  1.734 4.053  4.295 10.7   0.021 0.00 11.135 11.760 11.485 11.790 12.045 12.247 11.560  2.709
 1   7.35  0.11  6.24557  3.144 4.263  4.089 13.4   0.035 0.00 10.309 12.146 11.788 12.197 12.510 12.791 11.918  6.246
 1   7.35  0.15  3.02906  1.910 4.072  4.243 13.2   0.035 0.00 13.196 13.920 13.638 13.953 14.213 14.422 13.722  3.029
 1   7.37 -0.09  4.79301  2.690 4.214  4.232 12.0   0.029 0.00 10.046 11.610 11.273 11.655 11.952 12.217 11.389  4.793
 1   7.37 -0.05  4.91316  2.728 4.217  4.216 13.7   0.036 0.00 11.651 13.234 12.898 13.279 13.576 13.841 13.014  4.913
 1   7.37 -0.01  2.51746  1.623 4.035  4.302 11.6   0.027 0.00 12.313 12.851 12.590 12.879 13.125 13.319 12.656  2.517
 1   7.37  0.07  2.30232  1.453 3.998  4.285 12.3   0.031 0.00 13.437 13.787 13.556 13.809 14.035 14.214 13.603  2.302
 1   7.37  0.15  2.35177  1.476 3.995  4.260 10.5   0.020 0.00 11.580 11.903 11.670 11.924 12.151 12.332 11.717  2.352
 1   7.37  0.21  2.69447  1.706 4.033  4.240 11.2   0.024 0.00 11.706 12.214 11.949 12.242 12.490 12.684 12.020  2.694
 1   7.37  0.23  2.24472  1.392 3.976  4.248 12.1   0.030 0.00 13.390 13.628 13.421 13.644 13.857 14.029 13.453  2.245
 1   7.37  0.27  3.00900  1.892 4.065  4.231 11.8   0.028 0.00 11.839 12.513 12.230 12.545 12.805 13.014 12.315  3.009
 1   7.39 -0.03  5.15577  2.809 4.226  4.192 13.6   0.036 0.00 11.346 12.983 12.642 13.029 13.329 13.597 12.762  5.156
 1   7.39  0.01  1.00859 -0.145 3.749  4.530  8.9   0.011 0.00 14.033 13.993 14.451 13.923 13.795 13.762 14.255  1.009
 1   7.39  0.05  4.02069  2.388 4.157  4.228 13.9   0.037 0.00 12.699 13.913 13.598 13.953 14.234 14.479 13.703  4.021
 1   7.39  0.23  5.69819  2.993 4.235  4.087 13.5   0.036 0.00 10.788 12.437 12.086 12.486 12.793 13.067 12.214  5.698
 1   7.39  0.31  4.25177  2.474 4.160  4.179 12.0   0.029 0.00 10.586 11.778 11.454 11.820 12.107 12.357 11.568  4.252
 1   7.41 -0.11  5.72937  3.002 4.257  4.167 14.8   0.038 0.00 12.066 13.894 13.543 13.943 14.251 14.527 13.668  5.729
 1   7.41 -0.01  5.77835  3.010 4.251  4.138 13.9   0.037 0.00 11.144 12.926 12.575 12.974 13.281 13.556 12.701  5.778
 1   7.41  0.01  1.80154  1.040 3.924  4.297 11.7   0.027 0.00 13.869 13.945 13.840 13.939 14.090 14.236 13.821  1.801
 1   7.41  0.05  1.64608  0.868 3.886  4.275 10.8   0.021 0.00 13.400 13.405 13.409 13.378 13.467 13.583 13.350  1.646
 1   7.41  0.09  3.17794  1.994 4.090  4.251 13.1   0.034 0.00 12.884 13.710 13.421 13.744 14.008 14.225 13.509  3.178
 1   7.41  0.25  1.92817  1.126 3.926  4.247 11.9   0.028 0.00 13.855 13.917 13.807 13.911 14.068 14.217 13.791  1.928
 1   7.41  0.31  1.65065  0.843 3.870  4.240  9.4   0.013 0.00 12.063 12.019 12.071 11.982 12.050 12.158 11.993  1.651
 1   7.41  0.33  6.41499  3.222 4.261  4.015 12.9   0.034 0.00  9.615 11.400 11.037 11.452 11.769 12.053 11.173  6.415
 1   7.43  0.01  3.03466  1.930 4.085  4.277 11.8   0.028 0.00 11.744 12.548 12.260 12.582 12.845 13.061 12.346  3.035
 1   7.43  0.17  3.65120  2.221 4.120  4.206 12.3   0.031 0.00 11.516 12.500 12.195 12.537 12.811 13.043 12.295  3.651
 1   7.45 -0.35  0.64880 -0.914 3.655  4.732  6.6   0.004 0.00 13.654 13.840 14.740 13.775 13.461 13.287 14.695  0.649
 1   7.45 -0.07  8.40708  3.805 4.305  3.723 11.3   0.025 0.00  6.556  8.642  8.268  8.696  9.020  9.312  8.407  8.407
 1   7.45 -0.03  4.05753  2.415 4.165  4.239  9.6   0.015 0.00  8.332  9.585  9.261  9.625  9.911 10.163  9.368  4.058
 1   7.45  0.03  2.57195  1.649 4.036  4.288 12.0   0.029 0.00 12.647 13.187 12.926 13.216 13.462 13.655 12.993  2.572
 1   7.45  0.03  8.87494  3.911 4.295  3.601 13.5   0.036 0.00  8.492 10.515 10.148 10.569 10.889 11.176 10.285  8.875
 1   7.45  0.13  2.36837  1.493 3.999  4.263 11.5   0.026 0.00 12.538 12.887 12.652 12.909 13.138 13.319 12.701  2.368
 1   7.45  0.23  8.24647  3.641 4.310  3.900 12.2   0.030 0.00  7.868  9.950  9.573 10.006 10.334 10.631  9.715  8.246
 1   7.45  0.23  3.77754  2.276 4.127  4.192 12.7   0.033 0.00 11.779 12.794 12.487 12.832 13.108 13.344 12.589  3.778
 1   7.45  0.25  7.25695  3.467 4.283  3.910 12.1   0.030 0.00  8.203 10.124  9.754 10.177 10.499 10.788  9.892  7.257
 1   7.45  0.31  3.62949  2.210 4.116  4.198 12.7   0.033 0.00 11.945 12.891 12.586 12.928 13.203 13.434 12.688  3.629
 1   7.47 -0.41  1.58239  0.910 3.928  4.384 11.2   0.024 0.00 13.695 13.803 13.694 13.800 13.949 14.095 13.675  1.582
 1   7.47 -0.09  8.37086  3.816 4.298  3.684 12.0   0.029 0.00  7.230  9.283  8.913  9.336  9.657  9.946  9.050  8.371
 1   7.47 -0.07  2.83358  1.830 4.074  4.303 12.9   0.034 0.00 13.096 13.849 13.569 13.882 14.140 14.349 13.650  2.834
 1   7.47 -0.01  7.11455  3.433 4.290  3.962 12.0   0.029 0.00  8.188 10.192  9.824 10.244 10.564 10.852  9.959  7.115
 1   7.47  0.01  2.44839  1.571 4.023  4.296 11.6   0.027 0.00 12.442 12.919 12.666 12.946 13.187 13.376 12.727  2.448
 1   7.47  0.01  8.05327  3.711 4.297  3.768 14.0   0.037 0.00  9.493 11.539 11.171 11.592 11.913 12.201 11.308  8.053
 1   7.47  0.01  8.15825  3.744 4.296  3.735 14.2   0.037 0.00  9.611 11.648 11.280 11.701 12.021 12.309 11.417  8.158
 1   7.47  0.15  3.70112  2.249 4.125  4.204 12.2   0.030 0.00 11.348 12.360 12.054 12.398 12.673 12.908 12.155  3.701
 1   7.47  0.17  8.04677  3.631 4.301  3.864  9.7   0.015 0.00  5.393  7.420  7.041  7.474  7.802  8.099  7.182  8.047
 1   7.47  0.25  2.63121  1.662 4.024  4.237 12.8   0.033 0.00 13.414 13.882 13.627 13.909 14.152 14.341 13.692  2.631
 1   7.47  0.29  5.21883  2.849 4.211  4.096 14.6   0.038 0.00 12.247 13.746 13.404 13.793 14.093 14.360 13.528  5.219
 1   7.47  0.35  4.82398  2.706 4.191  4.126 10.7   0.021 0.00  8.704 10.065  9.724 10.110 10.409 10.673  9.847  4.824
 1   7.49 -0.13  2.71905  1.774 4.070  4.323 12.6   0.032 0.00 12.935 13.667 13.389 13.699 13.955 14.162 13.467  2.719
 1   7.49  0.05  6.35072  3.217 4.264  4.024 13.5   0.036 0.00 10.227 12.074 11.717 12.125 12.437 12.716 11.847  6.351
 1   7.51 -0.15  4.12704  2.466 4.180  4.254 13.7   0.036 0.00 12.305 13.673 13.352 13.715 14.001 14.252 13.459  4.127
 1   7.51 -0.11  8.52359  3.927 4.262  3.437 14.7   0.038 0.00  9.653 11.498 11.144 11.548 11.856 12.130 11.275  8.524
 1   7.51 -0.03  8.59248  3.968 4.241  3.315 11.4   0.025 0.00  6.250  7.950  7.599  7.997  8.302  8.571  7.728  8.592
 1   7.51  0.07  1.31566  0.428 3.814  4.331 10.2   0.018 0.00 13.901 13.852 14.078 13.798 13.768 13.810 13.946  1.316
 1   7.51  0.13  2.15978  1.336 3.971  4.265 12.2   0.030 0.00 13.630 13.852 13.655 13.866 14.073 14.241 13.681  2.160
 1   7.53 -0.05  2.53653  1.646 4.041  4.305 11.7   0.027 0.00 12.354 12.925 12.660 12.954 13.202 13.397 12.729  2.537
 1   7.53 -0.01  4.71944  2.677 4.199  4.177 12.5   0.032 0.00 10.578 12.044 11.713 12.087 12.381 12.640 11.827  4.719
 1   7.53  0.07  1.33488  0.458 3.818  4.322  9.9   0.016 0.00 13.525 13.476 13.689 13.423 13.400 13.446 13.561  1.335
 1   7.53  0.07  2.23582  1.407 3.988  4.280 11.7   0.027 0.00 12.953 13.256 13.035 13.275 13.495 13.671 13.075  2.236
 1   7.53  0.15  2.37499  1.496 3.997  4.254 11.9   0.028 0.00 12.931 13.272 13.039 13.293 13.521 13.700 13.087  2.375
 1   7.53  0.37  4.65420  2.652 4.180  4.121 13.4   0.035 0.00 11.539 12.847 12.514 12.891 13.184 13.441 12.634  4.654
 1   7.53  0.45  3.23864  2.019 4.083  4.207 10.4   0.019 0.00 10.123 10.865 10.568 10.899 11.169 11.390 10.664  3.239
 1   7.55 -0.31  3.65780  2.299 4.166  4.310 10.3   0.018 0.00  9.323 10.603 10.283 10.643 10.928 11.176 10.387  3.658
 1   7.55  0.01  2.27257  1.445 4.000  4.296 12.4   0.031 0.00 13.558 13.923 13.690 13.945 14.172 14.352 13.737  2.273
 1   7.55  0.11  6.01335  3.142 4.244  3.998 13.8   0.036 0.00 10.714 12.436 12.084 12.485 12.792 13.066 12.213  6.013
 1   7.55  0.13  5.94694  3.122 4.241  3.999 12.7   0.033 0.00  9.666 11.360 11.008 11.408 11.716 11.990 11.136  5.947
 1   7.55  0.21  3.97206  2.373 4.139  4.165 13.1   0.034 0.00 11.938 13.025 12.713 13.064 13.343 13.582 12.819  3.972
 1   7.57 -0.21  1.38527  0.611 3.858  4.346 10.0   0.017 0.00 13.242 13.243 13.323 13.207 13.244 13.329 13.241  1.385
 1   7.57 -0.07  2.42781  1.578 4.030  4.312  9.9   0.016 0.00 10.726 11.232 10.971 11.260 11.504 11.698 11.035  2.428
 1   7.57 -0.07  6.05482  3.158 4.258  4.039 12.4   0.031 0.00  9.275 11.098 10.743 11.148 11.457 11.735 10.871  6.055
 1   7.57 -0.03  3.92134  2.368 4.154  4.225 12.4   0.031 0.00 11.249 12.448 12.134 12.487 12.767 13.011 12.237  3.921
 1   7.57 -0.01  2.19714  1.397 3.993  4.300 10.6   0.020 0.00 11.878 12.200 11.973 12.221 12.444 12.623 12.015  2.197
 1   7.57  0.03  3.33504  2.089 4.106  4.242 12.8   0.033 0.00 12.348 13.267 12.972 13.302 13.571 13.794 13.063  3.335
 1   7.57  0.07  2.76548  1.765 4.050  4.261 12.7   0.033 0.00 13.057 13.672 13.401 13.702 13.954 14.153 13.476  2.765
 1   7.57  0.09  3.52375  2.179 4.115  4.214 12.3   0.031 0.00 11.623 12.587 12.286 12.624 12.896 13.125 12.383  3.524
