#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf   Mact
 1   8.13  0.15  2.13647  1.333 3.959  4.218 10.6   0.036 0.00 12.038 12.219 12.040 12.230 12.425 12.587 12.058  2.136
 1   8.13  0.37  4.49229  2.888 3.636  1.693 10.4   0.035 0.00  7.950  8.243  9.346  8.177  7.814  7.590  9.019  4.492
 1   8.15  0.21  1.45821  0.613 3.831  4.258 10.2   0.035 0.00 13.438 13.396 13.577 13.345 13.342 13.402 13.458  1.458
 1   8.17 -0.13  2.89781  1.948 4.068  4.169  8.8   0.027 0.00  8.699  9.415  9.135  9.448  9.705  9.909  9.216  2.898
 1   8.17  0.05  1.68734  0.926 3.893  4.259  9.9   0.033 0.00 12.356 12.380 12.365 12.357 12.458 12.578 12.312  1.687
 1   8.19  0.13  1.46282  0.634 3.837  4.264  8.7   0.027 0.00 11.886 11.848 12.003 11.801 11.808 11.875 11.894  1.463
 1   8.21  0.13  1.22253  0.263 3.791  4.372  9.2   0.030 0.00 13.312 13.264 13.578 13.202 13.135 13.150 13.417  1.222
 1   8.21  0.25  1.42396  0.568 3.825  4.268 10.5   0.036 0.00 13.850 13.802 14.006 13.748 13.735 13.789 13.879  1.424
 1   8.23 -0.25  1.86749  1.200 3.969  4.330  9.6   0.032 0.00 11.369 11.608 11.418 11.623 11.823 11.988 11.439  1.867
 1   8.23  0.03  3.14777  2.087 4.061  4.041 10.4   0.035 0.00  9.953 10.631 10.354 10.663 10.918 11.117 10.436  3.148
 1   8.25  0.11  2.55024  1.674 4.007  4.143 10.3   0.035 0.00 10.885 11.279 11.037 11.303 11.536 11.714 11.094  2.550
 1   8.27 -0.03  1.27162  0.389 3.813  4.351  9.5   0.031 0.00 13.298 13.270 13.499 13.218 13.182 13.219 13.367  1.272
 1   8.27  0.07  1.27786  0.375 3.807  4.341  9.5   0.031 0.00 13.332 13.292 13.548 13.236 13.192 13.223 13.406  1.278
 1   8.27  0.07  1.51021  0.712 3.851  4.257 10.6   0.036 0.00 13.591 13.576 13.685 13.535 13.563 13.642 13.591  1.510
 1   8.29 -0.27  1.71589  1.057 3.943  4.334 11.1   0.037 0.00 13.226 13.380 13.237 13.384 13.555 13.708 13.234  1.716
 1   8.29  0.09  1.53223  0.736 3.854  4.251  9.0   0.029 0.00 11.931 11.909 12.008 11.869 11.904 11.988 11.917  1.532
 1   8.29  0.35  1.39999  0.537 3.820  4.274  9.9   0.033 0.00 13.327 13.266 13.489 13.208 13.190 13.242 13.355  1.400
 1   8.31 -0.01  2.66091  1.786 4.025  4.124 11.4   0.037 0.00 11.705 12.201 11.946 12.229 12.469 12.652 12.012  2.661
 1   8.33  0.11  1.80736  1.048 3.909  4.230 11.3   0.037 0.00 13.451 13.498 13.437 13.483 13.610 13.743 13.401  1.807
 1   8.33  0.31  1.40227  0.542 3.821  4.272  9.9   0.033 0.00 13.316 13.259 13.479 13.203 13.184 13.236 13.347  1.402
 1   8.33  0.37  1.79900  1.019 3.897  4.209 10.0   0.034 0.00 12.221 12.221 12.197 12.197 12.310 12.439 12.147  1.799
 1   8.33  0.43  1.01362 -0.157 3.740  4.505  8.4   0.025 0.00 13.562 13.523 14.066 13.440 13.298 13.256 13.866  1.014
 1   8.35 -0.11  1.84923  1.149 3.944  4.278  9.4   0.031 0.00 11.298 11.439 11.289 11.443 11.619 11.773 11.290  1.849
 1   8.35  0.01  1.91252  1.174 3.938  4.244 11.5   0.037 0.00 13.335 13.457 13.321 13.458 13.628 13.778 13.316  1.912
 1   8.37 -0.01  1.35548  0.520 3.827  4.305  9.6   0.032 0.00 13.069 13.045 13.227 12.997 12.985 13.037 13.110  1.355
 1   8.37  0.07  1.28679  0.395 3.808  4.332  7.3   0.018 0.00 11.083 11.033 11.277 10.977 10.939 10.974 11.138  1.287
 1   8.39  0.37  1.10132  0.028 3.762  4.447  8.2   0.023 0.00 12.901 12.840 13.283 12.764 12.657 12.643 13.092  1.101
 1   8.41  0.09  1.82812  1.078 3.913  4.222  8.4   0.025 0.00 10.475 10.521 10.443 10.509 10.646 10.784 10.414  1.828
 1   8.41  0.15  2.12538  1.345 3.949  4.162 11.1   0.037 0.00 12.507 12.649 12.485 12.655 12.842 12.997 12.495  2.125
 1   8.41  0.27  2.10086  1.314 3.941  4.156 11.9   0.038 0.00 13.384 13.496 13.350 13.498 13.676 13.828 13.352  2.101
 1   8.41  0.35  2.08035  1.296 3.938  4.160 11.0   0.037 0.00 12.531 12.628 12.489 12.628 12.804 12.956 12.488  2.080
 1   8.41  0.49  1.47989  0.649 3.834  4.241 10.1   0.034 0.00 13.247 13.179 13.362 13.123 13.129 13.199 13.239  1.480
 1   8.43 -0.05  1.75233  1.035 3.917  4.259 10.7   0.036 0.00 12.882 12.954 12.872 12.945 13.083 13.219 12.844  1.752
 1   8.43 -0.05  2.24434  1.496 3.984  4.174 10.9   0.036 0.00 11.931 12.227 12.012 12.246 12.461 12.629 12.050  2.244
 1   8.43  0.13  2.04624  1.280 3.940  4.176  9.5   0.031 0.00 11.069 11.183 11.037 11.186 11.362 11.514 11.038  2.046
 1   8.43  0.43  2.25078  1.448 3.957  4.117 10.8   0.036 0.00 11.951 12.105 11.926 12.114 12.312 12.474 11.947  2.251
 1   8.45 -0.31  1.55133  0.889 3.911  4.331 10.8   0.036 0.00 13.347 13.429 13.364 13.417 13.541 13.672 13.329  1.551
 1   8.45 -0.07  2.11558  1.394 3.971  4.201 10.1   0.034 0.00 11.385 11.626 11.427 11.642 11.847 12.012 11.455  2.116
 1   8.45  0.11  1.59214  0.814 3.865  4.231  8.7   0.027 0.00 11.435 11.418 11.485 11.381 11.435 11.530 11.405  1.592
 1   8.45  0.17  3.47059  2.290 3.679  2.351 10.4   0.035 0.00  9.445  9.551 10.359  9.469  9.220  9.085 10.055  3.471
 1   8.47  0.05  1.29382  0.415 3.811  4.326  8.7   0.027 0.00 12.433 12.393 12.630 12.338 12.303 12.339 12.494  1.294
 1   8.49  0.13  1.29086  0.393 3.805  4.324  9.9   0.033 0.00 13.689 13.645 13.908 13.587 13.542 13.572 13.763  1.291
 1   8.49  0.19  3.01566  2.076 3.976  3.693  9.9   0.033 0.00  9.480  9.725  9.502  9.745  9.963 10.116  9.552  3.016
 1   8.49  0.25  1.61883  0.827 3.860  4.205  8.4   0.025 0.00 11.102 11.065 11.150 11.024 11.072 11.165 11.062  1.619
 1   8.49  0.43  2.29490  1.495 3.957  4.079  9.4   0.031 0.00 10.432 10.582 10.399 10.591 10.792 10.953 10.422  2.295
 1   8.51 -0.29  1.09527  0.152 3.800  4.470  9.0   0.029 0.00 13.389 13.378 13.641 13.325 13.265 13.283 13.500  1.095
 1   8.51 -0.09  1.58773  0.867 3.888  4.270 10.7   0.036 0.00 13.301 13.333 13.332 13.309 13.398 13.512 13.275  1.587
 1   8.51 -0.05  2.06473  1.351 3.959  4.186 10.8   0.036 0.00 12.194 12.389 12.208 12.400 12.595 12.753 12.226  2.065
 1   8.51 -0.03  1.55969  0.811 3.874  4.260  8.2   0.023 0.00 10.942 10.942 10.979 10.911 10.978 11.080 10.910  1.559
 1   8.51  0.21  1.11530  0.057 3.765  4.435  7.0   0.016 0.00 11.627 11.569 11.983 11.498 11.395 11.384 11.796  1.115
 1   8.51  0.33  2.14473  1.366 3.940  4.111 10.8   0.036 0.00 12.155 12.258 12.112 12.260 12.439 12.591 12.116  2.145
 1   8.51  0.37  1.60500  0.812 3.857  4.204 11.0   0.037 0.00 13.740 13.699 13.801 13.655 13.697 13.787 13.707  1.605
 1   8.53 -0.21  2.79308  2.027 4.009  3.840 10.2   0.035 0.00  9.903 10.327 10.080 10.353 10.586 10.753 10.143  2.793
 1   8.53 -0.09  2.34539  1.616 3.990  4.097  9.4   0.031 0.00 10.131 10.451 10.226 10.473 10.694 10.863 10.271  2.345
 1   8.55 -0.03  2.04375  1.331 3.952  4.171 11.0   0.037 0.00 12.443 12.607 12.438 12.616 12.804 12.958 12.450  2.044
 1   8.55  0.25  2.26273  1.479 3.949  4.055  9.9   0.033 0.00 10.973 11.104 10.934 11.111 11.301 11.456 10.949  2.263
 1   8.57 -0.15  1.73086  1.058 3.924  4.261 10.7   0.036 0.00 12.825 12.918 12.813 12.913 13.062 13.203 12.795  1.730
 1   8.57 -0.07  1.49203  0.740 3.864  4.274 10.9   0.036 0.00 13.821 13.829 13.898 13.794 13.842 13.931 13.818  1.492
 1   8.57 -0.03  2.57885  1.807 3.985  3.929  9.4   0.031 0.00  9.653  9.950  9.724  9.971 10.191 10.354  9.772  2.579
 1   8.57  0.11  1.22959  0.296 3.795  4.357  9.7   0.032 0.00 13.730 13.686 13.985 13.625 13.564 13.582 13.828  1.229
 1   8.59 -0.21  2.57800  1.879 3.997  3.903 10.9   0.036 0.00 10.973 11.338 11.103 11.362 11.588 11.752 11.158  2.578
 1   8.59 -0.15  1.92122  1.259 3.952  4.215  9.1   0.029 0.00 10.722 10.887 10.717 10.895 11.082 11.239 10.728  1.921
 1   8.59 -0.15  1.33046  0.537 3.839  4.326  9.6   0.032 0.00 13.027 13.022 13.165 12.980 12.984 13.046 13.062  1.330
 1   8.59 -0.05  2.59306  1.834 3.981  3.888  8.7   0.027 0.00  8.886  9.161  8.937  9.181  9.400  9.560  8.984  2.593
 1   8.59  0.01  1.75152  1.032 3.906  4.219 11.1   0.037 0.00 13.290 13.338 13.284 13.322 13.444 13.573 13.246  1.751
 1   8.59  0.11  0.74202 -0.785 3.657  4.666  6.8   0.015 0.00 13.534 13.728 14.670 13.658 13.340 13.165 14.642  0.742
 1   8.59  0.21  2.26505  1.490 3.945  4.029 11.2   0.037 0.00 12.246 12.370 12.210 12.376 12.561 12.711 12.221  2.265
 1   8.59  0.37  2.82472  1.965 3.938  3.621 10.5   0.036 0.00 10.358 10.447 10.284 10.452 10.637 10.774 10.303  2.825
 1   8.61 -0.39  1.32397  0.612 3.859  4.331 10.6   0.036 0.00 13.840 13.873 13.952 13.840 13.873 13.952 13.872  1.324
 1   8.61 -0.11  2.41572  1.710 3.982  3.987 10.4   0.035 0.00 10.896 11.188 10.969 11.208 11.425 11.587 11.012  2.416
 1   8.61 -0.09  3.13703  3.176 3.607  1.133 11.6   0.037 0.00  8.431  8.902 10.144  8.868  8.419  8.128  9.821  3.137
 1   8.61 -0.01  2.91555  1.998 3.687  2.598 11.4   0.037 0.00 11.175 11.268 12.010 11.192 10.956 10.831 11.722  2.916
 1   8.61  0.09  2.36447  1.606 3.958  3.985 12.6   0.038 0.00 13.354 13.537 13.350 13.549 13.747 13.901 13.375  2.364
 1   8.61  0.15  2.61653  1.811 3.953  3.803  9.3   0.030 0.00  9.543  9.693  9.505  9.704  9.902 10.049  9.533  2.617
 1   8.63 -0.21  1.09842  0.131 3.791  4.460  8.9   0.028 0.00 13.343 13.322 13.618 13.267 13.196 13.206 13.465  1.098
 1   8.63 -0.17  2.01904  1.369 3.962  4.166 11.5   0.037 0.00 12.848 13.058 12.875 13.071 13.267 13.424 12.895  2.019
 1   8.63  0.09  1.15114  0.156 3.780  4.409  9.3   0.030 0.00 13.679 13.636 13.987 13.571 13.487 13.489 13.815  1.151
 1   8.63  0.09  1.48673  0.695 3.844  4.236 11.0   0.037 0.00 14.031 14.010 14.143 13.966 13.982 14.053 14.041  1.486
 1   8.63  0.17  1.59616  0.817 3.857  4.196 10.3   0.035 0.00 13.028 13.004 13.099 12.964 13.003 13.090 13.009  1.596
 1   8.63  0.21  2.46210  1.675 3.945  3.881 12.2   0.038 0.00 12.782 12.908 12.740 12.915 13.103 13.249 12.757  2.462
 1   8.65 -0.23  1.21031  0.357 3.822  4.397  9.8   0.033 0.00 13.678 13.674 13.869 13.627 13.601 13.643 13.750  1.210
 1   8.65 -0.17  1.14144  0.201 3.798  4.432  9.5   0.031 0.00 13.767 13.746 14.021 13.692 13.630 13.647 13.875  1.141
 1   8.65 -0.05  2.69397  1.942 3.936  3.615 10.5   0.036 0.00 10.415 10.524 10.362 10.531 10.710 10.840 10.379  2.694
 1   8.65  0.01  1.96383  1.260 3.932  4.144 10.9   0.036 0.00 12.520 12.621 12.494 12.621 12.785 12.929 12.487  1.964
 1   8.65  0.09  2.57986  1.808 3.944  3.762 11.1   0.037 0.00 11.350 11.477 11.307 11.486 11.673 11.812 11.327  2.580
 1   8.65  0.11  1.11019  0.071 3.770  4.438  9.5   0.031 0.00 14.093 14.053 14.445 13.985 13.886 13.876 14.262  1.110
 1   8.65  0.19  0.79824 -0.657 3.671  4.625  6.8   0.015 0.00 13.212 13.349 14.212 13.270 12.991 12.843 14.141  0.798
 1   8.65  0.19  2.27096  1.511 3.937  3.976 10.0   0.034 0.00 10.993 11.091 10.944 11.094 11.270 11.415 10.950  2.271
 1   8.65  0.25  1.72490  0.963 3.877  4.164  9.7   0.032 0.00 12.063 12.045 12.078 12.011 12.088 12.197 12.008  1.724
 1   8.67 -0.29  2.01624  1.419 3.973  4.163 10.7   0.036 0.00 11.923 12.185 11.984 12.202 12.408 12.570 12.013  2.016
 1   8.67 -0.23  1.98472  1.366 3.963  4.166 11.2   0.037 0.00 12.556 12.773 12.588 12.787 12.983 13.140 12.609  1.985
 1   8.67 -0.13  1.14890  0.204 3.796  4.423  9.6   0.032 0.00 13.861 13.837 14.122 13.781 13.717 13.732 13.972  1.149
 1   8.67 -0.11  0.96246 -0.192 3.745  4.539  8.7   0.027 0.00 13.950 13.935 14.409 13.867 13.728 13.685 14.211  0.962
 1   8.67 -0.01  1.53240  0.783 3.864  4.242  7.3   0.018 0.00 10.113 10.099 10.161 10.064 10.116 10.210 10.083  1.532
 1   8.67  0.03  2.03204  1.326 3.934  4.104  9.6   0.032 0.00 11.055 11.158 11.021 11.160 11.328 11.474 11.019  2.032
 1   8.67  0.31  2.53240  1.749 3.928  3.751 10.8   0.036 0.00 11.197 11.262 11.125 11.262 11.433 11.568 11.129  2.532
 1   8.69 -0.35  2.69128  2.018 3.718  2.667 11.8   0.038 0.00 11.524 11.559 12.125 11.493 11.306 11.222 11.869  2.691
 1   8.69 -0.19  1.16138  0.251 3.805  4.420  8.4   0.025 0.00 12.544 12.522 12.769 12.470 12.421 12.447 12.632  1.161
 1   8.69 -0.19  1.44691  0.732 3.870  4.295 10.7   0.036 0.00 13.641 13.664 13.713 13.633 13.689 13.783 13.641  1.447
 1   8.69 -0.19  2.23246  1.601 3.969  4.010 11.6   0.037 0.00 12.369 12.611 12.409 12.627 12.833 12.989 12.441  2.232
 1   8.69 -0.17  2.15413  1.517 3.964  4.058 11.1   0.037 0.00 12.077 12.298 12.105 12.312 12.513 12.668 12.132  2.154
 1   8.69 -0.07  2.88205  2.072 3.695  2.550 10.8   0.036 0.00 10.390 10.460 11.158 10.385 10.163 10.051 10.872  2.882
 1   8.69  0.17  1.42438  0.595 3.826  4.246  9.8   0.033 0.00 13.083 13.040 13.234 12.988 12.977 13.031 13.112  1.424
 1   8.71  0.01  1.34522  0.518 3.823  4.288  9.4   0.031 0.00 12.875 12.846 13.040 12.796 12.778 12.827 12.919  1.345
 1   8.71  0.01  1.33241  0.498 3.821  4.295  9.9   0.033 0.00 13.424 13.396 13.599 13.346 13.324 13.370 13.475  1.332
 1   8.71  0.13  1.31316  0.440 3.809  4.300  8.0   0.022 0.00 11.670 11.618 11.863 11.561 11.524 11.562 11.724  1.313
 1   8.71  0.19  1.69266  0.932 3.869  4.157 11.5   0.037 0.00 13.940 13.925 13.982 13.890 13.952 14.051 13.904  1.692
 1   8.71  0.49  2.71046  1.833 3.683  2.716  8.6   0.026 0.00  8.789  8.867  9.691  8.778  8.538  8.413  9.407  2.710
 1   8.73 -0.25  0.97987 -0.103 3.763  4.531  8.0   0.022 0.00 13.028 13.007 13.400 12.945 12.832 12.810 13.218  0.980
 1   8.73 -0.23  2.29581  1.694 3.958  3.884 11.7   0.038 0.00 12.236 12.436 12.246 12.450 12.646 12.793 12.273  2.296
 1   8.73 -0.05  0.44186 -1.520 3.587  4.897  4.8   0.007 0.00 13.369 13.891 15.276 13.977 13.308 12.907 15.230  0.442
 1   8.73 -0.05  1.65112  0.953 3.891  4.214 11.0   0.037 0.00 13.389 13.420 13.408 13.397 13.493 13.609 13.355  1.650
 1   8.73 -0.03  1.93979  1.264 3.927  4.117  9.9   0.033 0.00 11.509 11.597 11.476 11.595 11.754 11.895 11.467  1.940
 1   8.73  0.01  2.30908  1.614 3.936  3.879 12.7   0.038 0.00 13.435 13.548 13.397 13.552 13.727 13.866 13.405  2.309
 1   8.73  0.05  1.21374  0.290 3.796  4.361  8.8   0.027 0.00 12.844 12.801 13.091 12.742 12.682 12.701 12.938  1.214
 1   8.73  0.25  1.32816  0.449 3.808  4.289 10.1   0.034 0.00 13.747 13.694 13.957 13.634 13.594 13.630 13.811  1.328
 1   8.73  0.35  1.76674  1.019 3.880  4.130 11.5   0.037 0.00 13.723 13.703 13.731 13.670 13.753 13.865 13.661  1.766
 1   8.75 -0.15  2.40185  1.767 3.925  3.695 13.1   0.038 0.00 13.452 13.535 13.400 13.537 13.700 13.826 13.403  2.402
 1   8.75 -0.11  1.23606  0.371 3.815  4.364  9.5   0.031 0.00 13.342 13.322 13.543 13.272 13.238 13.274 13.414  1.236
 1   8.75  0.09  1.16274  0.185 3.783  4.396  7.3   0.018 0.00 11.608 11.554 11.892 11.491 11.413 11.420 11.724  1.163
 1   8.75  0.15  1.75067  1.015 3.882  4.139 10.9   0.036 0.00 13.132 13.133 13.149 13.104 13.188 13.298 13.085  1.750
 1   8.75  0.35  1.50653  0.706 3.837  4.203 10.8   0.036 0.00 13.805 13.753 13.920 13.702 13.710 13.779 13.805  1.506
 1   8.77 -0.15  2.05233  1.434 3.943  4.034 10.5   0.036 0.00 11.684 11.825 11.667 11.832 12.011 12.157 11.676  2.052
 1   8.77 -0.13  1.44118  0.712 3.861  4.274  9.6   0.032 0.00 12.591 12.598 12.674 12.563 12.605 12.690 12.593  1.441
 1   8.77 -0.13  1.46887  0.749 3.866  4.267 10.4   0.035 0.00 13.298 13.311 13.372 13.279 13.329 13.420 13.296  1.468
 1   8.77 -0.09  1.81027  1.155 3.918  4.157  9.9   0.033 0.00 11.782 11.854 11.761 11.847 11.989 12.124 11.739  1.809
 1   8.77 -0.09  1.34975  0.562 3.836  4.298 10.6   0.036 0.00 13.966 13.957 14.110 13.914 13.914 13.974 14.004  1.349
 1   8.77  0.05  1.49063  0.724 3.847  4.222 11.0   0.037 0.00 13.960 13.944 14.064 13.902 13.923 13.997 13.967  1.490
 1   8.77  0.11  2.59611  1.788 3.688  2.764 10.7   0.036 0.00 11.000 11.085 11.833 11.006 10.773 10.652 11.553  2.596
 1   8.77  0.13  0.91143 -0.364 3.714  4.563  7.3   0.018 0.00 12.979 12.992 13.615 12.913 12.727 12.648 13.430  0.911
 1   8.77  0.21  1.24404  0.313 3.792  4.336  9.1   0.029 0.00 13.088 13.033 13.347 12.969 12.906 12.924 13.185  1.244
 1   8.77  0.23  1.35070  0.486 3.812  4.275  7.8   0.021 0.00 11.355 11.292 11.535 11.234 11.203 11.245 11.396  1.350
 1   8.77  0.39  1.39976  0.560 3.820  4.249  9.6   0.032 0.00 12.970 12.904 13.131 12.845 12.827 12.879 12.996  1.399
 1   8.79 -0.19  1.18509  0.304 3.812  4.401  9.7   0.032 0.00 13.709 13.697 13.925 13.646 13.606 13.638 13.795  1.185
 1   8.79 -0.15  2.12528  1.516 3.939  3.949 10.0   0.034 0.00 10.979 11.104 10.950 11.109 11.285 11.426 10.959  2.125
 1   8.79 -0.11  2.54673  1.823 3.702  2.773 12.9   0.038 0.00 13.111 13.168 13.827 13.094 12.884 12.781 13.551  2.547
 1   8.79 -0.07  2.52319  1.766 3.699  2.817 10.0   0.034 0.00 10.356 10.413 11.085 10.339 10.125 10.020 10.809  2.523
 1   8.79 -0.01  2.42416  1.744 3.882  3.554 12.1   0.038 0.00 12.509 12.508 12.490 12.486 12.585 12.683 12.445  2.424
 1   8.79  0.23  1.20151  0.235 3.784  4.365  9.9   0.033 0.00 14.082 14.030 14.377 13.963 13.886 13.895 14.206  1.201
 1   8.79  0.45  0.70635 -0.890 3.642  4.689  5.0   0.008 0.00 11.995 12.270 13.340 12.222 11.829 11.603 13.338  0.706
 1   8.81 -0.13  1.98299  1.367 3.931  4.036  9.8   0.033 0.00 11.151 11.252 11.119 11.254 11.417 11.557 11.117  1.983
 1   8.81  0.03  1.52644  0.782 3.855  4.208 10.7   0.036 0.00 13.516 13.506 13.600 13.468 13.503 13.585 13.512  1.526
 1   8.81  0.07  2.25048  1.568 3.901  3.773  8.5   0.025 0.00  9.349  9.362  9.293  9.349  9.478  9.598  9.266  2.250
 1   8.81  0.09  2.21329  1.528 3.904  3.816 10.5   0.036 0.00 11.451 11.477 11.408 11.464 11.594 11.716 11.380  2.213
 1   8.81  0.19  2.53847  1.778 3.683  2.743  9.8   0.033 0.00 10.126 10.221 11.005 10.140  9.898  9.769 10.724  2.538
 1   8.81  0.21  1.43377  0.611 3.825  4.228  8.3   0.024 0.00 11.542 11.487 11.684 11.434 11.423 11.478 11.560  1.433
