#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf   Mact
 1   7.57  0.15  3.33525  2.078 4.095  4.209  9.8   0.027 0.00  9.375 10.216  9.921 10.251 10.519 10.740 10.014  3.335
 1   7.57  0.29  1.85045  1.056 3.912  4.241 10.6   0.032 0.00 12.729 12.761 12.695 12.746 12.881 13.019 12.661  1.850
 1   7.61 -0.19  2.78986  1.837 4.083  4.324 11.9   0.037 0.00 12.078 12.889 12.607 12.922 13.181 13.393 12.688  2.790
 1   7.63 -0.09  4.70845  2.704 4.203  4.164 10.6   0.032 0.00  8.611 10.107  9.775 10.151 10.444 10.704  9.889  4.708
 1   7.63  0.09  2.68143  1.712 4.039  4.254 11.3   0.035 0.00 11.789 12.344 12.082 12.373 12.620 12.814 12.151  2.681
 1   7.63  0.23  2.32787  1.461 3.987  4.237 11.7   0.036 0.00 12.818 13.110 12.893 13.129 13.349 13.523 12.933  2.328
 1   7.63  0.33  1.02038 -0.149 3.741  4.504  8.8   0.021 0.00 13.943 13.905 14.432 13.824 13.684 13.643 14.233  1.020
 1   7.65 -0.19  3.88634  2.390 4.166  4.247 12.6   0.037 0.00 11.395 12.683 12.368 12.724 13.005 13.251 12.472  3.886
 1   7.65  0.21  1.39559  0.521 3.820  4.288 10.0   0.029 0.00 13.467 13.416 13.631 13.361 13.341 13.390 13.501  1.396
 1   7.65  0.27  4.19854  2.485 4.150  4.123 11.3   0.035 0.00  9.858 11.002 10.684 11.042 11.325 11.570 10.795  4.199
 1   7.69  0.09  1.78607  1.015 3.911  4.266 10.4   0.031 0.00 12.632 12.680 12.613 12.666 12.798 12.934 12.579  1.786
 1   7.69  0.41  5.42791  3.001 4.205  3.937  9.5   0.025 0.00  6.766  8.202  7.854  8.248  8.551  8.818  7.983  5.428
 1   7.71 -0.41  2.10937  1.430 4.031  4.404 10.9   0.033 0.00 12.095 12.641 12.390 12.669 12.908 13.098 12.448  2.109
 1   7.71 -0.25  3.14281  2.051 4.118  4.302 11.0   0.034 0.00 10.641 11.653 11.356 11.689 11.958 12.185 11.447  3.143
 1   7.71 -0.21  2.63312  1.751 4.068  4.327 12.1   0.037 0.00 12.494 13.227 12.953 13.260 13.514 13.719 13.029  2.633
 1   7.71  0.03  1.73594  0.974 3.908  4.282 11.2   0.035 0.00 13.536 13.586 13.530 13.570 13.694 13.826 13.492  1.736
 1   7.71  0.29  5.42438  3.011 4.203  3.918 12.3   0.037 0.00  9.543 10.990 10.651 11.036 11.334 11.596 10.775  5.424
 1   7.71  0.41  2.94361  1.866 4.054  4.201 11.3   0.035 0.00 11.405 12.013 11.736 12.044 12.301 12.503 11.819  2.944
 1   7.73  0.23  2.42473  1.533 3.998  4.227 11.1   0.034 0.00 12.038 12.380 12.148 12.402 12.630 12.808 12.197  2.425
 1   7.75 -0.09  3.98243  2.430 4.158  4.187 12.5   0.037 0.00 11.194 12.429 12.116 12.469 12.749 12.992 12.219  3.982
 1   7.77  0.13  1.95044  1.163 3.937  4.258 10.9   0.033 0.00 12.764 12.869 12.737 12.869 13.038 13.190 12.731  1.950
 1   7.79 -0.23  2.98091  1.969 4.101  4.295 11.2   0.035 0.00 11.048 11.963 11.673 11.998 12.263 12.482 11.760  2.981
 1   7.79 -0.11  2.04850  1.308 3.982  4.317 10.6   0.032 0.00 12.099 12.389 12.179 12.407 12.620 12.792 12.211  2.048
 1   7.81 -0.29  1.27454  0.439 3.839  4.405 10.2   0.030 0.00 13.871 13.880 14.021 13.839 13.840 13.900 13.921  1.275
 1   7.83  0.05  2.36837  1.515 4.005  4.263 12.4   0.037 0.00 13.381 13.773 13.537 13.796 14.025 14.205 13.588  2.368
 1   7.83  0.39  2.03575  1.226 3.943  4.237 10.2   0.030 0.00 11.905 12.006 11.859 12.007 12.188 12.347 11.861  2.036
 1   7.85 -0.23  1.73209  1.048 3.943  4.348 11.6   0.036 0.00 13.751 13.902 13.759 13.906 14.077 14.231 13.756  1.732
 1   7.85 -0.01  3.13254  2.012 4.087  4.216 12.2   0.037 0.00 11.941 12.762 12.477 12.796 13.058 13.272 12.562  3.133
 1   7.85  0.13  1.80645  1.031 3.910  4.251 10.0   0.029 0.00 12.193 12.233 12.168 12.219 12.350 12.486 12.134  1.806
 1   7.85  0.17  3.70086  2.290 4.112  4.109 10.8   0.033 0.00  9.845 10.781 10.480 10.818 11.090 11.316 10.579  3.701
 1   7.87 -0.07  2.71833  1.776 4.056  4.265 12.5   0.037 0.00 12.829 13.487 13.216 13.518 13.769 13.968 13.291  2.718
 1   7.87  0.03  1.75135  0.992 3.911  4.278 11.5   0.036 0.00 13.790 13.846 13.782 13.832 13.961 14.095 13.747  1.751
 1   7.87  0.21  2.23953  1.398 3.972  4.225 12.1   0.037 0.00 13.375 13.604 13.405 13.619 13.827 13.995 13.433  2.240
 1   7.89 -0.09  1.97202  1.241 3.968  4.308 10.0   0.029 0.00 11.666 11.890 11.699 11.903 12.104 12.271 11.720  1.972
 1   7.89 -0.07  1.73083  0.998 3.920  4.303 11.6   0.036 0.00 13.876 13.955 13.867 13.947 14.088 14.228 13.841  1.731
 1   7.89  0.11  3.07725  1.970 4.069  4.180 11.6   0.036 0.00 11.446 12.160 11.880 12.193 12.451 12.657 11.963  3.077
 1   7.89  0.27  3.09828  1.971 4.062  4.154 11.4   0.035 0.00 11.244 11.908 11.628 11.940 12.199 12.403 11.713  3.098
 1   7.93  0.07  0.99794 -0.168 3.743  4.525  8.2   0.017 0.00 13.390 13.359 13.849 13.287 13.149 13.108 13.651  0.998
 1   7.93  0.13  1.43011  0.585 3.831  4.279  5.1   0.005 0.00  8.407  8.348  8.514  8.298  8.299  8.364  8.401  1.430
 1   7.93  0.17  2.03416  1.232 3.944  4.237  8.2   0.017 0.00  9.889 10.000  9.844 10.004 10.186 10.345  9.849  2.034
 1   7.93  0.41  1.63751  0.831 3.867  4.234 10.1   0.029 0.00 12.794 12.751 12.822 12.710 12.771 12.874 12.737  1.637
 1   7.95 -0.15  1.01976 -0.074 3.762  4.515  8.8   0.021 0.00 13.755 13.727 14.129 13.663 13.550 13.529 13.944  1.020
 1   7.95 -0.13  1.03721 -0.044 3.765  4.504  7.6   0.014 0.00 12.480 12.444 12.834 12.380 12.273 12.256 12.652  1.037
 1   7.95 -0.09  0.94360 -0.257 3.736  4.560  8.5   0.019 0.00 13.913 13.900 14.408 13.830 13.678 13.626 14.209  0.944
 1   7.95  0.13  4.55081  2.749 4.147  3.880 10.9   0.033 0.00  8.798  9.935  9.620  9.974 10.254 10.492  9.729  4.551
 1   7.97  0.09  1.86381  1.094 3.925  4.260 11.8   0.036 0.00 13.836 13.913 13.809 13.908 14.060 14.205 13.790  1.864
 1   7.97  0.21  4.03057  2.490 4.120  3.981  7.0   0.011 0.00  5.546  6.505  6.192  6.542  6.821  7.054  6.298  4.031
 1   7.97  0.25  1.86563  1.073 3.913  4.232 10.6   0.032 0.00 12.686 12.724 12.653 12.710 12.846 12.985 12.621  1.866
 1   7.99 -0.21  3.22021  2.124 4.111  4.213 11.8   0.036 0.00 11.261 12.230 11.936 12.266 12.533 12.756 12.027  3.220
 1   7.99  0.07  3.44091  2.193 4.096  4.113  9.6   0.026 0.00  8.889  9.743  9.448  9.778 10.046 10.265  9.541  3.441
 1   7.99  0.07  1.54350  0.746 3.859  4.264 11.0   0.034 0.00 13.905 13.894 13.979 13.856 13.898 13.985 13.893  1.543
 1   7.99  0.41  2.40508  1.528 3.991  4.201 12.4   0.037 0.00 13.350 13.651 13.426 13.670 13.895 14.071 13.472  2.405
 1   8.01  0.11  2.33665  1.493 3.992  4.228  9.7   0.027 0.00 10.738 11.055 10.828 11.076 11.299 11.476 10.872  2.337
 1   8.01  0.15  4.70629  2.878 4.122  3.665 13.7   0.038 0.00 11.275 12.268 11.963 12.305 12.577 12.801 12.069  4.706
 1   8.01  0.27  1.42921  0.571 3.826  4.271 10.7   0.032 0.00 14.042 13.990 14.190 13.936 13.925 13.982 14.064  1.429
 1   8.03 -0.15  1.61259  0.895 3.905  4.315 10.7   0.032 0.00 13.233 13.289 13.242 13.272 13.388 13.516 13.200  1.612
 1   8.03  0.41  4.79124  2.954 4.091  3.477  7.9   0.016 0.00  5.286  6.065  5.760  6.099  6.370  6.584  5.870  4.791
 1   8.05  0.01  2.28140  1.469 3.995  4.254 12.0   0.037 0.00 13.097 13.444 13.218 13.465 13.688 13.863 13.262  2.281
 1   8.05  0.25  3.85757  2.428 4.103  3.954 11.9   0.037 0.00 10.601 11.480 11.182 11.516 11.786 12.006 11.283  3.858
 1   8.05  0.35  1.46941  0.626 3.833  4.257 10.4   0.031 0.00 13.604 13.546 13.726 13.493 13.496 13.562 13.606  1.469
 1   8.07 -0.27  1.42355  0.691 3.874  4.344  9.6   0.026 0.00 12.642 12.668 12.703 12.639 12.701 12.800 12.635  1.423
 1   8.07 -0.09  0.97113 -0.198 3.744  4.543  7.5   0.014 0.00 12.764 12.739 13.214 12.670 12.531 12.489 13.017  0.971
 1   8.07  0.05  1.28979  0.396 3.810  4.339  9.0   0.022 0.00 12.780 12.736 12.975 12.681 12.644 12.681 12.838  1.290
 1   8.07  0.23  1.63274  0.827 3.865  4.230 11.3   0.035 0.00 14.001 13.979 14.052 13.941 13.996 14.092 13.968  1.633
 1   8.09 -0.07  1.62420  0.884 3.895  4.292 11.3   0.035 0.00 13.859 13.898 13.876 13.876 13.978 14.098 13.826  1.624
 1   8.09  0.13  1.22169  0.260 3.791  4.375  9.7   0.027 0.00 13.821 13.771 14.085 13.709 13.642 13.657 13.924  1.222
 1   8.09  0.15  2.75571  1.788 4.029  4.153 12.4   0.037 0.00 12.699 13.205 12.947 13.234 13.477 13.665 13.015  2.756
 1   8.09  0.21  1.73597  0.943 3.887  4.228  8.5   0.019 0.00 10.913 10.901 10.902 10.873 10.968 11.088 10.843  1.736
 1   8.09  0.25  3.84523  2.439 4.096  3.913 10.8   0.033 0.00  9.474 10.311 10.014 10.346 10.615 10.832 10.114  3.845
 1   8.09  0.43  2.50697  1.610 4.000  4.173 10.4   0.031 0.00 11.144 11.480 11.241 11.503 11.735 11.916 11.296  2.507
 1   8.11  0.03  4.86363  3.603 3.593  0.839 11.6   0.036 0.00  7.362  7.952  9.342  7.951  7.420  7.075  9.005  4.864
 1   8.11  0.09  4.63277  2.923 3.643  1.701 10.5   0.031 0.00  7.962  8.213  9.216  8.144  7.814  7.612  8.888  4.633
 1   8.11  0.15  4.00442  2.545 4.099  3.838 11.0   0.034 0.00  9.407 10.272  9.976 10.307 10.575 10.791 10.075  4.004
 1   8.11  0.23  2.12518  1.313 3.953  4.211 11.6   0.036 0.00 13.088 13.239 13.070 13.247 13.437 13.597 13.083  2.125
 1   8.11  0.31  4.21208  2.669 4.090  3.699 11.0   0.034 0.00  9.097  9.895  9.600  9.929 10.196 10.408  9.702  4.212
 1   8.13 -0.03  1.40962  0.601 3.841  4.295  8.7   0.020 0.00 11.968 11.944 12.078 11.900 11.912 11.980 11.978  1.410
 1   8.13  0.01  3.68387  2.374 4.102  3.984 12.8   0.038 0.00 11.634 12.535 12.241 12.570 12.836 13.053 12.335  3.684
 1   8.13  0.03  1.57457  0.797 3.870  4.265 10.6   0.032 0.00 13.377 13.377 13.427 13.344 13.404 13.503 13.353  1.574
 1   8.13  0.03  2.69509  1.770 4.034  4.182 12.8   0.038 0.00 13.145 13.685 13.426 13.714 13.958 14.147 13.494  2.695
 1   8.13  0.51  1.23701  0.277 3.790  4.361  8.3   0.018 0.00 12.377 12.289 12.628 12.218 12.156 12.180 12.459  1.237
 1   8.15 -0.11  1.96461  1.244 3.966  4.297 11.3   0.035 0.00 12.959 13.182 12.995 13.195 13.393 13.558 13.015  1.965
 1   8.15 -0.05  3.97786  2.571 4.108  3.844 12.6   0.037 0.00 10.943 11.880 11.584 11.915 12.182 12.399 11.680  3.978
 1   8.15  0.09  3.36648  2.189 4.077  4.029 12.5   0.037 0.00 11.798 12.552 12.268 12.586 12.847 13.053 12.356  3.366
 1   8.15  0.15  3.23596  2.104 4.063  4.043 13.4   0.038 0.00 12.911 13.590 13.311 13.622 13.879 14.079 13.395  3.236
 1   8.15  0.29  1.53343  0.710 3.845  4.239 10.4   0.031 0.00 13.395 13.349 13.486 13.301 13.323 13.400 13.381  1.533
 1   8.15  0.41  0.98562 -0.220 3.731  4.523  8.7   0.020 0.00 14.021 13.990 14.565 13.906 13.751 13.700 14.367  0.986
 1   8.17 -0.03  0.94625 -0.267 3.732  4.557  7.4   0.013 0.00 12.838 12.822 13.347 12.749 12.594 12.539 13.148  0.946
 1   8.17  0.05  0.73501 -0.795 3.657  4.675  6.7   0.010 0.00 13.458 13.645 14.573 13.574 13.260 13.089 14.544  0.735
 1   8.17  0.39  1.73015  0.939 3.885  4.223 10.6   0.032 0.00 13.022 13.003 13.017 12.972 13.064 13.184 12.953  1.730
 1   8.19 -0.01  1.84427  1.104 3.932  4.272 10.5   0.031 0.00 12.509 12.610 12.488 12.608 12.769 12.917 12.476  1.844
 1   8.19  0.05  2.36170  1.534 3.996  4.207 11.8   0.036 0.00 12.734 13.081 12.853 13.103 13.328 13.503 12.899  2.362
 1   8.19  0.21  1.37679  0.500 3.816  4.287 10.5   0.031 0.00 14.019 13.969 14.199 13.913 13.886 13.931 14.064  1.377
 1   8.19  0.37  1.75729  0.969 3.890  4.222 10.6   0.032 0.00 12.948 12.938 12.935 12.910 13.011 13.135 12.877  1.757
 1   8.21 -0.01  1.66115  0.911 3.895  4.272 10.3   0.030 0.00 12.793 12.822 12.801 12.799 12.902 13.023 12.750  1.661
 1   8.21  0.03  2.31420  1.504 3.992  4.214 11.3   0.035 0.00 12.311 12.641 12.416 12.662 12.884 13.057 12.460  2.314
 1   8.21  0.09  1.48621  0.674 3.845  4.261  6.5   0.009 0.00  9.585  9.541  9.662  9.497  9.519  9.596  9.564  1.486
 1   8.21  0.11  1.43879  0.607 3.834  4.272  9.2   0.024 0.00 12.454 12.414 12.576 12.366 12.368 12.432 12.465  1.439
 1   8.21  0.13  2.77493  1.823 4.027  4.112  9.8   0.027 0.00 10.012 10.499 10.238 10.527 10.772 10.959 10.308  2.775
 1   8.21  0.17  1.07396 -0.030 3.756  4.469  9.2   0.024 0.00 14.045 14.002 14.451 13.929 13.811 13.786 14.257  1.074
 1   8.23 -0.39  2.04448  1.399 4.012  4.343 10.8   0.033 0.00 12.072 12.518 12.281 12.543 12.773 12.955 12.330  2.044
 1   8.23 -0.15  2.11257  1.388 3.989  4.278 11.6   0.036 0.00 12.900 13.228 13.010 13.248 13.465 13.638 13.048  2.113
 1   8.23 -0.11  4.22140  2.818 3.724  2.088 10.2   0.030 0.00  7.926  7.923  8.482  7.851  7.680  7.611  8.222  4.221
 1   8.23 -0.05  1.32336  0.480 3.826  4.329 10.2   0.030 0.00 13.771 13.748 13.933 13.700 13.685 13.735 13.816  1.323
 1   8.23 -0.01  2.65721  1.768 4.030  4.162 11.3   0.035 0.00 11.651 12.171 11.913 12.199 12.442 12.628 11.980  2.657
 1   8.23  0.01  3.13175  2.079 4.062  4.051 13.3   0.038 0.00 12.872 13.559 13.283 13.591 13.847 14.045 13.364  3.132
 1   8.23  0.07  3.28514  2.169 4.064  3.989  9.0   0.022 0.00  8.348  9.026  8.742  9.058  9.318  9.520  8.828  3.285
 1   8.23  0.09  1.94107  1.177 3.936  4.239  9.4   0.025 0.00 11.228 11.327 11.192 11.327 11.496 11.648 11.187  1.941
 1   8.23  0.13  1.74864  0.977 3.896  4.235 11.4   0.035 0.00 13.727 13.748 13.725 13.726 13.833 13.957 13.675  1.748
 1   8.23  0.21  2.98390  1.959 4.034  4.037 13.0   0.038 0.00 12.873 13.399 13.135 13.428 13.676 13.863 13.210  2.984
 1   8.25 -0.05  2.93427  1.972 4.055  4.099 10.6   0.032 0.00 10.441 11.087 10.813 11.118 11.371 11.567 10.891  2.934
 1   8.25  0.01  1.61558  0.856 3.882  4.264 10.8   0.033 0.00 13.430 13.444 13.461 13.417 13.497 13.606 13.398  1.615
 1   8.25  0.09  2.10015  1.320 3.958  4.218 11.0   0.034 0.00 12.471 12.649 12.471 12.659 12.853 13.013 12.487  2.100
 1   8.25  0.25  1.69586  0.905 3.878  4.219 10.0   0.029 0.00 12.508 12.489 12.521 12.456 12.534 12.645 12.451  1.696
 1   8.25  0.27  3.02509  1.991 4.035  4.014  9.8   0.027 0.00  9.591 10.109  9.839 10.138 10.388 10.578  9.917  3.025
 1   8.25  0.33  1.29193  0.373 3.801  4.326 10.2   0.030 0.00 14.038 13.972 14.263 13.908 13.859 13.889 14.108  1.292
 1   8.25  0.35  2.44610  1.581 3.987  4.141  9.7   0.027 0.00 10.517 10.796 10.571 10.816 11.040 11.214 10.617  2.446
 1   8.27  0.05  4.14677  2.702 3.678  2.014  4.7   0.004 0.00  2.715  2.797  3.589  2.718  2.474  2.344  3.273  4.147
 1   8.27  0.05  3.42814  2.281 4.063  3.889  9.9   0.028 0.00  8.967  9.643  9.361  9.674  9.932 10.130  9.447  3.428
 1   8.27  0.05  1.81883  1.070 3.919  4.251 11.0   0.034 0.00 13.096 13.164 13.074 13.156 13.299 13.439 13.050  1.819
 1   8.27  0.19  1.45600  0.613 3.831  4.258 10.8   0.033 0.00 14.037 13.995 14.174 13.945 13.942 14.002 14.056  1.456
 1   8.27  0.31  2.50034  1.626 3.992  4.123 10.5   0.031 0.00 11.206 11.512 11.283 11.533 11.759 11.934 11.332  2.500
 1   8.29 -0.03  2.30527  1.518 3.995  4.207 11.4   0.035 0.00 12.374 12.719 12.492 12.741 12.964 13.138 12.537  2.305
 1   8.29  0.07  2.53650  1.677 4.008  4.141 10.7   0.032 0.00 11.277 11.675 11.432 11.700 11.933 12.111 11.489  2.536
 1   8.29  0.13  3.11017  2.070 4.041  3.971  7.9   0.016 0.00  7.496  8.043  7.767  8.073  8.326  8.518  7.848  3.110
 1   8.29  0.39  2.43607  1.578 3.984  4.129 11.9   0.037 0.00 12.724 12.995 12.776 13.013 13.234 13.406 12.819  2.436
 1   8.31 -0.19  1.30034  0.484 3.837  4.360  8.0   0.016 0.00 11.559 11.545 11.689 11.502 11.504 11.566 11.587  1.300
 1   8.31 -0.19  2.37967  1.627 4.023  4.224 10.9   0.033 0.00 11.603 12.092 11.842 12.120 12.357 12.541 11.902  2.380
 1   8.31 -0.15  2.57317  1.761 4.035  4.174 13.0   0.038 0.00 13.367 13.922 13.664 13.951 14.194 14.382 13.731  2.573
 1   8.31 -0.05  2.41508  1.614 4.008  4.186 10.8   0.033 0.00 11.534 11.944 11.703 11.969 12.201 12.379 11.758  2.415
 1   8.31  0.19  2.61744  1.719 4.000  4.083 11.7   0.036 0.00 12.172 12.529 12.292 12.553 12.783 12.957 12.347  2.617
 1   8.31  0.45  1.04109 -0.100 3.747  4.488  8.4   0.019 0.00 13.420 13.363 13.876 13.281 13.152 13.121 13.676  1.041
 1   8.33 -0.23  2.84218  1.982 4.062  4.102 11.6   0.036 0.00 11.414 12.112 11.837 12.143 12.396 12.593 11.916  2.842
 1   8.33 -0.15  1.70867  1.013 3.924  4.299 11.4   0.035 0.00 13.639 13.730 13.629 13.724 13.871 14.013 13.609  1.708
 1   8.33 -0.07  1.91934  1.203 3.950  4.266 11.5   0.036 0.00 13.262 13.423 13.260 13.431 13.615 13.772 13.268  1.919
 1   8.33 -0.01  3.39691  2.301 4.049  3.811 11.0   0.034 0.00 10.017 10.631 10.357 10.661 10.913 11.101 10.439  3.397
 1   8.33  0.03  2.55350  1.704 4.010  4.129 12.1   0.037 0.00 12.611 13.030 12.787 13.056 13.289 13.467 12.845  2.553
 1   8.33  0.37  1.41433  0.558 3.823  4.268  8.3   0.018 0.00 11.675 11.600 11.810 11.543 11.532 11.590 11.680  1.414
 1   8.35 -0.13  1.64372  0.935 3.907  4.293 10.3   0.030 0.00 12.733 12.789 12.733 12.774 12.894 13.025 12.695  1.643
 1   8.35  0.13  1.29025  0.387 3.805  4.329 10.1   0.029 0.00 13.902 13.855 14.118 13.797 13.752 13.784 13.973  1.290
 1   8.35  0.31  1.36826  0.492 3.815  4.287  9.0   0.022 0.00 12.541 12.474 12.712 12.415 12.389 12.436 12.573  1.368
 1   8.37 -0.15  2.79047  1.935 4.044  4.072 13.3   0.038 0.00 13.231 13.834 13.568 13.864 14.112 14.300 13.642  2.790
 1   8.37 -0.13  3.04351  2.112 4.051  3.960 10.5   0.031 0.00  9.991 10.621 10.347 10.651 10.904 11.094 10.427  3.044
 1   8.37 -0.01  1.60588  0.855 3.882  4.261  8.1   0.017 0.00 10.732 10.733 10.745 10.706 10.788 10.900 10.683  1.606
 1   8.37  0.13  1.43777  0.606 3.832  4.265  9.7   0.027 0.00 12.956 12.916 13.086 12.867 12.866 12.927 12.972  1.438
 1   8.37  0.13  2.44935  1.613 3.988  4.110 12.4   0.037 0.00 13.136 13.440 13.218 13.461 13.681 13.851 13.263  2.449
 1   8.37  0.13  3.62652  2.328 3.676  2.321 12.9   0.038 0.00 11.851 11.969 12.787 11.889 11.634 11.494 12.480  3.627
 1   8.37  0.15  1.90519  1.139 3.920  4.205 10.8   0.033 0.00 12.723 12.783 12.688 12.774 12.922 13.063 12.667  1.905
 1   8.37  0.23  1.35118  0.466 3.812  4.295 10.1   0.029 0.00 13.704 13.649 13.895 13.591 13.558 13.598 13.755  1.351
 1   8.39 -0.29  1.74409  1.100 3.950  4.326 11.7   0.036 0.00 13.719 13.893 13.733 13.901 14.081 14.237 13.738  1.744
 1   8.39 -0.09  1.87143  1.168 3.944  4.265 10.5   0.031 0.00 12.350 12.490 12.340 12.495 12.672 12.826 12.341  1.871
 1   8.39 -0.07  1.78171  1.072 3.926  4.268  9.6   0.026 0.00 11.691 11.775 11.663 11.771 11.925 12.070 11.647  1.781
 1   8.39 -0.05  1.62767  0.894 3.892  4.269  8.5   0.019 0.00 11.036 11.055 11.038 11.032 11.131 11.251 10.986  1.627
 1   8.39  0.05  1.67170  0.918 3.889  4.246 11.3   0.035 0.00 13.776 13.796 13.793 13.771 13.864 13.980 13.736  1.671
 1   8.39  0.07  2.68160  1.805 4.010  4.048 13.0   0.038 0.00 13.256 13.673 13.428 13.699 13.933 14.109 13.488  2.682
 1   8.39  0.17  1.88525  1.116 3.914  4.198 11.4   0.035 0.00 13.380 13.428 13.352 13.416 13.553 13.690 13.323  1.885
 1   8.39  0.21  3.61400  2.346 3.675  2.296 11.7   0.036 0.00 10.606 10.724 11.561 10.642 10.384 10.243 11.251  3.614
 1   8.39  0.29  2.43265  1.591 3.978  4.090 10.8   0.033 0.00 11.592 11.836 11.623 11.854 12.070 12.238 11.662  2.433
 1   8.39  0.33  2.94618  1.980 4.010  3.913 11.4   0.035 0.00 11.219 11.614 11.363 11.640 11.878 12.053 11.430  2.946
 1   8.39  0.55  1.24616  0.297 3.792  4.351 10.1   0.029 0.00 14.128 14.049 14.385 13.978 13.917 13.941 14.217  1.246
 1   8.41 -0.11  2.27167  1.533 3.995  4.189 10.4   0.031 0.00 11.338 11.687 11.457 11.709 11.932 12.106 11.504  2.272
 1   8.41 -0.07  1.63398  0.908 3.896  4.272  8.9   0.022 0.00 11.399 11.426 11.398 11.405 11.510 11.633 11.350  1.634
 1   8.41  0.01  1.79353  1.062 3.917  4.245  9.6   0.026 0.00 11.716 11.777 11.689 11.768 11.909 12.049 11.664  1.793
 1   8.41  0.09  2.48255  1.655 3.992  4.091 11.4   0.035 0.00 12.033 12.356 12.129 12.378 12.602 12.772 12.177  2.483
