#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf   Mact
 1   8.67  0.31  1.52461  0.722 3.841  4.208  9.5   0.036 0.00 12.465 12.419 12.571 12.369 12.384 12.457 12.461  1.524
 1   8.69 -0.11  2.35977  1.690 3.960  3.906 10.4   0.037 0.00 10.945 11.144 10.953 11.158 11.357 11.506 10.981  2.360
 1   8.69 -0.07  2.78564  1.942 3.700  2.686  9.3   0.035 0.00  9.215  9.271  9.943  9.196  8.984  8.880  9.662  2.786
 1   8.69  0.15  1.25263  0.334 3.797  4.336  8.3   0.031 0.00 12.235 12.186 12.480 12.126 12.068 12.090 12.325  1.252
 1   8.69  0.17  0.90231 -0.396 3.708  4.568  7.8   0.028 0.00 13.561 13.593 14.253 13.513 13.314 13.226 14.076  0.902
 1   8.69  0.23  0.99445 -0.191 3.735  4.512  8.1   0.030 0.00 13.347 13.328 13.873 13.250 13.098 13.047 13.672  0.994
 1   8.69  0.27  1.71032  0.951 3.873  4.158  9.5   0.036 0.00 11.892 11.871 11.918 11.836 11.907 12.011 11.843  1.710
 1   8.69  0.53  2.78808  1.893 3.682  2.665  7.9   0.029 0.00  7.937  8.019  8.850  7.930  7.688  7.561  8.562  2.788
 1   8.71  0.05  2.25302  1.544 3.938  3.946  8.1   0.030 0.00  9.009  9.119  8.965  9.124  9.302  9.446  8.973  2.253
 1   8.71  0.43  1.45726  0.635 3.829  4.230 10.1   0.037 0.00 13.283 13.221 13.418 13.165 13.162 13.224 13.292  1.457
 1   8.73 -0.37  2.28207  1.740 3.969  3.879  9.6   0.036 0.00 10.020 10.270 10.065 10.288 10.493 10.644 10.101  2.282
 1   8.73 -0.11  2.27561  1.626 3.949  3.911  9.1   0.035 0.00  9.804  9.959  9.783  9.969 10.158 10.303  9.802  2.276
 1   8.73  0.01  1.47075  0.702 3.847  4.238 10.9   0.038 0.00 13.915 13.903 14.023 13.862 13.883 13.955 13.927  1.470
 1   8.73  0.33  2.44755  1.693 3.907  3.708  9.5   0.036 0.00 10.038 10.051  9.970 10.040 10.181 10.305  9.949  2.448
 1   8.75 -0.19  2.28445  1.675 3.947  3.856 10.6   0.038 0.00 11.183 11.339 11.165 11.349 11.535 11.677 11.184  2.284
 1   8.75  0.33  1.68558  0.929 3.866  4.147  8.8   0.034 0.00 11.246 11.213 11.280 11.174 11.234 11.334 11.198  1.685
 1   8.77 -0.15  1.64313  0.984 3.902  4.226  8.8   0.034 0.00 11.111 11.161 11.115 11.144 11.258 11.384 11.073  1.642
 1   8.77 -0.03  2.32842  1.659 3.920  3.771 10.1   0.037 0.00 10.722 10.789 10.671 10.788 10.943 11.070 10.666  2.328
 1   8.77  0.09  1.22151  0.298 3.795  4.353  6.4   0.019 0.00 10.426 10.372 10.665 10.312 10.253 10.274 10.511  1.221
 1   8.77  0.11  1.54507  0.781 3.852  4.200  9.0   0.034 0.00 11.817 11.795 11.902 11.754 11.786 11.866 11.809  1.545
 1   8.79 -0.13  1.38326  0.629 3.849  4.290  7.3   0.025 0.00 10.497 10.490 10.600 10.451 10.473 10.547 10.508  1.383
 1   8.81 -0.29  2.28619  1.746 3.906  3.620  7.8   0.028 0.00  8.205  8.248  8.155  8.242  8.377  8.492  8.141  2.286
 1   8.81 -0.09  1.39259  0.632 3.845  4.277  9.0   0.034 0.00 12.191 12.185 12.309 12.145 12.160 12.230 12.212  1.392
 1   8.81 -0.03  1.22591  0.335 3.805  4.355  9.4   0.036 0.00 13.332 13.304 13.562 13.250 13.200 13.226 13.420  1.226
 1   8.83 -0.37  1.68498  1.127 3.935  4.223 10.4   0.037 0.00 12.351 12.487 12.356 12.489 12.651 12.794 12.350  1.684
 1   8.83  0.29  0.97803 -0.223 3.730  4.519  8.3   0.031 0.00 13.628 13.614 14.185 13.533 13.374 13.318 13.984  0.978
 1   8.85 -0.19  2.13324  1.564 3.915  3.808  9.2   0.035 0.00 10.061 10.126 10.023 10.122 10.266 10.390 10.011  2.133
 1   8.85  0.01  1.10133  0.087 3.775  4.440  9.3   0.035 0.00 13.852 13.819 14.184 13.755 13.663 13.656 14.007  1.101
 1   8.87  0.19  1.25941  0.352 3.796  4.317  9.2   0.035 0.00 13.091 13.042 13.343 12.980 12.921 12.943 13.185  1.259
 1   8.89 -0.15  1.07526  0.073 3.780  4.461  8.7   0.033 0.00 13.288 13.266 13.607 13.206 13.118 13.114 13.438  1.075
 1   8.89  0.05  1.52641  0.788 3.852  4.186 10.2   0.037 0.00 13.000 12.985 13.092 12.945 12.975 13.053 12.999  1.526
 1   8.93  0.11  1.32716  0.487 3.813  4.273  9.4   0.036 0.00 12.951 12.913 13.148 12.859 12.826 12.864 13.012  1.327
 1   8.93  0.27  1.45225  0.651 3.826  4.198  9.2   0.035 0.00 12.342 12.290 12.489 12.236 12.227 12.283 12.364  1.452
 1   8.95 -0.09  1.02444 -0.045 3.762  4.487  8.3   0.031 0.00 13.182 13.159 13.568 13.094 12.980 12.958 13.381  1.024
 1   8.95 -0.07  1.23543  0.378 3.811  4.343  8.6   0.033 0.00 12.425 12.401 12.634 12.349 12.310 12.344 12.501  1.235
 1   8.95  0.05  1.34176  0.528 3.820  4.263 10.1   0.037 0.00 13.551 13.521 13.731 13.470 13.446 13.490 13.604  1.341
 1   8.95  0.09  1.20856  0.290 3.793  4.350  8.2   0.031 0.00 12.246 12.202 12.506 12.142 12.078 12.095 12.348  1.208
 1   8.95  0.13  1.65208  0.938 3.857  4.093  8.4   0.032 0.00 10.826 10.801 10.888 10.762 10.805 10.892 10.801  1.651
 1   8.95  0.21  1.30005  0.424 3.803  4.284  9.1   0.035 0.00 12.809 12.758 13.036 12.698 12.649 12.679 12.885  1.300
 1   8.97 -0.09  1.82384  1.224 3.888  3.972  9.7   0.036 0.00 11.410 11.432 11.418 11.410 11.506 11.616 11.368  1.822
 1   8.97 -0.05  2.13672  1.562 3.694  2.929  8.2   0.031 0.00  9.065  9.134  9.829  9.060  8.838  8.726  9.557  2.137
 1   8.97  0.21  1.06144 -0.032 3.754  4.458  8.8   0.034 0.00 13.651 13.616 14.081 13.541 13.418 13.390 13.883  1.061
 1   8.99 -0.31  0.97978 -0.059 3.772  4.523  8.1   0.030 0.00 13.017 13.004 13.364 12.945 12.844 12.829 13.190  0.980
 1   8.99 -0.25  2.07032  1.612 3.705  2.907 10.0   0.037 0.00 10.741 10.797 11.429 10.728 10.520 10.420 11.161  2.070
 1   8.99 -0.15  0.97243 -0.140 3.753  4.523  7.6   0.027 0.00 12.719 12.700 13.139 12.634 12.507 12.473 12.945  0.972
 1   8.99 -0.05  1.14795  0.203 3.789  4.398  8.6   0.033 0.00 12.862 12.832 13.141 12.773 12.701 12.710 12.982  1.148
 1   8.99  0.01  1.30334  0.483 3.816  4.280 10.2   0.037 0.00 13.763 13.736 13.957 13.684 13.654 13.693 13.827  1.303
 1   8.99  0.03  1.22747  0.345 3.801  4.332 10.0   0.037 0.00 13.907 13.874 14.147 13.817 13.763 13.786 13.999  1.227
 1   8.99  0.31  1.49095  0.716 3.830  4.160  8.6   0.033 0.00 11.581 11.525 11.712 11.472 11.470 11.531 11.590  1.490
 1   9.01 -0.27  1.83789  1.335 3.885  3.852  9.4   0.036 0.00 10.832 10.859 10.844 10.838 10.930 11.033 10.796  1.835
 1   9.01 -0.17  1.24386  0.439 3.825  4.340  7.9   0.029 0.00 11.573 11.560 11.744 11.513 11.495 11.542 11.628  1.243
 1   9.01 -0.03  0.77473 -0.666 3.678  4.652  7.3   0.025 0.00 13.734 13.853 14.648 13.777 13.517 13.382 14.547  0.775
 1   9.01 -0.03  1.32492  0.534 3.824  4.269  8.5   0.032 0.00 11.935 11.910 12.100 11.862 11.845 11.893 11.981  1.324
 1   9.01 -0.03  1.16187  0.231 3.791  4.384  9.5   0.036 0.00 13.693 13.664 13.968 13.606 13.536 13.547 13.811  1.162
 1   9.01  0.05  1.67767  1.005 3.861  4.046 10.4   0.037 0.00 12.657 12.645 12.719 12.609 12.657 12.744 12.638  1.676
 1   9.01  0.37  1.38087  0.558 3.814  4.224  9.9   0.037 0.00 13.274 13.213 13.459 13.153 13.125 13.171 13.317  1.380
 1   9.03 -0.37  0.46417 -1.405 3.609  4.891  4.6   0.010 0.00 12.882 13.237 14.452 13.219 12.740 12.456 14.438  0.464
 1   9.03 -0.09  2.17602  1.764 3.694  2.733  9.3   0.035 0.00  9.659  9.733 10.430  9.660  9.435  9.322 10.151  2.176
 1   9.03 -0.05  1.67807  1.046 3.869  4.038  8.1   0.030 0.00 10.255 10.252 10.295 10.220 10.283 10.378 10.225  1.676
 1   9.03 -0.01  1.47440  0.758 3.846  4.178  9.8   0.037 0.00 12.674 12.662 12.783 12.621 12.640 12.711 12.687  1.474
 1   9.03  0.19  1.63188  0.912 3.841  4.051  7.8   0.028 0.00 10.291 10.247 10.384 10.201 10.219 10.291 10.280  1.631
 1   9.03  0.39  1.75921  1.067 3.844  3.938  7.0   0.023 0.00  9.104  9.035  9.167  8.986  9.014  9.093  9.062  1.757
 1   9.05 -0.23  1.76717  1.244 3.876  3.889  8.0   0.029 0.00  9.660  9.669  9.683  9.643  9.719  9.816  9.624  1.765
 1   9.05 -0.21  1.76453  1.231 3.874  3.897  9.0   0.034 0.00 10.692 10.703 10.723 10.676 10.749 10.845 10.662  1.762
 1   9.05 -0.19  1.33504  0.617 3.845  4.272 10.1   0.037 0.00 13.327 13.333 13.456 13.293 13.307 13.374 13.361  1.334
 1   9.05 -0.03  1.02686 -0.041 3.760  4.476  8.9   0.034 0.00 13.773 13.750 14.172 13.683 13.567 13.541 13.982  1.027
 1   9.05 -0.01  0.96662 -0.185 3.742  4.521  8.8   0.034 0.00 14.033 14.023 14.518 13.952 13.807 13.760 14.317  0.967
 1   9.05 -0.01  1.43239  0.701 3.838  4.192  9.0   0.034 0.00 12.016 11.998 12.142 11.954 11.961 12.025 12.038  1.432
 1   9.05 -0.01  1.56743  0.891 3.854  4.105  9.4   0.036 0.00 11.942 11.932 12.024 11.894 11.929 12.009 11.937  1.566
 1   9.05  0.05  2.04098  1.535 3.687  2.907  9.9   0.037 0.00 10.832 10.924 11.667 10.847 10.611 10.488 11.394  2.041
 1   9.05  0.07  1.26886  0.420 3.806  4.292 10.2   0.037 0.00 13.921 13.886 14.143 13.830 13.784 13.814 14.000  1.268
 1   9.05  0.19  1.35499  0.527 3.811  4.233  6.8   0.022 0.00 10.253 10.194 10.437 10.137 10.104 10.145 10.298  1.354
 1   9.05  0.25  1.72572  1.031 3.840  3.949 10.6   0.038 0.00 12.793 12.747 12.892 12.700 12.717 12.786 12.785  1.724
 1   9.05  0.35  1.69469  0.993 3.840  3.978  9.8   0.037 0.00 12.087 12.032 12.184 11.983 12.000 12.071 12.073  1.693
 1   9.07 -0.39  1.08509  0.227 3.806  4.417  5.9   0.017 0.00 10.104 10.093 10.327 10.044  9.994 10.019 10.196  1.085
 1   9.07 -0.21  1.65341  1.095 3.878  4.020 10.3   0.037 0.00 12.333 12.355 12.370 12.329 12.405 12.505 12.310  1.652
 1   9.07 -0.15  1.62934  1.037 3.872  4.047  8.1   0.030 0.00 10.279 10.285 10.318 10.256 10.322 10.419 10.252  1.628
 1   9.07 -0.15  1.06917  0.074 3.779  4.456  9.2   0.035 0.00 13.786 13.765 14.108 13.705 13.616 13.611 13.939  1.069
 1   9.07 -0.09  1.03445 -0.011 3.766  4.474  7.7   0.028 0.00 12.498 12.470 12.863 12.406 12.299 12.282 12.680  1.034
 1   9.07  0.37  1.57502  0.844 3.833  4.068 11.0   0.038 0.00 13.661 13.603 13.782 13.550 13.554 13.619 13.662  1.574
 1   9.09 -0.41  1.80509  1.720 3.693  2.691  9.3   0.035 0.00  9.771  9.859 10.532  9.794  9.563  9.443 10.253  1.801
 1   9.09 -0.19  1.40361  0.733 3.856  4.221  9.6   0.036 0.00 12.538 12.548 12.637 12.512 12.544 12.623 12.552  1.403
 1   9.09 -0.13  1.41303  0.725 3.850  4.210  9.8   0.037 0.00 12.758 12.759 12.866 12.721 12.744 12.818 12.775  1.412
 1   9.09 -0.09  1.90673  1.683 3.679  2.696 11.2   0.038 0.00 11.763 11.882 12.652 11.810 11.557 11.419 12.368  1.902
 1   9.09 -0.01  0.81456 -0.565 3.691  4.626  5.8   0.016 0.00 11.983 12.054 12.772 11.977 11.747 11.634 12.632  0.815
 1   9.09 -0.01  1.99656  1.573 3.760  3.139 10.2   0.037 0.00 11.036 11.005 11.412 10.940 10.828 10.804 11.211  1.935
 1   9.09  0.01  1.42214  0.689 3.833  4.180 10.7   0.038 0.00 13.748 13.728 13.890 13.682 13.680 13.738 13.780  1.421
 1   9.09  0.15  0.92759 -0.316 3.719  4.545  8.2   0.031 0.00 13.760 13.770 14.375 13.692 13.513 13.440 14.181  0.928
 1   9.09  0.29  1.19994  0.262 3.785  4.341  8.4   0.032 0.00 12.515 12.456 12.805 12.389 12.314 12.325 12.634  1.200
 1   9.09  0.39  1.29367  0.433 3.801  4.267 10.0   0.037 0.00 13.688 13.623 13.919 13.558 13.509 13.540 13.761  1.293
 1   9.09  0.43  1.25729  0.371 3.795  4.294 10.1   0.037 0.00 13.942 13.874 14.194 13.806 13.748 13.773 14.030  1.257
 1   9.11 -0.11  1.48079  0.823 3.854  4.149  9.9   0.037 0.00 12.613 12.613 12.705 12.577 12.609 12.688 12.619  1.480
 1   9.11 -0.01  1.18631  0.291 3.796  4.352  9.7   0.036 0.00 13.742 13.712 14.000 13.655 13.593 13.610 13.848  1.186
 1   9.11  0.07  1.17477  0.250 3.789  4.359  8.8   0.034 0.00 12.944 12.905 13.224 12.844 12.772 12.783 13.062  1.174
 1   9.11  0.15  1.30975  0.475 3.806  4.252  9.3   0.035 0.00 12.883 12.839 13.099 12.781 12.738 12.770 12.955  1.309
 1   9.13 -0.35  1.21119  0.490 3.842  4.343  9.1   0.035 0.00 12.646 12.664 12.795 12.625 12.629 12.690 12.698  1.211
 1   9.13 -0.17  1.95902  1.673 3.698  2.795 11.2   0.038 0.00 11.786 11.853 12.523 11.782 11.564 11.455 12.246  1.959
 1   9.13 -0.13  2.02447  4.007 3.442 -0.558  9.3   0.035 0.00  4.054  6.007  8.423  6.315  5.303  4.415  7.640  1.981
 1   9.13 -0.07  1.01504 -0.052 3.760  4.483  8.6   0.033 0.00 13.500 13.478 13.896 13.412 13.296 13.270 13.707  1.015
 1   9.13 -0.01  1.10079  0.125 3.778  4.412  8.3   0.031 0.00 12.758 12.723 13.076 12.661 12.572 12.569 12.903  1.101
 1   9.13  0.03  1.66600  1.028 3.838  3.930  9.5   0.036 0.00 11.701 11.673 11.813 11.630 11.641 11.704 11.710  1.664
 1   9.13  0.07  0.89607 -0.369 3.716  4.567  7.0   0.023 0.00 12.692 12.709 13.320 12.631 12.447 12.368 13.132  0.896
 1   9.13  0.11  0.96904 -0.205 3.736  4.519  8.6   0.033 0.00 13.882 13.872 14.402 13.797 13.645 13.592 14.200  0.969
 1   9.13  0.31  1.59608  0.884 3.826  4.008 10.0   0.037 0.00 12.559 12.502 12.698 12.449 12.442 12.499 12.573  1.595
 1   9.15 -0.35  1.43295  0.867 3.871  4.157 11.2   0.038 0.00 13.802 13.835 13.875 13.806 13.864 13.956 13.807  1.432
 1   9.15 -0.23  1.44569  0.831 3.862  4.162  8.8   0.034 0.00 11.492 11.506 11.572 11.473 11.518 11.603 11.495  1.444
 1   9.15 -0.21  1.08696  0.147 3.792  4.439  8.3   0.031 0.00 12.702 12.684 12.980 12.629 12.557 12.566 12.827  1.087
 1   9.15 -0.17  1.22150  0.423 3.821  4.332  4.6   0.010 0.00  8.312  8.281  8.471  8.233  8.212  8.259  8.353  1.221
 1   9.15 -0.13  1.25340  0.473 3.823  4.301  9.8   0.037 0.00 13.387 13.375 13.568 13.328 13.306 13.351 13.449  1.253
 1   9.15 -0.07  1.11298  0.155 3.784  4.412  8.4   0.032 0.00 12.782 12.752 13.080 12.693 12.613 12.616 12.915  1.113
 1   9.15 -0.05  1.39719  0.684 3.835  4.184  9.7   0.036 0.00 12.760 12.744 12.900 12.700 12.700 12.759 12.792  1.396
 1   9.15 -0.03  1.55269  0.904 3.843  4.042  9.7   0.036 0.00 12.210 12.194 12.320 12.152 12.168 12.236 12.222  1.551
 1   9.15 -0.03  1.78696  1.194 3.809  3.676 10.6   0.038 0.00 12.384 12.349 12.579 12.298 12.261 12.291 12.444  1.784
 1   9.15  0.01  1.64069  1.007 3.836  3.936 10.0   0.037 0.00 12.253 12.227 12.373 12.183 12.190 12.250 12.268  1.639
 1   9.15  0.13  1.79810  1.149 3.803  3.699 11.2   0.038 0.00 13.097 13.048 13.309 12.991 12.946 12.972 13.162  1.795
 1   9.15  0.15  1.15827  0.202 3.780  4.367  9.8   0.037 0.00 14.064 14.022 14.379 13.956 13.872 13.874 14.205  1.158
 1   9.15  0.25  1.30631  0.463 3.802  4.245  8.9   0.034 0.00 12.512 12.456 12.737 12.395 12.346 12.376 12.585  1.306
 1   9.17 -0.39  1.40223  0.841 3.868  4.163  9.5   0.036 0.00 12.167 12.199 12.246 12.170 12.223 12.312 12.176  1.401
 1   9.17 -0.35  1.38344  0.796 3.864  4.184  9.2   0.035 0.00 11.980 12.007 12.068 11.976 12.021 12.106 11.993  1.382
 1   9.17 -0.35  1.37828  0.787 3.863  4.189  9.3   0.035 0.00 12.101 12.128 12.191 12.097 12.141 12.225 12.116  1.377
 1   9.17 -0.27  1.80319  1.780 3.695  2.633 10.2   0.037 0.00 10.521 10.598 11.274 10.529 10.305 10.190 10.993  1.769
 1   9.17 -0.21  1.37119  0.712 3.849  4.207  9.1   0.035 0.00 12.090 12.096 12.202 12.058 12.080 12.152 12.113  1.370
 1   9.17 -0.09  0.77963 -0.623 3.686  4.642  7.4   0.026 0.00 13.726 13.824 14.571 13.749 13.505 13.381 14.443  0.780
 1   9.17 -0.01  1.28060  0.482 3.813  4.263  9.2   0.035 0.00 12.766 12.738 12.966 12.686 12.652 12.688 12.833  1.280
 1   9.17  0.01  1.16973  0.266 3.792  4.354  9.6   0.036 0.00 13.705 13.672 13.976 13.614 13.546 13.559 13.818  1.169
 1   9.17  0.09  1.60422  0.938 3.828  3.961 10.1   0.037 0.00 12.525 12.489 12.667 12.440 12.434 12.487 12.550  1.602
 1   9.17  0.17  0.99511 -0.155 3.740  4.497  8.6   0.033 0.00 13.758 13.739 14.258 13.664 13.518 13.472 14.057  0.995
 1   9.17  0.35  1.71196  1.036 3.810  3.820 10.2   0.037 0.00 12.379 12.314 12.566 12.253 12.222 12.261 12.420  1.709
 1   9.17  0.45  1.13504  0.145 3.772  4.384  9.5   0.036 0.00 13.909 13.845 14.256 13.770 13.677 13.675 14.070  1.135
 1   9.17  0.47  1.48796  0.745 3.819  4.087  9.1   0.035 0.00 12.007 11.934 12.165 11.873 11.856 11.909 12.026  1.487
 1   9.19 -0.27  1.33402  0.682 3.849  4.223 10.9   0.038 0.00 13.964 13.978 14.086 13.941 13.961 14.031 13.996  1.333
 1   9.19 -0.23  1.23067  0.485 3.831  4.312  8.9   0.034 0.00 12.457 12.457 12.622 12.413 12.402 12.454 12.513  1.230
 1   9.19 -0.03  1.64812  1.042 3.827  3.865  8.3   0.031 0.00 10.466 10.433 10.604 10.386 10.379 10.429 10.491  1.646
 1   9.19  0.05  1.57034  0.911 3.828  3.981 11.0   0.038 0.00 13.493 13.462 13.637 13.414 13.407 13.460 13.522  1.569
 1   9.19  0.17  1.22754  0.341 3.792  4.300  9.9   0.037 0.00 13.818 13.773 14.087 13.710 13.645 13.660 13.926  1.227
 1   9.19  0.17  1.68473  1.015 3.810  3.834 10.2   0.037 0.00 12.432 12.383 12.624 12.327 12.293 12.328 12.484  1.682
 1   9.19  0.27  1.68023  1.001 3.808  3.840 10.4   0.037 0.00 12.666 12.608 12.861 12.549 12.514 12.550 12.716  1.678
 1   9.21 -0.21  0.97802 -0.087 3.762  4.510  8.7   0.033 0.00 13.687 13.674 14.077 13.611 13.495 13.470 13.891  0.978
 1   9.21 -0.15  1.52485  0.933 3.845  4.014  9.5   0.036 0.00 11.937 11.930 12.045 11.892 11.910 11.978 11.952  1.523
 1   9.21 -0.07  1.59976  1.002 3.829  3.902 10.7   0.038 0.00 12.964 12.942 13.106 12.897 12.892 12.944 12.996  1.597
 1   9.21  0.01  1.83386  1.728 3.680  2.631  8.9   0.034 0.00  9.350  9.460 10.235  9.384  9.136  9.001  9.948  1.800
 1   9.21  0.01  1.28166  0.487 3.811  4.250 10.1   0.037 0.00 13.651 13.623 13.858 13.570 13.533 13.567 13.723  1.281
 1   9.21  0.03  1.11258  0.146 3.779  4.401  9.6   0.036 0.00 14.006 13.972 14.325 13.909 13.822 13.821 14.152  1.112
 1   9.21  0.05  0.99375 -0.126 3.749  4.501  8.0   0.029 0.00 13.086 13.060 13.531 12.989 12.857 12.820 13.332  0.994
 1   9.21  0.07  1.73358  1.104 3.794  3.695 10.8   0.038 0.00 12.809 12.765 13.053 12.707 12.648 12.664 12.897  1.730
 1   9.21  0.11  1.22172  0.350 3.795  4.301  9.5   0.036 0.00 13.395 13.353 13.652 13.293 13.231 13.250 13.495  1.221
 1   9.23 -0.33  0.75877 -0.586 3.699  4.647  7.7   0.028 0.00 13.936 14.002 14.657 13.932 13.713 13.607 14.478  0.759
 1   9.23 -0.31  1.51408  1.002 3.850  3.960 10.9   0.038 0.00 13.164 13.173 13.269 13.138 13.162 13.232 13.184  1.512
 1   9.23 -0.29  0.90254 -0.228 3.748  4.560  8.3   0.031 0.00 13.640 13.635 14.086 13.571 13.433 13.391 13.890  0.902
 1   9.23 -0.25  0.96605 -0.097 3.763  4.518  7.6   0.027 0.00 12.612 12.595 12.991 12.533 12.420 12.396 12.808  0.966
 1   9.23 -0.03  1.16092  0.261 3.793  4.360  9.3   0.035 0.00 13.416 13.387 13.684 13.329 13.263 13.276 13.529  1.161
 1   9.23  0.05  1.18638  0.301 3.793  4.329  8.8   0.034 0.00 12.818 12.780 13.082 12.720 12.655 12.670 12.925  1.186
 1   9.23  0.07  1.82789  1.915 3.661  2.368  9.8   0.037 0.00  9.782  9.963 10.849  9.890  9.600  9.432 10.558  1.794
 1   9.23  0.15  1.27873  0.446 3.801  4.248  8.9   0.034 0.00 12.556 12.509 12.788 12.449 12.397 12.423 12.637  1.278
 1   9.23  0.39  1.71839  1.045 3.787  3.720  8.6   0.033 0.00 10.757 10.685 11.025 10.616 10.548 10.563 10.850  1.715
 1   9.23  0.41  1.59091  0.897 3.808  3.921 10.4   0.037 0.00 12.926 12.857 13.121 12.795 12.760 12.799 12.971  1.589
