#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf   Mact
 1   6.81  0.01  2.25392  1.427 4.000  4.310  9.7   0.015 0.00 10.903 11.253 11.015 11.275 11.505 11.688 11.064  2.254
 1   6.81  0.25  2.06444  1.242 3.950  4.255 12.0   0.029 0.00 13.666 13.797 13.634 13.803 13.990 14.152 13.642  2.064
 1   6.81  0.43  9.99097  3.647 4.389  4.291 13.2   0.035 0.00  8.852 11.372 10.975 11.434 11.781 12.102 11.124  9.991
 1   6.85 -0.15  6.87188  3.225 4.314  4.252 11.5   0.026 0.00  8.208 10.372  9.997 10.426 10.752 11.048 10.133  6.872
 1   6.85  0.05 12.31545  4.118 4.431  4.078 12.7   0.033 0.00  7.174  9.971  9.561 10.036 10.389 10.718  9.717 12.311
 1   6.85  0.09  9.25591  3.629 4.372  4.209 14.9   0.038 0.00 10.598 13.074 12.684 13.134 13.474 13.788 12.830  9.256
 1   6.85  0.19  2.34596  1.461 3.991  4.257 12.0   0.029 0.00 13.118 13.426 13.202 13.446 13.669 13.847 13.245  2.346
 1   6.85  0.23  2.65666  1.670 4.029  4.253 12.7   0.033 0.00 13.295 13.788 13.530 13.816 14.061 14.252 13.597  2.657
 1   6.85  0.39  3.77255  2.254 4.133  4.238 13.4   0.035 0.00 12.535 13.569 13.257 13.608 13.888 14.128 13.364  3.773
 1   6.91 -0.19  7.43264  3.351 4.332  4.234 13.6   0.036 0.00  9.993 12.277 11.899 12.333 12.661 12.961 12.038  7.433
 1   6.91 -0.11  2.31507  1.501 4.024  4.343 11.9   0.028 0.00 12.917 13.404 13.153 13.431 13.670 13.860 13.212  2.315
 1   6.91 -0.01  5.14934  2.764 4.233  4.263 14.0   0.037 0.00 11.859 13.535 13.193 13.582 13.884 14.155 13.313  5.149
 1   6.91  0.35  1.50381  0.663 3.840  4.258 10.6   0.020 0.00 13.713 13.650 13.803 13.599 13.615 13.691 13.692  1.504
 1   6.95 -0.05 15.94656  4.647 4.439  3.693 12.1   0.030 0.00  5.252  8.070  7.658  8.135  8.491  8.820  7.816 15.809
 1   6.95  0.07 14.44889  4.410 4.449  3.929 11.8   0.028 0.00  5.545  8.420  8.002  8.487  8.846  9.180  8.162 14.405
 1   6.95  0.33  6.71828  3.206 4.286  4.150 14.0   0.037 0.00 10.756 12.691 12.321 12.745 13.067 13.359 12.458  6.718
 1   6.95  0.35  5.02807  2.735 4.212  4.201 13.2   0.035 0.00 11.133 12.631 12.286 12.678 12.981 13.250 12.412  5.028
 1   6.95  0.39  5.63749  2.915 4.241  4.185 13.0   0.034 0.00 10.482 12.141 11.784 12.191 12.504 12.783 11.916  5.637
 1   6.97 -0.15 15.09985  4.535 4.444  3.801 12.1   0.030 0.00  5.533  8.393  7.978  8.459  8.815  9.146  8.138 15.015
 1   6.97 -0.01  6.72806  3.195 4.297  4.205 14.2   0.037 0.00 10.982 13.043 12.676 13.096 13.415 13.706 12.809  6.728
 1   6.97  0.01  2.96671  1.885 4.083  4.302 12.6   0.032 0.00 12.658 13.451 13.166 13.484 13.746 13.960 13.250  2.967
 1   6.97  0.03  1.69972  0.936 3.901  4.282 11.3   0.025 0.00 13.729 13.758 13.718 13.738 13.853 13.982 13.673  1.700
 1   6.97  0.13 17.98134  4.743 4.469  3.767 12.4   0.031 0.00  5.312  8.263  7.843  8.332  8.692  9.031  8.005 17.854
 1   6.97  0.17  6.25458  3.091 4.270  4.169 13.5   0.036 0.00 10.543 12.410 12.048 12.462 12.777 13.062 12.181  6.255
 1   6.97  0.29  9.89947  3.664 4.385  4.258 11.5   0.026 0.00  7.111  9.626  9.227  9.687 10.034 10.355  9.376  9.899
 1   7.01  0.07  2.39920  1.522 4.012  4.291 11.7   0.027 0.00 12.664 13.082 12.837 13.107 13.342 13.527 12.892  2.399
 1   7.01  0.23  1.97135  1.163 3.934  4.252 11.7   0.027 0.00 13.563 13.649 13.521 13.647 13.814 13.967 13.513  1.971
 1   7.05 -0.03  4.76182  2.648 4.213  4.266 12.7   0.033 0.00 10.849 12.405 12.069 12.449 12.746 13.011 12.185  4.762
 1   7.05  0.25  4.54816  2.569 4.184  4.209 11.0   0.023 0.00  9.348 10.682 10.347 10.725 11.020 11.280 10.465  4.548
 1   7.05  0.55  3.33460  2.055 4.096  4.237 12.1   0.030 0.00 11.733 12.551 12.251 12.586 12.859 13.085 12.351  3.335
 1   7.07  0.03  2.22075  1.399 3.993  4.302 11.9   0.028 0.00 13.172 13.498 13.274 13.519 13.741 13.919 13.316  2.221
 1   7.07  0.13  8.50574  3.534 4.345  4.159 12.4   0.031 0.00  8.335 10.643 10.258 10.702 11.037 11.345 10.402  8.506
 1   7.07  0.19  2.12723  1.295 3.960  4.255 11.9   0.028 0.00 13.433 13.607 13.426 13.617 13.814 13.979 13.444  2.127
 1   7.07  0.21 17.79986  4.768 4.442  3.633 13.5   0.036 0.00  6.349  9.150  8.739  9.216  9.572  9.903  8.896 17.720
 1   7.07  0.23  3.52218  2.150 4.113  4.231 12.6   0.032 0.00 11.996 12.931 12.629 12.967 13.240 13.470 12.728  3.522
 1   7.07  0.35  4.73024  2.635 4.194  4.200 13.6   0.036 0.00 11.783 13.174 12.837 13.219 13.516 13.779 12.959  4.730
 1   7.07  0.41  2.57979  1.624 4.020  4.250 12.0   0.029 0.00 12.710 13.143 12.888 13.169 13.412 13.602 12.953  2.580
 1   7.11 -0.17  4.59106  2.610 4.216  4.299 13.8   0.036 0.00 12.045 13.632 13.298 13.677 13.972 14.237 13.412  4.591
 1   7.11 -0.09  7.65039  3.432 4.328  4.149 14.7   0.038 0.00 10.889 13.139 12.762 13.195 13.523 13.822 12.902  7.650
 1   7.11 -0.01  1.96854  1.212 3.959  4.302  8.2   0.008 0.00  9.941 10.109  9.924 10.119 10.316 10.483  9.940  1.969
 1   7.11 -0.01  3.59391  2.203 4.137  4.285 11.9   0.028 0.00 11.164 12.260 11.952 12.298 12.575 12.813 12.051  3.594
 1   7.11  0.05  2.88034  1.829 4.068  4.288 11.8   0.028 0.00 11.997 12.706 12.426 12.739 12.997 13.206 12.506  2.880
 1   7.11  0.17  7.56225  3.387 4.313  4.128 10.2   0.018 0.00  6.502  8.608  8.226  8.664  8.994  9.295  8.368  7.562
 1   7.11  0.21  2.95532  1.856 4.061  4.244 12.4   0.031 0.00 12.530 13.190 12.912 13.222 13.480 13.685 12.993  2.955
 1   7.13 -0.13  3.15820  2.015 4.115  4.329 11.9   0.028 0.00 11.631 12.612 12.314 12.648 12.919 13.147 12.406  3.158
 1   7.13 -0.11  8.91923  3.717 4.361  4.062 13.0   0.034 0.00  8.477 10.910 10.522 10.969 11.305 11.614 10.667  8.919
 1   7.13 -0.03  3.47668  2.155 4.130  4.292 12.4   0.031 0.00 11.782 12.845 12.541 12.883 13.157 13.392 12.638  3.477
 1   7.13 -0.01  5.33741  2.832 4.238  4.231 13.8   0.036 0.00 11.489 13.195 12.851 13.243 13.546 13.818 12.972  5.337
 1   7.13  0.11  3.17303  1.983 4.090  4.262 12.7   0.033 0.00 12.512 13.336 13.046 13.370 13.635 13.853 13.135  3.173
 1   7.13  0.17 17.41083  4.869 4.299  2.948 15.1   0.038 0.00  7.698  9.699  9.335  9.750 10.070 10.359  9.472 17.209
 1   7.13  0.29  7.13487  3.327 4.298  4.101 12.1   0.030 0.00  8.552 10.556 10.181 10.611 10.937 11.233 10.321  7.135
 1   7.15  0.03  8.10389  3.531 4.333  4.095 13.8   0.036 0.00  9.743 12.005 11.625 12.062 12.392 12.694 11.767  8.104
 1   7.15  0.33  2.61124  1.644 4.023  4.249 12.6   0.032 0.00 13.260 13.717 13.461 13.744 13.987 14.177 13.527  2.611
 1   7.15  0.33  2.55152  1.607 4.016  4.249 12.7   0.033 0.00 13.452 13.877 13.627 13.902 14.142 14.329 13.688  2.552
 1   7.17 -0.05  2.75884  1.776 4.067  4.316 12.4   0.031 0.00 12.730 13.441 13.163 13.473 13.729 13.936 13.241  2.759
 1   7.17  0.35  3.56796  2.172 4.115  4.225 13.0   0.034 0.00 12.341 13.280 12.976 13.317 13.592 13.824 13.078  3.568
 1   7.21 -0.25  2.84416  1.871 4.100  4.367 10.1   0.017 0.00 10.194 11.087 10.792 11.122 11.389 11.612 10.880  2.844
 1   7.21 -0.13  5.47760  2.892 4.252  4.240 11.7   0.027 0.00  9.240 11.036 10.684 11.085 11.393 11.671 10.808  5.478
 1   7.23 -0.13  7.53595  3.440 4.325  4.120 13.9   0.037 0.00 10.071 12.300 11.925 12.356 12.683 12.980 12.063  7.536
 1   7.23 -0.11  5.76292  2.978 4.263  4.217 11.4   0.025 0.00  8.724 10.578 10.221 10.628 10.940 11.221 10.348  5.763
 1   7.23  0.05  3.72364  2.254 4.139  4.257 11.8   0.028 0.00 10.936 12.037 11.727 12.075 12.354 12.593 11.828  3.724
 1   7.23  0.11  5.44536  2.878 4.233  4.173 13.3   0.035 0.00 10.875 12.530 12.183 12.577 12.881 13.154 12.307  5.445
 1   7.23  0.17 10.19997  3.826 4.381  4.090 13.9   0.037 0.00  9.106 11.616 11.222 11.677 12.019 12.336 11.370 10.200
 1   7.25 -0.15  3.72079  2.282 4.159  4.307 13.1   0.034 0.00 12.164 13.404 13.091 13.444 13.724 13.969 13.193  3.721
 1   7.25  0.09  4.75640  2.657 4.201  4.207 11.2   0.024 0.00  9.328 10.784 10.447 10.828 11.125 11.388 10.564  4.756
 1   7.25  0.23 11.81920  4.104 4.402  3.960 13.5   0.036 0.00  8.009 10.621 10.221 10.683 11.031 11.353 10.372 11.819
 1   7.27 -0.23  6.98198  3.319 4.315  4.170 12.9   0.034 0.00  9.371 11.556 11.183 11.610 11.934 12.229 11.319  6.982
 1   7.27 -0.21  2.30262  1.519 4.035  4.365 11.5   0.026 0.00 12.472 13.018 12.760 13.046 13.289 13.483 12.823  2.303
 1   7.27 -0.15  7.78962  3.516 4.331  4.085 14.3   0.037 0.00 10.281 12.551 12.173 12.607 12.935 13.234 12.313  7.790
 1   7.27 -0.01  3.74579  2.271 4.146  4.269 13.6   0.036 0.00 12.693 13.846 13.537 13.885 14.162 14.402 13.637  3.746
 1   7.27  0.07  2.68031  1.707 4.044  4.281 12.0   0.029 0.00 12.504 13.083 12.816 13.113 13.363 13.560 12.887  2.680
 1   7.27  0.07  2.96883  1.883 4.075  4.273 12.4   0.031 0.00 12.462 13.206 12.923 13.239 13.500 13.710 13.006  2.969
 1   7.27  0.23  4.41818  2.531 4.173  4.189 14.0   0.037 0.00 12.442 13.725 13.400 13.767 14.056 14.308 13.513  4.418
 1   7.27  0.29  6.03349  3.072 4.253  4.105 12.7   0.033 0.00  9.790 11.533 11.174 11.584 11.898 12.179 11.306  6.033
 1   7.27  0.37  2.88374  1.817 4.053  4.240 12.6   0.032 0.00 12.828 13.435 13.159 13.466 13.723 13.926 13.240  2.884
 1   7.29 -0.05  2.35648  1.518 4.020  4.319 10.4   0.019 0.00 11.375 11.832 11.580 11.858 12.098 12.287 11.639  2.356
 1   7.29  0.07  1.45334  0.624 3.841  4.284 10.5   0.020 0.00 13.709 13.674 13.812 13.628 13.641 13.712 13.709  1.453
 1   7.29  0.07  1.70168  0.928 3.896  4.272 11.0   0.023 0.00 13.451 13.468 13.441 13.445 13.553 13.678 13.392  1.702
 1   7.29  0.13  6.40371  3.174 4.270  4.095 13.4   0.035 0.00 10.234 12.105 11.744 12.157 12.472 12.755 11.877  6.404
 1   7.31 -0.07  1.45925  0.669 3.858  4.311  9.8   0.016 0.00 12.898 12.884 12.965 12.848 12.888 12.974 12.882  1.459
 1   7.31  0.31  2.16122  1.324 3.964  4.251 12.2   0.030 0.00 13.661 13.846 13.658 13.857 14.059 14.227 13.680  2.161
 1   7.33 -0.33  1.97388  1.295 4.003  4.397 10.7   0.021 0.00 12.233 12.621 12.388 12.643 12.870 13.054 12.432  1.974
 1   7.33 -0.23  2.90626  1.905 4.102  4.353  8.6   0.010 0.00  8.608  9.509  9.210  9.543  9.813 10.039  9.299  2.906
 1   7.33  0.05  3.01562  1.914 4.081  4.274 13.0   0.034 0.00 12.986 13.767 13.483 13.801 14.062 14.275 13.567  3.016
 1   7.33  0.43  1.88436  1.087 3.918  4.246 11.5   0.026 0.00 13.553 13.583 13.497 13.571 13.719 13.866 13.471  1.884
 1   7.33  0.55  3.71829  2.243 4.124  4.209 12.8   0.033 0.00 11.962 12.936 12.624 12.974 13.253 13.491 12.732  3.718
 1   7.35 -0.09  1.88823  1.153 3.955  4.327 11.9   0.028 0.00 13.787 13.961 13.791 13.970 14.159 14.321 13.801  1.888
 1   7.35  0.03  1.44183  0.618 3.841  4.289  8.4   0.009 0.00 11.624 11.584 11.716 11.540 11.556 11.628 11.615  1.442
 1   7.35  0.03  3.90190  2.337 4.151  4.244 13.8   0.036 0.00 12.728 13.911 13.598 13.950 14.229 14.472 13.702  3.902
 1   7.35  0.13  3.63007  2.211 4.124  4.227 12.0   0.029 0.00 11.242 12.247 11.941 12.284 12.559 12.792 12.040  3.630
 1   7.35  0.25  1.63982  0.830 3.868  4.241 11.2   0.024 0.00 13.895 13.864 13.925 13.827 13.888 13.990 13.845  1.640
 1   7.37 -0.17  3.13175  2.014 4.115  4.325 11.3   0.025 0.00 11.035 12.013 11.714 12.049 12.320 12.548 11.806  3.132
 1   7.37 -0.13  1.00254 -0.121 3.755  4.527  7.8   0.007 0.00 12.872 12.834 13.258 12.767 12.647 12.620 13.068  1.003
 1   7.37 -0.09  6.99801  3.353 4.301  4.082 13.3   0.035 0.00  9.689 11.777 11.408 11.830 12.151 12.442 11.543  6.998
 1   7.37 -0.01  6.44198  3.196 4.277  4.104 10.8   0.022 0.00  7.581  9.505  9.140  9.556  9.873 10.159  9.272  6.442
 1   7.37  0.01  4.07477  2.411 4.164  4.239 12.5   0.032 0.00 11.243 12.498 12.180 12.539 12.822 13.070 12.286  4.075
 1   7.37  0.01  6.14879  3.113 4.265  4.120 14.1   0.037 0.00 11.087 12.953 12.597 13.003 13.315 13.595 12.726  6.149
 1   7.37  0.03  2.98260  1.898 4.079  4.278 12.5   0.032 0.00 12.524 13.297 13.013 13.331 13.592 13.804 13.097  2.983
 1   7.37  0.05  2.95884  1.881 4.075  4.273 11.6   0.027 0.00 11.667 12.408 12.124 12.441 12.702 12.914 12.207  2.959
 1   7.37  0.07  2.68398  1.710 4.044  4.277 12.0   0.029 0.00 12.494 13.072 12.805 13.102 13.352 13.549 12.876  2.684
 1   7.37  0.09  2.90171  1.841 4.065  4.264 12.1   0.030 0.00 12.266 12.953 12.674 12.986 13.243 13.450 12.755  2.902
 1   7.37  0.11  2.63082  1.672 4.034  4.266 11.6   0.027 0.00 12.190 12.712 12.449 12.740 12.986 13.180 12.517  2.631
 1   7.37  0.13  5.21701  2.828 4.219  4.147 12.3   0.031 0.00  9.999 11.561 11.218 11.608 11.909 12.177 11.341  5.217
 1   7.37  0.17  2.58491  1.635 4.022  4.249 10.4   0.019 0.00 11.083 11.535 11.277 11.561 11.805 11.995 11.341  2.585
 1   7.37  0.23  4.24219  2.468 4.160  4.183 13.8   0.036 0.00 12.400 13.607 13.287 13.648 13.933 14.181 13.398  4.242
 1   7.39  0.01  1.54821  0.759 3.867  4.282  8.9   0.011 0.00 11.772 11.754 11.808 11.720 11.777 11.876 11.733  1.548
 1   7.39  0.01  2.19342  1.384 3.990  4.302 12.3   0.031 0.00 13.610 13.929 13.708 13.949 14.168 14.345 13.747  2.193
 1   7.39  0.19  6.91993  3.364 4.279  3.976 12.6   0.032 0.00  8.960 10.870 10.504 10.923 11.242 11.529 10.640  6.920
 1   7.39  0.35  3.40154  2.098 4.099  4.213 10.1   0.017 0.00  9.625 10.460 10.157 10.496 10.769 10.997 10.256  3.402
 1   7.39  0.39  5.33402  2.872 4.219  4.114 14.3   0.037 0.00 11.889 13.420 13.072 13.468 13.772 14.043 13.200  5.334
 1   7.41 -0.29  2.78116  1.845 4.096  4.368 10.7   0.021 0.00 10.858 11.737 11.446 11.772 12.037 12.257 11.531  2.781
 1   7.41 -0.09  5.63472  2.970 4.251  4.169 11.7   0.027 0.00  9.045 10.828 10.476 10.877 11.185 11.462 10.601  5.635
 1   7.41 -0.09  3.44402  2.155 4.130  4.286 12.6   0.032 0.00 11.982 13.048 12.745 13.086 13.359 13.593 12.841  3.444
 1   7.41 -0.07  1.89155  1.151 3.953  4.321 10.8   0.022 0.00 12.693 12.851 12.682 12.859 13.047 13.209 12.691  1.892
 1   7.41  0.01  4.11263  2.428 4.166  4.232 12.9   0.034 0.00 11.599 12.865 12.547 12.905 13.189 13.437 12.653  4.113
 1   7.41  0.03  4.40840  2.543 4.182  4.213 12.4   0.031 0.00 10.812 12.172 11.846 12.214 12.502 12.757 11.957  4.408
 1   7.41  0.13  2.27543  1.424 3.987  4.266 12.0   0.029 0.00 13.211 13.506 13.286 13.525 13.745 13.920 13.326  2.275
 1   7.41  0.25  2.79434  1.764 4.042  4.236 11.0   0.023 0.00 11.360 11.913 11.641 11.942 12.195 12.394 11.717  2.794
 1   7.41  0.31  1.28606  0.351 3.800  4.341  8.9   0.011 0.00 12.792 12.711 13.000 12.648 12.599 12.632 12.845  1.286
 1   7.41  0.35  3.82301  2.294 4.131  4.196 12.6   0.032 0.00 11.635 12.660 12.348 12.698 12.978 13.216 12.455  3.823
 1   7.43  0.01  6.65640  3.279 4.280  4.048 12.3   0.031 0.00  8.873 10.819 10.455 10.871 11.188 11.473 10.588  6.656
 1   7.43  0.07  5.34265  2.877 4.226  4.139 12.4   0.031 0.00  9.977 11.594 11.250 11.641 11.944 12.213 11.373  5.343
 1   7.43  0.09  6.06988  3.113 4.255  4.074 12.4   0.031 0.00  9.386 11.172 10.816 11.222 11.533 11.812 10.945  6.070
 1   7.45 -0.19  3.18138  2.046 4.120  4.320 12.5   0.032 0.00 12.156 13.170 12.871 13.206 13.477 13.706 12.963  3.181
 1   7.45 -0.01  3.94982  2.368 4.157  4.239 10.9   0.022 0.00  9.751 10.956 10.637 10.995 11.278 11.525 10.742  3.950
 1   7.45  0.13  5.19972  2.835 4.215  4.125 13.1   0.034 0.00 10.782 12.326 11.986 12.372 12.672 12.938 12.107  5.200
 1   7.45  0.13  3.97052  2.367 4.146  4.201 13.4   0.035 0.00 12.252 13.392 13.080 13.432 13.711 13.953 13.185  3.971
 1   7.45  0.31  3.87125  2.318 4.134  4.188 13.5   0.036 0.00 12.474 13.522 13.211 13.561 13.840 14.079 13.318  3.871
 1   7.45  0.35  6.96394  3.409 4.274  3.914 13.0   0.034 0.00  9.248 11.104 10.737 11.157 11.477 11.765 10.875  6.964
 1   7.45  0.51  5.08881  2.800 4.206  4.113 13.9   0.037 0.00 11.669 13.107 12.761 13.154 13.457 13.725 12.890  5.089
 1   7.47 -0.27  2.65819  1.769 4.081  4.364 12.8   0.033 0.00 13.148 13.952 13.671 13.986 14.244 14.456 13.751  2.658
 1   7.47 -0.15  8.69706  3.916 4.294  3.581 10.6   0.020 0.00  5.579  7.598  7.227  7.651  7.972  8.260  7.365  8.697
 1   7.47 -0.13  6.05087  3.121 4.269  4.120 12.5   0.032 0.00  9.468 11.365 11.007 11.415 11.727 12.008 11.136  6.051
 1   7.47  0.03  4.28138  2.499 4.173  4.208 14.1   0.037 0.00 12.623 13.932 13.612 13.974 14.259 14.509 13.720  4.281
 1   7.47  0.13  1.51516  0.693 3.848  4.264 10.4   0.019 0.00 13.438 13.400 13.517 13.356 13.383 13.462 13.420  1.515
 1   7.47  0.19  3.76056  2.273 4.126  4.191 12.3   0.031 0.00 11.387 12.402 12.094 12.439 12.716 12.951 12.196  3.761
 1   7.47  0.21  9.06848  3.799 4.321  3.825 13.6   0.036 0.00  8.873 11.022 10.643 11.078 11.407 11.706 10.786  9.068
 1   7.47  0.51  8.51185  3.704 4.312  3.856 12.7   0.033 0.00  8.210 10.258  9.877 10.314 10.646 10.946 10.022  8.512
 1   7.49 -0.09  4.04377  2.422 4.170  4.247 13.6   0.036 0.00 12.314 13.615 13.298 13.656 13.939 14.188 13.403  4.044
 1   7.49  0.09  3.53387  2.179 4.118  4.225 13.4   0.035 0.00 12.723 13.705 13.405 13.742 14.013 14.243 13.501  3.534
 1   7.49  0.11  2.13711  1.321 3.970  4.271 12.2   0.030 0.00 13.668 13.888 13.692 13.902 14.107 14.275 13.717  2.137
 1   7.49  0.19  3.60073  2.202 4.114  4.195 11.8   0.028 0.00 11.066 12.009 11.706 12.046 12.319 12.549 11.805  3.601
 1   7.49  0.27  5.05457  2.796 4.203  4.103 13.9   0.037 0.00 11.680 13.134 12.795 13.179 13.477 13.741 12.917  5.055
 1   7.51 -0.13  3.94082  2.388 4.167  4.258 12.7   0.033 0.00 11.501 12.785 12.468 12.825 13.108 13.356 12.572  3.941
 1   7.51 -0.03  3.51060  2.183 4.127  4.256 12.8   0.033 0.00 12.114 13.159 12.857 13.197 13.470 13.703 12.953  3.511
 1   7.51  0.45  4.61075  2.632 4.179  4.130 13.4   0.035 0.00 11.590 12.876 12.543 12.921 13.215 13.472 12.665  4.611
 1   7.53 -0.19  2.23750  1.471 4.022  4.351 11.2   0.024 0.00 12.293 12.772 12.521 12.798 13.036 13.225 12.579  2.238
 1   7.53 -0.15  3.86352  2.359 4.163  4.264 11.0   0.023 0.00  9.872 11.128 10.809 11.168 11.452 11.700 10.913  3.864
 1   7.53 -0.11  1.41264  0.620 3.852  4.323  9.7   0.015 0.00 12.920 12.905 13.002 12.867 12.897 12.977 12.914  1.413
 1   7.53 -0.03  5.75752  3.040 4.247  4.090 12.2   0.030 0.00  9.370 11.122 10.771 11.170 11.477 11.752 10.896  5.758
 1   7.53  0.11  6.59722  3.325 4.262  3.927 13.8   0.036 0.00 10.258 12.085 11.727 12.136 12.448 12.727 11.859  6.597
 1   7.53  0.21  2.72433  1.721 4.033  4.231 12.8   0.033 0.00 13.266 13.784 13.523 13.813 14.059 14.252 13.592  2.724
 1   7.53  0.23  3.20589  2.001 4.080  4.209 10.4   0.019 0.00 10.167 10.913 10.621 10.947 11.213 11.430 10.711  3.206
 1   7.53  0.27  4.11915  2.433 4.149  4.160 12.5   0.032 0.00 11.188 12.321 12.003 12.361 12.644 12.889 12.113  4.119
 1   7.53  0.31  8.10867  3.693 4.283  3.733 11.9   0.028 0.00  7.437  9.345  8.974  9.399  9.721 10.011  9.114  8.109
 1   7.55 -0.23  2.89224  1.901 4.097  4.335 12.5   0.032 0.00 12.519 13.410 13.121 13.444 13.708 13.927 13.206  2.892
 1   7.55 -0.15  1.28097  0.420 3.826  4.378 10.3   0.018 0.00 14.021 13.999 14.176 13.952 13.938 13.989 14.063  1.281
 1   7.55 -0.13  4.00626  2.420 4.170  4.247 12.4   0.031 0.00 11.121 12.423 12.104 12.464 12.748 12.997 12.210  4.006
 1   7.55 -0.01  4.34201  2.536 4.178  4.198 12.7   0.033 0.00 11.129 12.471 12.149 12.513 12.800 13.052 12.257  4.342
 1   7.55  0.05  5.32023  2.899 4.223  4.101 13.7   0.036 0.00 11.223 12.825 12.484 12.872 13.172 13.439 12.606  5.320
 1   7.55  0.07  1.35225  0.484 3.821  4.314  9.2   0.013 0.00 12.761 12.709 12.910 12.658 12.640 12.690 12.786  1.352
 1   7.55  0.07  8.84448  4.009 3.601  0.725 13.5   0.036 0.00  8.249  8.760 10.095  8.733  8.255  7.944  9.738  8.844
 1   7.55  0.15  3.83959  2.316 4.133  4.185 13.0   0.034 0.00 11.981 13.042 12.733 13.080 13.357 13.593 12.836  3.840
 1   7.55  0.17  4.56748  2.622 4.177  4.130 14.1   0.037 0.00 12.314 13.630 13.304 13.672 13.961 14.214 13.418  4.567
 1   7.55  0.19  2.07170  1.253 3.950  4.247 11.7   0.027 0.00 13.339 13.473 13.308 13.479 13.667 13.828 13.317  2.072
 1   7.55  0.19  5.16552  2.850 4.206  4.071 13.2   0.035 0.00 10.845 12.326 11.987 12.371 12.669 12.932 12.108  5.166
 1   7.55  0.21  3.03060  1.910 4.065  4.215 13.0   0.034 0.00 12.996 13.677 13.397 13.709 13.968 14.174 13.481  3.031
 1   7.55  0.37  1.82558  1.034 3.907  4.239 10.9   0.022 0.00 13.086 13.094 13.039 13.075 13.205 13.344 13.000  1.826
 1   7.55  0.39  3.82022  2.306 4.128  4.174 13.9   0.037 0.00 12.906 13.915 13.605 13.954 14.232 14.469 13.712  3.820
 1   7.57 -0.25  1.92663  1.241 3.984  4.364 11.9   0.028 0.00 13.566 13.869 13.658 13.888 14.101 14.275 13.690  1.927
 1   7.57 -0.11  5.78840  3.071 4.252  4.084 11.6   0.027 0.00  8.692 10.481 10.127 10.530 10.838 11.115 10.254  5.788
 1   7.57 -0.03  1.11683  0.086 3.776  4.452  9.4   0.013 0.00 13.956 13.907 14.258 13.844 13.757 13.755 14.086  1.117
