#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf   Mact
 1   7.31  0.13  7.47376  3.436 4.305  4.042 10.5   0.031 0.00  6.681  8.755  8.381  8.810  9.136  9.430  8.520  7.474
 1   7.35 -0.23 10.25244  4.138 4.334  3.592 10.4   0.031 0.00  4.825  7.090  6.710  7.146  7.475  7.774  6.853 10.235
 1   7.35  0.07  2.12147  1.313 3.972  4.286 11.8   0.036 0.00 13.286 13.524 13.327 13.540 13.746 13.914 13.353  2.121
 1   7.35  0.15  3.41128  2.107 4.105  4.229 11.6   0.036 0.00 11.103 12.006 11.710 12.041 12.310 12.534 11.804  3.411
 1   7.45  0.07  2.69596  1.719 4.044  4.272  9.5   0.025 0.00  9.972 10.550 10.280 10.579 10.830 11.028 10.353  2.696
 1   7.45  0.07  2.28292  1.440 3.995  4.282 12.0   0.037 0.00 13.170 13.511 13.286 13.533 13.755 13.932 13.330  2.283
 1   7.47  0.05  1.85902  1.088 3.930  4.286 10.6   0.032 0.00 12.649 12.742 12.624 12.739 12.899 13.047 12.611  1.859
 1   7.47  0.11  3.87104  2.327 4.141  4.208 11.5   0.036 0.00 10.452 11.563 11.253 11.601 11.879 12.118 11.356  3.871
 1   7.51 -0.01  2.53025  1.633 4.035  4.296 12.0   0.037 0.00 12.688 13.236 12.978 13.265 13.509 13.700 13.043  2.530
 1   7.51  0.03  2.63402  1.688 4.042  4.282 11.8   0.036 0.00 12.349 12.926 12.662 12.955 13.202 13.396 12.732  2.634
 1   7.51  0.13  2.64285  1.679 4.032  4.253  8.5   0.019 0.00  9.071  9.575  9.311  9.603  9.850 10.044  9.379  2.643
 1   7.51  0.29  1.95272  1.149 3.930  4.246 10.5   0.031 0.00 12.398 12.471 12.354 12.467 12.630 12.781 12.341  1.953
 1   7.53  0.07  1.33909  0.464 3.818  4.320  8.8   0.021 0.00 12.409 12.364 12.576 12.312 12.289 12.335 12.449  1.339
 1   7.53  0.07  2.49401  1.596 4.022  4.273  9.4   0.025 0.00 10.180 10.645 10.390 10.671 10.912 11.101 10.452  2.494
 1   7.55 -0.05  2.26700  1.457 4.007  4.311 11.9   0.037 0.00 13.028 13.435 13.199 13.459 13.688 13.869 13.249  2.267
 1   7.55  0.05  5.75441  3.048 4.239  4.054 10.6   0.032 0.00  7.751  9.450  9.100  9.498  9.803 10.076  9.226  5.754
 1   7.55  0.13  2.31046  1.452 3.991  4.260 11.4   0.035 0.00 12.541 12.859 12.637 12.880 13.101 13.276 12.679  2.310
 1   7.57 -0.15  3.32574  2.115 4.124  4.288 12.2   0.037 0.00 11.683 12.724 12.425 12.761 13.032 13.262 12.518  3.326
 1   7.57 -0.03  1.53594  0.756 3.870  4.296  9.4   0.025 0.00 12.280 12.280 12.328 12.247 12.308 12.407 12.255  1.536
 1   7.57  0.05  2.56994  1.648 4.032  4.275 10.6   0.032 0.00 11.251 11.774 11.515 11.802 12.046 12.237 11.581  2.570
 1   7.57  0.13  2.87216  1.824 4.055  4.239 12.4   0.037 0.00 12.611 13.251 12.978 13.282 13.535 13.736 13.055  2.872
 1   7.57  0.31  2.63029  1.664 4.023  4.231  9.1   0.023 0.00  9.710 10.159  9.900 10.186 10.431 10.622  9.967  2.630
 1   7.61 -0.09  2.15295  1.384 3.997  4.320  9.4   0.025 0.00 10.711 11.059 10.829 11.080 11.305 11.484 10.873  2.153
 1   7.61  0.11  1.96943  1.181 3.943  4.269 11.8   0.036 0.00 13.618 13.746 13.600 13.749 13.925 14.079 13.600  1.969
 1   7.61  0.21  1.46790  0.618 3.833  4.265 10.4   0.031 0.00 13.625 13.581 13.753 13.531 13.532 13.595 13.638  1.468
 1   7.61  0.45  3.01909  1.906 4.063  4.209 11.4   0.035 0.00 11.404 12.057 11.775 12.089 12.350 12.557 11.862  3.019
 1   7.63  0.09  4.13220  2.457 4.155  4.165 12.0   0.037 0.00 10.628 11.826 11.511 11.866 12.147 12.391 11.617  4.132
 1   7.65  0.03  2.03027  1.249 3.962  4.290 10.5   0.031 0.00 12.147 12.343 12.162 12.355 12.551 12.716 12.179  2.030
 1   7.65  0.05  4.78303  2.727 4.193  4.110 12.5   0.037 0.00 10.452 11.881 11.552 11.925 12.216 12.473 11.667  4.783
 1   7.65  0.09  3.82827  2.324 4.135  4.181 12.9   0.038 0.00 11.859 12.939 12.632 12.977 13.252 13.488 12.733  3.828
 1   7.65  0.15  1.81634  1.035 3.910  4.250 11.2   0.035 0.00 13.383 13.427 13.364 13.413 13.543 13.678 13.329  1.816
 1   7.67 -0.21  2.96196  1.945 4.100  4.311  9.6   0.026 0.00  9.508 10.406 10.114 10.441 10.707 10.928 10.201  2.962
 1   7.67  0.13  2.66330  1.697 4.032  4.240 11.0   0.034 0.00 11.528 12.045 11.786 12.073 12.318 12.509 11.853  2.663
 1   7.67  0.27  5.30386  2.943 4.203  3.979 10.1   0.029 0.00  7.513  8.961  8.618  9.006  9.306  9.569  8.743  5.304
 1   7.69 -0.21  3.07504  2.007 4.109  4.300 11.5   0.036 0.00 11.253 12.210 11.917 12.245 12.512 12.735 12.006  3.075
 1   7.69  0.09  3.04454  1.938 4.074  4.226 12.2   0.037 0.00 12.126 12.868 12.587 12.901 13.161 13.369 12.670  3.045
 1   7.71  0.05  1.45739  0.636 3.843  4.282  8.3   0.018 0.00 11.479 11.446 11.576 11.402 11.418 11.491 11.476  1.457
 1   7.73 -0.17  2.29714  1.512 4.025  4.333 11.4   0.035 0.00 12.390 12.891 12.641 12.918 13.156 13.344 12.700  2.297
 1   7.73  0.15  5.07612  2.876 4.193  3.985 10.8   0.033 0.00  8.381  9.787  9.453  9.831 10.124 10.382  9.572  5.076
 1   7.75  0.11  1.52629  0.713 3.852  4.263 10.4   0.031 0.00 13.388 13.365 13.473 13.324 13.354 13.435 13.379  1.526
 1   7.77  0.07  4.82412  2.784 4.186  4.027 11.5   0.036 0.00  9.311 10.688 10.361 10.731 11.021 11.274 10.475  4.824
 1   7.77  0.21  2.10120  1.280 3.953  4.240 11.1   0.034 0.00 12.670 12.823 12.654 12.831 13.021 13.182 12.666  2.101
 1   7.79 -0.17  1.83823  1.133 3.956  4.338  9.9   0.028 0.00 11.837 12.018 11.848 12.028 12.216 12.378 11.857  1.838
 1   7.79  0.33  1.64118  0.833 3.868  4.236 11.1   0.034 0.00 13.786 13.756 13.824 13.718 13.778 13.880 13.741  1.641
 1   7.81 -0.05  3.09763  1.996 4.090  4.238 12.9   0.038 0.00 12.679 13.519 13.233 13.553 13.816 14.030 13.319  3.098
 1   7.81  0.49  3.49938  2.182 4.097  4.134 10.6   0.032 0.00  9.915 10.738 10.438 10.774 11.046 11.271 10.540  3.499
 1   7.83  0.19  2.52484  1.608 4.009  4.214 11.9   0.037 0.00 12.651 13.051 12.810 13.076 13.309 13.490 12.866  2.525
 1   7.85 -0.07  2.36480  1.542 4.019  4.293 11.6   0.036 0.00 12.514 12.983 12.737 13.009 13.245 13.430 12.794  2.365
 1   7.85 -0.01  2.27308  1.459 4.000  4.282 11.5   0.036 0.00 12.623 12.992 12.761 13.015 13.241 13.419 12.808  2.273
 1   7.85  0.13  1.88431  1.103 3.925  4.254 11.7   0.036 0.00 13.712 13.786 13.682 13.780 13.932 14.077 13.663  1.884
 1   7.87  0.13  2.21295  1.388 3.976  4.245 11.7   0.036 0.00 13.001 13.250 13.045 13.266 13.477 13.646 13.076  2.213
 1   7.89 -0.11  1.85631  1.136 3.950  4.318 10.7   0.032 0.00 12.631 12.791 12.629 12.798 12.981 13.140 12.635  1.856
 1   7.89  0.03  5.89891  3.489 3.754  1.681 11.0   0.034 0.00  7.047  6.994  7.424  6.925  6.810  6.779  7.206  5.899
 1   7.89  0.03  1.72403  0.964 3.905  4.276 11.2   0.035 0.00 13.560 13.604 13.556 13.587 13.706 13.836 13.515  1.724
 1   7.89  0.15  1.16724  0.152 3.778  4.410  9.2   0.024 0.00 13.590 13.536 13.899 13.470 13.384 13.386 13.723  1.167
 1   7.91  0.07  1.97742  1.201 3.947  4.268 12.0   0.037 0.00 13.766 13.910 13.755 13.916 14.097 14.254 13.759  1.977
 1   7.91  0.29  4.04133  2.474 4.127  4.024 10.3   0.030 0.00  8.885  9.889  9.578  9.927 10.205 10.440  9.686  4.041
 1   7.91  0.33  1.60033  0.788 3.859  4.235 11.1   0.034 0.00 13.900 13.863 13.959 13.820 13.865 13.957 13.867  1.600
 1   7.93 -0.01  1.47184  0.671 3.853  4.291 10.4   0.031 0.00 13.492 13.482 13.585 13.443 13.472 13.551 13.494  1.472
 1   7.93 -0.01  4.23942  2.585 4.153  4.036 12.1   0.037 0.00 10.407 11.599 11.286 11.638 11.918 12.158 11.391  4.239
 1   7.93  0.29  1.48945  0.651 3.837  4.253  9.3   0.024 0.00 12.444 12.388 12.550 12.337 12.347 12.417 12.437  1.489
 1   7.93  0.47  2.34355  1.480 3.985  4.212  9.0   0.022 0.00 10.069 10.325 10.103 10.342 10.566 10.744 10.145  2.344
 1   7.95  0.19  3.45497  2.179 4.088  4.097 10.7   0.032 0.00 10.023 10.827 10.535 10.862 11.127 11.343 10.628  3.455
 1   7.95  0.33  2.69692  1.728 4.024  4.182 11.0   0.034 0.00 11.451 11.912 11.655 11.939 12.183 12.371 11.723  2.697
 1   7.95  0.49  2.71068  1.737 4.025  4.180  9.8   0.027 0.00 10.229 10.680 10.417 10.707 10.955 11.146 10.489  2.711
 1   7.97 -0.05  2.94956  1.929 4.072  4.214 12.1   0.037 0.00 12.047 12.792 12.513 12.825 13.082 13.288 12.594  2.950
 1   7.97  0.05  3.56841  2.258 4.108  4.109 10.8   0.033 0.00  9.926 10.851 10.554 10.886 11.156 11.378 10.648  3.568
 1   7.99 -0.31  1.65648  0.992 3.938  4.362 10.8   0.033 0.00 13.091 13.228 13.098 13.229 13.393 13.543 13.089  1.656
 1   7.99 -0.11  4.07988  2.550 4.149  4.042 10.7   0.032 0.00  9.096 10.273  9.961 10.312 10.591 10.829 10.064  4.080
 1   7.99 -0.07  1.41539  0.618 3.848  4.307 10.8   0.033 0.00 14.025 14.019 14.137 13.979 13.998 14.071 14.042  1.415
 1   7.99  0.03  3.95506  2.465 4.130  4.036 12.9   0.038 0.00 11.508 12.564 12.260 12.602 12.876 13.107 12.360  3.955
 1   7.99  0.39  2.47032  1.576 3.999  4.195 11.9   0.037 0.00 12.729 13.067 12.832 13.089 13.319 13.498 12.885  2.470
 1   8.01 -0.13  1.37977  0.583 3.847  4.330 10.4   0.031 0.00 13.712 13.710 13.827 13.670 13.688 13.760 13.733  1.380
 1   8.01  0.29  4.13186  2.561 4.118  3.913 11.1   0.034 0.00  9.468 10.428 10.121 10.465 10.740 10.968 10.228  4.132
 1   8.03  0.03  1.81141  1.057 3.922  4.274 10.6   0.032 0.00 12.728 12.802 12.704 12.795 12.943 13.085 12.683  1.811
 1   8.03  0.21  2.64673  1.698 4.015  4.170 11.1   0.034 0.00 11.624 12.054 11.805 12.080 12.318 12.501 11.866  2.647
 1   8.03  0.37  3.88064  2.432 4.106  3.966 11.1   0.034 0.00  9.789 10.674 10.371 10.710 10.983 11.207 10.476  3.881
 1   8.03  0.37  3.25215  2.078 4.068  4.091 11.6   0.036 0.00 11.174 11.860 11.576 11.893 12.154 12.362 11.666  3.252
 1   8.05 -0.15  1.24557  0.366 3.819  4.389 10.2   0.030 0.00 14.054 14.038 14.244 13.990 13.962 14.003 14.121  1.246
 1   8.05 -0.01  3.29617  2.134 4.090  4.128  7.5   0.014 0.00  6.936  7.753  7.457  7.786  8.054  8.271  7.547  3.296
 1   8.05  0.21  1.70275  0.907 3.880  4.229  9.7   0.027 0.00 12.203 12.191 12.214 12.159 12.241 12.354 12.147  1.703
 1   8.07 -0.21  3.36829  2.225 4.116  4.151 12.6   0.037 0.00 11.808 12.806 12.510 12.842 13.111 13.334 12.603  3.368
 1   8.07 -0.05  3.07524  2.019 4.078  4.164 11.3   0.035 0.00 11.022 11.794 11.511 11.827 12.087 12.295 11.595  3.075
 1   8.07  0.29  1.79587  1.006 3.899  4.229 11.2   0.035 0.00 13.455 13.465 13.436 13.442 13.557 13.687 13.387  1.796
 1   8.09  0.27  1.32699  0.425 3.807  4.312  8.7   0.020 0.00 12.408 12.341 12.602 12.281 12.243 12.281 12.457  1.327
 1   8.09  0.31  1.49966  0.667 3.838  4.245 10.5   0.031 0.00 13.602 13.551 13.711 13.501 13.511 13.582 13.598  1.500
 1   8.09  0.41  4.72562  2.900 3.655  1.778  8.5   0.019 0.00  6.019  6.197  7.183  6.115  5.813  5.638  6.848  4.726
 1   8.09  0.43  2.23093  1.400 3.968  4.203 10.2   0.030 0.00 11.470 11.660 11.465 11.672 11.880 12.050 11.492  2.231
 1   8.11  0.03  1.92884  1.172 3.942  4.268 12.0   0.037 0.00 13.841 13.974 13.829 13.977 14.152 14.305 13.828  1.929
 1   8.11  0.33  1.55538  0.736 3.849  4.236 10.5   0.031 0.00 13.430 13.382 13.507 13.336 13.365 13.448 13.405  1.555
 1   8.11  0.35  2.27960  1.440 3.973  4.194 10.7   0.032 0.00 11.870 12.090 11.886 12.104 12.316 12.486 11.918  2.280
 1   8.11  0.39  2.94756  1.910 4.040  4.104  9.8   0.027 0.00  9.795 10.329 10.057 10.359 10.612 10.808 10.136  2.948
 1   8.13 -0.07  3.74040  2.424 4.112  3.982 11.7   0.036 0.00 10.411 11.373 11.076 11.409 11.677 11.898 11.171  3.740
 1   8.13 -0.03  2.03446  1.281 3.965  4.273 11.6   0.036 0.00 13.167 13.384 13.197 13.397 13.596 13.760 13.217  2.034
 1   8.13  0.11  3.69865  2.376 4.093  3.947 12.0   0.037 0.00 10.829 11.668 11.376 11.703 11.968 12.182 11.471  3.699
 1   8.13  0.21  2.30799  1.464 3.976  4.187 11.6   0.036 0.00 12.711 12.954 12.748 12.971 13.183 13.352 12.781  2.308
 1   8.13  0.39  1.94627  1.155 3.925  4.219 11.5   0.036 0.00 13.382 13.437 13.331 13.429 13.587 13.735 13.314  1.946
 1   8.15 -0.11  2.07474  1.339 3.981  4.286 11.1   0.034 0.00 12.523 12.809 12.600 12.827 13.039 13.209 12.632  2.075
 1   8.15  0.07  4.42819  2.936 4.046  3.279 10.2   0.030 0.00  7.631  8.214  7.939  8.244  8.495  8.674  8.028  4.428
 1   8.15  0.19  2.70340  1.753 4.017  4.131 10.6   0.032 0.00 10.986 11.424 11.172 11.450 11.690 11.873 11.236  2.703
 1   8.15  0.21  1.72923  0.938 3.885  4.225 11.5   0.036 0.00 13.926 13.927 13.938 13.898 13.987 14.102 13.876  1.729
 1   8.17 -0.15  1.26729  0.412 3.825  4.374  7.9   0.016 0.00 11.639 11.613 11.795 11.566 11.550 11.600 11.680  1.267
 1   8.17  0.01  1.36567  0.524 3.827  4.304 10.3   0.030 0.00 13.759 13.731 13.913 13.683 13.671 13.724 13.796  1.366
 1   8.17  0.09  2.51028  1.638 4.009  4.181 11.5   0.036 0.00 12.174 12.581 12.339 12.606 12.839 13.018 12.395  2.510
 1   8.17  0.13  2.58781  1.686 4.012  4.159 11.4   0.035 0.00 11.956 12.374 12.129 12.400 12.635 12.815 12.188  2.588
 1   8.17  0.37  1.26617  0.327 3.796  4.343  9.8   0.027 0.00 13.752 13.681 13.993 13.615 13.558 13.585 13.831  1.266
 1   8.19 -0.21  3.42723  2.301 4.106  4.042 10.5   0.031 0.00  9.517 10.452 10.157 10.487 10.754 10.972 10.249  3.427
 1   8.19 -0.21  4.14594  2.752 4.082  3.578 12.1   0.037 0.00  9.989 10.792 10.507 10.825 11.084 11.283 10.599  4.146
 1   8.19 -0.05  1.14244  0.153 3.786  4.431  9.7   0.027 0.00 14.087 14.052 14.375 13.992 13.916 13.921 14.212  1.142
 1   8.19 -0.03  1.91171  1.176 3.946  4.275 10.2   0.030 0.00 12.031 12.173 12.017 12.178 12.358 12.514 12.021  1.912
 1   8.19  0.13  2.27502  1.453 3.977  4.198 11.5   0.036 0.00 12.638 12.893 12.685 12.910 13.123 13.291 12.719  2.275
 1   8.19  0.21  2.08637  1.284 3.946  4.204 10.6   0.032 0.00 12.160 12.286 12.129 12.290 12.474 12.631 12.136  2.086
 1   8.19  0.23  2.46965  1.592 3.992  4.153 12.4   0.037 0.00 13.190 13.509 13.282 13.530 13.754 13.927 13.329  2.470
 1   8.21 -0.11  0.83709 -0.491 3.706  4.622  7.6   0.014 0.00 13.597 13.631 14.267 13.557 13.355 13.264 14.090  0.837
 1   8.21 -0.09  2.45931  1.644 4.023  4.221 11.7   0.036 0.00 12.359 12.845 12.595 12.873 13.110 13.295 12.656  2.459
 1   8.21  0.05  2.62073  1.727 4.021  4.161 12.3   0.037 0.00 12.752 13.225 12.973 13.252 13.491 13.674 13.036  2.621
 1   8.21  0.09  2.10343  1.320 3.959  4.225 12.1   0.037 0.00 13.571 13.757 13.579 13.768 13.963 14.124 13.596  2.103
 1   8.21  0.11  4.09564  2.682 4.044  3.489 11.7   0.036 0.00  9.766 10.341 10.068 10.371 10.622 10.801 10.155  4.096
 1   8.21  0.17  2.82466  1.850 4.027  4.091 10.5   0.031 0.00 10.644 11.129 10.869 11.157 11.402 11.588 10.939  2.825
 1   8.21  0.23  1.57542  0.763 3.853  4.229 10.3   0.030 0.00 13.162 13.126 13.235 13.083 13.117 13.202 13.139  1.575
 1   8.21  0.27  1.59719  0.790 3.857  4.225 10.7   0.032 0.00 13.495 13.460 13.558 13.418 13.460 13.549 13.466  1.597
 1   8.21  0.39  2.97279  1.947 4.035  4.052 12.1   0.037 0.00 12.004 12.521 12.254 12.550 12.800 12.990 12.331  2.973
 1   8.23 -0.19  1.01001 -0.076 3.764  4.520  9.1   0.023 0.00 14.060 14.035 14.430 13.973 13.862 13.841 14.247  1.010
 1   8.23 -0.09  2.36496  1.574 4.011  4.229  9.2   0.024 0.00 10.035 10.454 10.209 10.479 10.713 10.896 10.265  2.365
 1   8.23 -0.09  1.91691  1.200 3.955  4.286 10.9   0.033 0.00 12.671 12.848 12.678 12.857 13.045 13.205 12.689  1.917
 1   8.23 -0.07  1.87424  1.154 3.945  4.282 10.5   0.031 0.00 12.385 12.526 12.374 12.531 12.708 12.863 12.376  1.874
 1   8.23 -0.01  2.92696  1.952 4.052  4.105  9.2   0.024 0.00  9.091  9.711  9.435  9.741  9.996 10.192  9.513  2.927
 1   8.23  0.15  1.21036  0.237 3.787  4.378  9.5   0.025 0.00 13.677 13.624 13.952 13.560 13.489 13.501 13.787  1.210
 1   8.23  0.19  1.91955  1.136 3.920  4.212 10.0   0.029 0.00 11.929 11.983 11.887 11.975 12.124 12.267 11.866  1.920
 1   8.23  0.19  3.97255  2.611 4.034  3.507 10.9   0.033 0.00  9.142  9.660  9.389  9.689  9.938 10.114  9.475  3.973
 1   8.23  0.37  3.87300  2.541 4.046  3.616 10.5   0.031 0.00  8.917  9.482  9.203  9.512  9.768  9.955  9.294  3.873
 1   8.23  0.53  2.84185  1.862 4.024  4.071  7.9   0.016 0.00  8.015  8.450  8.182  8.477  8.727  8.918  8.257  2.842
 1   8.25 -0.21  2.55312  1.751 4.045  4.218 12.5   0.037 0.00 12.893 13.500 13.236 13.529 13.776 13.967 13.306  2.553
 1   8.25 -0.19  0.95157 -0.204 3.747  4.555  8.3   0.018 0.00 13.579 13.558 14.014 13.492 13.357 13.317 13.819  0.952
 1   8.25  0.05  2.46181  1.619 4.005  4.175  8.7   0.020 0.00  9.423  9.798  9.554  9.821 10.054 10.234  9.609  2.462
 1   8.25  0.19  3.33672  2.197 4.051  3.913 10.4   0.031 0.00  9.678 10.282 10.004 10.312 10.568 10.761 10.089  3.337
 1   8.25  0.19  2.25288  1.430 3.966  4.173 11.0   0.034 0.00 12.195 12.400 12.207 12.413 12.617 12.781 12.233  2.253
 1   8.25  0.55  2.74925  1.802 4.015  4.082 11.2   0.035 0.00 11.465 11.874 11.620 11.900 12.142 12.326 11.688  2.749
 1   8.27 -0.03  1.73096  0.996 3.912  4.273 11.1   0.034 0.00 13.380 13.441 13.373 13.428 13.558 13.692 13.340  1.731
 1   8.27  0.01  2.27112  1.480 3.988  4.210  9.0   0.022 0.00 10.069 10.367 10.144 10.387 10.608 10.782 10.185  2.271
 1   8.27  0.01  1.36744  0.530 3.828  4.300  9.4   0.025 0.00 12.845 12.813 12.992 12.765 12.755 12.809 12.876  1.367
 1   8.27  0.03  1.15233  0.159 3.783  4.420  9.7   0.027 0.00 14.072 14.031 14.365 13.969 13.890 13.894 14.198  1.152
 1   8.27  0.03  2.00204  1.248 3.951  4.242 10.5   0.031 0.00 12.150 12.304 12.137 12.311 12.499 12.657 12.147  2.002
 1   8.27  0.05  3.37817  2.248 4.062  3.914 12.1   0.037 0.00 11.250 11.931 11.652 11.963 12.219 12.415 11.737  3.378
 1   8.27  0.23  1.65308  0.857 3.869  4.220 10.7   0.032 0.00 13.329 13.307 13.368 13.270 13.332 13.432 13.288  1.653
 1   8.27  0.33  2.16419  1.357 3.954  4.180 11.1   0.034 0.00 12.478 12.626 12.454 12.634 12.828 12.989 12.469  2.164
 1   8.27  0.57  1.98468  1.197 3.929  4.202  8.9   0.022 0.00 10.676 10.724 10.604 10.717 10.885 11.039 10.593  1.985
 1   8.29 -0.17  2.55994  1.753 4.038  4.191  9.8   0.027 0.00 10.188 10.749 10.486 10.778 11.024 11.214 10.555  2.560
 1   8.29 -0.05  2.44958  1.638 4.013  4.187 11.7   0.036 0.00 12.376 12.811 12.568 12.837 13.070 13.250 12.624  2.450
 1   8.29  0.09  1.95855  1.197 3.937  4.228 11.3   0.035 0.00 13.078 13.190 13.055 13.190 13.360 13.511 13.050  1.959
 1   8.29  0.17  1.71257  0.929 3.883  4.223 11.1   0.034 0.00 13.549 13.550 13.564 13.520 13.606 13.719 13.501  1.712
 1   8.29  0.17  3.00777  1.995 4.032  3.994 12.5   0.037 0.00 12.281 12.798 12.535 12.827 13.073 13.258 12.609  3.008
 1   8.29  0.21  3.37726  2.241 4.042  3.839 11.9   0.037 0.00 11.067 11.629 11.357 11.658 11.910 12.096 11.440  3.377
 1   8.29  0.23  2.40790  1.557 3.982  4.135 12.3   0.037 0.00 13.179 13.448 13.233 13.466 13.683 13.852 13.273  2.408
 1   8.29  0.25  3.82782  2.576 4.015  3.450 11.5   0.036 0.00  9.830 10.252  9.992 10.280 10.522 10.685 10.072  3.828
 1   8.29  0.31  3.40377  2.260 4.042  3.823 12.3   0.037 0.00 11.421 11.974 11.702 12.003 12.256 12.443 11.786  3.404
 1   8.29  0.33  1.54620  0.730 3.847  4.231 10.4   0.031 0.00 13.346 13.297 13.429 13.249 13.275 13.356 13.325  1.546
 1   8.29  0.37  2.07655  1.282 3.942  4.188 11.8   0.036 0.00 13.366 13.472 13.326 13.474 13.653 13.809 13.328  2.077
 1   8.31 -0.19  1.80902  1.130 3.949  4.307 11.0   0.034 0.00 12.945 13.107 12.948 13.114 13.294 13.451 12.953  1.809
 1   8.31 -0.17  1.47175  0.733 3.874  4.314 10.4   0.031 0.00 13.338 13.358 13.397 13.328 13.391 13.490 13.327  1.472
 1   8.31 -0.09  2.18006  1.438 3.988  4.236 10.2   0.030 0.00 11.376 11.688 11.468 11.708 11.926 12.099 11.507  2.180
 1   8.31 -0.01  2.32787  1.534 3.994  4.192 12.2   0.037 0.00 13.136 13.477 13.251 13.499 13.721 13.894 13.296  2.328
 1   8.31  0.05  2.15875  1.383 3.968  4.207 10.7   0.032 0.00 12.011 12.231 12.036 12.245 12.448 12.613 12.061  2.159
 1   8.31  0.09  2.43238  1.597 3.994  4.148 10.9   0.033 0.00 11.678 12.010 11.781 12.032 12.256 12.429 11.829  2.432
 1   8.31  0.13  2.42986  1.587 3.989  4.139 11.6   0.036 0.00 12.401 12.711 12.488 12.732 12.953 13.124 12.533  2.430
 1   8.31  0.29  1.91282  1.132 3.917  4.202 10.8   0.033 0.00 12.739 12.783 12.698 12.771 12.916 13.057 12.672  1.913
 1   8.31  0.53  3.88642  2.499 3.671  2.158 12.6   0.037 0.00 11.124 11.251 12.160 11.162 10.894 10.746 11.840  3.886
 1   8.33 -0.23  1.17371  0.273 3.812  4.428  9.3   0.024 0.00 13.387 13.371 13.596 13.321 13.282 13.315 13.467  1.174
 1   8.33 -0.15  3.28394  2.264 4.065  3.897 12.3   0.037 0.00 11.411 12.120 11.843 12.152 12.407 12.603 11.926  3.284
 1   8.33  0.01  1.53578  0.760 3.863  4.262  8.3   0.018 0.00 11.171 11.155 11.222 11.119 11.169 11.262 11.143  1.536
 1   8.33  0.09  2.55967  1.697 4.004  4.113 12.5   0.037 0.00 13.026 13.413 13.173 13.437 13.668 13.843 13.229  2.560
 1   8.33  0.19  1.31841  0.417 3.806  4.313 10.2   0.030 0.00 13.928 13.876 14.139 13.818 13.775 13.809 13.994  1.318
 1   8.33  0.37  3.25868  2.178 4.030  3.839 12.1   0.037 0.00 11.424 11.915 11.649 11.944 12.193 12.375 11.729  3.259
 1   8.35 -0.21  2.30887  1.583 4.016  4.227 11.5   0.036 0.00 12.313 12.770 12.526 12.796 13.030 13.211 12.582  2.309
