#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf   Mact
 1   8.23  0.35  2.27079  1.442 3.969  4.173 10.0   0.037 0.00 11.166 11.371 11.176 11.385 11.592 11.758 11.204  2.271
 1   8.25 -0.11  2.98929  2.024 4.066  4.097 13.5   0.038 0.00 13.209 13.921 13.644 13.953 14.208 14.407 13.725  2.989
 1   8.27 -0.19  0.77039 -0.634 3.688  4.658  7.5   0.026 0.00 13.856 13.948 14.673 13.875 13.635 13.514 14.534  0.770
 1   8.27  0.01  0.83177 -0.538 3.693  4.612  7.2   0.025 0.00 13.314 13.388 14.105 13.311 13.082 12.970 13.960  0.832
 1   8.29 -0.01  1.46918  0.676 3.851  4.281 10.0   0.037 0.00 13.081 13.075 13.183 13.036 13.062 13.139 13.091  1.469
 1   8.35 -0.05  1.08747  0.040 3.771  4.465  8.9   0.034 0.00 13.569 13.542 13.918 13.478 13.378 13.367 13.739  1.087
 1   8.35  0.03  1.43143  0.619 3.839  4.275  9.0   0.034 0.00 12.222 12.202 12.349 12.157 12.164 12.228 12.244  1.431
 1   8.35  0.13  1.42557  0.588 3.830  4.269  9.4   0.036 0.00 12.699 12.665 12.846 12.615 12.609 12.666 12.728  1.425
 1   8.39 -0.09  1.76265  1.057 3.925  4.274  9.7   0.036 0.00 11.827 11.919 11.813 11.914 12.065 12.208 11.795  1.762
 1   8.49 -0.09  1.05448 -0.013 3.767  4.486  8.5   0.032 0.00 13.301 13.277 13.670 13.213 13.106 13.088 13.487  1.054
 1   8.49  0.21  1.65606  0.871 3.867  4.202  7.7   0.028 0.00 10.293 10.268 10.329 10.231 10.292 10.391 10.250  1.656
 1   8.49  0.27  2.65756  1.793 3.981  3.939  8.9   0.034 0.00  9.187  9.448  9.226  9.467  9.687  9.851  9.273  2.658
 1   8.49  0.31  3.34078  2.212 3.678  2.409 13.7   0.038 0.00 12.941 13.049 13.883 12.964 12.712 12.576 13.579  3.341
 1   8.51  0.03  1.48725  0.702 3.850  4.253 10.7   0.038 0.00 13.715 13.704 13.817 13.663 13.687 13.763 13.723  1.487
 1   8.51  0.05  1.61933  0.864 3.877  4.235 10.1   0.037 0.00 12.709 12.716 12.750 12.686 12.757 12.861 12.681  1.619
 1   8.53 -0.03  2.20342  1.473 3.970  4.133 10.4   0.037 0.00 11.486 11.722 11.524 11.738 11.943 12.104 11.552  2.203
 1   8.53  0.11  1.95849  1.214 3.927  4.170 10.9   0.038 0.00 12.636 12.717 12.603 12.714 12.871 13.015 12.590  1.958
 1   8.57  0.47  1.68777  0.914 3.872  4.186  9.3   0.035 0.00 11.786 11.746 11.802 11.708 11.779 11.887 11.722  1.687
 1   8.59  0.11  2.33716  1.572 3.958  4.014  9.7   0.036 0.00 10.540 10.719 10.533 10.731 10.929 11.083 10.557  2.337
 1   8.59  0.17  1.33634  0.458 3.811  4.295  8.0   0.029 0.00 11.624 11.574 11.820 11.518 11.482 11.521 11.680  1.336
 1   8.59  0.25  1.58960  0.799 3.853  4.199 11.0   0.038 0.00 13.774 13.742 13.852 13.699 13.733 13.817 13.756  1.589
 1   8.61 -0.09  1.77360  1.090 3.922  4.231  7.0   0.023 0.00  9.044  9.117  9.013  9.111  9.260  9.402  8.995  1.773
 1   8.61  0.07  1.43597  0.629 3.836  4.256  9.2   0.035 0.00 12.397 12.371 12.529 12.325 12.328 12.391 12.420  1.436
 1   8.63 -0.43  0.88193 -0.261 3.750  4.592  7.6   0.027 0.00 13.023 13.020 13.454 12.959 12.823 12.783 13.260  0.882
 1   8.63 -0.11  1.68895  1.003 3.909  4.244 11.0   0.038 0.00 13.263 13.326 13.265 13.313 13.437 13.567 13.230  1.688
 1   8.63 -0.05  2.39969  1.681 3.971  3.965  9.1   0.035 0.00  9.666  9.903  9.697  9.920 10.129 10.286  9.732  2.400
 1   8.63 -0.01  2.14608  1.436 3.952  4.089  7.1   0.024 0.00  8.279  8.432  8.254  8.442  8.635  8.790  8.271  2.146
 1   8.63  0.21  2.01648  1.264 3.918  4.096  8.0   0.029 0.00  9.609  9.655  9.560  9.647  9.795  9.934  9.540  2.016
 1   8.63  0.27  2.85269  2.306 3.647  2.122  7.4   0.026 0.00  6.406  6.634  7.633  6.563  6.237  6.042  7.333  2.853
 1   8.65 -0.19  1.47591  0.767 3.877  4.294  9.1   0.035 0.00 11.952 11.980 12.009 11.951 12.019 12.121 11.943  1.476
 1   8.65  0.03  1.38130  0.564 3.829  4.274 10.1   0.037 0.00 13.459 13.436 13.616 13.388 13.378 13.431 13.500  1.381
 1   8.65  0.15  0.89165 -0.418 3.706  4.575  8.1   0.030 0.00 13.916 13.956 14.624 13.875 13.672 13.580 14.450  0.892
 1   8.65  0.19  2.30175  1.539 3.938  3.959  9.1   0.035 0.00 10.022 10.126  9.976 10.129 10.307 10.452  9.983  2.302
 1   8.69 -0.07  2.73011  1.869 3.699  2.749 10.4   0.037 0.00 10.498 10.557 11.231 10.483 10.269 10.164 10.952  2.730
 1   8.71 -0.19  1.12023  0.169 3.795  4.444  9.0   0.034 0.00 13.347 13.331 13.617 13.275 13.209 13.222 13.467  1.120
 1   8.71  0.23  2.62631  1.847 3.889  3.511  7.5   0.026 0.00  7.652  7.630  7.590  7.610  7.726  7.834  7.554  2.626
 1   8.73 -0.09  2.78312  2.033 3.696  2.579  8.4   0.032 0.00  8.087  8.150  8.838  8.076  7.857  7.747  8.554  2.783
 1   8.73  0.05  1.34288  0.506 3.820  4.286  8.6   0.033 0.00 12.104 12.072 12.279 12.020 11.998 12.043 12.153  1.343
 1   8.73  0.07  1.07385  0.009 3.764  4.463  9.3   0.035 0.00 14.046 14.015 14.428 13.947 13.838 13.820 14.240  1.074
 1   8.75  0.23  0.99762 -0.181 3.736  4.509  7.8   0.028 0.00 13.024 13.002 13.541 12.924 12.774 12.725 13.340  0.998
 1   8.77 -0.27  2.42469  2.278 3.669  2.168 10.9   0.038 0.00  9.974 10.127 10.935 10.059  9.786  9.631 10.625  2.425
 1   8.77  0.13  2.51751  1.887 3.851  3.300  9.0   0.034 0.00  9.053  9.004  9.083  8.966  9.014  9.086  9.001  2.518
 1   8.79  0.21  1.49245  0.691 3.834  4.203  9.9   0.037 0.00 12.943 12.903 13.073 12.853 12.856 12.919 12.958  1.492
 1   8.81 -0.17  1.25066  0.424 3.825  4.358  8.5   0.032 0.00 12.211 12.201 12.386 12.154 12.135 12.182 12.270  1.250
 1   8.81  0.41  1.15505  0.148 3.775  4.397  7.7   0.028 0.00 12.100 12.032 12.428 11.957 11.869 11.871 12.244  1.155
 1   8.83  0.05  1.30507  0.457 3.814  4.297  9.5   0.036 0.00 13.129 13.097 13.328 13.043 13.010 13.047 13.194  1.305
 1   8.83  0.05  1.50034  0.745 3.848  4.208 10.7   0.038 0.00 13.608 13.592 13.709 13.551 13.574 13.649 13.614  1.500
 1   8.83  0.23  1.36254  0.508 3.813  4.263  8.7   0.033 0.00 12.199 12.147 12.389 12.090 12.059 12.100 12.250  1.362
 1   8.83  0.31  1.63352  0.877 3.855  4.138  7.8   0.028 0.00 10.378 10.332 10.434 10.288 10.329 10.417 10.340  1.633
 1   8.83  0.31  0.96510 -0.253 3.726  4.527  8.6   0.033 0.00 14.003 13.994 14.585 13.912 13.746 13.685 14.385  0.965
 1   8.85 -0.03  1.26231  0.406 3.812  4.328  8.3   0.031 0.00 12.054 12.026 12.256 11.973 11.937 11.973 12.123  1.262
 1   8.85  0.05  0.63814 -1.042 3.628  4.745  6.1   0.018 0.00 13.474 13.798 14.917 13.757 13.338 13.092 14.928  0.638
 1   8.85  0.05  2.44077  1.721 3.691  2.817 10.2   0.037 0.00 10.668 10.747 11.471 10.670 10.442 10.326 11.193  2.441
 1   8.87  0.27  0.71762 -0.858 3.645  4.678  5.0   0.012 0.00 11.916 12.166 13.197 12.108 11.742 11.534 13.194  0.718
 1   8.89 -0.35  1.49602  0.889 3.900  4.269  9.6   0.036 0.00 12.147 12.209 12.173 12.192 12.298 12.419 12.128  1.495
 1   8.89  0.11  0.84237 -0.524 3.692  4.601  6.9   0.023 0.00 12.980 13.053 13.786 12.973 12.743 12.630 13.646  0.842
 1   8.89  0.27  1.67214  0.934 3.857  4.100  8.5   0.032 0.00 10.936 10.897 10.992 10.856 10.899 10.988 10.901  1.671
 1   8.91 -0.31  1.36291  0.685 3.865  4.295  9.7   0.036 0.00 12.758 12.788 12.850 12.756 12.802 12.889 12.774  1.362
 1   8.91 -0.23  0.83971 -0.421 3.720  4.611  8.0   0.029 0.00 13.823 13.846 14.414 13.776 13.595 13.519 14.215  0.840
 1   8.91 -0.07  1.39746  0.646 3.843  4.255 10.7   0.038 0.00 13.856 13.850 13.982 13.808 13.820 13.887 13.882  1.397
 1   8.91 -0.07  1.91530  1.302 3.901  3.967 11.8   0.038 0.00 13.315 13.352 13.299 13.336 13.456 13.576 13.263  1.915
 1   8.91  0.05  0.47018 -1.463 3.588  4.873  3.6   0.007 0.00 12.028 12.567 13.946 12.666 11.979 11.569 13.899  0.470
 1   8.91  0.13  1.54011  0.788 3.845  4.165  7.5   0.026 0.00 10.300 10.265 10.389 10.221 10.243 10.318 10.290  1.539
 1   8.91  0.13  2.20349  1.529 3.840  3.557 10.5   0.037 0.00 11.447 11.403 11.531 11.359 11.381 11.446 11.430  2.203
 1   8.91  0.23  1.31210  0.439 3.805  4.282  8.8   0.034 0.00 12.473 12.420 12.692 12.360 12.315 12.347 12.543  1.312
 1   8.93 -0.33  1.14245  0.296 3.820  4.423  9.8   0.037 0.00 13.829 13.837 14.038 13.791 13.759 13.796 13.918  1.142
 1   8.93 -0.31  1.04233  0.075 3.790  4.486  8.4   0.032 0.00 12.982 12.973 13.271 12.918 12.842 12.848 13.117  1.042
 1   8.93 -0.19  1.44320  0.760 3.868  4.255 10.1   0.037 0.00 12.971 12.992 13.047 12.960 13.012 13.104 12.973  1.443
 1   8.93 -0.07  0.51112 -1.344 3.603  4.847  5.4   0.014 0.00 13.531 13.953 15.223 13.964 13.427 13.102 15.219  0.511
 1   8.93  0.21  1.92210  1.230 3.867  3.906 10.2   0.037 0.00 11.895 11.869 11.923 11.834 11.899 11.994 11.847  1.922
 1   8.93  0.33  1.60480  0.857 3.846  4.115  8.3   0.031 0.00 10.927 10.876 11.008 10.828 10.854 10.933 10.904  1.604
 1   8.95 -0.13  1.00099 -0.086 3.759  4.505  8.5   0.032 0.00 13.485 13.467 13.887 13.402 13.282 13.255 13.697  1.001
 1   8.95  0.15  1.72566  1.022 3.862  4.047 10.9   0.038 0.00 13.116 13.096 13.170 13.059 13.111 13.201 13.088  1.724
 1   8.95  0.15  2.26414  1.655 3.684  2.821 11.6   0.038 0.00 12.233 12.331 13.104 12.252 12.010 11.883 12.827  2.264
 1   8.97 -0.27  1.67534  1.116 3.905  4.114 11.6   0.038 0.00 13.580 13.643 13.584 13.630 13.750 13.874 13.549  1.674
 1   8.97 -0.23  1.71637  1.151 3.902  4.076 11.4   0.038 0.00 13.292 13.345 13.292 13.330 13.447 13.569 13.255  1.715
 1   8.97 -0.19  1.27116  0.492 3.833  4.328  7.0   0.023 0.00 10.540 10.529 10.685 10.485 10.480 10.537 10.579  1.271
 1   8.97 -0.05  1.91968  1.317 3.878  3.861  9.8   0.037 0.00 11.278 11.282 11.292 11.255 11.337 11.437 11.234  1.918
 1   8.97  0.01  1.66006  0.986 3.869  4.094  9.1   0.035 0.00 11.405 11.403 11.451 11.370 11.432 11.527 11.378  1.659
 1   8.97  0.03  1.16540  0.224 3.789  4.381  9.4   0.036 0.00 13.610 13.576 13.894 13.516 13.443 13.452 13.732  1.165
 1   8.97  0.09  1.25262  0.375 3.802  4.314  9.6   0.036 0.00 13.433 13.394 13.668 13.336 13.284 13.310 13.519  1.252
 1   8.97  0.21  1.12048  0.091 3.768  4.414  9.2   0.035 0.00 13.742 13.699 14.108 13.628 13.526 13.515 13.921  1.120
 1   8.97  0.33  1.57527  0.825 3.840  4.116  8.5   0.032 0.00 11.206 11.152 11.304 11.103 11.119 11.192 11.193  1.574
 1   8.97  0.41  2.19624  1.598 3.681  2.850 10.4   0.037 0.00 11.174 11.273 12.099 11.188 10.940 10.809 11.824  2.196
 1   8.99 -0.05  1.11181  0.134 3.781  4.422  9.2   0.035 0.00 13.636 13.608 13.947 13.547 13.462 13.462 13.778  1.112
 1   8.99  0.31  1.07149 -0.009 3.757  4.449  9.3   0.035 0.00 14.091 14.049 14.512 13.973 13.854 13.831 14.316  1.071
 1   9.01 -0.33  1.87195  1.402 3.875  3.753  9.8   0.037 0.00 11.065 11.083 11.093 11.057 11.133 11.225 11.037  1.872
 1   9.01 -0.07  1.46604  0.764 3.853  4.200 10.7   0.038 0.00 13.561 13.560 13.658 13.522 13.552 13.629 13.569  1.465
 1   9.01  0.05  1.43436  0.679 3.834  4.196  9.2   0.035 0.00 12.272 12.246 12.408 12.200 12.200 12.260 12.298  1.434
 1   9.01  0.09  1.62303  0.925 3.853  4.080 10.9   0.038 0.00 13.357 13.338 13.438 13.298 13.332 13.412 13.347  1.622
 1   9.01  0.25  1.56307  0.816 3.836  4.106 10.5   0.037 0.00 13.230 13.186 13.349 13.137 13.145 13.210 13.236  1.562
 1   9.01  0.31  2.05881  1.396 3.813  3.553 11.0   0.038 0.00 12.279 12.213 12.446 12.155 12.131 12.172 12.306  2.059
 1   9.01  0.33  1.01757 -0.125 3.743  4.487  8.4   0.032 0.00 13.482 13.449 13.971 13.370 13.230 13.190 13.770  1.017
 1   9.03 -0.29  1.21111  0.431 3.832  4.365  8.6   0.033 0.00 12.293 12.299 12.459 12.256 12.246 12.299 12.352  1.211
 1   9.03 -0.13  0.77253 -0.635 3.686  4.650  7.0   0.023 0.00 13.358 13.455 14.198 13.381 13.136 13.012 14.069  0.772
 1   9.03 -0.09  1.81546  1.232 3.868  3.881 11.3   0.038 0.00 12.989 12.990 13.032 12.959 13.021 13.111 12.963  1.813
 1   9.03 -0.07  1.35822  0.604 3.835  4.251  8.1   0.030 0.00 11.360 11.343 11.498 11.298 11.298 11.357 11.391  1.358
 1   9.03 -0.07  1.73858  1.130 3.871  3.980 11.0   0.038 0.00 12.945 12.949 12.985 12.919 12.986 13.081 12.917  1.737
 1   9.03 -0.05  0.65981 -0.961 3.641  4.727  6.1   0.018 0.00 13.273 13.536 14.567 13.479 13.112 12.901 14.567  0.660
 1   9.03 -0.03  2.11363  1.615 3.693  2.867  7.0   0.023 0.00  7.732  7.797  8.497  7.722  7.500  7.388  8.223  2.114
 1   9.03  0.09  1.84547  1.199 3.850  3.849  8.3   0.031 0.00 10.072 10.038 10.137  9.997 10.032 10.109 10.047  1.843
 1   9.03  0.09  1.00321 -0.130 3.747  4.502  8.6   0.033 0.00 13.695 13.672 14.154 13.600 13.464 13.425 13.955  1.003
 1   9.03  0.09  1.31618  0.489 3.812  4.264  9.9   0.037 0.00 13.449 13.413 13.650 13.359 13.324 13.361 13.514  1.316
 1   9.03  0.23  1.58074  0.844 3.837  4.086 10.0   0.037 0.00 12.661 12.618 12.777 12.569 12.578 12.644 12.665  1.580
 1   9.05 -0.23  1.88500  1.384 3.840  3.634 11.2   0.038 0.00 12.511 12.499 12.616 12.461 12.476 12.535 12.524  1.882
 1   9.05 -0.11  1.22323  0.382 3.814  4.344  9.6   0.036 0.00 13.416 13.399 13.625 13.349 13.312 13.347 13.495  1.223
 1   9.05  0.09  1.59805  0.902 3.846  4.071  9.6   0.036 0.00 12.115 12.090 12.210 12.048 12.071 12.145 12.113  1.597
 1   9.05  0.25  1.89719  1.226 3.824  3.734 10.5   0.037 0.00 12.205 12.149 12.340 12.096 12.089 12.142 12.216  1.897
 1   9.05  0.27  1.08832  0.031 3.761  4.433  9.4   0.036 0.00 14.091 14.049 14.491 13.975 13.863 13.844 14.298  1.088
 1   9.07 -0.27  1.22420  0.456 3.833  4.348 10.1   0.037 0.00 13.729 13.737 13.896 13.695 13.686 13.739 13.790  1.224
 1   9.07 -0.17  1.82757  1.293 3.846  3.738 10.2   0.037 0.00 11.738 11.727 11.828 11.689 11.715 11.782 11.740  1.824
 1   9.07 -0.13  1.69353  1.112 3.869  3.977 10.4   0.037 0.00 12.391 12.398 12.439 12.367 12.429 12.521 12.370  1.692
 1   9.07 -0.09  0.86363 -0.406 3.717  4.593  7.5   0.026 0.00 13.284 13.307 13.900 13.234 13.049 12.970 13.707  0.864
 1   9.07  0.11  1.27479  0.422 3.804  4.285  9.1   0.035 0.00 12.815 12.773 13.039 12.716 12.669 12.698 12.893  1.274
 1   9.09 -0.29  1.22016  0.463 3.835  4.348  9.0   0.034 0.00 12.612 12.620 12.772 12.579 12.573 12.629 12.668  1.220
 1   9.09 -0.11  1.21798  0.378 3.813  4.342  9.0   0.034 0.00 12.825 12.807 13.034 12.756 12.718 12.752 12.903  1.218
 1   9.09  0.07  1.53414  0.831 3.840  4.098 10.7   0.038 0.00 13.393 13.368 13.509 13.324 13.335 13.401 13.405  1.533
 1   9.09  0.11  1.14136  0.169 3.779  4.389  9.6   0.036 0.00 13.948 13.908 14.267 13.843 13.757 13.756 14.092  1.141
 1   9.09  0.23  1.52936  0.786 3.828  4.095 10.6   0.038 0.00 13.404 13.358 13.545 13.306 13.301 13.357 13.424  1.528
 1   9.09  0.39  0.77790 -0.698 3.665  4.633  7.0   0.023 0.00 13.515 13.681 14.607 13.604 13.302 13.140 14.558  0.778
 1   9.11 -0.07  0.86429 -0.410 3.715  4.592  8.2   0.031 0.00 13.994 14.022 14.624 13.949 13.761 13.680 14.433  0.864
 1   9.11 -0.03  1.57374  0.923 3.849  4.056  9.4   0.036 0.00 11.864 11.850 11.955 11.811 11.838 11.912 11.865  1.572
 1   9.11  0.05  1.08740  0.072 3.771  4.433  5.6   0.015 0.00 10.189 10.138 10.515 10.072  9.977  9.971 10.336  1.087
 1   9.11  0.07  1.94514  1.575 3.683  2.828 11.1   0.038 0.00 11.932 12.037 12.807 11.960 11.715 11.584 12.530  1.945
 1   9.11  0.15  1.81589  1.160 3.816  3.748 10.6   0.038 0.00 12.470 12.422 12.637 12.368 12.346 12.388 12.506  1.813
 1   9.11  0.19  1.54487  0.814 3.828  4.071  8.0   0.029 0.00 10.735 10.686 10.868 10.635 10.630 10.688 10.749  1.544
 1   9.13 -0.15  1.71763  1.169 3.843  3.821  9.0   0.034 0.00 10.849 10.834 10.949 10.795 10.814 10.878 10.856  1.715
 1   9.13 -0.03  0.85318 -0.452 3.708  4.598  7.9   0.029 0.00 13.799 13.840 14.478 13.764 13.564 13.473 14.298  0.853
 1   9.13 -0.01  1.43813  0.727 3.836  4.157 10.6   0.038 0.00 13.552 13.534 13.687 13.490 13.492 13.552 13.580  1.437
 1   9.13  0.01  1.55366  0.886 3.841  4.055  9.7   0.036 0.00 12.256 12.235 12.368 12.193 12.207 12.274 12.268  1.552
 1   9.13  0.03  1.62457  0.974 3.840  3.981 11.3   0.038 0.00 13.634 13.610 13.745 13.568 13.581 13.646 13.644  1.623
 1   9.13  0.11  1.48302  0.756 3.829  4.114 10.2   0.037 0.00 13.081 13.046 13.226 12.997 12.991 13.046 13.109  1.482
 1   9.13  0.15  0.97158 -0.208 3.734  4.515  8.7   0.033 0.00 13.991 13.981 14.524 13.905 13.750 13.695 14.322  0.971
 1   9.13  0.15  1.20784  0.297 3.790  4.328 10.0   0.037 0.00 14.028 13.984 14.307 13.922 13.852 13.865 14.143  1.207
 1   9.13  0.17  2.04954  1.709 3.677  2.695 10.5   0.037 0.00 10.997 11.114 11.927 11.035 10.780 10.641 11.642  2.050
 1   9.13  0.21  1.51816  0.779 3.824  4.083  7.5   0.026 0.00 10.322 10.266 10.462 10.213 10.203 10.257 10.338  1.517
 1   9.13  0.25  1.82794  1.158 3.803  3.698 11.7   0.038 0.00 13.575 13.516 13.785 13.456 13.412 13.441 13.634  1.825
 1   9.13  0.43  1.66443  0.972 3.825  3.933  9.5   0.036 0.00 11.839 11.769 11.972 11.712 11.706 11.764 11.843  1.663
 1   9.15 -0.25  1.72096  1.225 3.826  3.699  8.5   0.032 0.00 10.208 10.190 10.350 10.147 10.137 10.184 10.243  1.718
 1   9.15 -0.11  0.88630 -0.337 3.727  4.575  8.1   0.030 0.00 13.713 13.721 14.270 13.649 13.481 13.414 14.068  0.886
 1   9.15  0.09  0.95619 -0.229 3.734  4.527  8.7   0.033 0.00 14.042 14.036 14.573 13.961 13.805 13.749 14.372  0.956
 1   9.15  0.09  1.22610  0.354 3.797  4.308  9.2   0.035 0.00 13.086 13.046 13.335 12.986 12.928 12.949 13.181  1.226
 1   9.15  0.31  1.64586  0.953 3.822  3.935 11.0   0.038 0.00 13.387 13.329 13.538 13.274 13.261 13.313 13.408  1.644
 1   9.15  0.37  1.12037  0.111 3.769  4.399  8.1   0.030 0.00 12.593 12.533 12.949 12.459 12.361 12.355 12.762  1.120
 1   9.17 -0.33  0.94033 -0.124 3.764  4.539  8.1   0.030 0.00 13.179 13.170 13.558 13.110 12.996 12.973 13.376  0.940
 1   9.17 -0.19  1.06666  0.094 3.784  4.452  9.2   0.035 0.00 13.735 13.718 14.044 13.660 13.577 13.576 13.881  1.066
 1   9.17 -0.11  1.68798  1.122 3.829  3.806  8.5   0.032 0.00 10.464 10.439 10.597 10.395 10.391 10.443 10.489  1.685
 1   9.17 -0.05  1.65973  1.061 3.833  3.875 10.2   0.037 0.00 12.318 12.295 12.446 12.251 12.253 12.310 12.340  1.657
 1   9.17  0.13  1.35266  0.561 3.813  4.204 10.0   0.037 0.00 13.367 13.327 13.565 13.272 13.238 13.276 13.428  1.352
 1   9.17  0.15  0.95792 -0.237 3.730  4.522  7.9   0.029 0.00 13.262 13.254 13.811 13.177 13.016 12.957 13.610  0.958
 1   9.17  0.15  1.46181  0.722 3.821  4.112 10.5   0.037 0.00 13.465 13.425 13.631 13.372 13.354 13.402 13.504  1.461
 1   9.17  0.29  1.47721  0.729 3.818  4.097  9.9   0.037 0.00 12.847 12.791 13.016 12.735 12.714 12.761 12.882  1.476
 1   9.17  0.33  1.41572  0.639 3.814  4.151 10.0   0.037 0.00 13.172 13.114 13.357 13.055 13.026 13.070 13.216  1.415
 1   9.17  0.33  1.93690  1.657 3.675  2.715 10.2   0.037 0.00 10.828 10.947 11.792 10.864 10.605 10.463 11.508  1.937
 1   9.19 -0.29  1.21011  0.473 3.834  4.329  8.2   0.031 0.00 11.787 11.791 11.945 11.749 11.743 11.798 11.841  1.209
 1   9.19 -0.27  0.86315 -0.335 3.733  4.588  6.9   0.023 0.00 12.508 12.510 13.020 12.442 12.283 12.224 12.819  0.863
 1   9.19 -0.15  1.43987  0.800 3.849  4.137  7.7   0.028 0.00 10.470 10.462 10.566 10.423 10.448 10.521 10.477  1.439
 1   9.19 -0.15  1.80174  1.737 3.689  2.652  9.9   0.037 0.00 10.327 10.417 11.131 10.345 10.112  9.990 10.848  1.765
 1   9.19 -0.09  0.69718 -0.845 3.654  4.690  6.9   0.023 0.00 13.782 13.990 14.926 13.921 13.600 13.422 14.899  0.697
 1   9.19 -0.07  1.55994  0.942 3.840  3.993 10.0   0.037 0.00 12.414 12.399 12.533 12.357 12.368 12.431 12.433  1.558
 1   9.19  0.01  1.16649  0.263 3.792  4.354  9.6   0.036 0.00 13.712 13.679 13.985 13.621 13.552 13.564 13.827  1.166
 1   9.19  0.05  0.50711 -1.370 3.596  4.844  4.0   0.008 0.00 12.196 12.679 13.998 12.733 12.122 11.754 13.976  0.507
 1   9.19  0.05  1.69714  1.069 3.812  3.792  9.2   0.035 0.00 11.297 11.255 11.479 11.203 11.172 11.208 11.346  1.694
 1   9.19  0.05  1.22929  0.378 3.801  4.298  9.3   0.035 0.00 13.126 13.089 13.364 13.032 12.978 13.001 13.215  1.229
 1   9.19  0.05  1.66382  1.031 3.819  3.848 10.6   0.038 0.00 12.793 12.756 12.960 12.706 12.685 12.728 12.834  1.661
 1   9.19  0.11  1.82904  1.664 3.673  2.666  8.0   0.029 0.00  8.610  8.737  9.560  8.660  8.398  8.252  9.278  1.796
 1   9.19  0.15  1.49675  0.777 3.821  4.066 10.9   0.038 0.00 13.728 13.686 13.893 13.634 13.616 13.664 13.766  1.495
 1   9.19  0.23  0.88040 -0.433 3.701  4.567  7.8   0.028 0.00 13.653 13.698 14.395 13.615 13.404 13.307 14.229  0.880
 1   9.21 -0.41  1.33428  0.746 3.860  4.202  9.6   0.036 0.00 12.506 12.536 12.609 12.504 12.541 12.620 12.531  1.333
 1   9.21 -0.15  1.22888  0.447 3.821  4.309  9.5   0.036 0.00 13.151 13.141 13.341 13.093 13.067 13.109 13.219  1.228
 1   9.21 -0.09  0.75029 -0.699 3.675  4.658  7.3   0.025 0.00 13.817 13.947 14.755 13.872 13.605 13.464 14.660  0.750
 1   9.21 -0.09  1.34041  0.623 3.830  4.209 10.7   0.038 0.00 13.912 13.899 14.068 13.854 13.845 13.898 13.957  1.339
 1   9.21 -0.05  1.46684  0.805 3.835  4.087 10.6   0.038 0.00 13.358 13.342 13.493 13.298 13.301 13.360 13.387  1.465
 1   9.21 -0.03  1.36950  0.647 3.826  4.178  9.4   0.036 0.00 12.552 12.529 12.711 12.482 12.468 12.518 12.595  1.368
 1   9.21 -0.01  1.50926  0.850 3.831  4.036 10.7   0.038 0.00 13.345 13.322 13.487 13.276 13.273 13.327 13.376  1.508
 1   9.21  0.01  1.28073  0.486 3.811  4.251  9.8   0.037 0.00 13.356 13.326 13.562 13.274 13.236 13.270 13.427  1.280
 1   9.21  0.01  1.76113  1.241 3.692  3.155  9.9   0.037 0.00 11.566 11.648 12.361 11.573 11.345 11.228 12.100  1.757
