#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf   Mact
 1   8.29  0.11  1.31417  0.427 3.811  4.320  8.9   0.032 0.00 12.603 12.561 12.804 12.506 12.469 12.506 12.666  1.314
 1   8.29  0.11  1.40776  0.567 3.828  4.278  9.7   0.035 0.00 13.052 13.018 13.204 12.969 12.959 13.014 13.085  1.408
 1   8.29  0.15  0.84421 -0.539 3.688  4.603  6.3   0.016 0.00 12.419 12.495 13.250 12.414 12.178 12.061 13.122  0.844
 1   8.31  0.41  1.65635  0.862 3.869  4.217 11.0   0.037 0.00 13.615 13.581 13.648 13.542 13.606 13.709 13.564  1.656
 1   8.33 -0.11  1.29519  0.453 3.827  4.350  9.8   0.035 0.00 13.437 13.425 13.608 13.378 13.362 13.411 13.492  1.295
 1   8.33  0.13  1.45986  0.634 3.836  4.260  8.9   0.032 0.00 12.085 12.052 12.210 12.004 12.009 12.074 12.100  1.460
 1   8.33  0.25  1.52506  0.705 3.843  4.233 10.6   0.037 0.00 13.608 13.570 13.715 13.523 13.539 13.612 13.608  1.525
 1   8.33  0.31  3.58057  2.408 4.010  3.570 11.4   0.038 0.00 10.149 10.547 10.292 10.574 10.814 10.978 10.367  3.581
 1   8.35 -0.09  1.10132  0.084 3.779  4.457  9.3   0.034 0.00 13.861 13.834 14.181 13.773 13.684 13.681 14.010  1.101
 1   8.35  0.03  0.99321 -0.164 3.745  4.526  8.2   0.028 0.00 13.380 13.359 13.840 13.287 13.150 13.109 13.642  0.993
 1   8.35  0.13  0.99836 -0.174 3.740  4.518  7.4   0.023 0.00 12.606 12.580 13.091 12.505 12.362 12.317 12.892  0.998
 1   8.35  0.21  2.70918  1.794 4.003  4.036 10.1   0.036 0.00 10.385 10.757 10.515 10.781 11.014 11.188 10.574  2.709
 1   8.37  0.37  1.20295  0.221 3.784  4.378  9.9   0.036 0.00 14.117 14.056 14.417 13.986 13.909 13.919 14.242  1.203
 1   8.39  0.01  2.21399  1.448 3.975  4.183 10.0   0.036 0.00 11.150 11.404 11.198 11.421 11.631 11.797 11.230  2.214
 1   8.39  0.43  0.87954 -0.462 3.698  4.582  5.7   0.013 0.00 11.625 11.660 12.395 11.572 11.357 11.259 12.248  0.880
 1   8.41  0.01  1.28462  0.406 3.812  4.335  5.9   0.014 0.00  9.655  9.608  9.836  9.555  9.522  9.561  9.703  1.285
 1   8.41  0.09  1.04246 -0.073 3.754  4.491  8.8   0.031 0.00 13.752 13.722 14.175 13.651 13.527 13.498 13.979  1.042
 1   8.41  0.13  1.90730  1.148 3.922  4.203  7.4   0.023 0.00  9.300  9.356  9.253  9.349  9.500  9.644  9.234  1.907
 1   8.43 -0.01  2.73697  1.875 4.017  4.014  4.4   0.008 0.00  4.484  4.912  4.651  4.938  5.181  5.363  4.718  2.737
 1   8.43  0.05  3.35892  2.332 3.982  3.506  6.3   0.016 0.00  5.241  5.506  5.268  5.529  5.754  5.905  5.328  3.359
 1   8.43  0.19  2.19777  1.404 3.952  4.130  9.5   0.034 0.00 10.760 10.908 10.737 10.916 11.108 11.265 10.751  2.198
 1   8.43  0.23  0.68743 -0.942 3.637  4.710  6.0   0.014 0.00 13.125 13.421 14.501 13.376 12.975 12.742 14.504  0.687
 1   8.43  0.27  2.23106  1.431 3.955  4.122 11.5   0.038 0.00 12.693 12.850 12.675 12.859 13.054 13.212 12.693  2.231
 1   8.43  0.33  0.94570 -0.305 3.720  4.543  7.6   0.024 0.00 13.132 13.129 13.750 13.045 12.870 12.801 13.560  0.946
 1   8.45 -0.25  1.83760  1.189 3.959  4.296 11.1   0.038 0.00 12.897 13.105 12.930 13.116 13.306 13.465 12.943  1.837
 1   8.45 -0.21  1.83902  1.178 3.954  4.286  9.4   0.034 0.00 11.225 11.407 11.238 11.416 11.602 11.760 11.248  1.839
 1   8.45  0.17  0.62449 -1.095 3.621  4.760  5.0   0.010 0.00 12.507 12.875 14.044 12.858 12.389 12.110 14.051  0.624
 1   8.45  0.39  1.17337  0.167 3.778  4.397  8.6   0.030 0.00 12.952 12.886 13.270 12.813 12.729 12.733 13.090  1.173
 1   8.47 -0.19  1.85958  1.195 3.954  4.274 10.7   0.037 0.00 12.484 12.666 12.499 12.675 12.861 13.018 12.509  1.859
 1   8.47 -0.09  2.17370  1.455 3.979  4.183  9.8   0.035 0.00 10.934 11.209 11.000 11.228 11.439 11.606 11.034  2.174
 1   8.47 -0.07  2.56678  1.774 4.009  4.054  9.8   0.035 0.00 10.134 10.550 10.306 10.576 10.808 10.982 10.365  2.567
 1   8.49 -0.09  2.00367  1.304 3.959  4.217  9.4   0.034 0.00 10.910 11.102 10.923 11.113 11.307 11.466 10.940  2.004
 1   8.49  0.07  1.47545  0.676 3.844  4.253  9.4   0.034 0.00 12.481 12.459 12.591 12.416 12.432 12.503 12.490  1.475
 1   8.49  0.55  2.39083  1.576 3.965  4.048  8.2   0.028 0.00  9.030  9.204  9.006  9.216  9.426  9.591  9.038  2.391
 1   8.51 -0.15  2.07358  1.389 3.973  4.204 10.4   0.037 0.00 11.696 11.951 11.751 11.968 12.174 12.338 11.779  2.074
 1   8.51  0.09  2.21099  1.448 3.959  4.116 10.7   0.037 0.00 11.850 12.034 11.852 12.045 12.241 12.399 11.872  2.211
 1   8.53  0.11  2.71465  1.870 3.982  3.875 10.2   0.036 0.00 10.296 10.573 10.351 10.593 10.812 10.972 10.398  2.715
 1   8.53  0.13  2.01945  1.268 3.932  4.150 11.4   0.038 0.00 13.001 13.096 12.969 13.095 13.260 13.406 12.962  2.019
 1   8.53  0.15  1.09718  0.030 3.764  4.450  8.5   0.029 0.00 13.195 13.153 13.572 13.083 12.975 12.959 13.384  1.097
 1   8.55  0.15  2.54805  1.733 3.970  3.939 10.4   0.037 0.00 10.838 11.063 10.856 11.080 11.290 11.447 10.894  2.548
 1   8.57  0.01  1.83563  1.119 3.920  4.208  8.2   0.028 0.00 10.174 10.239 10.143 10.232 10.378 10.518 10.121  1.835
 1   8.57  0.01  1.16790  0.206 3.789  4.401  8.8   0.031 0.00 13.056 13.020 13.335 12.960 12.888 12.898 13.174  1.168
 1   8.57  0.37  1.60133  0.812 3.855  4.198  9.3   0.034 0.00 12.041 11.996 12.102 11.951 11.992 12.082 12.006  1.601
 1   8.59 -0.05  0.63757 -1.025 3.634  4.749  6.1   0.015 0.00 13.432 13.722 14.796 13.671 13.280 13.053 14.802  0.638
 1   8.59  0.01  1.52763  0.765 3.860  4.243 10.7   0.037 0.00 13.557 13.555 13.636 13.519 13.561 13.647 13.553  1.527
 1   8.59  0.51  2.22080  1.450 3.941  4.046  9.4   0.034 0.00 10.546 10.638 10.486 10.639 10.823 10.977 10.494  2.221
 1   8.61 -0.37  1.15622  0.310 3.826  4.439  7.8   0.025 0.00 11.795 11.800 11.977 11.756 11.734 11.780 11.866  1.156
 1   8.61 -0.19  1.37241  0.616 3.853  4.317  8.5   0.029 0.00 11.730 11.736 11.835 11.699 11.725 11.802 11.747  1.372
 1   8.61  0.53  1.64778  0.870 3.864  4.186 11.2   0.038 0.00 13.796 13.748 13.833 13.705 13.762 13.862 13.743  1.647
 1   8.63  0.07  1.40014  0.582 3.829  4.265  7.8   0.025 0.00 11.116 11.078 11.254 11.029 11.023 11.080 11.139  1.400
 1   8.63  0.11  1.29592  0.413 3.808  4.314  9.1   0.033 0.00 12.837 12.795 13.049 12.739 12.697 12.730 12.907  1.296
 1   8.63  0.19  3.00751  2.051 3.681  2.534  9.5   0.034 0.00  9.143  9.245 10.045  9.164  8.917  8.785  9.750  3.008
 1   8.63  0.43  2.18444  1.425 3.934  4.033 10.5   0.037 0.00 11.708 11.784 11.650 11.783 11.956 12.104 11.649  2.184
 1   8.65  0.01  0.87614 -0.424 3.710  4.589  8.2   0.028 0.00 14.029 14.063 14.696 13.987 13.791 13.703 14.514  0.876
 1   8.65  0.43  1.31994  0.431 3.806  4.298  9.8   0.035 0.00 13.493 13.424 13.705 13.360 13.319 13.357 13.552  1.320
 1   8.67  0.27  1.73455  0.976 3.878  4.158 10.1   0.036 0.00 12.430 12.414 12.447 12.381 12.460 12.569 12.376  1.734
 1   8.67  0.43  2.27910  1.523 3.933  3.952 11.2   0.038 0.00 12.163 12.238 12.101 12.237 12.411 12.557 12.103  2.279
 1   8.69 -0.09  1.73346  1.056 3.912  4.216 10.5   0.037 0.00 12.630 12.697 12.624 12.686 12.816 12.949 12.594  1.733
 1   8.69  0.03  0.99853 -0.144 3.748  4.519  8.7   0.031 0.00 13.830 13.808 14.280 13.737 13.603 13.565 14.081  0.998
 1   8.69  0.07  1.16068  0.182 3.784  4.400  9.1   0.033 0.00 13.414 13.374 13.713 13.311 13.232 13.237 13.544  1.161
 1   8.69  0.15  1.34339  0.480 3.813  4.286  9.5   0.034 0.00 13.070 13.027 13.264 12.972 12.939 12.979 13.128  1.343
 1   8.69  0.21  1.06475 -0.040 3.753  4.465  7.5   0.023 0.00 12.371 12.326 12.790 12.252 12.130 12.103 12.593  1.065
 1   8.73  0.13  1.03591 -0.085 3.751  4.487  7.9   0.026 0.00 12.881 12.846 13.313 12.773 12.646 12.614 13.115  1.036
 1   8.73  0.13  1.69309  0.950 3.876  4.165  9.0   0.032 0.00 11.395 11.387 11.420 11.355 11.428 11.533 11.351  1.692
 1   8.73  0.23  2.03875  1.306 3.910  4.026  9.6   0.035 0.00 11.106 11.137 11.064 11.123 11.259 11.392 11.035  2.039
 1   8.75 -0.07  1.71680  1.039 3.904  4.195  8.2   0.028 0.00 10.373 10.414 10.361 10.398 10.517 10.645 10.322  1.716
 1   8.75  0.51  1.75449  1.008 3.877  4.127 11.7   0.038 0.00 13.950 13.913 13.954 13.877 13.957 14.069 13.879  1.754
 1   8.77 -0.17  1.77792  1.148 3.925  4.184  9.4   0.034 0.00 11.301 11.391 11.280 11.388 11.539 11.679 11.266  1.777
 1   8.77  0.03  1.14562  0.167 3.783  4.409  9.6   0.035 0.00 13.953 13.918 14.256 13.856 13.776 13.779 14.088  1.145
 1   8.77  0.09  1.02970 -0.087 3.752  4.492  9.1   0.033 0.00 14.087 14.059 14.520 13.987 13.860 13.828 14.322  1.030
 1   8.77  0.15  1.84726  1.125 3.893  4.095 10.1   0.036 0.00 12.056 12.068 12.050 12.045 12.150 12.269 11.999  1.846
 1   8.79 -0.19  1.79331  1.177 3.927  4.169  9.1   0.033 0.00 10.928 11.025 10.907 11.024 11.179 11.320 10.896  1.792
 1   8.79 -0.15  1.95019  1.334 3.935  4.081 10.9   0.037 0.00 12.335 12.455 12.316 12.458 12.626 12.768 12.316  1.950
 1   8.79 -0.07  1.14393  0.184 3.789  4.415  3.8   0.006 0.00  8.110  8.059  8.360  8.000  7.932  7.946  8.204  1.144
 1   8.79 -0.05  2.58248  1.834 3.698  2.753 10.6   0.037 0.00 10.784 10.847 11.530 10.772 10.556 10.448 11.251  2.582
 1   8.79  0.05  2.65963  1.905 3.690  2.666 11.0   0.037 0.00 11.008 11.089 11.819 11.011 10.782 10.664 11.535  2.660
 1   8.79  0.13  1.82618  1.111 3.891  4.098 10.0   0.036 0.00 11.992 12.003 11.989 11.979 12.081 12.198 11.937  1.825
 1   8.79  0.31  1.17829  0.191 3.779  4.382  9.7   0.035 0.00 13.992 13.936 14.309 13.866 13.782 13.786 14.131  1.178
 1   8.81 -0.27  0.30261 -1.847 3.577  5.018  4.0   0.007 0.00 13.387 13.916 15.366 13.999 13.322 12.916 15.297  0.303
 1   8.81 -0.11  0.99805 -0.100 3.757  4.509  6.7   0.018 0.00 11.719 11.689 12.113 11.623 11.503 11.475 11.923  0.998
 1   8.81  0.15  1.57134  0.809 3.851  4.175 10.2   0.036 0.00 12.948 12.923 13.034 12.880 12.910 12.990 12.939  1.571
 1   8.81  0.25  2.19791  1.484 3.895  3.823  9.6   0.035 0.00 10.659 10.658 10.617 10.639 10.757 10.875 10.578  2.198
 1   8.81  0.29  0.68743 -0.938 3.636  4.704  5.5   0.012 0.00 12.616 12.916 14.004 12.874 12.466 12.229 14.006  0.687
 1   8.83 -0.23  1.35970  0.635 3.855  4.302  9.0   0.032 0.00 12.183 12.195 12.288 12.159 12.188 12.266 12.202  1.359
 1   8.83 -0.21  1.33251  0.585 3.847  4.313  6.8   0.019 0.00 10.109 10.103 10.214 10.064 10.083 10.156 10.122  1.332
 1   8.83 -0.11  1.65123  0.989 3.895  4.192  7.8   0.025 0.00 10.097 10.125 10.097 10.105 10.210 10.330 10.050  1.650
 1   8.83 -0.05  1.70565  1.033 3.895  4.162  8.9   0.032 0.00 11.088 11.117 11.090 11.096 11.201 11.320 11.042  1.705
 1   8.83 -0.03  1.54666  0.828 3.867  4.212  8.9   0.032 0.00 11.601 11.601 11.660 11.568 11.622 11.715 11.584  1.546
 1   8.83  0.11  1.23756  0.328 3.797  4.338  8.4   0.029 0.00 12.351 12.304 12.593 12.244 12.187 12.209 12.440  1.237
 1   8.83  0.13  1.61010  0.866 3.859  4.159 10.0   0.036 0.00 12.604 12.586 12.672 12.547 12.591 12.678 12.585  1.609
 1   8.85 -0.11  1.07017  0.048 3.775  4.464  8.1   0.027 0.00 12.750 12.719 13.079 12.658 12.563 12.556 12.904  1.070
 1   8.85  0.21  2.04467  1.341 3.887  3.903 11.7   0.038 0.00 13.118 13.115 13.104 13.090 13.191 13.303 13.052  2.045
 1   8.85  0.23  0.97871 -0.221 3.731  4.518  8.7   0.031 0.00 14.022 14.010 14.574 13.931 13.772 13.715 14.373  0.979
 1   8.85  0.41  2.39622  1.664 3.683  2.831  9.2   0.033 0.00  9.810  9.898 10.712  9.812  9.570  9.443 10.435  2.396
 1   8.85  0.49  1.15515  0.151 3.775  4.395  9.4   0.034 0.00 13.793 13.724 14.127 13.647 13.559 13.561 13.942  1.155
 1   8.87 -0.19  1.49588  0.824 3.879  4.253  9.6   0.035 0.00 12.311 12.339 12.360 12.312 12.385 12.488 12.297  1.495
 1   8.87  0.07  1.45827  0.686 3.839  4.216  8.3   0.028 0.00 11.356 11.325 11.471 11.280 11.289 11.355 11.366  1.458
 1   8.87  0.07  1.62030  0.901 3.865  4.154 10.7   0.037 0.00 13.218 13.212 13.276 13.177 13.231 13.323 13.197  1.619
 1   8.87  0.13  1.73253  1.019 3.873  4.097  9.4   0.034 0.00 11.622 11.611 11.649 11.578 11.649 11.752 11.578  1.731
 1   8.87  0.13  1.72905  1.015 3.873  4.098 10.7   0.037 0.00 12.932 12.924 12.965 12.891 12.961 13.062 12.893  1.728
 1   8.87  0.21  1.56400  0.795 3.843  4.155 10.0   0.036 0.00 12.784 12.747 12.886 12.701 12.719 12.791 12.781  1.563
 1   8.87  0.27  1.31830  0.444 3.806  4.283  6.7   0.018 0.00 10.359 10.290 10.555 10.229 10.189 10.226 10.408  1.318
 1   8.89 -0.11  1.91791  1.315 3.910  3.993  9.9   0.036 0.00 11.383 11.440 11.360 11.430 11.564 11.691 11.335  1.918
 1   8.89 -0.01  1.66537  0.982 3.880  4.142  8.1   0.027 0.00 10.415 10.419 10.434 10.391 10.471 10.578 10.372  1.664
 1   8.89 -0.01  2.44591  1.807 3.694  2.740 11.0   0.037 0.00 11.253 11.328 12.035 11.252 11.028 10.914 11.755  2.446
 1   8.89  0.11  1.30343  0.445 3.809  4.291  7.5   0.023 0.00 11.157 11.107 11.352 11.051 11.014 11.050 11.213  1.303
 1   8.89  0.13  1.37846  0.557 3.821  4.248  8.0   0.026 0.00 11.377 11.331 11.538 11.278 11.259 11.307 11.412  1.378
 1   8.91 -0.23  1.77504  1.204 3.916  4.092 10.6   0.037 0.00 12.359 12.437 12.347 12.431 12.569 12.700 12.326  1.773
 1   8.91 -0.19  1.20936  0.364 3.819  4.376  6.0   0.014 0.00  9.860  9.834 10.034  9.786  9.759  9.802  9.913  1.209
 1   8.91 -0.11  1.35876  0.600 3.841  4.280  9.2   0.033 0.00 12.471 12.464 12.601 12.422 12.430 12.494 12.500  1.358
 1   8.91 -0.01  1.67797  1.001 3.879  4.124  9.4   0.034 0.00 11.668 11.676 11.695 11.648 11.727 11.832 11.632  1.677
 1   8.91  0.09  2.08613  1.428 3.872  3.762 11.4   0.038 0.00 12.600 12.584 12.613 12.554 12.629 12.724 12.548  2.086
 1   8.91  0.23  1.63187  0.887 3.850  4.110 11.0   0.037 0.00 13.551 13.517 13.632 13.473 13.504 13.584 13.535  1.631
 1   8.91  0.27  0.89066 -0.423 3.703  4.569  8.0   0.026 0.00 13.828 13.865 14.559 13.782 13.575 13.481 14.392  0.891
 1   8.91  0.27  1.78745  1.073 3.866  4.027  9.0   0.032 0.00 11.087 11.054 11.116 11.016 11.078 11.176 11.036  1.786
 1   8.91  0.37  1.91682  1.220 3.872  3.936 11.4   0.038 0.00 13.121 13.086 13.129 13.051 13.126 13.230 13.055  1.917
 1   8.91  0.43  1.38221  0.547 3.816  4.241 10.0   0.036 0.00 13.402 13.335 13.579 13.274 13.249 13.298 13.437  1.382
 1   8.91  0.49  2.20651  1.512 3.836  3.559  7.3   0.022 0.00  8.289  8.199  8.352  8.146  8.168  8.239  8.238  2.207
 1   8.93 -0.15  2.09426  1.530 3.864  3.631 10.9   0.037 0.00 11.844 11.838 11.879 11.808 11.869 11.952 11.812  2.094
 1   8.93 -0.07  1.20567  0.317 3.805  4.366  9.1   0.033 0.00 13.077 13.050 13.306 12.996 12.947 12.973 13.165  1.205
 1   8.93  0.01  2.13356  1.500 3.850  3.614  9.8   0.035 0.00 10.821 10.791 10.879 10.754 10.792 10.865 10.794  2.134
 1   8.93  0.23  2.15125  1.462 3.836  3.599  7.2   0.021 0.00  8.316  8.249  8.390  8.201  8.220  8.286  8.283  2.151
 1   8.93  0.37  1.12409  0.095 3.769  4.414  9.1   0.033 0.00 13.632 13.575 13.995 13.501 13.401 13.394 13.807  1.124
 1   8.93  0.37  2.17428  1.485 3.830  3.557 10.0   0.036 0.00 11.057 10.987 11.159 10.934 10.942 11.003 11.040  2.174
 1   8.93  0.47  1.73891  1.021 3.859  4.041 10.7   0.037 0.00 12.919 12.867 12.959 12.823 12.874 12.969 12.867  1.738
 1   8.95 -0.27  1.62491  1.045 3.904  4.165 11.4   0.038 0.00 13.558 13.620 13.567 13.605 13.722 13.845 13.530  1.624
 1   8.95 -0.13  1.71641  1.104 3.894  4.089 10.8   0.037 0.00 12.810 12.846 12.819 12.826 12.929 13.045 12.772  1.715
 1   8.95 -0.11  1.59142  0.939 3.879  4.162  9.6   0.035 0.00 12.022 12.041 12.060 12.013 12.089 12.192 11.997  1.590
 1   8.95  0.13  2.22662  1.611 3.685  2.861  7.0   0.020 0.00  7.743  7.825  8.584  7.746  7.509  7.386  8.311  2.227
 1   8.95  0.13  1.63900  0.922 3.856  4.101 10.5   0.037 0.00 12.966 12.945 13.037 12.905 12.945 13.029 12.949  1.638
 1   8.95  0.21  1.70060  0.979 3.854  4.051  9.3   0.034 0.00 11.622 11.587 11.686 11.546 11.585 11.669 11.595  1.699
 1   8.95  0.25  1.42058  0.609 3.821  4.212  8.5   0.029 0.00 11.747 11.692 11.905 11.637 11.620 11.671 11.775  1.420
 1   8.95  0.25  1.66895  0.940 3.851  4.071  9.1   0.033 0.00 11.519 11.478 11.588 11.435 11.469 11.552 11.492  1.668
 1   8.97 -0.37  1.88093  1.417 3.902  3.848 11.0   0.037 0.00 12.227 12.281 12.216 12.270 12.390 12.505 12.187  1.881
 1   8.97 -0.17  0.75020 -0.683 3.680  4.663  6.4   0.017 0.00 12.877 12.985 13.753 12.912 12.657 12.525 13.640  0.750
 1   8.97 -0.13  2.20811  1.696 3.700  2.832 12.1   0.038 0.00 12.629 12.690 13.355 12.617 12.404 12.298 13.079  2.208
 1   8.97  0.03  1.41653  0.652 3.833  4.217 10.5   0.037 0.00 13.640 13.618 13.781 13.571 13.570 13.629 13.670  1.416
 1   8.97  0.07  1.27339  0.416 3.807  4.300  7.8   0.025 0.00 11.529 11.484 11.735 11.428 11.386 11.419 11.594  1.273
 1   8.99 -0.31  1.86568  1.379 3.892  3.844 10.6   0.037 0.00 11.923 11.961 11.924 11.944 12.049 12.157 11.884  1.866
 1   8.99 -0.15  1.48387  0.815 3.868  4.212 10.4   0.037 0.00 13.133 13.149 13.202 13.117 13.171 13.263 13.129  1.483
 1   8.99 -0.11  1.15232  0.228 3.796  4.402  8.0   0.026 0.00 12.201 12.171 12.453 12.115 12.053 12.070 12.304  1.152
 1   8.99 -0.05  2.20277  1.676 3.695  2.832 11.0   0.037 0.00 11.579 11.650 12.344 11.576 11.354 11.243 12.067  2.203
 1   8.99  0.07  1.04409 -0.038 3.758  4.474  9.2   0.033 0.00 14.065 14.035 14.470 13.966 13.848 13.823 14.278  1.044
 1   8.99  0.07  1.68883  1.009 3.863  4.053 10.2   0.036 0.00 12.448 12.436 12.504 12.400 12.452 12.541 12.425  1.687
 1   8.99  0.17  1.73409  1.035 3.854  4.005 10.0   0.036 0.00 12.183 12.154 12.250 12.113 12.153 12.236 12.160  1.733
 1   8.99  0.17  2.31345  1.843 3.676  2.610 11.5   0.038 0.00 11.663 11.784 12.603 11.704 11.447 11.306 12.312  2.313
 1   8.99  0.19  2.16408  1.590 3.681  2.852  9.0   0.032 0.00  9.796  9.898 10.691  9.819  9.571  9.439 10.417  2.164
 1   8.99  0.37  1.64764  0.922 3.846  4.061  6.2   0.015 0.00  8.666  8.596  8.723  8.547  8.577  8.660  8.620  1.646
 1   9.01 -0.23  1.14192  0.257 3.807  4.414  9.0   0.032 0.00 13.127 13.116 13.358 13.065 13.017 13.044 13.223  1.142
 1   9.01 -0.13  1.36192  0.628 3.843  4.262  9.5   0.034 0.00 12.700 12.697 12.826 12.656 12.667 12.734 12.728  1.361
 1   9.01 -0.09  1.40012  0.673 3.845  4.236  7.2   0.021 0.00 10.287 10.270 10.389 10.229 10.247 10.318 10.294  1.399
 1   9.01 -0.09  1.59458  0.950 3.871  4.122  9.6   0.035 0.00 11.996 12.004 12.045 11.974 12.037 12.133 11.976  1.593
 1   9.01 -0.03  1.35822  0.587 3.830  4.249 10.5   0.037 0.00 13.801 13.784 13.956 13.737 13.729 13.782 13.843  1.358
 1   9.01  0.01  1.71284  1.062 3.867  4.023  9.3   0.034 0.00 11.416 11.409 11.461 11.376 11.436 11.528 11.387  1.711
 1   9.01  0.05  1.25634  0.397 3.805  4.307  9.1   0.033 0.00 12.878 12.841 13.099 12.785 12.739 12.768 12.956  1.256
