#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf   Mact
 1   8.21  0.35  1.32975  0.431 3.808  4.308 10.4   0.035 0.00 14.094 14.032 14.302 13.970 13.931 13.969 14.153  1.330
 1   8.23 -0.21  2.25952  1.525 4.015  4.273  9.0   0.028 0.00  9.957 10.405 10.160 10.431 10.665 10.848 10.215  2.260
 1   8.23  0.21  2.93557  1.926 4.031  4.049 10.0   0.034 0.00  9.955 10.460 10.197 10.489 10.736 10.922 10.270  2.936
 1   8.25 -0.31  1.57998  0.914 3.919  4.345  8.1   0.023 0.00 10.585 10.669 10.579 10.661 10.800 10.939 10.553  1.580
 1   8.25 -0.23  3.84564  2.613 4.074  3.653 14.2   0.038 0.00 12.437 13.199 12.919 13.232 13.489 13.684 13.007  3.846
 1   8.25 -0.01  3.96717  2.636 4.043  3.521 10.4   0.035 0.00  8.581  9.165  8.892  9.195  9.444  9.623  8.977  3.967
 1   8.25  0.19  1.50631  0.680 3.840  4.242 10.4   0.035 0.00 13.470 13.436 13.586 13.388 13.400 13.469 13.477  1.506
 1   8.25  0.53  2.33502  1.495 3.975  4.159 10.7   0.036 0.00 11.733 11.955 11.747 11.970 12.185 12.356 11.783  2.335
 1   8.27 -0.13  1.13174  0.156 3.790  4.443  9.4   0.031 0.00 13.781 13.756 14.060 13.699 13.627 13.636 13.903  1.132
 1   8.27 -0.11  3.73261  2.518 4.066  3.702 11.1   0.037 0.00  9.574 10.285 10.006 10.317 10.573 10.766 10.093  3.733
 1   8.27  0.05  3.56562  2.372 4.062  3.811  9.3   0.030 0.00  8.139  8.811  8.530  8.842  9.099  9.295  8.617  3.566
 1   8.29  0.13  1.40582  0.560 3.826  4.277  9.6   0.032 0.00 12.970 12.931 13.122 12.880 12.868 12.922 13.001  1.406
 1   8.29  0.41  2.54090  1.658 3.994  4.108 11.4   0.037 0.00 12.024 12.341 12.109 12.362 12.590 12.765 12.161  2.541
 1   8.31 -0.19  1.95045  1.266 3.971  4.294  9.4   0.031 0.00 11.005 11.250 11.054 11.266 11.469 11.636 11.078  1.950
 1   8.31  0.01  2.65938  1.780 4.023  4.119 11.0   0.037 0.00 11.320 11.801 11.548 11.829 12.068 12.250 11.613  2.659
 1   8.31  0.09  3.04552  2.039 4.039  3.985 10.8   0.036 0.00 10.473 11.032 10.764 11.061 11.310 11.497 10.841  3.046
 1   8.31  0.11  3.67263  2.468 4.023  3.573 12.0   0.038 0.00 10.600 11.074 10.812 11.102 11.346 11.514 10.890  3.673
 1   8.31  0.13  1.13966  0.111 3.774  4.425  9.0   0.028 0.00 13.493 13.447 13.824 13.379 13.287 13.282 13.645  1.140
 1   8.31  0.33  1.04869 -0.084 3.749  4.483  9.0   0.028 0.00 13.980 13.937 14.433 13.858 13.729 13.697 14.232  1.049
 1   8.33 -0.19  1.49694  0.774 3.883  4.316  9.5   0.031 0.00 12.336 12.367 12.381 12.341 12.419 12.526 12.319  1.497
 1   8.33  0.03  2.83031  1.904 4.031  4.056  9.9   0.033 0.00  9.910 10.429 10.168 10.458 10.702 10.887 10.238  2.830
 1   8.33  0.13  1.33077  0.449 3.813  4.310  9.4   0.031 0.00 13.048 13.004 13.242 12.949 12.916 12.955 13.106  1.331
 1   8.35  0.27  1.97609  1.195 3.926  4.189  8.2   0.023 0.00  9.983 10.039  9.924 10.033 10.193 10.342  9.911  1.976
 1   8.37 -0.27  1.04175  0.024 3.782  4.505  8.6   0.026 0.00 13.311 13.292 13.619 13.235 13.149 13.147 13.455  1.042
 1   8.37 -0.05  2.56616  1.741 4.018  4.123 11.7   0.038 0.00 12.117 12.578 12.330 12.605 12.841 13.020 12.391  2.566
 1   8.37 -0.01  1.62911  0.881 3.887  4.261 10.7   0.036 0.00 13.267 13.291 13.295 13.265 13.353 13.465 13.236  1.629
 1   8.37  0.01  2.13623  1.379 3.968  4.205  8.4   0.025 0.00  9.723  9.936  9.739  9.950 10.154 10.320  9.765  2.136
 1   8.37  0.51  2.06412  1.277 3.938  4.172 10.5   0.035 0.00 12.077 12.161 12.025 12.160 12.336 12.491 12.023  2.064
 1   8.39  0.09  2.92504  1.982 4.021  3.950 11.5   0.037 0.00 11.314 11.780 11.524 11.807 12.048 12.225 11.593  2.925
 1   8.41  0.07  0.86583 -0.467 3.701  4.594  7.6   0.020 0.00 13.537 13.580 14.255 13.501 13.291 13.194 14.086  0.866
 1   8.45 -0.19  1.89485  1.227 3.960  4.274 10.4   0.035 0.00 12.103 12.307 12.129 12.318 12.510 12.670 12.144  1.895
 1   8.45 -0.03  2.84960  1.973 4.018  3.939 10.9   0.036 0.00 10.736 11.198 10.945 11.225 11.463 11.638 11.011  2.850
 1   8.45  0.25  1.59739  0.800 3.856  4.210  9.8   0.033 0.00 12.571 12.537 12.638 12.495 12.534 12.622 12.545  1.597
 1   8.45  0.27  2.67084  1.792 3.989  3.973 10.6   0.036 0.00 10.891 11.189 10.960 11.210 11.434 11.602 11.011  2.671
 1   8.45  0.29  2.70581  1.819 3.990  3.958 10.3   0.035 0.00 10.523 10.826 10.595 10.847 11.073 11.241 10.648  2.706
 1   8.45  0.31  1.60640  0.810 3.857  4.209  8.9   0.028 0.00 11.644 11.602 11.697 11.559 11.604 11.695 11.606  1.606
 1   8.47 -0.17  3.18066  2.287 3.992  3.568 10.5   0.035 0.00  9.552  9.893  9.655  9.918 10.143 10.295  9.716  3.181
 1   8.47  0.13  2.78529  1.899 3.996  3.912 11.2   0.037 0.00 11.222 11.563 11.327 11.586 11.814 11.981 11.383  2.785
 1   8.47  0.17  1.31116  0.415 3.806  4.312  9.5   0.031 0.00 13.233 13.184 13.446 13.126 13.083 13.116 13.301  1.311
 1   8.47  0.27  3.08856  2.122 3.979  3.669 11.6   0.037 0.00 11.066 11.323 11.097 11.343 11.564 11.717 11.151  3.089
 1   8.49 -0.15  1.55046  0.837 3.889  4.292  8.7   0.027 0.00 11.377 11.407 11.401 11.383 11.473 11.587 11.346  1.550
 1   8.49  0.01  0.98259 -0.181 3.744  4.532  8.7   0.027 0.00 13.923 13.903 14.389 13.832 13.693 13.650 14.191  0.983
 1   8.49  0.03  1.71058  0.973 3.898  4.236  8.9   0.028 0.00 11.237 11.263 11.230 11.242 11.352 11.478 11.183  1.710
 1   8.49  0.25  1.08233 -0.010 3.757  4.458  8.2   0.023 0.00 12.995 12.945 13.396 12.871 12.755 12.734 13.202  1.082
 1   8.49  0.37  2.39857  1.583 3.966  4.045 11.0   0.037 0.00 11.814 12.007 11.810 12.020 12.227 12.389 11.841  2.399
 1   8.51 -0.21  2.28203  1.595 4.001  4.154 11.5   0.037 0.00 12.283 12.672 12.438 12.695 12.922 13.095 12.488  2.282
 1   8.51 -0.03  1.29341  0.436 3.818  4.331 10.3   0.035 0.00 13.981 13.957 14.171 13.907 13.878 13.919 14.044  1.293
 1   8.51  0.33  1.36222  0.488 3.814  4.285  9.2   0.030 0.00 12.750 12.687 12.933 12.628 12.599 12.643 12.792  1.362
 1   8.51  0.43  1.99274  1.225 3.923  4.149 11.4   0.037 0.00 13.106 13.154 13.052 13.145 13.301 13.446 13.034  1.993
 1   8.53  0.05  1.32200  0.461 3.816  4.309 10.1   0.034 0.00 13.717 13.684 13.906 13.632 13.603 13.644 13.775  1.322
 1   8.53  0.25  1.33911  0.454 3.809  4.295 10.2   0.034 0.00 13.835 13.782 14.039 13.723 13.686 13.724 13.895  1.339
 1   8.53  0.31  2.51166  1.687 3.968  3.968 12.7   0.038 0.00 13.252 13.457 13.256 13.472 13.681 13.841 13.291  2.512
 1   8.53  0.35  1.60934  0.818 3.857  4.202 10.3   0.035 0.00 13.024 12.983 13.083 12.940 12.984 13.075 12.989  1.609
 1   8.55 -0.19  1.13205  0.187 3.798  4.441  8.3   0.024 0.00 12.602 12.577 12.850 12.523 12.462 12.480 12.704  1.132
 1   8.55 -0.11  2.45306  1.721 3.995  4.035  8.9   0.028 0.00  9.369  9.715  9.481  9.738  9.965 10.134  9.532  2.453
 1   8.55  0.05  2.58871  1.787 3.982  3.938  9.2   0.030 0.00  9.502  9.779  9.556  9.799 10.018 10.181  9.602  2.589
 1   8.55  0.19  1.04492 -0.087 3.748  4.483  6.4   0.013 0.00 11.387 11.340 11.819 11.265 11.136 11.104 11.620  1.045
 1   8.55  0.31  1.98004  1.218 3.919  4.138  8.8   0.027 0.00 10.526 10.565 10.470 10.555 10.706 10.849 10.449  1.980
 1   8.57 -0.29  1.66939  1.035 3.933  4.303 11.5   0.037 0.00 13.683 13.809 13.688 13.808 13.966 14.111 13.676  1.669
 1   8.57 -0.09  1.38315  0.596 3.843  4.302 10.5   0.035 0.00 13.780 13.775 13.907 13.734 13.745 13.813 13.808  1.383
 1   8.57  0.17  1.19087  0.209 3.783  4.382  9.3   0.030 0.00 13.547 13.497 13.845 13.432 13.353 13.359 13.674  1.191
 1   8.59 -0.13  2.40127  1.696 3.988  4.021 10.4   0.035 0.00 10.929 11.249 11.025 11.271 11.491 11.656 11.071  2.401
 1   8.59  0.25  1.10103  0.032 3.762  4.443  7.8   0.021 0.00 12.490 12.435 12.865 12.362 12.254 12.240 12.676  1.101
 1   8.61 -0.11  0.81554 -0.542 3.699  4.632  7.8   0.021 0.00 13.924 13.979 14.652 13.904 13.688 13.585 14.485  0.816
 1   8.61  0.05  1.51105  0.736 3.852  4.237 11.0   0.037 0.00 13.931 13.918 14.023 13.878 13.908 13.987 13.931  1.511
 1   8.61  0.19  1.46771  0.644 3.832  4.234  8.4   0.025 0.00 11.560 11.511 11.683 11.461 11.462 11.524 11.568  1.467
 1   8.61  0.27  2.21417  1.448 3.938  4.035 10.3   0.035 0.00 11.450 11.550 11.403 11.552 11.730 11.879 11.408  2.214
 1   8.63 -0.29  1.90916  1.301 3.966  4.228 11.0   0.037 0.00 12.516 12.751 12.563 12.766 12.963 13.124 12.585  1.909
 1   8.63 -0.19  1.30227  0.506 3.838  4.344  9.4   0.031 0.00 12.905 12.904 13.049 12.861 12.863 12.923 12.946  1.302
 1   8.63 -0.15  2.83125  1.940 3.703  2.709 11.7   0.038 0.00 11.621 11.675 12.324 11.602 11.394 11.293 12.048  2.831
 1   8.63 -0.07  2.91742  1.999 3.700  2.650  8.8   0.027 0.00  8.572  8.620  9.288  8.545  8.335  8.232  9.008  2.917
 1   8.63 -0.07  1.19433  0.274 3.801  4.390  9.8   0.033 0.00 13.886 13.859 14.128 13.803 13.748 13.769 13.982  1.194
 1   8.63  0.01  2.84003  2.130 3.923  3.400 10.7   0.036 0.00 10.146 10.212 10.066 10.215 10.384 10.502 10.078  2.840
 1   8.63  0.07  1.35082  0.508 3.820  4.289 10.0   0.034 0.00 13.501 13.467 13.676 13.416 13.394 13.440 13.549  1.351
 1   8.63  0.09  0.98676 -0.186 3.740  4.524  8.4   0.025 0.00 13.635 13.614 14.123 13.540 13.396 13.349 13.923  0.987
 1   8.63  0.13  2.01001  1.274 3.925  4.112 11.0   0.037 0.00 12.586 12.657 12.545 12.653 12.809 12.951 12.532  2.010
 1   8.63  0.15  2.26833  1.512 3.944  4.003  9.8   0.033 0.00 10.789 10.912 10.750 10.918 11.102 11.251 10.762  2.268
 1   8.65 -0.23  1.81125  1.182 3.945  4.238 10.1   0.034 0.00 11.914 12.066 11.914 12.072 12.248 12.400 11.917  1.810
 1   8.65 -0.11  2.16073  1.490 3.964  4.083 10.3   0.035 0.00 11.346 11.558 11.367 11.572 11.772 11.929 11.392  2.161
 1   8.65 -0.09  1.21611  0.321 3.808  4.378  9.2   0.030 0.00 13.167 13.141 13.386 13.088 13.044 13.074 13.249  1.216
 1   8.65 -0.01  1.56886  0.828 3.872  4.238 11.0   0.037 0.00 13.699 13.707 13.754 13.675 13.737 13.835 13.681  1.568
 1   8.65  0.05  1.81646  1.099 3.909  4.178 11.8   0.038 0.00 13.822 13.871 13.809 13.857 13.985 14.116 13.774  1.816
 1   8.67 -0.13  2.41258  1.738 3.967  3.895 11.1   0.037 0.00 11.525 11.752 11.550 11.768 11.973 12.125 11.584  2.413
 1   8.67 -0.09  2.25059  1.573 3.962  4.013 10.4   0.035 0.00 11.237 11.444 11.251 11.458 11.658 11.813 11.278  2.251
 1   8.67 -0.07  2.22567  1.543 3.959  4.025  7.1   0.017 0.00  8.013  8.190  7.996  8.203  8.403  8.560  8.022  2.226
 1   8.67 -0.07  2.59844  1.878 3.941  3.683 10.5   0.035 0.00 10.576 10.702 10.534 10.710 10.894 11.028 10.553  2.598
 1   8.67  0.07  1.42974  0.625 3.835  4.253 10.5   0.035 0.00 13.707 13.681 13.843 13.634 13.635 13.696 13.732  1.429
 1   8.67  0.19  1.43174  0.599 3.826  4.244  9.2   0.030 0.00 12.473 12.426 12.620 12.373 12.363 12.418 12.498  1.431
 1   8.69 -0.31  2.38477  1.793 3.974  3.865  9.3   0.030 0.00  9.588  9.849  9.634  9.869 10.080 10.234  9.676  2.385
 1   8.69 -0.13  2.65945  2.521 3.648  1.880 10.4   0.035 0.00  8.867  9.100 10.038  9.034  8.716  8.524  9.719  2.659
 1   8.69 -0.13  1.86524  1.213 3.936  4.185 11.1   0.037 0.00 12.837 12.960 12.825 12.962 13.128 13.274 12.821  1.864
 1   8.69 -0.09  1.23432  0.357 3.812  4.366  9.4   0.031 0.00 13.276 13.253 13.483 13.201 13.163 13.198 13.351  1.234
 1   8.69  0.05  1.89266  1.184 3.916  4.141 10.6   0.036 0.00 12.409 12.470 12.383 12.461 12.602 12.737 12.359  1.892
 1   8.69  0.09  1.81991  1.099 3.902  4.155 11.2   0.037 0.00 13.224 13.256 13.211 13.238 13.357 13.484 13.170  1.819
 1   8.69  0.25  2.78269  1.887 3.682  2.671 11.3   0.037 0.00 11.353 11.450 12.248 11.368 11.124 10.995 11.962  2.783
 1   8.71  0.25  0.93447 -0.327 3.716  4.547  7.3   0.018 0.00 12.888 12.890 13.515 12.808 12.627 12.553 13.329  0.934
 1   8.71  0.27  1.79516  1.048 3.885  4.129 10.1   0.034 0.00 12.250 12.241 12.249 12.212 12.304 12.420 12.188  1.794
 1   8.71  0.31  0.80630 -0.633 3.673  4.616  6.8   0.015 0.00 13.152 13.275 14.137 13.193 12.920 12.778 14.063  0.806
 1   8.71  0.35  0.94585 -0.301 3.720  4.541  8.5   0.025 0.00 14.023 14.019 14.641 13.935 13.760 13.691 14.451  0.946
 1   8.71  0.35  2.24821  1.505 3.924  3.927 10.9   0.036 0.00 11.907 11.959 11.841 11.955 12.118 12.257 11.834  2.248
 1   8.71  0.37  1.39894  0.554 3.820  4.255 10.1   0.034 0.00 13.485 13.423 13.650 13.365 13.346 13.397 13.514  1.399
 1   8.73 -0.25  1.54200  0.884 3.899  4.282 10.7   0.036 0.00 13.259 13.314 13.282 13.295 13.400 13.521 13.236  1.541
 1   8.73 -0.07  2.52889  1.842 3.907  3.572 11.2   0.037 0.00 11.366 11.405 11.312 11.399 11.537 11.652 11.298  2.529
 1   8.73 -0.03  2.03097  1.356 3.934  4.071  9.0   0.028 0.00 10.379 10.481 10.342 10.483 10.652 10.796 10.341  2.031
 1   8.73  0.05  1.97588  1.278 3.921  4.085  9.3   0.030 0.00 10.875 10.939 10.833 10.934 11.085 11.224 10.818  1.976
 1   8.73  0.05  1.55514  0.804 3.861  4.214 10.9   0.036 0.00 13.659 13.652 13.731 13.615 13.660 13.747 13.648  1.555
 1   8.73  0.07  2.19915  1.495 3.931  3.955  9.4   0.031 0.00 10.434 10.520 10.383 10.522 10.690 10.831 10.384  2.199
 1   8.73  0.09  2.81294  2.002 3.686  2.573 12.1   0.038 0.00 11.865 11.959 12.721 11.880 11.642 11.516 12.431  2.813
 1   8.73  0.11  1.79084  1.068 3.894  4.143 11.1   0.037 0.00 13.200 13.219 13.199 13.196 13.301 13.420 13.148  1.790
 1   8.73  0.15  1.09245  0.029 3.764  4.447  9.4   0.031 0.00 14.096 14.056 14.477 13.986 13.878 13.860 14.288  1.092
 1   8.73  0.17  1.24506  0.319 3.794  4.338  7.7   0.020 0.00 11.673 11.613 11.914 11.551 11.492 11.514 11.757  1.245
 1   8.73  0.25  2.60104  1.858 3.894  3.516 10.5   0.035 0.00 10.625 10.617 10.563 10.600 10.723 10.833 10.533  2.601
 1   8.73  0.33  2.57176  1.802 3.883  3.525 10.9   0.036 0.00 11.165 11.136 11.122 11.112 11.217 11.321 11.074  2.572
 1   8.73  0.43  2.86829  2.455 3.641  1.949 14.5   0.038 0.00 13.132 13.404 14.481 13.336 12.983 12.769 14.170  2.868
 1   8.75 -0.17  2.03606  1.419 3.949  4.068 10.8   0.036 0.00 12.023 12.182 12.014 12.191 12.376 12.526 12.027  2.036
 1   8.75 -0.09  0.68725 -0.880 3.651  4.706  6.6   0.014 0.00 13.571 13.784 14.740 13.717 13.388 13.205 14.725  0.687
 1   8.75 -0.03  2.04454  1.376 3.932  4.047 11.5   0.037 0.00 12.831 12.934 12.801 12.936 13.102 13.243 12.799  2.045
 1   8.75 -0.01  2.43932  1.745 3.911  3.671  8.2   0.023 0.00  8.608  8.643  8.539  8.638  8.784  8.907  8.529  2.439
 1   8.75  0.13  1.03865 -0.078 3.752  4.484  8.4   0.025 0.00 13.364 13.327 13.791 13.254 13.128 13.098 13.593  1.039
 1   8.75  0.19  1.86222  1.128 3.891  4.091 11.4   0.037 0.00 13.350 13.357 13.344 13.333 13.436 13.554 13.291  1.862
 1   8.75  0.23  1.53640  0.744 3.842  4.192 10.6   0.036 0.00 13.509 13.470 13.616 13.423 13.438 13.510 13.508  1.536
 1   8.75  0.35  2.05672  1.328 3.908  4.001 10.8   0.036 0.00 12.250 12.269 12.202 12.253 12.389 12.521 12.171  2.057
 1   8.75  0.47  2.24942  1.518 3.914  3.873 11.5   0.037 0.00 12.476 12.497 12.408 12.486 12.635 12.768 12.389  2.249
 1   8.77 -0.15  1.21200  0.340 3.814  4.382  9.5   0.031 0.00 13.419 13.402 13.626 13.352 13.316 13.350 13.497  1.212
 1   8.77 -0.07  1.77750  1.112 3.911  4.167 11.6   0.037 0.00 13.590 13.652 13.580 13.641 13.772 13.903 13.550  1.777
 1   8.77 -0.03  2.32045  1.652 3.921  3.782 10.8   0.036 0.00 11.440 11.510 11.388 11.509 11.666 11.794 11.384  2.320
 1   8.77 -0.01  1.31810  0.487 3.820  4.299  9.2   0.030 0.00 12.754 12.724 12.927 12.674 12.652 12.697 12.804  1.318
 1   8.77 -0.01  1.91627  1.242 3.918  4.098  9.6   0.032 0.00 11.266 11.331 11.233 11.325 11.471 11.607 11.214  1.915
 1   8.77  0.05  1.78067  1.078 3.897  4.142 11.8   0.038 0.00 13.875 13.903 13.873 13.882 13.991 14.112 13.826  1.780
 1   8.77  0.11  1.97079  1.267 3.909  4.047  9.7   0.032 0.00 11.303 11.340 11.269 11.327 11.461 11.591 11.239  1.971
 1   8.77  0.15  2.16816  1.456 3.913  3.916 11.1   0.037 0.00 12.230 12.273 12.184 12.264 12.407 12.537 12.164  2.168
 1   8.77  0.27  1.44640  0.625 3.827  4.227  9.8   0.033 0.00 13.008 12.956 13.151 12.902 12.894 12.952 13.027  1.446
 1   8.77  0.35  1.12989  0.097 3.769  4.417  8.1   0.023 0.00 12.627 12.562 12.974 12.488 12.392 12.387 12.788  1.130
 1   8.79 -0.09  1.23969  0.375 3.814  4.356  9.9   0.033 0.00 13.732 13.711 13.937 13.660 13.625 13.660 13.806  1.239
 1   8.79 -0.05  1.51310  0.783 3.863  4.235 11.0   0.037 0.00 13.813 13.818 13.888 13.783 13.831 13.919 13.808  1.513
 1   8.79 -0.03  1.70148  1.013 3.893  4.175 11.2   0.037 0.00 13.437 13.468 13.448 13.447 13.548 13.666 13.398  1.701
 1   8.79  0.01  1.25902  0.386 3.808  4.329  7.9   0.022 0.00 11.705 11.663 11.906 11.608 11.568 11.601 11.769  1.259
 1   8.79  0.13  1.38087  0.550 3.821  4.259 10.2   0.034 0.00 13.595 13.556 13.765 13.503 13.483 13.531 13.638  1.381
 1   8.79  0.19  1.29575  0.404 3.803  4.302  9.3   0.030 0.00 13.059 13.006 13.282 12.946 12.898 12.927 13.132  1.296
 1   8.81 -0.31  1.11702  0.223 3.810  4.447  7.7   0.020 0.00 11.912 11.900 12.128 11.850 11.806 11.836 11.999  1.117
 1   8.81 -0.23  1.56349  0.919 3.899  4.254  9.4   0.031 0.00 11.872 11.920 11.884 11.902 12.009 12.131 11.839  1.563
 1   8.81 -0.03  1.40506  0.631 3.839  4.257  9.9   0.033 0.00 13.091 13.076 13.219 13.033 13.040 13.104 13.115  1.405
 1   8.81  0.05  1.92191  1.240 3.907  4.056  9.4   0.031 0.00 11.070 11.107 11.040 11.094 11.224 11.353 11.008  1.920
 1   8.81  0.15  1.60481  0.852 3.856  4.162  9.9   0.033 0.00 12.540 12.516 12.610 12.476 12.516 12.602 12.521  1.604
 1   8.81  0.21  2.11028  1.397 3.897  3.901 11.9   0.038 0.00 13.177 13.187 13.144 13.168 13.286 13.407 13.104  2.110
 1   8.83 -0.23  2.54806  2.020 3.698  2.562 12.0   0.038 0.00 11.720 11.788 12.455 11.717 11.498 11.389 12.173  2.548
 1   8.83 -0.21  2.34717  1.689 3.706  2.890  9.9   0.033 0.00 10.448 10.497 11.125 10.426 10.222 10.125 10.858  2.347
 1   8.83 -0.11  1.60635  0.935 3.888  4.208  8.8   0.027 0.00 11.232 11.256 11.248 11.232 11.324 11.438 11.194  1.606
 1   8.83  0.15  2.44048  1.689 3.686  2.825 10.5   0.035 0.00 11.046 11.137 11.902 11.058 10.820 10.695 11.625  2.440
