#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf   Mact
 1   9.07  0.11  1.56125  0.851 3.840  4.086 10.1   0.036 0.00 12.742 12.712 12.854 12.667 12.680 12.747 12.750  1.560
 1   9.07  0.13  2.18224  2.304 3.638  1.973 10.1   0.036 0.00  9.110  9.394 10.428  9.331  8.981  8.765 10.129  2.182
 1   9.07  0.19  1.91375  1.246 3.812  3.666 11.1   0.038 0.00 12.756 12.702 12.934 12.646 12.617 12.655 12.796  1.914
 1   9.07  0.21  1.88299  1.213 3.818  3.717 10.8   0.037 0.00 12.538 12.484 12.696 12.430 12.412 12.456 12.565  1.880
 1   9.07  0.43  2.01357  1.521 3.678  2.880 11.3   0.038 0.00 12.268 12.376 13.217 12.290 12.037 11.901 12.945  2.014
 1   9.07  0.45  1.58530  0.857 3.833  4.059 11.2   0.038 0.00 13.827 13.762 13.942 13.707 13.713 13.780 13.821  1.584
 1   9.09 -0.37  1.46287  0.903 3.883  4.180  9.8   0.035 0.00 12.313 12.357 12.362 12.333 12.413 12.516 12.305  1.462
 1   9.09 -0.33  1.50730  0.950 3.885  4.151  9.4   0.034 0.00 11.795 11.835 11.834 11.812 11.895 12.001 11.779  1.506
 1   9.09 -0.13  1.89038  1.481 3.693  2.949 12.9   0.038 0.00 13.967 14.050 14.748 13.978 13.750 13.633 14.476  1.886
 1   9.09 -0.07  1.51178  0.847 3.854  4.132 11.1   0.038 0.00 13.753 13.750 13.844 13.713 13.745 13.823 13.757  1.511
 1   9.09 -0.05  1.67498  1.059 3.856  3.974  9.1   0.033 0.00 11.222 11.210 11.290 11.174 11.216 11.297 11.208  1.673
 1   9.09 -0.01  1.26068  0.432 3.811  4.294  9.3   0.034 0.00 12.989 12.959 13.196 12.906 12.868 12.901 13.061  1.260
 1   9.09  0.03  1.46230  0.742 3.836  4.152  8.5   0.029 0.00 11.416 11.388 11.538 11.343 11.348 11.411 11.431  1.461
 1   9.09  0.05  1.92205  1.328 3.812  3.587 11.0   0.037 0.00 12.450 12.407 12.627 12.355 12.326 12.362 12.495  1.918
 1   9.09  0.09  1.09999  0.087 3.771  4.424  8.9   0.032 0.00 13.453 13.414 13.799 13.347 13.249 13.241 13.617  1.100
 1   9.09  0.09  1.69952  1.040 3.842  3.941 11.2   0.038 0.00 13.370 13.340 13.471 13.297 13.315 13.383 13.370  1.698
 1   9.09  0.13  1.05503 -0.020 3.758  4.458  9.1   0.033 0.00 13.919 13.885 14.328 13.814 13.696 13.671 14.134  1.055
 1   9.09  0.15  1.10155  0.075 3.768  4.421  8.2   0.028 0.00 12.782 12.737 13.140 12.668 12.566 12.555 12.955  1.101
 1   9.09  0.15  1.60476  0.901 3.836  4.032 10.6   0.037 0.00 13.117 13.081 13.236 13.034 13.041 13.105 13.126  1.603
 1   9.09  0.17  0.85922 -0.485 3.695  4.584  5.2   0.011 0.00 11.183 11.232 11.949 11.150 10.930 10.826 11.800  0.859
 1   9.09  0.21  1.92116  1.256 3.800  3.613  7.4   0.023 0.00  9.031  8.961  9.229  8.901  8.856  8.885  9.078  1.921
 1   9.09  0.25  1.03654 -0.075 3.749  4.469  8.1   0.027 0.00 13.058 13.019 13.507 12.942 12.812 12.779 13.307  1.036
 1   9.09  0.25  1.46499  0.695 3.822  4.144  8.4   0.029 0.00 11.431 11.375 11.581 11.320 11.306 11.359 11.453  1.464
 1   9.09  0.33  1.55108  0.816 3.829  4.076 10.7   0.037 0.00 13.431 13.376 13.564 13.322 13.320 13.380 13.441  1.550
 1   9.09  0.41  1.88602  1.216 3.808  3.673  9.0   0.032 0.00 10.729 10.651 10.911 10.589 10.557 10.596 10.761  1.883
