#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf   Mact
 1   7.85  0.37  4.02250  2.447 4.130  4.063 10.6   0.032 0.00  9.253 10.270  9.957 10.309 10.588 10.825 10.066  4.023
 1   7.87 -0.15  4.32410  2.624 4.176  4.100 12.7   0.038 0.00 10.910 12.255 11.935 12.296 12.581 12.829 12.042  4.324
 1   7.87  0.05  5.76854  3.297 4.146  3.430 13.6   0.038 0.00 10.127 11.267 10.955 11.305 11.582 11.813 11.065  5.769
 1   7.87  0.13  1.55684  0.748 3.857  4.255 11.1   0.034 0.00 14.000 13.981 14.076 13.941 13.979 14.065 13.987  1.557
 1   7.87  0.17  1.99443  1.197 3.939  4.242  9.8   0.027 0.00 11.578 11.681 11.542 11.682 11.856 12.010 11.539  1.994
 1   7.87  0.21  5.66012  3.266 4.130  3.391 11.8   0.036 0.00  8.404  9.435  9.126  9.472  9.747  9.973  9.238  5.660
 1   7.89  0.03  1.57129  0.788 3.870  4.272 10.7   0.032 0.00 13.500 13.500 13.552 13.467 13.526 13.624 13.477  1.571
 1   7.89  0.09  1.20286  0.235 3.790  4.388  8.5   0.019 0.00 12.683 12.630 12.943 12.568 12.501 12.515 12.782  1.203
 1   7.89  0.19  4.66185  2.771 4.155  3.901 11.1   0.034 0.00  8.943 10.120  9.801 10.161 10.444 10.686  9.914  4.662
 1   7.89  0.23  2.13421  1.311 3.957  4.231  9.4   0.025 0.00 10.892 11.050 10.871 11.059 11.255 11.420 10.888  2.134
 1   7.91 -0.19  3.29312  2.142 4.117  4.227 11.2   0.035 0.00 10.614 11.614 11.317 11.650 11.919 12.145 11.409  3.293
 1   7.91 -0.05  3.27451  2.103 4.100  4.195 10.6   0.032 0.00 10.114 11.002 10.710 11.037 11.303 11.523 10.799  3.275
 1   7.91 -0.03  5.17662  3.028 4.174  3.766  9.9   0.028 0.00  7.099  8.410  8.086  8.451  8.738  8.984  8.199  5.177
 1   7.91  0.15  2.44156  1.557 4.002  4.222 11.5   0.036 0.00 12.377 12.745 12.509 12.768 12.997 13.176 12.560  2.442
 1   7.91  0.21  2.19883  1.367 3.966  4.225 11.6   0.036 0.00 12.953 13.158 12.968 13.170 13.373 13.539 12.991  2.199
 1   7.93 -0.15  3.62895  2.313 4.134  4.168 11.3   0.035 0.00 10.287 11.385 11.080 11.422 11.696 11.930 11.178  3.629
 1   7.93  0.21  1.56842  0.749 3.852  4.239  9.4   0.025 0.00 12.298 12.259 12.367 12.216 12.250 12.334 12.272  1.568
 1   7.95 -0.01  4.82550  2.884 4.163  3.836 11.6   0.036 0.00  9.161 10.411 10.094 10.451 10.734 10.976 10.203  4.825
 1   7.95  0.11  2.39193  1.531 4.000  4.232 12.6   0.037 0.00 13.544 13.906 13.673 13.928 14.156 14.333 13.722  2.392
 1   7.95  0.15  3.54856  2.234 4.099  4.095 12.5   0.037 0.00 11.686 12.555 12.260 12.589 12.857 13.076 12.355  3.549
 1   7.95  0.45  3.36563  2.130 4.081  4.106  9.4   0.025 0.00  8.846  9.582  9.287  9.616  9.885 10.102  9.384  3.366
 1   7.95  0.49  3.28203  2.084 4.075  4.116 10.4   0.031 0.00  9.961 10.667 10.376 10.700 10.966 11.180 10.470  3.282
 1   7.97  0.17  1.80035  1.020 3.904  4.235  9.9   0.028 0.00 12.121 12.145 12.097 12.126 12.247 12.379 12.056  1.800
 1   7.97  0.29  3.14114  2.007 4.063  4.127 12.9   0.038 0.00 12.653 13.321 13.041 13.353 13.612 13.816 13.127  3.141
 1   7.99 -0.05  1.44306  0.648 3.851  4.301  9.6   0.026 0.00 12.751 12.740 12.844 12.700 12.727 12.805 12.753  1.443
 1   7.99  0.47  4.96166  3.013 4.105  3.488 13.0   0.038 0.00 10.238 11.104 10.801 11.140 11.412 11.630 10.913  4.962
 1   8.03  0.01  1.88421  1.130 3.938  4.280 10.6   0.032 0.00 12.546 12.662 12.527 12.663 12.831 12.983 12.522  1.884
 1   8.03  0.27  1.95698  1.162 3.928  4.226  6.8   0.010 0.00  8.666  8.716  8.595  8.711  8.876  9.028  8.584  1.957
 1   8.03  0.29  3.87095  2.427 4.106  3.968  8.8   0.021 0.00  7.503  8.381  8.075  8.417  8.691  8.917  8.179  3.871
 1   8.05 -0.07  1.96502  1.229 3.962  4.297  9.8   0.027 0.00 11.498 11.698 11.515 11.710 11.906 12.070 11.532  1.965
 1   8.05 -0.07  1.99938  1.259 3.967  4.295 10.6   0.032 0.00 12.224 12.446 12.257 12.460 12.660 12.826 12.278  1.999
 1   8.05  0.11  1.10565  0.046 3.768  4.452  8.6   0.020 0.00 13.255 13.206 13.604 13.138 13.037 13.026 13.420  1.106
 1   8.05  0.15  1.99667  1.208 3.940  4.236  9.8   0.027 0.00 11.550 11.658 11.515 11.660 11.835 11.989 11.514  1.997
 1   8.05  0.17  2.72942  1.763 4.026  4.163 11.1   0.034 0.00 11.463 11.950 11.692 11.978 12.221 12.408 11.760  2.729
 1   8.07 -0.21  2.64494  1.784 4.060  4.263 11.2   0.035 0.00 11.509 12.197 11.925 12.228 12.480 12.681 12.000  2.645
 1   8.09 -0.17  2.51932  1.694 4.043  4.264 10.5   0.031 0.00 11.035 11.628 11.364 11.658 11.905 12.098 11.433  2.519
 1   8.09 -0.03  4.80713  3.029 3.702  1.845 12.1   0.037 0.00  9.298  9.340 10.020  9.262  9.054  8.956  9.721  4.807
 1   8.09  0.07  1.02026 -0.119 3.749  4.509  8.8   0.021 0.00 13.867 13.833 14.299 13.761 13.632 13.598 14.101  1.020
 1   8.09  0.29  1.31618  0.409 3.805  4.316  7.9   0.016 0.00 11.648 11.575 11.843 11.514 11.474 11.511 11.695  1.316
 1   8.09  0.45  1.91420  1.124 3.920  4.223 11.9   0.037 0.00 13.859 13.901 13.811 13.890 14.040 14.186 13.787  1.914
 1   8.11 -0.03  2.23767  1.449 3.993  4.257 10.3   0.030 0.00 11.447 11.780 11.555 11.801 12.024 12.199 11.598  2.238
 1   8.11  0.01  2.32778  1.508 3.999  4.239 11.8   0.036 0.00 12.801 13.164 12.933 13.187 13.412 13.588 12.980  2.328
 1   8.13 -0.37  1.19497  0.348 3.832  4.441  9.5   0.025 0.00 13.401 13.410 13.569 13.368 13.356 13.408 13.464  1.195
 1   8.13 -0.17  3.92933  2.556 4.126  3.926 11.7   0.036 0.00 10.081 11.129 10.828 11.166 11.438 11.664 10.926  3.929
 1   8.13  0.15  0.88960 -0.430 3.704  4.580  7.9   0.016 0.00 13.745 13.776 14.446 13.695 13.492 13.400 14.277  0.890
 1   8.13  0.39  2.21687  1.391 3.965  4.199 11.9   0.037 0.00 13.192 13.381 13.192 13.392 13.596 13.763 13.216  2.217
 1   8.13  0.45  4.57059  2.844 3.659  1.838 12.0   0.037 0.00  9.660  9.834 10.807  9.749  9.455  9.284 10.472  4.571
 1   8.15 -0.41  1.48547  0.806 3.904  4.364 10.9   0.033 0.00 13.654 13.728 13.685 13.713 13.822 13.946 13.642  1.485
 1   8.15 -0.05  2.02714  1.282 3.967  4.276 10.9   0.033 0.00 12.466 12.687 12.498 12.700 12.901 13.065 12.519  2.027
 1   8.15  0.17  1.21789  0.244 3.787  4.375  8.5   0.019 0.00 12.661 12.601 12.928 12.537 12.467 12.480 12.764  1.218
 1   8.17  0.05  3.62544  2.356 4.089  3.945 12.3   0.037 0.00 11.181 12.007 11.717 12.041 12.304 12.515 11.809  3.625
 1   8.17  0.09  1.21078  0.253 3.792  4.381  9.9   0.028 0.00 14.039 13.993 14.302 13.932 13.866 13.881 14.143  1.211
 1   8.17  0.11  3.93788  2.544 4.084  3.771 10.8   0.033 0.00  9.209  9.995  9.705 10.028 10.292 10.499  9.799  3.938
 1   8.17  0.15  2.01770  1.232 3.942  4.223 12.0   0.037 0.00 13.690 13.812 13.667 13.814 13.990 14.143 13.668  2.018
 1   8.17  0.17  3.90555  2.522 4.078  3.766 10.2   0.030 0.00  8.666  9.411  9.121  9.444  9.707  9.912  9.216  3.906
 1   8.19 -0.03  2.67580  1.779 4.037  4.179 12.7   0.038 0.00 13.022 13.578 13.317 13.607 13.852 14.041 13.386  2.676
 1   8.19  0.05  2.84093  1.876 4.042  4.129 13.0   0.038 0.00 13.080 13.658 13.392 13.688 13.936 14.127 13.466  2.841
 1   8.19  0.07  1.03593 -0.086 3.753  4.498  7.3   0.013 0.00 12.284 12.240 12.687 12.169 12.047 12.020 12.493  1.036
 1   8.19  0.17  2.00991  1.222 3.938  4.216 10.8   0.033 0.00 12.516 12.621 12.484 12.622 12.793 12.946 12.481  2.010
 1   8.19  0.27  1.05516 -0.073 3.750  4.480  8.8   0.021 0.00 13.753 13.706 14.188 13.629 13.502 13.473 13.989  1.055
 1   8.19  0.33  3.13313  2.045 4.048  4.028  9.2   0.024 0.00  8.858  9.433  9.154  9.463  9.721  9.918  9.238  3.133
 1   8.19  0.37  4.40324  2.797 3.656  1.854 10.5   0.031 0.00  8.278  8.467  9.444  8.386  8.083  7.906  9.114  4.403
 1   8.21  0.11  1.81649  1.052 3.912  4.240 10.4   0.031 0.00 12.541 12.588 12.517 12.575 12.708 12.845 12.485  1.816
 1   8.21  0.15  1.26951  0.341 3.799  4.344  8.8   0.021 0.00 12.718 12.660 12.941 12.600 12.548 12.575 12.790  1.269
 1   8.21  0.15  2.48792  1.617 3.998  4.157 11.1   0.034 0.00 11.829 12.179 11.944 12.202 12.430 12.605 11.996  2.488
 1   8.21  0.21  2.94038  1.925 4.033  4.059 12.5   0.037 0.00 12.458 12.977 12.714 13.006 13.253 13.440 12.788  2.940
 1   8.23 -0.33  2.27403  1.570 4.032  4.298 12.3   0.037 0.00 13.144 13.693 13.440 13.721 13.960 14.148 13.501  2.274
 1   8.23 -0.07  1.49140  0.722 3.865  4.295  9.9   0.028 0.00 12.865 12.867 12.932 12.833 12.883 12.975 12.854  1.491
 1   8.23  0.07  2.38554  1.555 3.995  4.188 10.0   0.029 0.00 10.883 11.219 10.988 11.241 11.467 11.643 11.036  2.386
 1   8.23  0.07  2.14340  1.359 3.966  4.221 11.1   0.034 0.00 12.471 12.684 12.494 12.698 12.900 13.064 12.517  2.143
 1   8.23  0.09  1.70842  0.942 3.893  4.246  9.4   0.025 0.00 11.816 11.828 11.811 11.804 11.906 12.028 11.759  1.708
 1   8.23  0.09  2.30986  1.492 3.985  4.194  9.9   0.028 0.00 10.941 11.225 11.006 11.244 11.463 11.635 11.046  2.310
 1   8.23  0.45  2.11516  1.311 3.949  4.194 10.4   0.031 0.00 11.891 12.009 11.845 12.013 12.204 12.365 11.856  2.115
 1   8.25 -0.25  4.03368  2.676 3.695  2.093 11.6   0.036 0.00  9.679  9.750 10.437  9.679  9.455  9.342 10.141  4.034
 1   8.25 -0.07  1.74089  1.019 3.920  4.285 10.8   0.033 0.00 13.023 13.100 13.009 13.092 13.235 13.375 12.985  1.741
 1   8.25  0.17  2.57600  1.682 4.003  4.123 12.4   0.037 0.00 12.964 13.336 13.097 13.360 13.590 13.766 13.152  2.576
 1   8.25  0.19  2.38816  1.538 3.982  4.152 10.5   0.031 0.00 11.426 11.694 11.478 11.712 11.930 12.100 11.517  2.388
 1   8.25  0.23  2.39691  1.543 3.982  4.149 11.3   0.035 0.00 12.213 12.482 12.267 12.500 12.718 12.888 12.306  2.397
 1   8.25  0.49  1.85087  1.068 3.907  4.213 10.6   0.032 0.00 12.700 12.707 12.655 12.688 12.819 12.958 12.615  1.851
 1   8.27 -0.19  3.71302  2.528 4.074  3.720 11.1   0.034 0.00  9.550 10.303 10.021 10.336 10.593 10.791 10.109  3.713
 1   8.27 -0.07  2.16147  1.412 3.985  4.245  9.4   0.025 0.00 10.639 10.931 10.713 10.950 11.167 11.339 10.751  2.161
 1   8.27  0.03  3.78191  2.519 4.050  3.641 10.8   0.033 0.00  9.271  9.883  9.607  9.913 10.166 10.351  9.692  3.782
 1   8.27  0.09  2.19796  1.406 3.970  4.201  9.3   0.024 0.00 10.554 10.772 10.571 10.787 10.995 11.163 10.600  2.198
 1   8.27  0.21  2.88852  1.903 4.024  4.037 10.6   0.032 0.00 10.612 11.081 10.821 11.109 11.353 11.536 10.892  2.889
 1   8.27  0.23  1.27442  0.343 3.797  4.336  9.5   0.025 0.00 13.412 13.352 13.647 13.289 13.234 13.260 13.491  1.274
 1   8.27  0.29  1.38974  0.522 3.819  4.280 10.2   0.030 0.00 13.666 13.608 13.833 13.551 13.529 13.579 13.699  1.390
 1   8.27  0.29  2.16949  1.361 3.955  4.179 11.6   0.036 0.00 12.967 13.122 12.948 13.130 13.324 13.484 12.964  2.169
 1   8.27  0.33  3.69674  2.449 4.038  3.654 10.9   0.033 0.00  9.547 10.075  9.802 10.104 10.356 10.539  9.888  3.697
 1   8.27  0.33  4.15375  2.765 3.644  1.813 11.8   0.036 0.00  9.656  9.906 10.947  9.835  9.498  9.294 10.622  4.154
 1   8.29  0.05  1.03634 -0.079 3.755  4.498  8.6   0.020 0.00 13.567 13.529 13.971 13.459 13.339 13.312 13.778  1.036
 1   8.29  0.13  2.50358  1.643 3.998  4.132 12.1   0.037 0.00 12.763 13.115 12.882 13.138 13.366 13.540 12.933  2.504
 1   8.29  0.15  3.31041  2.201 4.046  3.886 11.9   0.037 0.00 11.167 11.754 11.481 11.784 12.036 12.225 11.563  3.310
 1   8.29  0.23  4.03500  2.615 3.663  2.026 10.7   0.032 0.00  8.933  9.096 10.007  9.017  8.732  8.568  9.687  4.035
 1   8.29  0.33  4.05804  2.637 3.659  1.992 12.6   0.037 0.00 10.777 10.957 11.906 10.877 10.582 10.410 11.583  4.058
 1   8.31 -0.13  2.39591  1.622 4.017  4.208 11.8   0.036 0.00 12.515 12.973 12.728 12.999 13.234 13.415 12.785  2.396
 1   8.31 -0.11  2.39423  1.615 4.014  4.203 10.5   0.031 0.00 11.232 11.672 11.427 11.698 11.932 12.113 11.484  2.394
 1   8.31 -0.09  2.38717  1.604 4.010  4.200 10.5   0.031 0.00 11.261 11.683 11.440 11.708 11.940 12.120 11.495  2.387
 1   8.31 -0.05  1.00717 -0.131 3.750  4.518  6.7   0.010 0.00 11.797 11.759 12.208 11.690 11.562 11.530 12.013  1.007
 1   8.31  0.07  0.97205 -0.221 3.736  4.537  7.8   0.015 0.00 13.123 13.100 13.620 13.026 12.876 12.827 13.421  0.972
 1   8.31  0.21  3.54434  2.370 4.028  3.676 11.6   0.036 0.00 10.446 10.936 10.671 10.965 11.211 11.387 10.751  3.544
 1   8.33 -0.05  2.39149  1.599 4.005  4.183 11.1   0.034 0.00 11.871 12.266 12.028 12.290 12.520 12.697 12.081  2.391
 1   8.33 -0.01  3.54886  2.408 4.038  3.680  9.0   0.022 0.00  7.751  8.299  8.026  8.328  8.578  8.760  8.107  3.549
 1   8.33  0.15  2.98601  1.996 4.027  3.971  9.9   0.028 0.00  9.680 10.165  9.901 10.193 10.439 10.622  9.975  2.986
 1   8.33  0.17  1.02799 -0.122 3.745  4.497  8.5   0.019 0.00 13.575 13.539 14.032 13.463 13.328 13.291 13.833  1.028
 1   8.33  0.21  3.29034  2.201 4.030  3.820 10.6   0.032 0.00  9.868 10.365 10.099 10.394 10.641 10.822 10.177  3.290
 1   8.33  0.23  3.43644  2.305 4.025  3.716 12.1   0.037 0.00 11.107 11.584 11.321 11.613 11.858 12.033 11.399  3.436
 1   8.33  0.39  1.25315  0.307 3.793  4.348 10.1   0.029 0.00 14.101 14.031 14.354 13.964 13.903 13.927 14.190  1.253
 1   8.35 -0.09  3.34970  2.304 4.050  3.804 10.8   0.033 0.00  9.811 10.431 10.157 10.461 10.713 10.900 10.239  3.350
 1   8.35 -0.07  2.95987  2.027 4.046  4.013 11.0   0.034 0.00 10.703 11.307 11.036 11.337 11.587 11.776 11.113  2.960
 1   8.35  0.05  2.20324  1.426 3.972  4.188 10.6   0.032 0.00 11.804 12.038 11.836 12.054 12.262 12.427 11.866  2.203
 1   8.35  0.23  1.48242  0.651 3.835  4.243  9.3   0.024 0.00 12.444 12.392 12.558 12.342 12.348 12.414 12.444  1.482
 1   8.35  0.23  2.08250  1.292 3.941  4.174 12.1   0.037 0.00 13.640 13.753 13.609 13.755 13.932 14.085 13.610  2.083
 1   8.35  0.29  2.78081  1.847 4.008  4.014 10.5   0.031 0.00 10.653 11.039 10.790 11.064 11.301 11.479 10.854  2.781
 1   8.35  0.45  1.58535  0.780 3.854  4.220 10.0   0.029 0.00 12.819 12.762 12.874 12.715 12.755 12.846 12.775  1.585
 1   8.37  0.01  1.53327  0.758 3.862  4.260 10.1   0.029 0.00 12.974 12.967 13.040 12.931 12.979 13.068 12.959  1.533
 1   8.37  0.01  1.78743  1.052 3.917  4.251 10.7   0.032 0.00 12.839 12.905 12.820 12.895 13.035 13.173 12.794  1.787
 1   8.37  0.01  3.59289  2.500 4.018  3.512 12.3   0.037 0.00 10.821 11.278 11.019 11.306 11.546 11.709 11.095  3.593
 1   8.37  0.03  2.38069  1.578 3.992  4.151 12.1   0.037 0.00 12.926 13.256 13.031 13.278 13.500 13.671 13.076  2.381
 1   8.37  0.09  1.41195  0.580 3.830  4.275 10.1   0.029 0.00 13.420 13.384 13.560 13.336 13.331 13.389 13.444  1.412
 1   8.37  0.09  3.20436  2.174 4.029  3.833 11.6   0.036 0.00 10.936 11.443 11.180 11.472 11.716 11.895 11.255  3.204
 1   8.37  0.15  1.75894  0.989 3.895  4.218 11.3   0.035 0.00 13.596 13.613 13.594 13.590 13.695 13.818 13.542  1.759
 1   8.37  0.47  1.51218  0.690 3.840  4.234  8.1   0.017 0.00 11.145 11.066 11.222 11.013 11.032 11.111 11.109  1.512
 1   8.39 -0.39  1.14055  0.284 3.816  4.420  6.8   0.010 0.00 10.859 10.848 11.050 10.802 10.768 10.805 10.930  1.140
 1   8.39 -0.33  2.51329  1.790 4.047  4.180 11.9   0.037 0.00 12.195 12.818 12.554 12.848 13.095 13.285 12.625  2.513
 1   8.39  0.05  1.55768  0.781 3.864  4.251 10.4   0.031 0.00 13.217 13.209 13.278 13.173 13.223 13.315 13.198  1.557
 1   8.39  0.15  2.39927  1.573 3.979  4.108 10.7   0.032 0.00 11.537 11.798 11.583 11.816 12.032 12.199 11.622  2.399
 1   8.39  0.21  2.43973  1.597 3.978  4.088 11.3   0.035 0.00 12.078 12.332 12.119 12.350 12.566 12.732 12.158  2.440
 1   8.39  0.31  2.03150  1.249 3.933  4.173  6.5   0.009 0.00  8.147  8.206  8.071  8.204  8.376  8.531  8.067  2.031
 1   8.39  0.33  2.01671  1.236 3.931  4.175 11.7   0.036 0.00 13.380 13.456 13.335 13.452 13.617 13.766 13.325  2.017
 1   8.39  0.43  1.68743  0.901 3.875  4.209 11.3   0.035 0.00 13.816 13.783 13.830 13.746 13.820 13.931 13.753  1.687
 1   8.39  0.55  1.65327  0.862 3.868  4.211 10.5   0.031 0.00 13.115 13.066 13.137 13.025 13.089 13.194 13.052  1.653
 1   8.41 -0.15  1.66018  0.964 3.913  4.292 10.6   0.032 0.00 12.961 13.030 12.959 13.018 13.148 13.282 12.927  1.660
 1   8.41 -0.01  1.60127  0.852 3.881  4.258 11.1   0.034 0.00 13.739 13.754 13.775 13.726 13.803 13.910 13.710  1.601
